"Status","Year","Organisation","Parent_department","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Land Registry","HM Land Registry","Dorset","G7","5","5","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Dorset","HEO","60","50","35090","34850"
"In post","2023","HM Land Registry","HM Land Registry","Dorset","SEO","25","20","41300","39520"
"In post","2023","HM Land Registry","HM Land Registry","Durham","AO","225","210","23390","23390"
"In post","2023","HM Land Registry","HM Land Registry","Durham","EO","305","280","28080","28080"
"In post","2023","HM Land Registry","HM Land Registry","Durham","G7","20","20","60200","58010"
"In post","2023","HM Land Registry","HM Land Registry","Durham","HEO","135","125","35020","34850"
"In post","2023","HM Land Registry","HM Land Registry","Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Durham","SEO","60","55","41320","39520"
"In post","2023","HM Land Registry","HM Land Registry","Gloucestershire CC","AO","60","60","23390","23390"
"In post","2023","HM Land Registry","HM Land Registry","Gloucestershire CC","EO","150","125","28110","28080"
"In post","2023","HM Land Registry","HM Land Registry","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Gloucestershire CC","G7","10","10","58990","58480"
"In post","2023","HM Land Registry","HM Land Registry","Gloucestershire CC","HEO","90","75","34780","34850"
"In post","2023","HM Land Registry","HM Land Registry","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Gloucestershire CC","SEO","40","35","42040","40080"
"In post","2023","HM Land Registry","HM Land Registry","Kingston upon Hull, City of","AO","95","90","23390","23390"
"In post","2023","HM Land Registry","HM Land Registry","Kingston upon Hull, City of","EO","145","130","28110","28080"
"In post","2023","HM Land Registry","HM Land Registry","Kingston upon Hull, City of","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Kingston upon Hull, City of","G7","10","10","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Kingston upon Hull, City of","HEO","75","65","34980","34850"
"In post","2023","HM Land Registry","HM Land Registry","Kingston upon Hull, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Kingston upon Hull, City of","SEO","35","30","41760","39520"
"In post","2023","HM Land Registry","HM Land Registry","Leicester","AO","80","75","23390","23390"
"In post","2023","HM Land Registry","HM Land Registry","Leicester","EO","115","110","28120","28080"
"In post","2023","HM Land Registry","HM Land Registry","Leicester","G7","10","10","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Leicester","HEO","65","60","34850","34850"
"In post","2023","HM Land Registry","HM Land Registry","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Leicester","SEO","30","30","41570","40080"
"In post","2023","HM Land Registry","HM Land Registry","Mid Lancashire","AO","125","115","23390","23390"
"In post","2023","HM Land Registry","HM Land Registry","Mid Lancashire","EO","160","140","28110","28080"
"In post","2023","HM Land Registry","HM Land Registry","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Mid Lancashire","G7","15","10","60360","58140"
"In post","2023","HM Land Registry","HM Land Registry","Mid Lancashire","HEO","95","80","34950","34850"
"In post","2023","HM Land Registry","HM Land Registry","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Mid Lancashire","SEO","50","50","41200","39520"
"In post","2023","HM Land Registry","HM Land Registry","Nottingham","AA","5","5","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Nottingham","AO","105","100","23390","23390"
"In post","2023","HM Land Registry","HM Land Registry","Nottingham","EO","240","215","28140","28080"
"In post","2023","HM Land Registry","HM Land Registry","Nottingham","G6","5","5","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Nottingham","G7","35","35","59140","57880"
"In post","2023","HM Land Registry","HM Land Registry","Nottingham","HEO","130","110","34890","34850"
"In post","2023","HM Land Registry","HM Land Registry","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Nottingham","SEO","85","80","42360","40080"
"In post","2023","HM Land Registry","HM Land Registry","Peterborough","AO","85","80","23390","23390"
"In post","2023","HM Land Registry","HM Land Registry","Peterborough","EO","95","85","28130","28080"
"In post","2023","HM Land Registry","HM Land Registry","Peterborough","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Peterborough","G7","10","10","61610","61730"
"In post","2023","HM Land Registry","HM Land Registry","Peterborough","HEO","80","70","35200","34850"
"In post","2023","HM Land Registry","HM Land Registry","Peterborough","SEO","40","35","42470","41680"
"In post","2023","HM Land Registry","HM Land Registry","Plymouth","AA","20","20","21830","22040"
"In post","2023","HM Land Registry","HM Land Registry","Plymouth","AO","130","115","23440","23390"
"In post","2023","HM Land Registry","HM Land Registry","Plymouth","EO","245","220","29610","28080"
"In post","2023","HM Land Registry","HM Land Registry","Plymouth","G6","10","10","69960","67790"
"In post","2023","HM Land Registry","HM Land Registry","Plymouth","G7","50","50","57800","57880"
"In post","2023","HM Land Registry","HM Land Registry","Plymouth","HEO","220","200","37460","39460"
"In post","2023","HM Land Registry","HM Land Registry","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Plymouth","SEO","200","190","44740","44130"
"In post","2023","HM Land Registry","HM Land Registry","Swansea","AO","210","195","23410","23390"
"In post","2023","HM Land Registry","HM Land Registry","Swansea","EO","350","320","28110","28080"
"In post","2023","HM Land Registry","HM Land Registry","Swansea","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Swansea","G7","25","20","59680","58140"
"In post","2023","HM Land Registry","HM Land Registry","Swansea","HEO","180","150","34960","34850"
"In post","2023","HM Land Registry","HM Land Registry","Swansea","SEO","80","75","42240","41680"
"In post","2023","HM Land Registry","HM Land Registry","Telford and Wrekin","AO","110","105","23390","23390"
"In post","2023","HM Land Registry","HM Land Registry","Telford and Wrekin","EO","135","120","28110","28080"
"In post","2023","HM Land Registry","HM Land Registry","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Telford and Wrekin","G7","10","10","58520","61730"
"In post","2023","HM Land Registry","HM Land Registry","Telford and Wrekin","HEO","55","45","34850","34850"
"In post","2023","HM Land Registry","HM Land Registry","Telford and Wrekin","SEO","35","30","41570","39520"
"In post","2023","HM Land Registry","HM Land Registry","Wirral","AO","150","140","23390","23390"
"In post","2023","HM Land Registry","HM Land Registry","Wirral","EO","190","165","28100","28080"
"In post","2023","HM Land Registry","HM Land Registry","Wirral","G6","10","10","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Wirral","G7","20","15","57750","56190"
"In post","2023","HM Land Registry","HM Land Registry","Wirral","HEO","110","95","34980","34850"
"In post","2023","HM Land Registry","HM Land Registry","Wirral","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Wirral","SEO","60","55","41260","39520"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Barking & Dagenham and Havering","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Barking & Dagenham and Havering","Unknown","85","80","34730","33820"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Barnet","AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Barnet","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Barnet","Unknown","95","90","33280","30840"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","AA","195","185","23120","23230"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","AO","595","560","30010","30440"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","EO","230","215","34600","34530"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","G7","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","HEO","155","145","37620","38910"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","SEO","60","60","50980","53200"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Barnsley, Doncaster and Rotherham","Unknown","350","320","29920","29050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","50","45","23340","23230"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","255","230","29520","29890"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","90","85","33680","34720"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","10","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","85","75","36420","37130"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","40","35","51140","53200"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","170","150","30900","29390"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bedford","AA","55","55","23050","23230"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bedford","AO","200","195","30970","30880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bedford","EO","25","25","33380","34170"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bedford","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bedford","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bedford","HEO","25","25","37050","37710"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bedford","SEO","15","15","52720","53200"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bedford","Unknown","115","105","29290","26840"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Berkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Berkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Berkshire","SEO","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Berkshire","Unknown","240","230","30210","27390"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bexley and Greenwich","AA","210","200","26640","26630"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bexley and Greenwich","AO","520","505","33560","33850"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bexley and Greenwich","EO","180","175","37460","39270"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bexley and Greenwich","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bexley and Greenwich","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bexley and Greenwich","HEO","85","80","41280","42310"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bexley and Greenwich","SEO","40","35","53810","55250"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bexley and Greenwich","Unknown","90","85","35300","33050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Birmingham","AA","130","120","22440","23230"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Birmingham","AO","370","360","29900","28880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Birmingham","EO","50","50","31930","30480"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Birmingham","G6","10","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Birmingham","G7","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Birmingham","HEO","90","90","36500","37860"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Birmingham","SEO","35","35","47560","46110"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Birmingham","Unknown","675","620","29890","29050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Blackburn with Darwen","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Blackburn with Darwen","Unknown","110","110","29320","25300"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Blackpool","Unknown","130","120","29440","26840"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bournemouth, Christchurch and Poole","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bournemouth, Christchurch and Poole","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bournemouth, Christchurch and Poole","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bournemouth, Christchurch and Poole","Unknown","155","140","29600","26840"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bradford","SEO","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bradford","Unknown","245","235","29240","26840"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Breckland and South Norfolk","AA","65","60","22790","23230"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Breckland and South Norfolk","AO","210","200","29390","29890"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Breckland and South Norfolk","EO","70","65","31350","28480"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Breckland and South Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Breckland and South Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Breckland and South Norfolk","HEO","50","45","35720","35670"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Breckland and South Norfolk","SEO","20","20","52070","53100"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Breckland and South Norfolk","Unknown","10","10","35920","38980"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Brent","Unknown","75","70","33980","33050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bridgend and Neath Port Talbot","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bridgend and Neath Port Talbot","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bridgend and Neath Port Talbot","SEO","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bridgend and Neath Port Talbot","Unknown","105","100","30730","28290"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Brighton and Hove","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Brighton and Hove","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Brighton and Hove","SEO","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Brighton and Hove","Unknown","155","140","30680","29050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bristol, City of","AA","55","55","23050","23230"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bristol, City of","AO","190","185","29560","29390"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bristol, City of","EO","45","40","32540","34170"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bristol, City of","HEO","30","30","36410","38120"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bristol, City of","SEO","20","20","50050","50350"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bristol, City of","Unknown","295","270","29140","29050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bromley","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bromley","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bromley","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bromley","Unknown","140","130","32440","30840"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Buckinghamshire","AA","85","80","23200","23230"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Buckinghamshire","AO","240","230","31780","32380"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Buckinghamshire","EO","135","125","33250","34170"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Buckinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Buckinghamshire","G7","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Buckinghamshire","HEO","80","75","36720","38910"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Buckinghamshire","SEO","50","40","50580","53150"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Buckinghamshire","Unknown","80","75","31900","32050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Calderdale and Kirklees","Unknown","235","210","29200","26840"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cambridgeshire CC","AA","190","170","22960","23230"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cambridgeshire CC","AO","565","530","30320","30410"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cambridgeshire CC","EO","180","170","33320","35680"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cambridgeshire CC","G7","10","10","71460","70130"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cambridgeshire CC","HEO","95","95","37180","38180"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cambridgeshire CC","SEO","50","50","50320","52050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cambridgeshire CC","Unknown","175","165","30170","29050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Camden and City of London","Unknown","35","35","34200","33050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cardiff and Vale of Glamorgan","AA","60","55","23610","23230"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cardiff and Vale of Glamorgan","AO","275","265","29680","29890"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cardiff and Vale of Glamorgan","EO","70","70","32510","34170"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cardiff and Vale of Glamorgan","G6","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cardiff and Vale of Glamorgan","G7","15","15","64750","61520"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cardiff and Vale of Glamorgan","HEO","75","70","36110","37130"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cardiff and Vale of Glamorgan","SCS level","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cardiff and Vale of Glamorgan","SEO","35","35","49510","48760"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cardiff and Vale of Glamorgan","Unknown","345","325","30640","29050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Central Hampshire","AA","50","50","23070","23230"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Central Hampshire","AO","225","225","31170","30880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Central Hampshire","EO","45","45","32760","34170"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Central Hampshire","G7","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Central Hampshire","HEO","25","25","37430","38800"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Central Hampshire","SEO","20","20","52070","53200"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Central Hampshire","Unknown","20","20","30690","29930"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Central Valleys","Unknown","165","155","29600","29050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire East","AA","45","40","23240","23230"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire East","AO","175","165","29590","28880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire East","EO","45","45","33510","35710"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire East","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire East","G7","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire East","HEO","30","25","36910","38910"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire East","SEO","20","20","51310","52820"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire East","Unknown","120","110","29280","26840"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire West and Chester","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire West and Chester","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire West and Chester","Unknown","160","150","29680","26840"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Chorley and West Lancashire","AA","145","130","22970","23230"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Chorley and West Lancashire","AO","665","620","30100","30440"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Chorley and West Lancashire","EO","175","160","32110","34170"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Chorley and West Lancashire","G6","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Chorley and West Lancashire","G7","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Chorley and West Lancashire","HEO","125","115","37070","38180"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Chorley and West Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Chorley and West Lancashire","SEO","65","65","49670","50350"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Chorley and West Lancashire","Unknown","95","90","30940","29050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Conwy and Denbighshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Conwy and Denbighshire","Unknown","105","100","29430","25300"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cornwall and Isles of Scilly","Unknown","125","110","29380","26500"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Coventry","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Coventry","Unknown","145","135","28980","24570"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Croydon","AA","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Croydon","AO","135","130","27480","27700"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Croydon","EO","210","205","31810","31310"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Croydon","G6","20","20","80950","77850"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Croydon","G7","55","55","68350","70970"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Croydon","HEO","130","125","37620","35670"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Croydon","SEO","130","125","51270","48560"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Croydon","Unknown","115","105","34850","33050"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Darlington","Unknown","65","65","27890","25300"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Derby","AA","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Derby","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Derby","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Derby","Unknown","255","235","28880","26840"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Devon CC","AA","120","115","22940","23230"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Devon CC","AO","555","520","30130","30410"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Devon CC","EO","155","145","32600","34170"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Devon CC","G6","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Devon CC","G7","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Devon CC","HEO","110","100","36770","38910"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Devon CC","SCS level","[c]","[c]","[c]","[c]"
