"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Government Commercial Organisation","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","G6/G7","Unknown","45","[c]","68250","66270"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","EO","Heterosexual / straight","35","[c]","28330","27760"
"Leaver CS","2023","Government Legal Department","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","G6/G7","Heterosexual / straight","100","[c]","59770","54180"
"Leaver CS","2023","Government Legal Department","London","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AA/AO","Heterosexual / straight","140","[c]","24560","25480"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","AA/AO","Unknown","135","[c]","24640","25480"
"Leaver CS","2023","HM Courts and Tribunals Service","London","EO","Heterosexual / straight","60","[c]","29330","29660"
"Leaver CS","2023","HM Courts and Tribunals Service","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","SEO/HEO","Heterosexual / straight","45","[c]","39940","40060"
"Leaver CS","2023","HM Courts and Tribunals Service","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","London","SEO/HEO","Unknown","30","[c]","37180","34260"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","AA/AO","Heterosexual / straight","670","[c]","21220","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","AA/AO","LGBO","55","[c]","21270","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","AA/AO","Undeclared","110","[c]","21230","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","AA/AO","Unknown","365","[c]","21420","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","EO","Heterosexual / straight","90","[c]","25650","25830"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","SEO/HEO","Heterosexual / straight","90","[c]","37270","36870"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Outside London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","AA/AO","Heterosexual / straight","55","[c]","23350","23390"
"Leaver CS","2023","HM Land Registry","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","AA/AO","Unknown","60","[c]","23140","23390"
"Leaver CS","2023","HM Land Registry","Outside London","EO","Heterosexual / straight","70","[c]","28300","28080"
"Leaver CS","2023","HM Land Registry","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","EO","Unknown","40","[c]","28440","28080"
"Leaver CS","2023","HM Land Registry","Outside London","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","SEO/HEO","Heterosexual / straight","105","[c]","38530","36700"
"Leaver CS","2023","HM Land Registry","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outside London","SEO/HEO","Unknown","40","[c]","40490","39520"
"Leaver CS","2023","HM Prison and Probation Service","London","AA/AO","Heterosexual / straight","235","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","AA/AO","Unknown","195","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","EO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","SEO/HEO","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","Unknown","Heterosexual / straight","190","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","London","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","AA/AO","Heterosexual / straight","2315","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","AA/AO","LGBO","250","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","AA/AO","Undeclared","190","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","AA/AO","Unknown","1105","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","EO","Heterosexual / straight","320","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","EO","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","EO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","SEO/HEO","Heterosexual / straight","260","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","SEO/HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","SEO/HEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","Unknown","Heterosexual / straight","1015","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","Unknown","LGBO","110","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","Unknown","Undeclared","100","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Outside London","Unknown","Unknown","450","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","AA/AO","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","EO","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","G6/G7","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","Unknown","205","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","Unknown","2060","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","EO","Unknown","740","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","Unknown","245","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","Unknown","735","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
