"Status","Year","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Attorney General's Departments","London","475","445","49920","52020"
"In post","2023","Declared disabled","Attorney General's Departments","Outside London","730","675","40640","35000"
"In post","2023","Declared disabled","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","London","730","720","46850","40090"
"In post","2023","Declared disabled","Cabinet Office","Outside London","640","625","42560","36080"
"In post","2023","Declared disabled","Cabinet Office","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Outside London","30","30","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","London","45","45","55100","44310"
"In post","2023","Declared disabled","Competition and Markets Authority","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","London","565","550","49190","45570"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","880","825","35640","32730"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","London","155","150","48920","52760"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","35","35","41090","35620"
"In post","2023","Declared disabled","Department for Education","London","230","215","51890","55020"
"In post","2023","Declared disabled","Department for Education","Outside London","605","575","41010","37590"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","London","325","315","45310","40260"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","1475","1395","33000","30320"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","London","215","215","48370","41750"
"In post","2023","Declared disabled","Department for International Trade","Outside London","55","50","40240","38510"
"In post","2023","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","250","245","47930","43180"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","200","195","40710","37540"
"In post","2023","Declared disabled","Department for Transport","London","230","220","46940","43750"
"In post","2023","Declared disabled","Department for Transport","Outside London","1200","1045","28070","26960"
"In post","2023","Declared disabled","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","London","1710","1565","35460","32520"
"In post","2023","Declared disabled","Department for Work and Pensions","Outside London","15625","13630","28080","28120"
"In post","2023","Declared disabled","Department for Work and Pensions","Unknown","60","55","32780","28120"
"In post","2023","Declared disabled","Department of Health and Social Care","London","245","235","48400","41950"
"In post","2023","Declared disabled","Department of Health and Social Care","Outside London","255","250","44150","39410"
"In post","2023","Declared disabled","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","Outside London","120","115","38780","37720"
"In post","2023","Declared disabled","Food Standards Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","London","360","350","48970","43000"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","130","125","36850","32750"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","140","140","48720","44320"
"In post","2023","Declared disabled","HM Land Registry","London","25","20","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","Outside London","665","590","30640","28080"
"In post","2023","Declared disabled","HM Revenue and Customs","London","920","865","46270","40470"
"In post","2023","Declared disabled","HM Revenue and Customs","Outside London","5760","5215","33260","29730"
"In post","2023","Declared disabled","HM Treasury","London","205","200","47510","44770"
"In post","2023","Declared disabled","HM Treasury","Outside London","60","55","42740","42700"
"In post","2023","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","London","1185","1110","40960","36180"
"In post","2023","Declared disabled","Home Office","Outside London","2020","1860","29830","26180"
"In post","2023","Declared disabled","Home Office","Overseas","5","5","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Defence","London","425","420","44650","39900"
"In post","2023","Declared disabled","Ministry of Defence","Outside London","5345","5130","35680","33990"
"In post","2023","Declared disabled","Ministry of Defence","Overseas","35","35","50510","47080"
"In post","2023","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice","London","1935","1845","37620","35030"
"In post","2023","Declared disabled","Ministry of Justice","Outside London","10370","9595","30530","28880"
"In post","2023","Declared disabled","Ministry of Justice","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","London","75","75","44790","42240"
"In post","2023","Declared disabled","National Crime Agency","Outside London","190","185","39160","38530"
"In post","2023","Declared disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","30","30","50890","39790"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","135","130","47310","47750"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","London","65","65","43320","35470"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","Outside London","65","60","34990","28000"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","50","45","40790","39140"
"In post","2023","Declared disabled","Office of Rail and Road","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government","Outside London","2235","2110","38730","34730"
"In post","2023","Declared disabled","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","London","35","35","33150","29840"
"In post","2023","Declared disabled","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","London","35","35","50770","44380"
"In post","2023","Declared disabled","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","London","30","25","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Outside London","605","535","33670","31560"
"In post","2023","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government","Outside London","360","335","41490","39690"
"In post","2023","Declared disabled","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Attorney General's Departments","London","3385","3190","51230","52790"
"In post","2023","Declared non-disabled","Attorney General's Departments","Outside London","3930","3640","41910","38760"
"In post","2023","Declared non-disabled","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office","London","2985","2930","57540","56430"
"In post","2023","Declared non-disabled","Cabinet Office","Outside London","2545","2465","47550","40450"
"In post","2023","Declared non-disabled","Cabinet Office","Unknown","85","80","44880","38260"
"In post","2023","Declared non-disabled","Chancellor's other departments","London","280","270","64280","56050"
"In post","2023","Declared non-disabled","Chancellor's other departments","Outside London","65","65","50200","45000"
"In post","2023","Declared non-disabled","Charity Commission","London","45","45","46450","41690"
"In post","2023","Declared non-disabled","Charity Commission","Outside London","205","200","35490","30170"
"In post","2023","Declared non-disabled","Competition and Markets Authority","London","660","640","62240","58070"
"In post","2023","Declared non-disabled","Competition and Markets Authority","Outside London","100","95","56260","55130"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","3910","3810","52200","55120"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","5975","5670","39080","37420"
"In post","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","1225","1200","50940","53030"
"In post","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","210","205","43100","37370"
"In post","2023","Declared non-disabled","Department for Education","London","1510","1440","53840","55020"
"In post","2023","Declared non-disabled","Department for Education","Outside London","3735","3590","45000","41510"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","1870","1820","46290","40480"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","6975","6635","35120","30350"
"In post","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for International Trade","London","1435","1415","49570","44300"
"In post","2023","Declared non-disabled","Department for International Trade","Outside London","350","340","44090","41790"
"In post","2023","Declared non-disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","1555","1515","51850","54630"
"In post","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","1475","1390","44790","41840"
"In post","2023","Declared non-disabled","Department for Transport","London","2225","2160","51850","51420"
"In post","2023","Declared non-disabled","Department for Transport","Outside London","8810","8095","30960","27450"
"In post","2023","Declared non-disabled","Department for Transport","Overseas","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department for Work and Pensions","London","6655","6160","36340","32520"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Outside London","56720","50665","29370","28120"
"In post","2023","Declared non-disabled","Department for Work and Pensions","Unknown","235","225","34550","28120"
"In post","2023","Declared non-disabled","Department of Health and Social Care","London","1910","1825","50880","43690"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Outside London","2005","1890","44430","38720"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Outside London","110","100","60010","75850"
"In post","2023","Declared non-disabled","Food Standards Agency","London","125","125","44820","41160"
"In post","2023","Declared non-disabled","Food Standards Agency","Outside London","845","815","38080","32050"
"In post","2023","Declared non-disabled","Food Standards Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","London","2145","2095","52400","50010"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","960","920","40540","35290"
"In post","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","1335","1330","51070","49550"
"In post","2023","Declared non-disabled","HM Land Registry","London","255","235","43240","38410"
"In post","2023","Declared non-disabled","HM Land Registry","Outside London","3725","3310","33410","28080"
"In post","2023","Declared non-disabled","HM Revenue and Customs","London","6190","5905","47760","41050"
"In post","2023","Declared non-disabled","HM Revenue and Customs","Outside London","36960","34475","34900","34400"
"In post","2023","Declared non-disabled","HM Treasury","London","1370","1340","50410","54090"
"In post","2023","Declared non-disabled","HM Treasury","Outside London","380","360","44960","42700"
"In post","2023","Declared non-disabled","HM Treasury","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","London","8865","8365","42300","36310"
"In post","2023","Declared non-disabled","Home Office","Outside London","15630","14390","30220","26380"
"In post","2023","Declared non-disabled","Home Office","Overseas","115","115","[c]","[c]"
"In post","2023","Declared non-disabled","Home Office","Unknown","120","110","29390","27340"
"In post","2023","Declared non-disabled","Ministry of Defence","London","2400","2340","45490","45540"
"In post","2023","Declared non-disabled","Ministry of Defence","Outside London","32150","31005","36510","33990"
"In post","2023","Declared non-disabled","Ministry of Defence","Overseas","365","365","54310","50720"
"In post","2023","Declared non-disabled","Ministry of Defence","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","London","9885","9480","39630","35410"
"In post","2023","Declared non-disabled","Ministry of Justice","Outside London","50080","46890","31210","29430"
"In post","2023","Declared non-disabled","Ministry of Justice","Unknown","65","65","28730","28880"
"In post","2023","Declared non-disabled","National Crime Agency","London","415","400","50630","49200"
"In post","2023","Declared non-disabled","National Crime Agency","Outside London","1010","970","43030","41910"
"In post","2023","Declared non-disabled","National Crime Agency","Overseas","65","65","48340","47380"
"In post","2023","Declared non-disabled","National Crime Agency","Unknown","45","40","47440","47380"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","50","50","55930","55720"
"In post","2023","Declared non-disabled","Northern Ireland Office","Outside London","45","45","36660","37680"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","255","250","55650","52750"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","1455","1405","53060","52750"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","730","720","51030","46260"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","595","590","40110","35000"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","270","260","44940","40240"
"In post","2023","Declared non-disabled","Office of Rail and Road","London","45","45","56950","55990"
"In post","2023","Declared non-disabled","Office of Rail and Road","Outside London","30","30","48190","51830"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Outside London","12625","12070","41720","36330"
"In post","2023","Declared non-disabled","Scottish Government","Overseas","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","London","350","335","38700","35470"
"In post","2023","Declared non-disabled","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","London","425","420","54980","50330"
"In post","2023","Declared non-disabled","UK Export Finance","Outside London","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","London","145","145","50070","42370"
"In post","2023","Declared non-disabled","UK Statistics Authority","Outside London","2955","2640","35990","31660"
"In post","2023","Declared non-disabled","UK Supreme Court","London","50","45","38850","36210"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","London","60","60","65140","63230"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","155","150","53310","50000"
"In post","2023","Declared non-disabled","Welsh Government","London","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Outside London","5055","4775","44100","39690"
"In post","2023","Declared non-disabled","Welsh Government","Overseas","10","10","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","London","155","145","55080","54820"
"In post","2023","Undeclared","Attorney General's Departments","Outside London","45","45","35210","26900"
"In post","2023","Undeclared","Cabinet Office","London","205","200","55360","56430"
"In post","2023","Undeclared","Cabinet Office","Outside London","190","185","44340","38440"
"In post","2023","Undeclared","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","London","275","270","51790","54710"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","195","185","37130","35190"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","London","75","75","47930","52760"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Education","London","110","105","52730","55020"
"In post","2023","Undeclared","Department for Education","Outside London","275","270","42100","37880"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","London","95","90","45870","40270"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","570","540","33680","30320"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","London","65","65","52150","55370"
"In post","2023","Undeclared","Department for International Trade","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","London","115","110","49500","54630"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","105","95","44830","42040"
"In post","2023","Undeclared","Department for Transport","London","235","235","48930","44570"
"In post","2023","Undeclared","Department for Transport","Outside London","840","785","31120","27450"
"In post","2023","Undeclared","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","London","390","365","35780","32520"
"In post","2023","Undeclared","Department for Work and Pensions","Outside London","3505","3210","29300","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","London","725","695","53880","46910"
"In post","2023","Undeclared","Department of Health and Social Care","Outside London","950","895","48330","42840"
"In post","2023","Undeclared","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","London","45","45","50670","41780"
"In post","2023","Undeclared","Food Standards Agency","Outside London","235","230","37910","37720"
"In post","2023","Undeclared","Food Standards Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","London","145","140","53360","45410"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Outside London","40","40","40810","38920"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Overseas","85","85","54240","55260"
"In post","2023","Undeclared","HM Land Registry","London","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","Outside London","270","240","34340","34850"
"In post","2023","Undeclared","HM Revenue and Customs","London","585","555","47770","40350"
"In post","2023","Undeclared","HM Revenue and Customs","Outside London","2870","2645","35070","34700"
"In post","2023","Undeclared","HM Treasury","London","290","285","47870","53550"
"In post","2023","Undeclared","HM Treasury","Outside London","55","55","40110","32640"
"In post","2023","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","London","585","550","41490","36180"
"In post","2023","Undeclared","Home Office","Outside London","965","880","30860","27650"
"In post","2023","Undeclared","Home Office","Overseas","10","10","[c]","[c]"
"In post","2023","Undeclared","Home Office","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","London","265","260","44130","42750"
"In post","2023","Undeclared","Ministry of Defence","Outside London","3185","3065","35450","33990"
"In post","2023","Undeclared","Ministry of Defence","Overseas","45","45","53750","46730"
"In post","2023","Undeclared","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Ministry of Justice","London","1300","1225","38650","35410"
"In post","2023","Undeclared","Ministry of Justice","Outside London","6625","6015","32140","32420"
"In post","2023","Undeclared","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","London","145","140","58160","57700"
"In post","2023","Undeclared","Office of Rail and Road","Outside London","120","115","54380","53480"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","Outside London","400","380","41330","37450"
"In post","2023","Undeclared","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","London","35","35","57160","46770"
"In post","2023","Undeclared","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Statistics Authority","London","10","10","[c]","[c]"
"In post","2023","Undeclared","UK Statistics Authority","Outside London","135","115","32580","31060"
"In post","2023","Undeclared","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Water Services Regulation Authority","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Water Services Regulation Authority","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Welsh Government","Outside London","180","170","44830","43660"
"In post","2023","Unknown","Attorney General's Departments","London","815","780","50440","52790"
"In post","2023","Unknown","Attorney General's Departments","Outside London","1195","1140","40280","38760"
"In post","2023","Unknown","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cabinet Office","London","1665","1650","43420","32960"
"In post","2023","Unknown","Cabinet Office","Outside London","1085","1060","39600","32960"
"In post","2023","Unknown","Cabinet Office","Unknown","65","65","41300","29180"
"In post","2023","Unknown","Chancellor's other departments","London","35","35","60350","56650"
"In post","2023","Unknown","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Charity Commission","London","30","30","45410","40310"
"In post","2023","Unknown","Charity Commission","Outside London","180","170","31970","30170"
"In post","2023","Unknown","Competition and Markets Authority","London","75","70","73520","73840"
"In post","2023","Unknown","Competition and Markets Authority","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","London","985","970","47830","42100"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","1600","1520","34280","31350"
"In post","2023","Unknown","Department for Digital, Culture, Media and Sport","London","185","180","47150","43000"
"In post","2023","Unknown","Department for Digital, Culture, Media and Sport","Outside London","35","35","38950","32740"
"In post","2023","Unknown","Department for Education","London","560","550","47850","43700"
"In post","2023","Unknown","Department for Education","Outside London","1465","1435","38120","37590"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","London","360","350","46330","40260"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","1395","1305","32380","26850"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","London","975","965","48830","42070"
"In post","2023","Unknown","Department for International Trade","Outside London","255","245","42520","41970"
"In post","2023","Unknown","Department for International Trade","Overseas","170","170","57670","55540"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","London","265","260","50340","54630"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","Outside London","215","205","40600","37540"
"In post","2023","Unknown","Department for Transport","London","700","680","46010","43320"
"In post","2023","Unknown","Department for Transport","Outside London","2130","2020","28790","26960"
"In post","2023","Unknown","Department for Work and Pensions","London","435","420","40980","32520"
"In post","2023","Unknown","Department for Work and Pensions","Outside London","2390","2270","30160","28120"
"In post","2023","Unknown","Department for Work and Pensions","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","London","2580","2495","48580","41950"
"In post","2023","Unknown","Department of Health and Social Care","Outside London","1595","1535","44420","39850"
"In post","2023","Unknown","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","London","30","30","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","Outside London","150","145","35430","31260"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","London","1920","1880","51600","53500"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Outside London","870","840","40790","37950"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","670","670","56420","56710"
"In post","2023","Unknown","HM Land Registry","London","105","105","41110","36280"
"In post","2023","Unknown","HM Land Registry","Outside London","1655","1585","28620","28080"
"In post","2023","Unknown","HM Revenue and Customs","London","2585","2470","43190","39790"
"In post","2023","Unknown","HM Revenue and Customs","Outside London","16515","15345","30130","27890"
"In post","2023","Unknown","HM Treasury","London","265","260","53790","52720"
"In post","2023","Unknown","HM Treasury","Outside London","55","55","41520","37630"
"In post","2023","Unknown","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Home Office","London","3955","3890","37900","31220"
"In post","2023","Unknown","Home Office","Outside London","9565","9200","27000","25750"
"In post","2023","Unknown","Home Office","Overseas","20","20","[c]","[c]"
"In post","2023","Unknown","Home Office","Unknown","65","55","29020","25750"
"In post","2023","Unknown","Ministry of Defence","London","1160","1145","44100","40550"
"In post","2023","Unknown","Ministry of Defence","Outside London","10765","10400","34010","30650"
"In post","2023","Unknown","Ministry of Defence","Overseas","300","300","58050","56520"
"In post","2023","Unknown","Ministry of Defence","Unknown","1705","1705","41950","40010"
"In post","2023","Unknown","Ministry of Justice","London","2540","2470","36870","34110"
"In post","2023","Unknown","Ministry of Justice","Outside London","9030","8540","28160","28880"
"In post","2023","Unknown","Ministry of Justice","Unknown","35","30","25560","23230"
"In post","2023","Unknown","National Crime Agency","London","1075","1055","45970","42240"
"In post","2023","Unknown","National Crime Agency","Outside London","2565","2500","39600","38310"
"In post","2023","Unknown","National Crime Agency","Overseas","60","60","47460","47380"
"In post","2023","Unknown","National Crime Agency","Unknown","55","55","47200","47380"
"In post","2023","Unknown","Northern Ireland Office","London","30","30","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","London","30","30","54530","47750"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","130","125","41860","33130"
"In post","2023","Unknown","Office of Gas and Electricity Markets","London","70","65","48980","46470"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Outside London","30","30","44520","43650"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","London","25","25","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Outside London","45","45","48660","52360"
"In post","2023","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Scottish Government","London","10","10","[c]","[c]"
"In post","2023","Unknown","Scottish Government","Outside London","12330","11665","36810","33520"
"In post","2023","Unknown","Scottish Government","Overseas","10","10","[c]","[c]"
