"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","London","G7","Heterosexual / straight","520","510","59220","59290"
"In post","2023","Finance","London","G7","LGBO","30","30","59350","59290"
"In post","2023","Finance","London","G7","Undeclared","70","70","58660","57180"
"In post","2023","Finance","London","G7","Unknown","115","115","59970","59000"
"In post","2023","Finance","London","HEO","Heterosexual / straight","435","420","37620","38020"
"In post","2023","Finance","London","HEO","LGBO","35","35","36010","35720"
"In post","2023","Finance","London","HEO","Undeclared","50","45","37470","37830"
"In post","2023","Finance","London","HEO","Unknown","160","160","36160","36650"
"In post","2023","Finance","London","SCS level","Heterosexual / straight","140","135","91690","83370"
"In post","2023","Finance","London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","London","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","Finance","London","SCS level","Unknown","25","25","[c]","[c]"
"In post","2023","Finance","London","SEO","Heterosexual / straight","470","460","45350","44450"
"In post","2023","Finance","London","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","Finance","London","SEO","Undeclared","70","70","45230","43760"
"In post","2023","Finance","London","SEO","Unknown","130","130","44760","44300"
"In post","2023","Finance","North East (England)","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North East (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North East (England)","AA","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","North East (England)","AO","Heterosexual / straight","50","40","22380","22520"
"In post","2023","Finance","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North East (England)","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","North East (England)","AO","Unknown","25","20","[c]","[c]"
"In post","2023","Finance","North East (England)","EO","Heterosexual / straight","75","70","27990","28120"
"In post","2023","Finance","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North East (England)","EO","Undeclared","10","5","[c]","[c]"
"In post","2023","Finance","North East (England)","EO","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","North East (England)","G6","Heterosexual / straight","45","45","68260","68610"
"In post","2023","Finance","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North East (England)","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","North East (England)","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","North East (England)","G7","Heterosexual / straight","125","125","54190","53810"
"In post","2023","Finance","North East (England)","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","North East (England)","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","North East (England)","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","North East (England)","HEO","Heterosexual / straight","170","160","34020","34400"
"In post","2023","Finance","North East (England)","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","North East (England)","HEO","Undeclared","20","15","[c]","[c]"
"In post","2023","Finance","North East (England)","HEO","Unknown","35","35","33970","34400"
"In post","2023","Finance","North East (England)","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Finance","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North East (England)","SEO","Heterosexual / straight","170","165","40480","41510"
"In post","2023","Finance","North East (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","North East (England)","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","North East (England)","SEO","Unknown","30","30","41620","42140"
"In post","2023","Finance","North West (England)","AO","Heterosexual / straight","140","120","21900","21690"
"In post","2023","Finance","North West (England)","AO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","North West (England)","AO","Undeclared","20","15","[c]","[c]"
"In post","2023","Finance","North West (England)","AO","Unknown","40","30","22070","22220"
"In post","2023","Finance","North West (England)","EO","Heterosexual / straight","150","145","27600","28120"
"In post","2023","Finance","North West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","North West (England)","EO","Undeclared","15","10","[c]","[c]"
"In post","2023","Finance","North West (England)","EO","Unknown","40","40","27520","28120"
"In post","2023","Finance","North West (England)","G6","Heterosexual / straight","60","60","68010","67520"
"In post","2023","Finance","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North West (England)","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","North West (England)","G7","Heterosexual / straight","195","185","54230","53810"
"In post","2023","Finance","North West (England)","G7","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","North West (England)","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Finance","North West (England)","G7","Unknown","25","20","[c]","[c]"
"In post","2023","Finance","North West (England)","HEO","Heterosexual / straight","275","265","33960","34170"
"In post","2023","Finance","North West (England)","HEO","LGBO","30","30","[c]","[c]"
"In post","2023","Finance","North West (England)","HEO","Undeclared","30","25","[c]","[c]"
"In post","2023","Finance","North West (England)","HEO","Unknown","60","60","33780","34170"
"In post","2023","Finance","North West (England)","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Finance","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North West (England)","SEO","Heterosexual / straight","305","290","40160","38470"
"In post","2023","Finance","North West (England)","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","Finance","North West (England)","SEO","Undeclared","30","30","41060","38470"
"In post","2023","Finance","North West (England)","SEO","Unknown","35","35","41280","39930"
"In post","2023","Finance","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Finance","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Finance","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Finance","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Finance","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","AA","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","Scotland","AO","Heterosexual / straight","325","265","22840","22520"
"In post","2023","Finance","Scotland","AO","LGBO","15","15","[c]","[c]"
"In post","2023","Finance","Scotland","AO","Undeclared","45","35","22510","22520"
"In post","2023","Finance","Scotland","AO","Unknown","160","135","23230","22520"
"In post","2023","Finance","Scotland","EO","Heterosexual / straight","130","120","28330","28130"
"In post","2023","Finance","Scotland","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Finance","Scotland","EO","Unknown","60","60","28410","27890"
"In post","2023","Finance","Scotland","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Finance","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","Scotland","G7","Heterosexual / straight","50","45","55600","56180"
"In post","2023","Finance","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","G7","Unknown","30","25","[c]","[c]"
"In post","2023","Finance","Scotland","HEO","Heterosexual / straight","100","100","34840","34950"
"In post","2023","Finance","Scotland","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","Scotland","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","Scotland","HEO","Unknown","30","30","36240","34950"
"In post","2023","Finance","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","SEO","Heterosexual / straight","80","75","42970","42510"
"In post","2023","Finance","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scotland","SEO","Undeclared","10","5","[c]","[c]"
"In post","2023","Finance","Scotland","SEO","Unknown","30","30","43430","42350"
"In post","2023","Finance","South East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","AO","Heterosexual / straight","150","140","24090","24220"
"In post","2023","Finance","South East (England)","AO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","AO","Unknown","85","75","23490","22520"
"In post","2023","Finance","South East (England)","EO","Heterosexual / straight","215","205","28030","27890"
"In post","2023","Finance","South East (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","EO","Undeclared","25","20","[c]","[c]"
"In post","2023","Finance","South East (England)","EO","Unknown","45","40","28400","28130"
"In post","2023","Finance","South East (England)","G6","Heterosexual / straight","30","30","66920","68010"
"In post","2023","Finance","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","G7","Heterosexual / straight","105","100","55730","56910"
"In post","2023","Finance","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","South East (England)","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","South East (England)","HEO","Heterosexual / straight","205","195","34740","34300"
"In post","2023","Finance","South East (England)","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","HEO","Undeclared","30","30","35440","34640"
"In post","2023","Finance","South East (England)","HEO","Unknown","35","35","35140","35000"
"In post","2023","Finance","South East (England)","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Finance","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","SEO","Heterosexual / straight","180","175","43670","42150"
"In post","2023","Finance","South East (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","South East (England)","SEO","Undeclared","35","30","43760","42140"
"In post","2023","Finance","South East (England)","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","AO","Heterosexual / straight","105","100","21780","21390"
"In post","2023","Finance","South West (England)","AO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","South West (England)","AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","South West (England)","AO","Unknown","30","30","22470","22220"
"In post","2023","Finance","South West (England)","EO","Heterosexual / straight","155","145","26850","27140"
"In post","2023","Finance","South West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","South West (England)","EO","Undeclared","20","15","[c]","[c]"
"In post","2023","Finance","South West (England)","EO","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","South West (England)","G6","Heterosexual / straight","70","65","69800","70260"
"In post","2023","Finance","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","South West (England)","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Finance","South West (England)","G7","Heterosexual / straight","175","170","54870","56180"
"In post","2023","Finance","South West (England)","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","South West (England)","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Finance","South West (England)","G7","Unknown","15","10","[c]","[c]"
"In post","2023","Finance","South West (England)","HEO","Heterosexual / straight","275","260","33650","33990"
"In post","2023","Finance","South West (England)","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","South West (England)","HEO","Undeclared","25","25","[c]","[c]"
"In post","2023","Finance","South West (England)","HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","South West (England)","SCS level","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Finance","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","SEO","Heterosexual / straight","295","285","43610","42620"
"In post","2023","Finance","South West (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","South West (England)","SEO","Undeclared","35","35","44370","43420"
"In post","2023","Finance","South West (England)","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","South West (England)","Unknown","Heterosexual / straight","50","45","56690","54510"
"In post","2023","Finance","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Finance","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","AO","Heterosexual / straight","45","45","22450","22220"
"In post","2023","Finance","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","Wales","AO","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","Wales","EO","Heterosexual / straight","70","65","27320","27180"
"In post","2023","Finance","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","Wales","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Finance","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","G7","Heterosexual / straight","45","45","54590","53180"
"In post","2023","Finance","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","Wales","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","Wales","HEO","Heterosexual / straight","80","75","33210","32210"
"In post","2023","Finance","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","Wales","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","Wales","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Finance","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","SEO","Heterosexual / straight","80","75","42010","41320"
"In post","2023","Finance","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","SEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Finance","Wales","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","AO","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","EO","Heterosexual / straight","90","85","26830","26940"
"In post","2023","Finance","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","G7","Heterosexual / straight","80","75","54630","52340"
"In post","2023","Finance","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","HEO","Heterosexual / straight","95","90","33640","33990"
"In post","2023","Finance","West Midlands (England)","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SEO","Heterosexual / straight","140","135","41120","41000"
"In post","2023","Finance","West Midlands (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","West Midlands (England)","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","AA","Unknown","10","5","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","AO","Heterosexual / straight","145","125","22350","22520"
"In post","2023","Finance","Yorkshire and The Humber","AO","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","AO","Undeclared","40","35","22330","22520"
"In post","2023","Finance","Yorkshire and The Humber","AO","Unknown","140","110","22480","22520"
"In post","2023","Finance","Yorkshire and The Humber","EO","Heterosexual / straight","145","135","27540","28120"
"In post","2023","Finance","Yorkshire and The Humber","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","EO","Unknown","50","45","27840","28120"
"In post","2023","Finance","Yorkshire and The Humber","G6","Heterosexual / straight","75","75","65940","66190"
"In post","2023","Finance","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","G6","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","G7","Heterosexual / straight","195","190","52930","52030"
"In post","2023","Finance","Yorkshire and The Humber","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","G7","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","HEO","Heterosexual / straight","210","200","33270","34170"
"In post","2023","Finance","Yorkshire and The Humber","HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","HEO","Unknown","40","35","33680","34170"
"In post","2023","Finance","Yorkshire and The Humber","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","SEO","Heterosexual / straight","250","240","39290","38470"
"In post","2023","Finance","Yorkshire and The Humber","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","Finance","Yorkshire and The Humber","SEO","Undeclared","30","30","39660","38470"
"In post","2023","Finance","Yorkshire and The Humber","SEO","Unknown","45","45","40440","40070"
"In post","2023","Grants Management","East Midlands (England)","AO","Heterosexual / straight","35","30","22150","22150"
"In post","2023","Grants Management","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
