"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Counter Fraud","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Digital, Data and Technology","EO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Digital, Data and Technology","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Digital, Data and Technology","G7","30","30","58330","56720"
"In post","2023","Declared disabled","Asian","Digital, Data and Technology","HEO","35","35","34870","34170"
"In post","2023","Declared disabled","Asian","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Digital, Data and Technology","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Finance","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Finance","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Finance","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Finance","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Geography","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Geography","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Geography","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Geography","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Geography","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Human Resources","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Human Resources","EO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Human Resources","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Human Resources","HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Human Resources","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Inspector of Education and Training","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Inspector of Education and Training","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Inspector of Education and Training","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Inspector of Education and Training","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Intelligence Analysis","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Internal Audit","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Internal Audit","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","International Trade","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","International Trade","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Knowledge and Information Management","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Knowledge and Information Management","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Legal","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Legal","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Legal","G7","45","40","56510","54100"
"In post","2023","Declared disabled","Asian","Legal","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Legal","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Medicine","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Medicine","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Medicine","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Medicine","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Medicine","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Medicine","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Medicine","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Operational Delivery","AA","60","50","22650","23000"
"In post","2023","Declared disabled","Asian","Operational Delivery","AO","725","630","23660","22400"
"In post","2023","Declared disabled","Asian","Operational Delivery","EO","905","810","29520","28120"
"In post","2023","Declared disabled","Asian","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Operational Delivery","G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Operational Delivery","HEO","180","170","35680","35410"
"In post","2023","Declared disabled","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Operational Delivery","SEO","75","75","44230","43420"
"In post","2023","Declared disabled","Asian","Operational Delivery","Unknown","160","150","30860","29050"
"In post","2023","Declared disabled","Asian","Operational Research","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Operational Research","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Other","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Other","AO","45","40","22600","21690"
"In post","2023","Declared disabled","Asian","Other","EO","35","30","29820","29820"
"In post","2023","Declared disabled","Asian","Other","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Other","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Other","HEO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Other","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Planning","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Planning","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Planning","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Planning","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Planning","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Planning Inspectors","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Planning Inspectors","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Planning Inspectors","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Policy","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Policy","EO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","Policy","G6","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Policy","G7","55","55","55330","55120"
"In post","2023","Declared disabled","Asian","Policy","HEO","70","70","35100","34670"
"In post","2023","Declared disabled","Asian","Policy","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Policy","SEO","60","60","41240","41360"
"In post","2023","Declared disabled","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Project Delivery","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Project Delivery","G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Project Delivery","HEO","40","40","35290","34910"
"In post","2023","Declared disabled","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Project Delivery","SEO","40","40","42490","42510"
"In post","2023","Declared disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","AO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","AO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","EO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","G7","15","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","HEO","50","50","37180","35000"
"In post","2023","Declared disabled","Asian","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","EO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","HEO","50","50","33510","33360"
"In post","2023","Declared disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","AO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","EO","40","35","31260","32520"
"In post","2023","Declared disabled","Black","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data and Technology","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data and Technology","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data and Technology","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data and Technology","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data and Technology","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Finance","SEO","10","10","[c]","[c]"
