"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","160","150","37930","36300"
"In post","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","120","120","40530","40660"
"In post","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","90","85","32980","30810"
"In post","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","40","40","28910","25490"
"In post","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire","AA/AO","Female","100","85","23410","21780"
"In post","2023","Declared disabled","Cheshire","AA/AO","Male","60","60","24720","22150"
"In post","2023","Declared disabled","Cheshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire","EO","Female","105","95","28780","28120"
"In post","2023","Declared disabled","Cheshire","EO","Male","65","60","29990","28120"
"In post","2023","Declared disabled","Cheshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cheshire","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cheshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire","SEO/HEO","Female","80","75","38600","38640"
"In post","2023","Declared disabled","Cheshire","SEO/HEO","Male","40","40","39700","38640"
"In post","2023","Declared disabled","Cheshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cheshire","Unknown","Female","50","45","29390","26840"
"In post","2023","Declared disabled","Cheshire","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","AA/AO","Female","65","50","22000","21690"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","AA/AO","Male","40","40","21660","21690"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","EO","Female","60","50","28000","28120"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","EO","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","Unknown","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","Unknown","Male","10","5","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","AA/AO","Female","95","80","22210","22150"
"In post","2023","Declared disabled","Cumbria","AA/AO","Male","60","55","22650","22150"
"In post","2023","Declared disabled","Cumbria","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","EO","Female","65","55","27380","28090"
"In post","2023","Declared disabled","Cumbria","EO","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","SEO/HEO","Female","30","30","34220","34070"
"In post","2023","Declared disabled","Cumbria","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","Unknown","Female","20","15","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","Female","295","255","22860","21780"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","Male","275","255","24520","22520"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","EO","Female","360","320","27870","28120"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","EO","Male","210","200","28380","28120"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","G6/G7","Female","95","90","58390","56870"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","G6/G7","Male","40","40","61840","57970"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SEO/HEO","Female","310","290","37030","35000"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SEO/HEO","Male","190","185","37370","35000"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Female","160","145","30110","29050"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Male","30","30","30470","29050"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","AA/AO","Female","215","175","22720","21690"
"In post","2023","Declared disabled","Devon","AA/AO","Male","175","160","24400","22150"
"In post","2023","Declared disabled","Devon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","EO","Female","210","180","27780","28120"
"In post","2023","Declared disabled","Devon","EO","Male","140","135","29060","28120"
"In post","2023","Declared disabled","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","G6/G7","Female","45","40","51720","49400"
"In post","2023","Declared disabled","Devon","G6/G7","Male","35","30","57890","55230"
"In post","2023","Declared disabled","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","SEO/HEO","Female","165","155","37390","37420"
"In post","2023","Declared disabled","Devon","SEO/HEO","Male","155","145","37740","37420"
"In post","2023","Declared disabled","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","Unknown","Female","70","65","30950","29050"
"In post","2023","Declared disabled","Devon","Unknown","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","AA/AO","Female","125","115","23280","22220"
"In post","2023","Declared disabled","Dorset and Somerset","AA/AO","Male","100","95","25450","23230"
"In post","2023","Declared disabled","Dorset and Somerset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","EO","Female","120","105","27900","28120"
"In post","2023","Declared disabled","Dorset and Somerset","EO","Male","100","95","29150","28120"
"In post","2023","Declared disabled","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","SEO/HEO","Female","100","95","37600","34910"
"In post","2023","Declared disabled","Dorset and Somerset","SEO/HEO","Male","85","80","39180","37900"
"In post","2023","Declared disabled","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","Unknown","Female","65","60","29590","29050"
"In post","2023","Declared disabled","Dorset and Somerset","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","AA/AO","Female","300","260","23530","22220"
"In post","2023","Declared disabled","East Anglia","AA/AO","Male","250","235","26750","24270"
"In post","2023","Declared disabled","East Anglia","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","EO","Female","285","245","28020","28120"
"In post","2023","Declared disabled","East Anglia","EO","Male","185","175","29560","28120"
"In post","2023","Declared disabled","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","G6/G7","Female","30","25","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","SEO/HEO","Female","205","195","37450","35110"
"In post","2023","Declared disabled","East Anglia","SEO/HEO","Male","200","190","38750","35960"
"In post","2023","Declared disabled","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Anglia","Unknown","Female","125","115","28880","26840"
"In post","2023","Declared disabled","East Anglia","Unknown","Male","55","50","29000","29050"
"In post","2023","Declared disabled","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Wales","AA/AO","Female","325","280","22760","22520"
"In post","2023","Declared disabled","East Wales","AA/AO","Male","225","215","23650","22520"
"In post","2023","Declared disabled","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Wales","EO","Female","315","285","27910","28120"
"In post","2023","Declared disabled","East Wales","EO","Male","185","180","28380","28120"
"In post","2023","Declared disabled","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Wales","G6/G7","Female","125","120","58550","56870"
"In post","2023","Declared disabled","East Wales","G6/G7","Male","95","90","60640","60190"
"In post","2023","Declared disabled","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Wales","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Wales","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Wales","SEO/HEO","Female","365","340","37440","37140"
"In post","2023","Declared disabled","East Wales","SEO/HEO","Male","255","250","37650","36890"
"In post","2023","Declared disabled","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Wales","Unknown","Female","80","75","31310","30420"
"In post","2023","Declared disabled","East Wales","Unknown","Male","30","25","[c]","[c]"
"In post","2023","Declared disabled","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","Female","125","105","23470","21780"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","Male","100","90","25200","23230"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","Female","125","110","28030","28120"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","Male","100","90","29610","28120"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","40","35","35430","34230"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","45","45","39000","38180"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Female","60","55","31320","29930"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","AA/AO","Female","355","315","23560","22520"
"In post","2023","Declared disabled","Eastern Scotland","AA/AO","Male","240","230","23780","22520"
"In post","2023","Declared disabled","Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","EO","Female","445","400","29700","28120"
"In post","2023","Declared disabled","Eastern Scotland","EO","Male","280","265","31290","29450"
"In post","2023","Declared disabled","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","G6/G7","Female","165","155","64340","65280"
"In post","2023","Declared disabled","Eastern Scotland","G6/G7","Male","100","95","63780","65280"
"In post","2023","Declared disabled","Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SEO/HEO","Female","350","330","39630","38330"
"In post","2023","Declared disabled","Eastern Scotland","SEO/HEO","Male","280","265","40700","39590"
"In post","2023","Declared disabled","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","AA/AO","Female","110","95","24480","25470"
"In post","2023","Declared disabled","Essex","AA/AO","Male","50","45","25430","25610"
"In post","2023","Declared disabled","Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","EO","Female","200","180","30740","31280"
"In post","2023","Declared disabled","Essex","EO","Male","95","90","29830","31280"
"In post","2023","Declared disabled","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","G6/G7","Female","20","15","[c]","[c]"
"In post","2023","Declared disabled","Essex","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SEO/HEO","Female","50","45","38460","37520"
"In post","2023","Declared disabled","Essex","SEO/HEO","Male","35","35","39380","38720"
"In post","2023","Declared disabled","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","Unknown","Female","75","65","28890","29050"
"In post","2023","Declared disabled","Essex","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","325","285","23090","22220"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","230","220","23460","22220"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","360","320","27620","28120"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","240","230","28040","28120"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","280","270","55710","54780"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","375","365","57350","55500"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","730","685","36520","35000"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","765","745","37660","37910"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","210","195","34100","31920"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","135","135","40410","38790"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","AA/AO","Female","415","350","22330","21690"
"In post","2023","Declared disabled","Greater Manchester","AA/AO","Male","275","260","23130","21780"
"In post","2023","Declared disabled","Greater Manchester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","EO","Female","460","410","27770","28120"
"In post","2023","Declared disabled","Greater Manchester","EO","Male","290","270","28010","28120"
"In post","2023","Declared disabled","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","G6/G7","Female","170","165","57890","56780"
"In post","2023","Declared disabled","Greater Manchester","G6/G7","Male","135","130","59600","57970"
"In post","2023","Declared disabled","Greater Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SCS level","Male","10","5","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SEO/HEO","Female","395","375","36860","35000"
"In post","2023","Declared disabled","Greater Manchester","SEO/HEO","Male","335","325","36830","35000"
"In post","2023","Declared disabled","Greater Manchester","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","Unknown","Female","170","160","30080","29050"
"In post","2023","Declared disabled","Greater Manchester","Unknown","Male","65","60","32680","29050"
"In post","2023","Declared disabled","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AA/AO","Female","280","225","22480","21780"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AA/AO","Male","255","225","23950","22020"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","EO","Female","265","235","27850","28120"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","EO","Male","175","170","28780","28120"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G6/G7","Female","110","100","56270","53960"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G6/G7","Male","155","150","55880","51780"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Female","310","290","36440","34300"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Male","300","290","37520","36990"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
