"Status","Year","Age","Disability","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Declared non-disabled","Tax","AA/AO","50","40","23050","22520"
"In post","2023","60-64","Declared non-disabled","Tax","EO","140","105","29840","29730"
"In post","2023","60-64","Declared non-disabled","Tax","G6/G7","135","105","65570","65230"
"In post","2023","60-64","Declared non-disabled","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Tax","SEO/HEO","385","300","39440","39790"
"In post","2023","60-64","Declared non-disabled","Unknown","AA/AO","175","155","26880","26220"
"In post","2023","60-64","Declared non-disabled","Unknown","EO","130","120","31400","31940"
"In post","2023","60-64","Declared non-disabled","Unknown","G6/G7","165","145","68090","65280"
"In post","2023","60-64","Declared non-disabled","Unknown","SCS level","35","30","99560","86400"
"In post","2023","60-64","Declared non-disabled","Unknown","SEO/HEO","275","235","42340","41500"
"In post","2023","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Veterinarian","G6/G7","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Veterinarian","SEO/HEO","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Commercial","EO","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Commercial","G6/G7","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Commercial","SEO/HEO","20","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Counter Fraud","AA/AO","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Counter Fraud","EO","30","25","28760","28120"
"In post","2023","60-64","Undeclared","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Counter Fraud","SEO/HEO","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Digital, Data and Technology","EO","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Digital, Data and Technology","G6/G7","25","25","[c]","[c]"
"In post","2023","60-64","Undeclared","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Digital, Data and Technology","SEO/HEO","45","35","38810","38470"
"In post","2023","60-64","Undeclared","Finance","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Finance","G6/G7","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Finance","SEO/HEO","25","25","[c]","[c]"
"In post","2023","60-64","Undeclared","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Human Resources","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Human Resources","EO","30","30","29130","28480"
"In post","2023","60-64","Undeclared","Human Resources","G6/G7","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Human Resources","SEO/HEO","40","35","38820","37760"
"In post","2023","60-64","Undeclared","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Intelligence Analysis","EO","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Intelligence Analysis","SEO/HEO","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","EO","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","G6/G7","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","SEO/HEO","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Medicine","G6/G7","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Medicine","SCS level","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Operational Delivery","AA/AO","1050","805","25310","23230"
"In post","2023","60-64","Undeclared","Operational Delivery","EO","510","410","30000","28390"
"In post","2023","60-64","Undeclared","Operational Delivery","G6/G7","45","40","62350","60320"
"In post","2023","60-64","Undeclared","Operational Delivery","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Operational Delivery","SEO/HEO","250","205","39060","38440"
"In post","2023","60-64","Undeclared","Operational Delivery","Unknown","75","65","33140","29300"
"In post","2023","60-64","Undeclared","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Other","AA/AO","45","45","21440","21600"
"In post","2023","60-64","Undeclared","Other","EO","20","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Other","G6/G7","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Other","SEO/HEO","25","25","[c]","[c]"
"In post","2023","60-64","Undeclared","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Policy","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Policy","EO","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Policy","G6/G7","25","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Policy","SEO/HEO","30","25","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","G6/G7","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","SEO/HEO","30","25","40950","41800"
"In post","2023","60-64","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","AA/AO","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","EO","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","G6/G7","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","SEO/HEO","30","25","[c]","[c]"
"In post","2023","60-64","Undeclared","Psychology","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Science and Engineering","AA/AO","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Science and Engineering","EO","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Science and Engineering","G6/G7","35","35","63210","59400"
"In post","2023","60-64","Undeclared","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Science and Engineering","SEO/HEO","55","50","40340","40670"
"In post","2023","60-64","Undeclared","Science and Engineering","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","AA/AO","55","50","25670","21530"
"In post","2023","60-64","Undeclared","Security","EO","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","SEO/HEO","20","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Tax","EO","25","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Tax","G6/G7","25","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Tax","SEO/HEO","45","35","40100","42060"
"In post","2023","60-64","Undeclared","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","EO","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","G6/G7","10","5","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","SEO/HEO","30","30","38590","39820"
"In post","2023","60-64","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","G6/G7","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","SEO/HEO","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","AA/AO","10","5","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","EO","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","G6/G7","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","SEO/HEO","30","25","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data and Technology","AA/AO","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data and Technology","EO","20","15","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data and Technology","G6/G7","55","50","61770","58260"
"In post","2023","60-64","Unknown","Digital, Data and Technology","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Digital, Data and Technology","SEO/HEO","80","75","40410","40880"
"In post","2023","60-64","Unknown","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Finance","AA/AO","20","15","[c]","[c]"
"In post","2023","60-64","Unknown","Finance","EO","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Finance","G6/G7","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Finance","SEO/HEO","35","30","41520","41340"
"In post","2023","60-64","Unknown","Geography","EO","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Human Resources","AA/AO","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Human Resources","EO","55","50","30020","30080"
"In post","2023","60-64","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Human Resources","SEO/HEO","40","35","39950","37720"
"In post","2023","60-64","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Inspector of Education and Training","SEO/HEO","10","5","[c]","[c]"
"In post","2023","60-64","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Intelligence Analysis","SEO/HEO","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","International Trade","G6/G7","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","International Trade","SEO/HEO","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Knowledge and Information Management","AA/AO","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Knowledge and Information Management","SEO/HEO","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Legal","EO","20","15","[c]","[c]"
"In post","2023","60-64","Unknown","Legal","G6/G7","55","50","63240","62580"
"In post","2023","60-64","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Legal","SEO/HEO","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Medicine","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Medicine","EO","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Medicine","G6/G7","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Medicine","SCS level","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Medicine","SEO/HEO","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Operational Delivery","AA/AO","1500","1205","23160","22520"
"In post","2023","60-64","Unknown","Operational Delivery","EO","760","615","31500","29750"
"In post","2023","60-64","Unknown","Operational Delivery","G6/G7","50","50","62970","60650"
"In post","2023","60-64","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Operational Delivery","SEO/HEO","340","285","40550","41270"
"In post","2023","60-64","Unknown","Operational Delivery","Unknown","210","175","29760","29050"
"In post","2023","60-64","Unknown","Operational Research","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Other","AA/AO","125","120","22890","21600"
"In post","2023","60-64","Unknown","Other","EO","25","25","[c]","[c]"
"In post","2023","60-64","Unknown","Other","G6/G7","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Other","SEO/HEO","35","30","40790","41750"
"In post","2023","60-64","Unknown","Other","Unknown","135","135","45200","40930"
"In post","2023","60-64","Unknown","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Policy","EO","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Policy","G6/G7","60","55","64080","63020"
"In post","2023","60-64","Unknown","Policy","SCS level","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Policy","SEO/HEO","35","30","39030","39000"
"In post","2023","60-64","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Project Delivery","EO","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Project Delivery","G6/G7","50","45","60020","57970"
"In post","2023","60-64","Unknown","Project Delivery","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Project Delivery","SEO/HEO","60","50","40370","40980"
"In post","2023","60-64","Unknown","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Property","AA/AO","50","45","19810","18830"
"In post","2023","60-64","Unknown","Property","EO","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","Property","G6/G7","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Property","SEO/HEO","40","40","40310","39140"
"In post","2023","60-64","Unknown","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Science and Engineering","AA/AO","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","Science and Engineering","EO","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Science and Engineering","G6/G7","40","35","59110","55770"
"In post","2023","60-64","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Science and Engineering","SEO/HEO","35","35","39730","39890"
"In post","2023","60-64","Unknown","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Security","AA/AO","90","75","28870","24380"
"In post","2023","60-64","Unknown","Security","EO","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Security","G6/G7","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Security","SEO/HEO","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Tax","AA/AO","35","30","22520","22520"
"In post","2023","60-64","Unknown","Tax","EO","60","45","30360","29730"
"In post","2023","60-64","Unknown","Tax","G6/G7","35","30","64870","63990"
"In post","2023","60-64","Unknown","Tax","SEO/HEO","120","100","39410","39280"
"In post","2023","60-64","Unknown","Unknown","AA/AO","125","115","25560","24890"
"In post","2023","60-64","Unknown","Unknown","EO","85","80","30480","30440"
"In post","2023","60-64","Unknown","Unknown","G6/G7","75","70","65610","65280"
"In post","2023","60-64","Unknown","Unknown","SCS level","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","SEO/HEO","115","105","44150","43330"
"In post","2023","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Commercial","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Commercial","SEO/HEO","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Counter Fraud","AA/AO","25","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Counter Fraud","EO","30","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Counter Fraud","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Digital, Data and Technology","EO","10","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Digital, Data and Technology","G6/G7","15","15","[c]","[c]"
"In post","2023","65+","Declared disabled","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Digital, Data and Technology","SEO/HEO","25","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Finance","AA/AO","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Finance","EO","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Finance","SEO/HEO","15","15","[c]","[c]"
"In post","2023","65+","Declared disabled","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Human Resources","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Human Resources","EO","20","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Human Resources","SEO/HEO","25","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Intelligence Analysis","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Knowledge and Information Management","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Legal","G6/G7","15","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Medicine","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Operational Delivery","AA/AO","785","585","22870","22150"
"In post","2023","65+","Declared disabled","Operational Delivery","EO","450","320","29170","28120"
"In post","2023","65+","Declared disabled","Operational Delivery","G6/G7","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Operational Delivery","SEO/HEO","125","90","38950","37130"
"In post","2023","65+","Declared disabled","Operational Delivery","Unknown","170","130","32070","29050"
"In post","2023","65+","Declared disabled","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Other","AA/AO","50","40","22330","21690"
"In post","2023","65+","Declared disabled","Other","EO","25","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Other","SEO/HEO","15","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Planning","G6/G7","[c]","[c]","[c]","[c]"
