"Status","Year","Ethnicity","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - East","Female","Heterosexual / straight","1385","1290","39850","34370"
"In post","2023","Asian","Inner London - East","Female","LGBO","35","30","34960","34370"
"In post","2023","Asian","Inner London - East","Female","Undeclared","90","85","38060","32570"
"In post","2023","Asian","Inner London - East","Female","Unknown","225","200","37820","33720"
"In post","2023","Asian","Inner London - East","Male","Heterosexual / straight","1125","1100","40980","36180"
"In post","2023","Asian","Inner London - East","Male","LGBO","40","40","45480","42060"
"In post","2023","Asian","Inner London - East","Male","Undeclared","55","55","42930","39450"
"In post","2023","Asian","Inner London - East","Male","Unknown","180","175","42550","39300"
"In post","2023","Asian","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - West","Female","Heterosexual / straight","3385","3255","44440","41360"
"In post","2023","Asian","Inner London - West","Female","LGBO","85","85","45840","41870"
"In post","2023","Asian","Inner London - West","Female","Undeclared","200","185","42260","40300"
"In post","2023","Asian","Inner London - West","Female","Unknown","265","250","41840","34720"
"In post","2023","Asian","Inner London - West","Male","Heterosexual / straight","2260","2235","44780","41060"
"In post","2023","Asian","Inner London - West","Male","LGBO","115","115","46350","42000"
"In post","2023","Asian","Inner London - West","Male","Undeclared","125","125","44470","41950"
"In post","2023","Asian","Inner London - West","Male","Unknown","140","140","42740","36780"
"In post","2023","Asian","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kent","Female","Heterosexual / straight","80","75","30460","31280"
"In post","2023","Asian","Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kent","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Kent","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Kent","Male","Heterosexual / straight","70","70","30670","31280"
"In post","2023","Asian","Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kent","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lancashire","Female","Heterosexual / straight","370","310","26940","23530"
"In post","2023","Asian","Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lancashire","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Asian","Lancashire","Female","Unknown","55","45","24800","22520"
"In post","2023","Asian","Lancashire","Male","Heterosexual / straight","585","560","27910","28120"
"In post","2023","Asian","Lancashire","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Lancashire","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Asian","Lancashire","Male","Unknown","65","60","26250","22520"
"In post","2023","Asian","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Female","Heterosexual / straight","460","400","26910","23390"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","40","30","27030","23180"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Female","Unknown","55","40","27210","28080"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Male","Heterosexual / straight","375","360","27450","25880"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","25","20","[c]","[c]"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Male","Unknown","30","30","28040","26950"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lincolnshire","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lincolnshire","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Merseyside","Female","Heterosexual / straight","95","85","33300","27890"
"In post","2023","Asian","Merseyside","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Merseyside","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","Merseyside","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Asian","Merseyside","Male","Heterosexual / straight","110","105","32020","28120"
"In post","2023","Asian","Merseyside","Male","LGBO","[c]","[c]","[c]","[c]"
