"Status","Year","Disability","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","South East (England)","Female","Heterosexual / straight","2380","2130","31840","28480"
"In post","2023","Declared disabled","South East (England)","Female","LGBO","270","255","31410","30650"
"In post","2023","Declared disabled","South East (England)","Female","Undeclared","290","260","31860","28120"
"In post","2023","Declared disabled","South East (England)","Female","Unknown","145","125","31250","28120"
"In post","2023","Declared disabled","South East (England)","Male","Heterosexual / straight","1665","1580","34140","31280"
"In post","2023","Declared disabled","South East (England)","Male","LGBO","200","190","31700","29080"
"In post","2023","Declared disabled","South East (England)","Male","Undeclared","245","230","33750","31280"
"In post","2023","Declared disabled","South East (England)","Male","Unknown","175","165","37950","34170"
"In post","2023","Declared disabled","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","South West (England)","Female","Heterosexual / straight","2445","2205","33290","29960"
"In post","2023","Declared disabled","South West (England)","Female","LGBO","290","275","33250","30650"
"In post","2023","Declared disabled","South West (England)","Female","Undeclared","315","275","32670","28120"
"In post","2023","Declared disabled","South West (England)","Female","Unknown","170","155","33420","28370"
"In post","2023","Declared disabled","South West (England)","Male","Heterosexual / straight","2005","1925","36930","33850"
"In post","2023","Declared disabled","South West (England)","Male","LGBO","200","195","34210","31310"
"In post","2023","Declared disabled","South West (England)","Male","Undeclared","315","305","36230","32920"
"In post","2023","Declared disabled","South West (England)","Male","Unknown","180","170","40210","39890"
"In post","2023","Declared disabled","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Female","Heterosexual / straight","50","45","33880","28120"
"In post","2023","Declared disabled","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Male","Heterosexual / straight","30","30","34580","28120"
"In post","2023","Declared disabled","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Wales","Female","Heterosexual / straight","2020","1785","30270","28120"
"In post","2023","Declared disabled","Wales","Female","LGBO","230","220","31460","28120"
"In post","2023","Declared disabled","Wales","Female","Undeclared","340","280","28290","23360"
"In post","2023","Declared disabled","Wales","Female","Unknown","105","85","27970","26850"
"In post","2023","Declared disabled","Wales","Male","Heterosexual / straight","1085","1035","32700","28120"
"In post","2023","Declared disabled","Wales","Male","LGBO","165","165","32660","28120"
"In post","2023","Declared disabled","Wales","Male","Undeclared","205","190","29720","28100"
"In post","2023","Declared disabled","Wales","Male","Unknown","70","65","31060","28120"
"In post","2023","Declared disabled","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Female","Heterosexual / straight","2185","1940","30840","28120"
"In post","2023","Declared disabled","West Midlands (England)","Female","LGBO","210","195","31580","28120"
"In post","2023","Declared disabled","West Midlands (England)","Female","Undeclared","250","220","29490","28120"
"In post","2023","Declared disabled","West Midlands (England)","Female","Unknown","165","140","29170","28100"
"In post","2023","Declared disabled","West Midlands (England)","Male","Heterosexual / straight","1225","1165","32790","28130"
"In post","2023","Declared disabled","West Midlands (England)","Male","LGBO","160","150","31370","28120"
"In post","2023","Declared disabled","West Midlands (England)","Male","Undeclared","165","150","32240","28590"
"In post","2023","Declared disabled","West Midlands (England)","Male","Unknown","90","80","32020","28120"
"In post","2023","Declared disabled","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","Female","Heterosexual / straight","2410","2135","32100","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","Female","LGBO","270","260","32790","30350"
"In post","2023","Declared disabled","Yorkshire and The Humber","Female","Undeclared","285","250","31200","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","Female","Unknown","140","120","30310","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","Male","Heterosexual / straight","1410","1330","33180","29050"
"In post","2023","Declared disabled","Yorkshire and The Humber","Male","LGBO","215","210","33670","29050"
"In post","2023","Declared disabled","Yorkshire and The Humber","Male","Undeclared","185","175","33190","29570"
"In post","2023","Declared disabled","Yorkshire and The Humber","Male","Unknown","85","75","31420","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","Female","Heterosexual / straight","7035","6380","32020","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","Female","LGBO","375","360","31640","28130"
"In post","2023","Declared non-disabled","East Midlands (England)","Female","Undeclared","595","525","31290","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","Female","Unknown","710","580","29580","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","Male","Heterosexual / straight","5280","5135","34420","31510"
"In post","2023","Declared non-disabled","East Midlands (England)","Male","LGBO","260","250","32090","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","Male","Undeclared","420","395","34300","29730"
"In post","2023","Declared non-disabled","East Midlands (England)","Male","Unknown","485","450","32810","28300"
"In post","2023","Declared non-disabled","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Female","Heterosexual / straight","6545","5930","31970","28500"
"In post","2023","Declared non-disabled","East of England","Female","LGBO","310","295","31370","29100"
"In post","2023","Declared non-disabled","East of England","Female","Undeclared","575","510","31740","28120"
"In post","2023","Declared non-disabled","East of England","Female","Unknown","665","550","31090","28120"
"In post","2023","Declared non-disabled","East of England","Male","Heterosexual / straight","5430","5265","34400","31660"
"In post","2023","Declared non-disabled","East of England","Male","LGBO","205","205","34950","31280"
"In post","2023","Declared non-disabled","East of England","Male","Undeclared","475","445","32810","30540"
"In post","2023","Declared non-disabled","East of England","Male","Unknown","410","385","33330","30550"
"In post","2023","Declared non-disabled","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Female","Heterosexual / straight","28235","26625","45470","40800"
"In post","2023","Declared non-disabled","London","Female","LGBO","1455","1420","46650","41950"
"In post","2023","Declared non-disabled","London","Female","Undeclared","2485","2305","42930","38470"
"In post","2023","Declared non-disabled","London","Female","Unknown","2330","2075","41600","34370"
"In post","2023","Declared non-disabled","London","Male","Heterosexual / straight","23190","22780","48100","43210"
"In post","2023","Declared non-disabled","London","Male","LGBO","2080","2060","50510","46210"
"In post","2023","Declared non-disabled","London","Male","Undeclared","1995","1930","47670","43210"
"In post","2023","Declared non-disabled","London","Male","Unknown","1675","1620","45100","39230"
"In post","2023","Declared non-disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","Female","Heterosexual / straight","10655","9475","31320","28120"
"In post","2023","Declared non-disabled","North East (England)","Female","LGBO","515","500","30940","28130"
"In post","2023","Declared non-disabled","North East (England)","Female","Undeclared","695","600","29660","27260"
"In post","2023","Declared non-disabled","North East (England)","Female","Unknown","1245","990","28030","22520"
"In post","2023","Declared non-disabled","North East (England)","Male","Heterosexual / straight","7425","7165","34260","30410"
"In post","2023","Declared non-disabled","North East (England)","Male","LGBO","485","475","33600","28130"
"In post","2023","Declared non-disabled","North East (England)","Male","Undeclared","500","470","32540","28120"
"In post","2023","Declared non-disabled","North East (England)","Male","Unknown","710","660","32000","28120"
"In post","2023","Declared non-disabled","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Female","Heterosexual / straight","19795","17995","32200","28120"
"In post","2023","Declared non-disabled","North West (England)","Female","LGBO","980","945","32070","28880"
"In post","2023","Declared non-disabled","North West (England)","Female","Undeclared","1430","1270","30410","28120"
"In post","2023","Declared non-disabled","North West (England)","Female","Unknown","2240","1855","28770","28120"
"In post","2023","Declared non-disabled","North West (England)","Male","Heterosexual / straight","14120","13710","34480","30020"
"In post","2023","Declared non-disabled","North West (England)","Male","LGBO","1010","990","33370","28130"
"In post","2023","Declared non-disabled","North West (England)","Male","Undeclared","1060","1015","33730","28120"
"In post","2023","Declared non-disabled","North West (England)","Male","Unknown","1480","1390","32530","28120"
"In post","2023","Declared non-disabled","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","Female","Heterosexual / straight","1085","1005","32380","28130"
"In post","2023","Declared non-disabled","Northern Ireland","Female","LGBO","40","35","27530","27770"
"In post","2023","Declared non-disabled","Northern Ireland","Female","Undeclared","45","40","34010","27890"
"In post","2023","Declared non-disabled","Northern Ireland","Female","Unknown","60","50","29800","28130"
"In post","2023","Declared non-disabled","Northern Ireland","Male","Heterosexual / straight","1220","1190","31470","27890"
"In post","2023","Declared non-disabled","Northern Ireland","Male","LGBO","60","60","30420","27890"
"In post","2023","Declared non-disabled","Northern Ireland","Male","Undeclared","60","60","29800","27860"
"In post","2023","Declared non-disabled","Northern Ireland","Male","Unknown","35","35","32950","30570"
"In post","2023","Declared non-disabled","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","Female","Heterosexual / straight","620","615","51390","45060"
"In post","2023","Declared non-disabled","Overseas","Female","LGBO","35","35","48510","41850"
"In post","2023","Declared non-disabled","Overseas","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","Female","Unknown","85","85","53640","55650"
"In post","2023","Declared non-disabled","Overseas","Male","Heterosexual / straight","965","960","51820","48750"
"In post","2023","Declared non-disabled","Overseas","Male","LGBO","75","75","53960","54950"
"In post","2023","Declared non-disabled","Overseas","Male","Undeclared","45","45","53440","47320"
"In post","2023","Declared non-disabled","Overseas","Male","Unknown","100","100","50830","49730"
"In post","2023","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Female","Heterosexual / straight","13210","12075","35440","29450"
"In post","2023","Declared non-disabled","Scotland","Female","LGBO","635","615","34670","30930"
"In post","2023","Declared non-disabled","Scotland","Female","Undeclared","880","780","33180","28120"
"In post","2023","Declared non-disabled","Scotland","Female","Unknown","1685","1435","32760","28120"
"In post","2023","Declared non-disabled","Scotland","Male","Heterosexual / straight","9855","9590","37300","32640"
"In post","2023","Declared non-disabled","Scotland","Male","LGBO","770","755","35760","29730"
"In post","2023","Declared non-disabled","Scotland","Male","Undeclared","720","690","36380","32080"
"In post","2023","Declared non-disabled","Scotland","Male","Unknown","1320","1260","37140","31940"
"In post","2023","Declared non-disabled","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Female","Heterosexual / straight","11670","10610","33020","29730"
"In post","2023","Declared non-disabled","South East (England)","Female","LGBO","685","655","32710","30910"
"In post","2023","Declared non-disabled","South East (England)","Female","Undeclared","1035","935","33400","30560"
"In post","2023","Declared non-disabled","South East (England)","Female","Unknown","855","725","31760","28120"
"In post","2023","Declared non-disabled","South East (England)","Male","Heterosexual / straight","10470","10085","35980","32440"
"In post","2023","Declared non-disabled","South East (England)","Male","LGBO","465","455","34110","30880"
"In post","2023","Declared non-disabled","South East (England)","Male","Undeclared","890","830","35470","32520"
"In post","2023","Declared non-disabled","South East (England)","Male","Unknown","645","605","36350","32590"
"In post","2023","Declared non-disabled","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Female","Heterosexual / straight","12530","11405","35330","32400"
"In post","2023","Declared non-disabled","South West (England)","Female","LGBO","595","570","34080","30650"
"In post","2023","Declared non-disabled","South West (England)","Female","Undeclared","1085","975","35190","31920"
"In post","2023","Declared non-disabled","South West (England)","Female","Unknown","885","730","31370","28120"
"In post","2023","Declared non-disabled","South West (England)","Male","Heterosexual / straight","13435","13085","39800","36710"
"In post","2023","Declared non-disabled","South West (England)","Male","LGBO","540","535","35850","32520"
"In post","2023","Declared non-disabled","South West (England)","Male","Undeclared","1190","1135","39230","37300"
"In post","2023","Declared non-disabled","South West (England)","Male","Unknown","700","660","35980","32690"
"In post","2023","Declared non-disabled","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Female","Heterosexual / straight","235","220","35220","28880"
"In post","2023","Declared non-disabled","Unknown","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Male","Heterosexual / straight","245","235","37010","29750"
"In post","2023","Declared non-disabled","Unknown","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Male","Unknown","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Wales","Female","Heterosexual / straight","12475","11340","33490","28130"
"In post","2023","Declared non-disabled","Wales","Female","LGBO","585","565","31890","28120"
"In post","2023","Declared non-disabled","Wales","Female","Undeclared","1315","1110","30560","26780"
"In post","2023","Declared non-disabled","Wales","Female","Unknown","1025","845","29720","28120"
"In post","2023","Declared non-disabled","Wales","Male","Heterosexual / straight","8810","8560","36380","31350"
"In post","2023","Declared non-disabled","Wales","Male","LGBO","580","570","34700","28880"
"In post","2023","Declared non-disabled","Wales","Male","Undeclared","980","930","34840","30060"
"In post","2023","Declared non-disabled","Wales","Male","Unknown","665","615","36660","30610"
"In post","2023","Declared non-disabled","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
