"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","AA/AO","AO","90","85","23020","23390"
"In post","2023","Unknown","Project Delivery","EO","EO","320","310","27800","27230"
"In post","2023","Unknown","Project Delivery","G6/G7","G6","295","290","69100","68720"
"In post","2023","Unknown","Project Delivery","G6/G7","G7","795","775","55810","55370"
"In post","2023","Unknown","Project Delivery","SCS level","SCS level","85","85","91640","84170"
"In post","2023","Unknown","Project Delivery","SEO/HEO","HEO","1015","995","33670","33830"
"In post","2023","Unknown","Project Delivery","SEO/HEO","SEO","930","900","42010","41800"
"In post","2023","Unknown","Project Delivery","Unknown","Unknown","95","90","39480","40000"
"In post","2023","Unknown","Property","AA/AO","AA","205","195","19440","18830"
"In post","2023","Unknown","Property","AA/AO","AO","120","115","23130","22520"
"In post","2023","Unknown","Property","EO","EO","295","285","27810","27140"
"In post","2023","Unknown","Property","G6/G7","G6","35","35","67620","67460"
"In post","2023","Unknown","Property","G6/G7","G7","105","105","55950","56010"
"In post","2023","Unknown","Property","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Property","SEO/HEO","HEO","330","325","33650","33830"
"In post","2023","Unknown","Property","SEO/HEO","SEO","230","225","44370","43770"
"In post","2023","Unknown","Property","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Psychology","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","AA/AO","AO","15","15","[c]","[c]"
"In post","2023","Unknown","Psychology","EO","EO","75","70","32040","31290"
"In post","2023","Unknown","Psychology","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","G6/G7","G7","15","15","[c]","[c]"
"In post","2023","Unknown","Psychology","SEO/HEO","HEO","40","40","31690","30940"
"In post","2023","Unknown","Psychology","SEO/HEO","SEO","35","25","44930","45570"
"In post","2023","Unknown","Science and Engineering","AA/AO","AA","40","40","19600","19280"
"In post","2023","Unknown","Science and Engineering","AA/AO","AO","300","290","22290","22210"
"In post","2023","Unknown","Science and Engineering","EO","EO","215","210","27310","27080"
"In post","2023","Unknown","Science and Engineering","G6/G7","G6","80","80","70180","70550"
"In post","2023","Unknown","Science and Engineering","G6/G7","G7","465","445","54180","54090"
"In post","2023","Unknown","Science and Engineering","SCS level","SCS level","25","25","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","SEO/HEO","HEO","680","670","31460","30650"
"In post","2023","Unknown","Science and Engineering","SEO/HEO","SEO","535","525","42160","41240"
"In post","2023","Unknown","Science and Engineering","Unknown","Unknown","140","140","41240","39040"
"In post","2023","Unknown","Security","AA/AO","AA","675","655","24100","24380"
"In post","2023","Unknown","Security","AA/AO","AO","1025","1015","34550","35010"
"In post","2023","Unknown","Security","EO","EO","255","255","33800","30700"
"In post","2023","Unknown","Security","G6/G7","G6","40","40","71920","70070"
"In post","2023","Unknown","Security","G6/G7","G7","105","105","56780","57000"
"In post","2023","Unknown","Security","SCS level","SCS level","25","25","[c]","[c]"
"In post","2023","Unknown","Security","SEO/HEO","HEO","215","210","37450","35740"
"In post","2023","Unknown","Security","SEO/HEO","SEO","145","140","44640","43700"
"In post","2023","Unknown","Security","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Social Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","EO","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Social Research","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Unknown","Social Research","G6/G7","G7","60","55","56070","55020"
"In post","2023","Unknown","Social Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","SEO/HEO","HEO","145","140","33890","33590"
"In post","2023","Unknown","Social Research","SEO/HEO","SEO","185","180","41340","40080"
"In post","2023","Unknown","Statistics","AA/AO","AA","40","40","23290","23500"
"In post","2023","Unknown","Statistics","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Unknown","Statistics","EO","EO","50","50","28820","29260"
"In post","2023","Unknown","Statistics","G6/G7","G6","15","15","[c]","[c]"
"In post","2023","Unknown","Statistics","G6/G7","G7","105","100","55310","54690"
"In post","2023","Unknown","Statistics","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Statistics","SEO/HEO","HEO","250","250","33310","32960"
"In post","2023","Unknown","Statistics","SEO/HEO","SEO","190","190","41730","41720"
"In post","2023","Unknown","Tax","AA/AO","AO","855","785","22580","22520"
"In post","2023","Unknown","Tax","EO","EO","1375","1315","28660","28130"
"In post","2023","Unknown","Tax","G6/G7","G6","75","70","73040","71300"
"In post","2023","Unknown","Tax","G6/G7","G7","320","310","59000","57970"
"In post","2023","Unknown","Tax","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","SEO/HEO","HEO","1450","1395","35880","35000"
"In post","2023","Unknown","Tax","SEO/HEO","SEO","330","320","43470","42510"
"In post","2023","Unknown","Unknown","AA/AO","AA","1295","1210","23260","22180"
"In post","2023","Unknown","Unknown","AA/AO","AO","875","830","25850","25710"
"In post","2023","Unknown","Unknown","EO","EO","2155","2085","29630","29100"
"In post","2023","Unknown","Unknown","G6/G7","G6","785","760","73040","70920"
"In post","2023","Unknown","Unknown","G6/G7","G7","1765","1700","57950","55790"
"In post","2023","Unknown","Unknown","SCS level","SCS level","290","280","95890","85200"
"In post","2023","Unknown","Unknown","SEO/HEO","HEO","2730","2675","34600","34520"
"In post","2023","Unknown","Unknown","SEO/HEO","SEO","1785","1725","45090","42860"
"In post","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","SEO/HEO","SEO","25","20","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Corporate Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Corporate Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Corporate Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Corporate Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","EO","EO","45","[c]","28620","28120"
"Leaver CS","2023","Declared disabled","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","EO","EO","35","[c]","27340","27570"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","G6/G7","G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","SEO/HEO","HEO","35","[c]","33940","34170"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","AA/AO","AO","40","[c]","22350","22220"
"Leaver CS","2023","Declared disabled","Human Resources","EO","EO","35","[c]","29810","29270"
"Leaver CS","2023","Declared disabled","Human Resources","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","SEO/HEO","HEO","40","[c]","33940","33570"
"Leaver CS","2023","Declared disabled","Human Resources","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medicine","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medicine","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medicine","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medicine","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medicine","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medicine","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medicine","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medicine","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","AA/AO","AA","190","[c]","20280","19930"
"Leaver CS","2023","Declared disabled","Operational Delivery","AA/AO","AO","1340","[c]","22040","21690"
"Leaver CS","2023","Declared disabled","Operational Delivery","EO","EO","1025","[c]","28570","28120"
"Leaver CS","2023","Declared disabled","Operational Delivery","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","G6/G7","G7","40","[c]","55470","55310"
"Leaver CS","2023","Declared disabled","Operational Delivery","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","SEO/HEO","HEO","185","[c]","33650","33990"
"Leaver CS","2023","Declared disabled","Operational Delivery","SEO/HEO","SEO","95","[c]","41990","40370"
"Leaver CS","2023","Declared disabled","Operational Delivery","Unknown","Unknown","300","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","AA/AO","AO","75","[c]","22170","21690"
"Leaver CS","2023","Declared disabled","Other","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","EO","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","G6/G7","G7","35","[c]","54960","53600"
"Leaver CS","2023","Declared disabled","Policy","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","SEO/HEO","HEO","50","[c]","34120","33640"
"Leaver CS","2023","Declared disabled","Policy","SEO/HEO","SEO","35","[c]","41130","40050"
"Leaver CS","2023","Declared disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","SEO/HEO","SEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","SEO/HEO","HEO","35","[c]","33170","32950"
"Leaver CS","2023","Declared disabled","Science and Engineering","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","AA/AO","AO","30","[c]","36570","40880"
"Leaver CS","2023","Declared disabled","Security","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","SEO/HEO","HEO","5","[c]","[c]","[c]"
