"Status","Year","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Yorkshire and The Humber","Male","70","70","41580","40790"
"In post","2023","Corporate Finance","London","Female","25","25","[c]","[c]"
"In post","2023","Corporate Finance","London","Male","45","45","63040","58070"
"In post","2023","Corporate Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Female","10","10","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Female","295","265","30120","28120"
"In post","2023","Counter Fraud","East Midlands (England)","Male","250","235","32450","28130"
"In post","2023","Counter Fraud","East of England","Female","265","240","30110","29920"
"In post","2023","Counter Fraud","East of England","Male","200","190","30870","31280"
"In post","2023","Counter Fraud","London","Female","1010","925","35160","32520"
"In post","2023","Counter Fraud","London","Male","965","935","39250","36190"
"In post","2023","Counter Fraud","North East (England)","Female","490","440","28670","28120"
"In post","2023","Counter Fraud","North East (England)","Male","310","295","29820","28120"
"In post","2023","Counter Fraud","North West (England)","Female","540","485","30800","28120"
"In post","2023","Counter Fraud","North West (England)","Male","485","460","32750","28130"
"In post","2023","Counter Fraud","Northern Ireland","Female","60","60","31850","28130"
"In post","2023","Counter Fraud","Northern Ireland","Male","50","50","31470","28130"
"In post","2023","Counter Fraud","Scotland","Female","490","440","27640","28120"
"In post","2023","Counter Fraud","Scotland","Male","345","325","28070","28120"
"In post","2023","Counter Fraud","South East (England)","Female","625","560","29840","28120"
"In post","2023","Counter Fraud","South East (England)","Male","340","325","31430","28460"
"In post","2023","Counter Fraud","South West (England)","Female","315","280","30000","28120"
"In post","2023","Counter Fraud","South West (England)","Male","200","190","31250","28120"
"In post","2023","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Wales","Female","400","350","27960","28120"
"In post","2023","Counter Fraud","Wales","Male","340","320","29940","28120"
"In post","2023","Counter Fraud","West Midlands (England)","Female","435","380","30060","28120"
"In post","2023","Counter Fraud","West Midlands (England)","Male","320","300","31850","28120"
"In post","2023","Counter Fraud","Yorkshire and The Humber","Female","465","410","30800","28120"
"In post","2023","Counter Fraud","Yorkshire and The Humber","Male","400","380","33110","28130"
"In post","2023","Digital, Data and Technology","East Midlands (England)","Female","150","145","40750","37680"
"In post","2023","Digital, Data and Technology","East Midlands (England)","Male","265","260","39230","35000"
"In post","2023","Digital, Data and Technology","East of England","Female","165","150","37350","35000"
"In post","2023","Digital, Data and Technology","East of England","Male","370","360","38370","36720"
"In post","2023","Digital, Data and Technology","London","Female","1980","1925","50810","46790"
"In post","2023","Digital, Data and Technology","London","Male","3320","3285","52060","49240"
"In post","2023","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North East (England)","Female","845","795","41920","38470"
"In post","2023","Digital, Data and Technology","North East (England)","Male","1585","1555","44300","40980"
"In post","2023","Digital, Data and Technology","North West (England)","Female","1250","1195","41600","38470"
"In post","2023","Digital, Data and Technology","North West (England)","Male","2215","2180","43830","39800"
"In post","2023","Digital, Data and Technology","Northern Ireland","Female","30","30","40480","34850"
"In post","2023","Digital, Data and Technology","Northern Ireland","Male","45","45","40330","35000"
"In post","2023","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Overseas","Male","35","35","44760","43480"
"In post","2023","Digital, Data and Technology","Scotland","Female","325","315","40430","38050"
"In post","2023","Digital, Data and Technology","Scotland","Male","725","715","41250","37950"
"In post","2023","Digital, Data and Technology","South East (England)","Female","455","435","39550","35290"
"In post","2023","Digital, Data and Technology","South East (England)","Male","770","750","42120","38970"
"In post","2023","Digital, Data and Technology","South West (England)","Female","920","860","40250","38790"
"In post","2023","Digital, Data and Technology","South West (England)","Male","1910","1880","41810","39460"
"In post","2023","Digital, Data and Technology","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Male","25","25","[c]","[c]"
"In post","2023","Digital, Data and Technology","Wales","Female","790","750","40330","38000"
"In post","2023","Digital, Data and Technology","Wales","Male","1650","1635","43480","40790"
"In post","2023","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Midlands (England)","Female","550","525","42050","38210"
"In post","2023","Digital, Data and Technology","West Midlands (England)","Male","975","960","42690","39460"
"In post","2023","Digital, Data and Technology","Yorkshire and The Humber","Female","655","625","44420","40630"
"In post","2023","Digital, Data and Technology","Yorkshire and The Humber","Male","1130","1110","44990","41480"
"In post","2023","Economics","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","London","Female","595","570","51130","54090"
"In post","2023","Economics","London","Male","1015","1010","51960","54540"
"In post","2023","Economics","North East (England)","Female","20","20","[c]","[c]"
"In post","2023","Economics","North East (England)","Male","30","30","39650","31560"
"In post","2023","Economics","North West (England)","Female","35","35","39510","36590"
"In post","2023","Economics","North West (England)","Male","80","80","39940","35000"
"In post","2023","Economics","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Scotland","Female","15","15","[c]","[c]"
"In post","2023","Economics","Scotland","Male","20","20","[c]","[c]"
"In post","2023","Economics","South East (England)","Female","10","10","[c]","[c]"
"In post","2023","Economics","South East (England)","Male","20","20","[c]","[c]"
"In post","2023","Economics","South West (England)","Female","10","10","[c]","[c]"
"In post","2023","Economics","South West (England)","Male","10","10","[c]","[c]"
"In post","2023","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Wales","Female","75","75","39820","34520"
"In post","2023","Economics","Wales","Male","90","90","43270","36590"
"In post","2023","Economics","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2023","Economics","West Midlands (England)","Male","30","30","46860","38570"
"In post","2023","Economics","Yorkshire and The Humber","Female","25","20","[c]","[c]"
"In post","2023","Economics","Yorkshire and The Humber","Male","45","45","45210","40010"
"In post","2023","Finance","East Midlands (England)","Female","140","130","36130","33260"
"In post","2023","Finance","East Midlands (England)","Male","95","95","39760","35000"
"In post","2023","Finance","East of England","Female","190","175","37310","33990"
"In post","2023","Finance","East of England","Male","125","120","42630","38020"
"In post","2023","Finance","London","Female","1285","1230","49650","44770"
"In post","2023","Finance","London","Male","1350","1340","52570","48410"
"In post","2023","Finance","North East (England)","Female","295","275","42410","38470"
"In post","2023","Finance","North East (England)","Male","275","265","43640","41780"
"In post","2023","Finance","North West (England)","Female","610","560","37850","34640"
"In post","2023","Finance","North West (England)","Male","490","480","41190","38470"
"In post","2023","Finance","Northern Ireland","Female","35","35","38830","38640"
"In post","2023","Finance","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2023","Finance","Overseas","Female","30","30","49330","48980"
"In post","2023","Finance","Overseas","Male","20","20","[c]","[c]"
"In post","2023","Finance","Scotland","Female","360","330","35840","32420"
"In post","2023","Finance","Scotland","Male","205","195","35400","30500"
"In post","2023","Finance","South East (England)","Female","665","630","37050","33990"
"In post","2023","Finance","South East (England)","Male","435","425","38780","35650"
"In post","2023","Finance","South West (England)","Female","765","715","39810","35040"
"In post","2023","Finance","South West (England)","Male","615","610","44050","41200"
"In post","2023","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Wales","Female","440","410","38710","32960"
"In post","2023","Finance","Wales","Male","325","320","42870","39690"
"In post","2023","Finance","West Midlands (England)","Female","345","330","39680","37590"
"In post","2023","Finance","West Midlands (England)","Male","240","240","42970","38130"
"In post","2023","Finance","Yorkshire and The Humber","Female","435","405","40470","37570"
"In post","2023","Finance","Yorkshire and The Humber","Male","430","420","42780","38470"
"In post","2023","Geography","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Geography","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Geography","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Geography","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Geography","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Geography","South West (England)","Female","160","145","32560","29880"
"In post","2023","Geography","South West (England)","Male","310","300","33160","34370"
"In post","2023","Geography","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Geography","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Geography","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Geography","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","East Midlands (England)","Female","385","365","38030","35000"
"In post","2023","Human Resources","East Midlands (England)","Male","180","180","37550","35000"
"In post","2023","Human Resources","East of England","Female","310","295","34570","32160"
"In post","2023","Human Resources","East of England","Male","175","175","36890","32310"
"In post","2023","Human Resources","London","Female","2030","1950","48310","43650"
"In post","2023","Human Resources","London","Male","920","905","49450","43790"
"In post","2023","Human Resources","North East (England)","Female","445","410","34150","32650"
"In post","2023","Human Resources","North East (England)","Male","200","195","34060","32450"
"In post","2023","Human Resources","North West (England)","Female","825","780","39690","37680"
"In post","2023","Human Resources","North West (England)","Male","415","410","38760","34700"
"In post","2023","Human Resources","Northern Ireland","Female","25","25","[c]","[c]"
"In post","2023","Human Resources","Northern Ireland","Male","25","25","[c]","[c]"
"In post","2023","Human Resources","Overseas","Female","165","165","54840","55970"
"In post","2023","Human Resources","Overseas","Male","75","75","60960","60090"
"In post","2023","Human Resources","Scotland","Female","495","465","35780","34170"
"In post","2023","Human Resources","Scotland","Male","285","280","37010","34300"
"In post","2023","Human Resources","South East (England)","Female","785","740","35930","33990"
"In post","2023","Human Resources","South East (England)","Male","585","580","37610","34300"
"In post","2023","Human Resources","South West (England)","Female","915","855","37650","34300"
"In post","2023","Human Resources","South West (England)","Male","620","615","37610","34300"
"In post","2023","Human Resources","Unknown","Female","20","20","[c]","[c]"
"In post","2023","Human Resources","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Human Resources","Wales","Female","735","685","35880","31830"
"In post","2023","Human Resources","Wales","Male","325","315","35390","31660"
"In post","2023","Human Resources","West Midlands (England)","Female","440","420","37850","33990"
"In post","2023","Human Resources","West Midlands (England)","Male","400","390","35480","32410"
"In post","2023","Human Resources","Yorkshire and The Humber","Female","675","630","38620","34300"
"In post","2023","Human Resources","Yorkshire and The Humber","Male","530","515","34350","29570"
"In post","2023","Inspector of Education and Training","East Midlands (England)","Female","85","80","61150","52750"
"In post","2023","Inspector of Education and Training","East Midlands (England)","Male","30","30","72980","77470"
"In post","2023","Inspector of Education and Training","East of England","Female","65","65","61480","52750"
"In post","2023","Inspector of Education and Training","East of England","Male","30","30","74570","77470"
"In post","2023","Inspector of Education and Training","London","Female","80","80","65790","66170"
"In post","2023","Inspector of Education and Training","London","Male","25","25","[c]","[c]"
"In post","2023","Inspector of Education and Training","North East (England)","Female","40","40","64100","52750"
"In post","2023","Inspector of Education and Training","North East (England)","Male","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","North West (England)","Female","120","115","63310","59460"
"In post","2023","Inspector of Education and Training","North West (England)","Male","30","30","69120","77470"
"In post","2023","Inspector of Education and Training","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","South East (England)","Female","105","105","63950","52750"
"In post","2023","Inspector of Education and Training","South East (England)","Male","50","45","73940","77470"
"In post","2023","Inspector of Education and Training","South West (England)","Female","80","75","67600","72470"
"In post","2023","Inspector of Education and Training","South West (England)","Male","25","25","[c]","[c]"
"In post","2023","Inspector of Education and Training","Wales","Female","65","65","60920","69580"
"In post","2023","Inspector of Education and Training","Wales","Male","45","40","71520","78500"
"In post","2023","Inspector of Education and Training","West Midlands (England)","Female","75","75","64570","66170"
"In post","2023","Inspector of Education and Training","West Midlands (England)","Male","30","30","73480","77470"
"In post","2023","Inspector of Education and Training","Yorkshire and The Humber","Female","75","70","66130","66170"
"In post","2023","Inspector of Education and Training","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2023","Intelligence Analysis","East Midlands (England)","Female","55","50","30770","28480"
"In post","2023","Intelligence Analysis","East Midlands (England)","Male","75","75","31900","30470"
"In post","2023","Intelligence Analysis","East of England","Female","165","160","32310","28480"
"In post","2023","Intelligence Analysis","East of England","Male","265","260","34310","33990"
"In post","2023","Intelligence Analysis","London","Female","500","470","38460","35960"
"In post","2023","Intelligence Analysis","London","Male","740","720","42340","38680"
"In post","2023","Intelligence Analysis","North East (England)","Female","40","35","33130","30940"
"In post","2023","Intelligence Analysis","North East (England)","Male","35","35","37360","34700"
"In post","2023","Intelligence Analysis","North West (England)","Female","190","180","29220","27650"
"In post","2023","Intelligence Analysis","North West (England)","Male","175","175","29900","27010"
"In post","2023","Intelligence Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","Female","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","Male","15","15","[c]","[c]"
"In post","2023","Intelligence Analysis","Scotland","Female","30","30","30530","27890"
"In post","2023","Intelligence Analysis","Scotland","Male","35","35","34020","32430"
"In post","2023","Intelligence Analysis","South East (England)","Female","210","195","29060","27650"
"In post","2023","Intelligence Analysis","South East (England)","Male","210","200","29600","27650"
"In post","2023","Intelligence Analysis","South West (England)","Female","35","35","31460","28480"
"In post","2023","Intelligence Analysis","South West (England)","Male","25","25","[c]","[c]"
"In post","2023","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Wales","Female","50","45","31710","28480"
"In post","2023","Intelligence Analysis","Wales","Male","25","25","[c]","[c]"
"In post","2023","Intelligence Analysis","West Midlands (England)","Female","50","50","32610","29130"
"In post","2023","Intelligence Analysis","West Midlands (England)","Male","35","35","34430","34170"
"In post","2023","Intelligence Analysis","Yorkshire and The Humber","Female","130","120","28920","27650"
"In post","2023","Intelligence Analysis","Yorkshire and The Humber","Male","120","115","31480","28480"
"In post","2023","Internal Audit","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","Internal Audit","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","Internal Audit","East of England","Female","10","10","[c]","[c]"
"In post","2023","Internal Audit","East of England","Male","5","5","[c]","[c]"
"In post","2023","Internal Audit","London","Female","85","80","52220","50220"
"In post","2023","Internal Audit","London","Male","115","110","54790","53070"
"In post","2023","Internal Audit","North East (England)","Female","20","20","[c]","[c]"
"In post","2023","Internal Audit","North East (England)","Male","20","15","[c]","[c]"
"In post","2023","Internal Audit","North West (England)","Female","35","30","46150","42770"
"In post","2023","Internal Audit","North West (England)","Male","30","25","[c]","[c]"
"In post","2023","Internal Audit","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Scotland","Female","35","35","43660","41660"
"In post","2023","Internal Audit","Scotland","Male","30","25","[c]","[c]"
"In post","2023","Internal Audit","South East (England)","Female","55","50","36260","33830"
"In post","2023","Internal Audit","South East (England)","Male","30","30","43830","41800"
"In post","2023","Internal Audit","South West (England)","Female","55","55","44830","42900"
"In post","2023","Internal Audit","South West (England)","Male","40","35","44000","43430"
"In post","2023","Internal Audit","Unknown","Female","10","5","[c]","[c]"
"In post","2023","Internal Audit","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Internal Audit","Wales","Female","30","25","[c]","[c]"
"In post","2023","Internal Audit","Wales","Male","30","25","[c]","[c]"
"In post","2023","Internal Audit","West Midlands (England)","Female","40","35","47510","45190"
"In post","2023","Internal Audit","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2023","Internal Audit","Yorkshire and The Humber","Female","25","20","[c]","[c]"
"In post","2023","Internal Audit","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2023","International Trade","East Midlands (England)","Female","25","20","[c]","[c]"
"In post","2023","International Trade","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2023","International Trade","East of England","Female","15","15","[c]","[c]"
"In post","2023","International Trade","East of England","Male","25","25","[c]","[c]"
"In post","2023","International Trade","London","Female","675","665","49670","46080"
"In post","2023","International Trade","London","Male","715","710","51140","52000"
"In post","2023","International Trade","North East (England)","Female","60","60","39750","38050"
"In post","2023","International Trade","North East (England)","Male","45","40","39280","38510"
"In post","2023","International Trade","North West (England)","Female","50","50","43260","40170"
"In post","2023","International Trade","North West (England)","Male","45","45","38430","35000"
"In post","2023","International Trade","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2023","International Trade","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2023","International Trade","Overseas","Female","50","50","55940","54040"
"In post","2023","International Trade","Overseas","Male","125","125","58130","56190"
"In post","2023","International Trade","Scotland","Female","10","10","[c]","[c]"
"In post","2023","International Trade","Scotland","Male","20","20","[c]","[c]"
"In post","2023","International Trade","South East (England)","Female","15","15","[c]","[c]"
"In post","2023","International Trade","South East (England)","Male","20","20","[c]","[c]"
"In post","2023","International Trade","South West (England)","Female","20","20","[c]","[c]"
"In post","2023","International Trade","South West (England)","Male","30","30","40980","41450"
"In post","2023","International Trade","Wales","Female","10","10","[c]","[c]"
"In post","2023","International Trade","Wales","Male","15","15","[c]","[c]"
"In post","2023","International Trade","West Midlands (England)","Female","35","35","40890","39120"
"In post","2023","International Trade","West Midlands (England)","Male","40","40","41910","38600"
"In post","2023","International Trade","Yorkshire and The Humber","Female","40","40","40850","42510"
"In post","2023","International Trade","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2023","Knowledge and Information Management","East Midlands (England)","Female","50","45","31970","31270"
"In post","2023","Knowledge and Information Management","East Midlands (England)","Male","45","40","33380","33850"
"In post","2023","Knowledge and Information Management","East of England","Female","50","50","31890","27470"
"In post","2023","Knowledge and Information Management","East of England","Male","45","45","32840","34170"
"In post","2023","Knowledge and Information Management","London","Female","440","415","40630","36910"
"In post","2023","Knowledge and Information Management","London","Male","390","385","43520","39100"
"In post","2023","Knowledge and Information Management","North East (England)","Female","30","25","[c]","[c]"
"In post","2023","Knowledge and Information Management","North East (England)","Male","20","20","[c]","[c]"
"In post","2023","Knowledge and Information Management","North West (England)","Female","140","130","32410","30330"
"In post","2023","Knowledge and Information Management","North West (England)","Male","85","85","34300","32160"
"In post","2023","Knowledge and Information Management","Northern Ireland","Female","15","15","[c]","[c]"
"In post","2023","Knowledge and Information Management","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","Female","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Scotland","Female","50","45","33740","28700"
"In post","2023","Knowledge and Information Management","Scotland","Male","40","35","28420","27470"
"In post","2023","Knowledge and Information Management","South East (England)","Female","160","150","32910","30110"
"In post","2023","Knowledge and Information Management","South East (England)","Male","150","135","39070","34300"
"In post","2023","Knowledge and Information Management","South West (England)","Female","160","150","31900","28230"
"In post","2023","Knowledge and Information Management","South West (England)","Male","115","115","33580","29570"
"In post","2023","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Wales","Female","105","100","34680","30610"
"In post","2023","Knowledge and Information Management","Wales","Male","85","85","37430","36880"
"In post","2023","Knowledge and Information Management","West Midlands (England)","Female","110","105","28860","25830"
"In post","2023","Knowledge and Information Management","West Midlands (England)","Male","55","55","31660","27810"
"In post","2023","Knowledge and Information Management","Yorkshire and The Humber","Female","85","75","32940","32320"
"In post","2023","Knowledge and Information Management","Yorkshire and The Humber","Male","65","60","34890","31180"
"In post","2023","Legal","East Midlands (England)","Female","270","240","47440","49050"
"In post","2023","Legal","East Midlands (England)","Male","190","180","46770","49050"
"In post","2023","Legal","East of England","Female","365","320","44620","41480"
"In post","2023","Legal","East of England","Male","230","220","44310","42140"
"In post","2023","Legal","London","Female","2885","2665","57940","56950"
"In post","2023","Legal","London","Male","1755","1715","58360","57220"
"In post","2023","Legal","North East (England)","Female","215","200","47440","49050"
"In post","2023","Legal","North East (England)","Male","140","135","48030","49050"
"In post","2023","Legal","North West (England)","Female","665","605","46930","49050"
"In post","2023","Legal","North West (England)","Male","505","495","46560","47820"
"In post","2023","Legal","Northern Ireland","Female","40","40","35340","29730"
"In post","2023","Legal","Northern Ireland","Male","70","70","33770","34400"
"In post","2023","Legal","Overseas","Female","5","5","[c]","[c]"
"In post","2023","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scotland","Female","650","600","57420","55990"
"In post","2023","Legal","Scotland","Male","320","310","54640","52360"
"In post","2023","Legal","South East (England)","Female","405","365","48710","51770"
"In post","2023","Legal","South East (England)","Male","250","240","51260","54100"
"In post","2023","Legal","South West (England)","Female","315","285","47750","49050"
"In post","2023","Legal","South West (England)","Male","230","220","48840","50460"
"In post","2023","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Wales","Female","445","400","49520","51270"
"In post","2023","Legal","Wales","Male","260","250","50350","51920"
"In post","2023","Legal","West Midlands (England)","Female","380","345","48750","49050"
"In post","2023","Legal","West Midlands (England)","Male","225","220","48450","49050"
"In post","2023","Legal","Yorkshire and The Humber","Female","460","420","49180","50230"
"In post","2023","Legal","Yorkshire and The Humber","Male","275","270","51500","52020"
"In post","2023","Medicine","East Midlands (England)","Female","165","150","46120","40590"
"In post","2023","Medicine","East Midlands (England)","Male","40","35","57960","41530"
"In post","2023","Medicine","East of England","Female","115","100","52760","41190"
"In post","2023","Medicine","East of England","Male","55","50","69060","58170"
"In post","2023","Medicine","London","Female","245","225","69490","55240"
"In post","2023","Medicine","London","Male","90","80","87510","86700"
"In post","2023","Medicine","North East (England)","Female","25","20","[c]","[c]"
"In post","2023","Medicine","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","Medicine","North West (England)","Female","55","50","65100","57270"
"In post","2023","Medicine","North West (England)","Male","30","25","[c]","[c]"
"In post","2023","Medicine","Northern Ireland","Female","20","15","[c]","[c]"
"In post","2023","Medicine","Northern Ireland","Male","10","5","[c]","[c]"
