"Status","Year","Age","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Mixed","East Wales","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","20","[c]","[c]"
"In post","2023","60-64","Mixed","Greater Manchester","Outside London","20","20","[c]","[c]"
"In post","2023","60-64","Mixed","Hampshire and Isle of Wight","Outside London","15","15","[c]","[c]"
"In post","2023","60-64","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Inner London - East","London","35","30","39760","33820"
"In post","2023","60-64","Mixed","Inner London - West","London","60","55","45380","35500"
"In post","2023","60-64","Mixed","Kent","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Mixed","Lancashire","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Merseyside","Outside London","20","20","[c]","[c]"
"In post","2023","60-64","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Mixed","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","Outer London - South","London","30","25","37070","32520"
"In post","2023","60-64","Mixed","Outer London - West and North West","London","15","10","[c]","[c]"
"In post","2023","60-64","Mixed","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","South Yorkshire","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Mixed","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Surrey, East and West Sussex","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Mixed","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","West Midlands","Outside London","25","20","[c]","[c]"
"In post","2023","60-64","Mixed","West Wales and The Valleys","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Mixed","West Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Devon","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Inner London - East","London","20","20","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Inner London - West","London","30","25","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Northumberland, and Tyne and Wear","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Outer London - East and North East","London","10","10","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Outer London - South","London","15","15","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","West Midlands","Outside London","15","15","[c]","[c]"
"In post","2023","60-64","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Bedfordshire and Hertfordshire","Outside London","25","25","[c]","[c]"
"In post","2023","60-64","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","40","35090","32380"
"In post","2023","60-64","Undeclared","Cheshire","Outside London","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Cornwall and Isles of Scilly","Outside London","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Cumbria","Outside London","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Derbyshire and Nottinghamshire","Outside London","60","50","31080","28480"
"In post","2023","60-64","Undeclared","Devon","Outside London","40","35","28930","25850"
"In post","2023","60-64","Undeclared","Dorset and Somerset","Outside London","35","30","33010","29890"
"In post","2023","60-64","Undeclared","East Anglia","Outside London","75","60","32440","29050"
"In post","2023","60-64","Undeclared","East Wales","Outside London","65","55","34950","29390"
"In post","2023","60-64","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","30","25","[c]","[c]"
"In post","2023","60-64","Undeclared","Eastern Scotland","Outside London","80","60","37270","35470"
"In post","2023","60-64","Undeclared","Essex","Outside London","30","25","[c]","[c]"
"In post","2023","60-64","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","165","140","41650","38710"
"In post","2023","60-64","Undeclared","Greater Manchester","Outside London","85","65","32700","28120"
"In post","2023","60-64","Undeclared","Hampshire and Isle of Wight","Outside London","95","80","35500","34300"
"In post","2023","60-64","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Highlands and Islands","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Inner London - East","London","100","90","40840","34210"
"In post","2023","60-64","Undeclared","Inner London - West","London","170","155","50380","43650"
"In post","2023","60-64","Undeclared","Kent","Outside London","50","35","32040","27650"
"In post","2023","60-64","Undeclared","Lancashire","Outside London","55","45","31250","28120"
"In post","2023","60-64","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","35","30","26650","27400"
"In post","2023","60-64","Undeclared","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Merseyside","Outside London","85","65","30000","27650"
"In post","2023","60-64","Undeclared","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","North Yorkshire","Outside London","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Northumberland, and Tyne and Wear","Outside London","105","85","30580","28120"
"In post","2023","60-64","Undeclared","Outer London - East and North East","London","40","35","30790","31450"
"In post","2023","60-64","Undeclared","Outer London - South","London","75","70","37960","34370"
"In post","2023","60-64","Undeclared","Outer London - West and North West","London","90","70","35530","31450"
"In post","2023","60-64","Undeclared","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Shropshire and Staffordshire","Outside London","45","40","31210","29870"
"In post","2023","60-64","Undeclared","South Yorkshire","Outside London","35","30","32320","28120"
"In post","2023","60-64","Undeclared","Southern Scotland","Outside London","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Surrey, East and West Sussex","Outside London","65","50","32900","28890"
"In post","2023","60-64","Undeclared","Tees Valley and Durham","Outside London","25","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","West Central Scotland","Outside London","75","55","34420","28490"
"In post","2023","60-64","Undeclared","West Midlands","Outside London","105","80","31450","28120"
"In post","2023","60-64","Undeclared","West Wales and The Valleys","Outside London","70","60","32220","28120"
"In post","2023","60-64","Undeclared","West Yorkshire","Outside London","65","55","31490","28120"
"In post","2023","60-64","Unknown","Bedfordshire and Hertfordshire","Outside London","30","25","36560","31430"
"In post","2023","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","70","65","33640","31550"
"In post","2023","60-64","Unknown","Cheshire","Outside London","20","15","[c]","[c]"
"In post","2023","60-64","Unknown","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Cumbria","Outside London","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","Derbyshire and Nottinghamshire","Outside London","100","85","30760","27890"
"In post","2023","60-64","Unknown","Devon","Outside London","65","55","28980","26390"
"In post","2023","60-64","Unknown","Dorset and Somerset","Outside London","50","45","32440","28880"
"In post","2023","60-64","Unknown","East Anglia","Outside London","75","65","29820","27470"
"In post","2023","60-64","Unknown","East Wales","Outside London","130","105","30250","25480"
"In post","2023","60-64","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","30","25","[c]","[c]"
"In post","2023","60-64","Unknown","Eastern Scotland","Outside London","325","260","35600","31940"
"In post","2023","60-64","Unknown","Essex","Outside London","30","25","[c]","[c]"
"In post","2023","60-64","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","125","110","39530","32500"
"In post","2023","60-64","Unknown","Greater Manchester","Outside London","125","105","32710","28120"
"In post","2023","60-64","Unknown","Hampshire and Isle of Wight","Outside London","155","125","29620","24320"
"In post","2023","60-64","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Highlands and Islands","Outside London","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Inner London - East","London","140","125","40340","34390"
"In post","2023","60-64","Unknown","Inner London - West","London","225","215","51060","45540"
"In post","2023","60-64","Unknown","Kent","Outside London","55","45","32960","30950"
"In post","2023","60-64","Unknown","Lancashire","Outside London","90","75","28930","26950"
"In post","2023","60-64","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","30","30","29820","27440"
"In post","2023","60-64","Unknown","Lincolnshire","Outside London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Merseyside","Outside London","215","185","25880","22520"
"In post","2023","60-64","Unknown","North Eastern Scotland","Outside London","30","25","[c]","[c]"
"In post","2023","60-64","Unknown","North Yorkshire","Outside London","35","30","32490","27430"
"In post","2023","60-64","Unknown","Northern Ireland","Outside London","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Northumberland, and Tyne and Wear","Outside London","250","195","26970","22520"
"In post","2023","60-64","Unknown","Outer London - East and North East","London","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Outer London - South","London","115","100","37970","34370"
"In post","2023","60-64","Unknown","Outer London - West and North West","London","60","55","33710","30990"
"In post","2023","60-64","Unknown","Overseas","Overseas","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Shropshire and Staffordshire","Outside London","50","45","35350","28120"
"In post","2023","60-64","Unknown","South Yorkshire","Outside London","40","35","31660","27180"
"In post","2023","60-64","Unknown","Southern Scotland","Outside London","125","100","28390","24980"
"In post","2023","60-64","Unknown","Surrey, East and West Sussex","Outside London","80","65","31020","28870"
"In post","2023","60-64","Unknown","Tees Valley and Durham","Outside London","70","55","26540","23390"
"In post","2023","60-64","Unknown","Unknown","Unknown","145","145","44870","41060"
"In post","2023","60-64","Unknown","West Central Scotland","Outside London","270","220","32840","29100"
"In post","2023","60-64","Unknown","West Midlands","Outside London","135","120","31000","28120"
"In post","2023","60-64","Unknown","West Wales and The Valleys","Outside London","85","70","30450","24510"
"In post","2023","60-64","Unknown","West Yorkshire","Outside London","120","105","29950","26810"
"In post","2023","60-64","White","Bedfordshire and Hertfordshire","Outside London","300","265","34980","31280"
"In post","2023","60-64","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","735","650","34800","30320"
"In post","2023","60-64","White","Cheshire","Outside London","320","260","32380","28120"
"In post","2023","60-64","White","Cornwall and Isles of Scilly","Outside London","205","175","28790","28100"
"In post","2023","60-64","White","Cumbria","Outside London","200","160","30030","25920"
"In post","2023","60-64","White","Derbyshire and Nottinghamshire","Outside London","860","705","32270","28120"
"In post","2023","60-64","White","Devon","Outside London","750","610","31880","28120"
"In post","2023","60-64","White","Dorset and Somerset","Outside London","570","485","31550","28120"
"In post","2023","60-64","White","East Anglia","Outside London","1110","950","30860","28120"
"In post","2023","60-64","White","East Wales","Outside London","1310","1080","33770","28130"
"In post","2023","60-64","White","East Yorkshire and Northern Lincolnshire","Outside London","430","335","30160","28120"
"In post","2023","60-64","White","Eastern Scotland","Outside London","1205","995","36340","31940"
"In post","2023","60-64","White","Essex","Outside London","335","280","31200","30670"
"In post","2023","60-64","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1940","1690","39770","35320"
"In post","2023","60-64","White","Greater Manchester","Outside London","1250","1010","31180","28120"
"In post","2023","60-64","White","Hampshire and Isle of Wight","Outside London","1515","1285","32470","28120"
"In post","2023","60-64","White","Herefordshire, Worcestershire and Warwickshire","Outside London","340","290","29620","27930"
"In post","2023","60-64","White","Highlands and Islands","Outside London","210","180","30270","28120"
"In post","2023","60-64","White","Inner London - East","London","675","600","46840","42060"
"In post","2023","60-64","White","Inner London - West","London","1620","1475","52610","46750"
"In post","2023","60-64","White","Kent","Outside London","640","525","31280","28480"
"In post","2023","60-64","White","Lancashire","Outside London","1240","955","30010","28120"
"In post","2023","60-64","White","Leicestershire, Rutland and Northamptonshire","Outside London","395","325","29100","28100"
"In post","2023","60-64","White","Lincolnshire","Outside London","355","310","29060","26400"
"In post","2023","60-64","White","Merseyside","Outside London","1600","1265","29480","27130"
"In post","2023","60-64","White","North Eastern Scotland","Outside London","130","105","36970","29020"
"In post","2023","60-64","White","North Yorkshire","Outside London","425","380","31720","28120"
"In post","2023","60-64","White","Northern Ireland","Outside London","265","225","30320","27400"
"In post","2023","60-64","White","Northumberland, and Tyne and Wear","Outside London","1945","1460","28330","22520"
"In post","2023","60-64","White","Outer London - East and North East","London","215","180","32920","31450"
"In post","2023","60-64","White","Outer London - South","London","550","480","41020","36110"
"In post","2023","60-64","White","Outer London - West and North West","London","375","310","37110","32520"
"In post","2023","60-64","White","Overseas","Overseas","120","120","63110","56100"
"In post","2023","60-64","White","Shropshire and Staffordshire","Outside London","800","680","31990","28120"
"In post","2023","60-64","White","South Yorkshire","Outside London","695","525","30850","28120"
"In post","2023","60-64","White","Southern Scotland","Outside London","520","405","30600","28120"
"In post","2023","60-64","White","Surrey, East and West Sussex","Outside London","715","595","32340","28120"
"In post","2023","60-64","White","Tees Valley and Durham","Outside London","845","635","29500","28120"
"In post","2023","60-64","White","Unknown","Unknown","60","55","41220","37240"
"In post","2023","60-64","White","West Central Scotland","Outside London","1465","1155","31020","28120"
"In post","2023","60-64","White","West Midlands","Outside London","1060","850","32020","28120"
"In post","2023","60-64","White","West Wales and The Valleys","Outside London","1480","1135","29810","27450"
"In post","2023","60-64","White","West Yorkshire","Outside London","1060","820","32910","28130"
"In post","2023","65+","Asian","Bedfordshire and Hertfordshire","Outside London","30","20","30930","28120"
"In post","2023","65+","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","15","[c]","[c]"
"In post","2023","65+","Asian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Derbyshire and Nottinghamshire","Outside London","15","10","[c]","[c]"
"In post","2023","65+","Asian","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Asian","East Wales","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Asian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","10","[c]","[c]"
"In post","2023","65+","Asian","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","65+","Asian","Hampshire and Isle of Wight","Outside London","15","10","[c]","[c]"
"In post","2023","65+","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Inner London - East","London","100","80","34660","32520"
"In post","2023","65+","Asian","Inner London - West","London","120","105","35260","30110"
"In post","2023","65+","Asian","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","20","15","[c]","[c]"
"In post","2023","65+","Asian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Asian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Outer London - East and North East","London","45","30","28810","27540"
"In post","2023","65+","Asian","Outer London - South","London","125","100","29590","26920"
"In post","2023","65+","Asian","Outer London - West and North West","London","165","125","30770","29750"
"In post","2023","65+","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Surrey, East and West Sussex","Outside London","15","10","[c]","[c]"
"In post","2023","65+","Asian","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","West Central Scotland","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Asian","West Midlands","Outside London","55","45","28730","25560"
"In post","2023","65+","Asian","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","West Yorkshire","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Black","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Black","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Black","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Black","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Black","Greater Manchester","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Black","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Inner London - East","London","100","85","31950","30280"
"In post","2023","65+","Black","Inner London - West","London","130","120","32800","29660"
"In post","2023","65+","Black","Kent","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Black","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Black","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Outer London - East and North East","London","30","20","[c]","[c]"
"In post","2023","65+","Black","Outer London - South","London","55","50","32140","30000"
"In post","2023","65+","Black","Outer London - West and North West","London","40","35","30720","26510"
"In post","2023","65+","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Black","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Surrey, East and West Sussex","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Black","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","West Midlands","Outside London","35","25","29750","28120"
"In post","2023","65+","Black","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Mixed","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Mixed","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Hampshire and Isle of Wight","Outside London","15","10","[c]","[c]"
"In post","2023","65+","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Inner London - East","London","15","15","[c]","[c]"
"In post","2023","65+","Mixed","Inner London - West","London","20","20","[c]","[c]"
"In post","2023","65+","Mixed","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Merseyside","Outside London","10","5","[c]","[c]"
