"Status","Year","Function_of_post","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","East Wales","Female","30","30","37470","32740"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","East Wales","Male","25","20","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Greater Manchester","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Greater Manchester","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - East","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - West","Female","80","80","45200","36460"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - West","Male","120","120","43680","37460"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy","West Midlands","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","Inner London - West","Female","55","50","50990","56760"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","Inner London - West","Male","70","70","51520","56760"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Education","Derbyshire and Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Education","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Female","35","30","42420","43250"
"In post","2023","Analysis","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Department for Education","Greater Manchester","Female","35","35","40280","43250"
"In post","2023","Analysis","Department for Education","Greater Manchester","Male","30","30","[c]","[c]"
"In post","2023","Analysis","Department for Education","Inner London - West","Female","130","120","49560","46600"
"In post","2023","Analysis","Department for Education","Inner London - West","Male","95","95","52690","53130"
"In post","2023","Analysis","Department for Education","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education","Northumberland, and Tyne and Wear","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Education","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education","South Yorkshire","Female","80","70","44320","43250"
"In post","2023","Analysis","Department for Education","South Yorkshire","Male","70","65","47270","45490"
"In post","2023","Analysis","Department for Education","Tees Valley and Durham","Female","25","25","[c]","[c]"
"In post","2023","Analysis","Department for Education","Tees Valley and Durham","Male","20","20","[c]","[c]"
"In post","2023","Analysis","Department for Education","West Midlands","Female","15","15","[c]","[c]"
"In post","2023","Analysis","Department for Education","West Midlands","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Department for Education","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Education","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Cumbria","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Devon","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Female","70","65","32940","30350"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Male","65","65","36750","30820"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","East Anglia","Female","170","155","33810","30350"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","East Anglia","Male","175","170","39040","37310"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Environment, Food and Rural Affairs","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","Inner London - West","Female","100","95","47180","41750"
"In post","2023","Analysis","Department for International Trade","Inner London - West","Male","145","145","50570","55370"
"In post","2023","Analysis","Department for International Trade","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","5","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","Inner London - West","Female","85","85","48360","54630"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","Inner London - West","Male","125","125","50270","54630"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","West Midlands","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","West Midlands","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Inner London - West","Female","140","135","51910","55740"
"In post","2023","Analysis","Department for Transport","Inner London - West","Male","180","180","50500","55190"
"In post","2023","Analysis","Department for Transport","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","West Midlands","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Transport","West Midlands","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Department for Transport","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","West Yorkshire","Female","15","15","[c]","[c]"
"In post","2023","Analysis","Department for Transport","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Derbyshire and Nottinghamshire","Female","15","10","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Derbyshire and Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Greater Manchester","Female","20","20","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Greater Manchester","Male","25","25","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Inner London - West","Female","110","105","49170","43760"
