"Status","Year","Disability","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","135","120","27860","28120"
"In post","2023","Declared disabled","Eastern Scotland","Angus and Dundee City","Outside London","345","315","27570","28120"
"In post","2023","Declared disabled","Eastern Scotland","City of Edinburgh","Outside London","1285","1215","39860","34860"
"In post","2023","Declared disabled","Eastern Scotland","Clackmannanshire and Fife","Outside London","145","130","33370","29100"
"In post","2023","Declared disabled","Eastern Scotland","East Lothian and Midlothian","Outside London","30","30","28990","28120"
"In post","2023","Declared disabled","Eastern Scotland","Falkirk","Outside London","220","190","28770","28120"
"In post","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","140","130","33430","31940"
"In post","2023","Declared disabled","Eastern Scotland","West Lothian","Outside London","60","55","34410","28120"
"In post","2023","Declared disabled","Essex","Essex Haven Gateway","Outside London","125","110","31600","31280"
"In post","2023","Declared disabled","Essex","Essex Thames Gateway","Outside London","180","160","29420","31280"
"In post","2023","Declared disabled","Essex","Heart of Essex","Outside London","145","135","33420","30320"
"In post","2023","Declared disabled","Essex","Southend-on-Sea","Outside London","90","80","31150","31280"
"In post","2023","Declared disabled","Essex","Thurrock","Outside London","45","40","29320","31280"
"In post","2023","Declared disabled","Essex","West Essex","Outside London","65","60","31350","31280"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","1530","1455","38940","35000"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","855","795","34980","30320"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","185","170","30190","28120"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","85","80","29990","28120"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","1025","980","39020","38070"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester North East","Outside London","185","165","29760","28120"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester North West","Outside London","375","330","27120","25700"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester South East","Outside London","185","170","26680","26370"
"In post","2023","Declared disabled","Greater Manchester","Greater Manchester South West","Outside London","1010","940","34170","29730"
"In post","2023","Declared disabled","Greater Manchester","Manchester","Outside London","975","920","35880","32110"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","Outside London","590","565","39210","39400"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","Outside London","145","130","29210","28120"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","North Hampshire","Outside London","130","120","31110","28120"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Portsmouth","Outside London","455","415","31440","28120"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","South Hampshire","Outside London","505","435","32120","28200"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Southampton","Outside London","155","140","30730","28120"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","45","40","31190","28120"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","180","160","29830","28120"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","315","290","30180","28120"
"In post","2023","Declared disabled","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","125","115","30500","28120"
"In post","2023","Declared disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Highlands and Islands","Na h-Eileanan Siar","Outside London","15","10","[c]","[c]"
"In post","2023","Declared disabled","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inner London - East","Hackney and Newham","London","740","690","41670","38710"
"In post","2023","Declared disabled","Inner London - East","Haringey and Islington","London","240","230","34200","32520"
"In post","2023","Declared disabled","Inner London - East","Lambeth","London","225","215","38630","33800"
"In post","2023","Declared disabled","Inner London - East","Lewisham and Southwark","London","185","175","34180","32520"
"In post","2023","Declared disabled","Inner London - East","Tower Hamlets","London","595","575","46710","41910"
"In post","2023","Declared disabled","Inner London - West","Camden and City of London","London","190","175","34250","29660"
"In post","2023","Declared disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","95","85","33290","32520"
"In post","2023","Declared disabled","Inner London - West","Wandsworth","London","115","105","33700","32520"
"In post","2023","Declared disabled","Inner London - West","Westminster","London","5385","5225","48120","43650"
"In post","2023","Declared disabled","Kent","East Kent","Outside London","530","485","30570","27650"
"In post","2023","Declared disabled","Kent","Kent Thames Gateway","Outside London","205","190","31630","31280"
"In post","2023","Declared disabled","Kent","Medway","Outside London","180","170","32200","31280"
"In post","2023","Declared disabled","Kent","Mid Kent","Outside London","160","150","32440","31280"
"In post","2023","Declared disabled","Kent","West Kent","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Lancashire","Blackburn with Darwen","Outside London","60","50","29710","28120"
"In post","2023","Declared disabled","Lancashire","Blackpool","Outside London","955","855","29770","28120"
"In post","2023","Declared disabled","Lancashire","Chorley and West Lancashire","Outside London","150","135","31910","30440"
"In post","2023","Declared disabled","Lancashire","East Lancashire","Outside London","100","90","28880","28120"
"In post","2023","Declared disabled","Lancashire","Lancaster and Wyre","Outside London","150","135","29540","27470"
"In post","2023","Declared disabled","Lancashire","Mid Lancashire","Outside London","910","805","28330","27770"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","345","315","27190","25830"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","245","220","30260","28120"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","120","105","27330","28120"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","170","155","28560","28120"
"In post","2023","Declared disabled","Lincolnshire","Lincolnshire CC","Outside London","480","440","29890","28120"
"In post","2023","Declared disabled","Merseyside","East Merseyside","Outside London","210","185","28530","28120"
"In post","2023","Declared disabled","Merseyside","Liverpool","Outside London","1475","1340","31620","28120"
"In post","2023","Declared disabled","Merseyside","Sefton","Outside London","565","515","30440","28120"
"In post","2023","Declared disabled","Merseyside","Wirral","Outside London","465","395","26530","23390"
"In post","2023","Declared disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","155","145","34880","29450"
"In post","2023","Declared disabled","North Yorkshire","North Yorkshire CC","Outside London","205","185","32100","28120"
"In post","2023","Declared disabled","North Yorkshire","York","Outside London","400","380","33710","30320"
"In post","2023","Declared disabled","Northern Ireland","Antrim and Newtownabbey","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Ards and North Down","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Belfast","Outside London","290","270","32860","28130"
"In post","2023","Declared disabled","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Lisburn and Castlereagh","Outside London","40","40","29580","27550"
"In post","2023","Declared disabled","Northern Ireland","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Northumberland","Outside London","75","65","29630","28120"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Sunderland","Outside London","565","475","26930","24110"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Tyneside","Outside London","2245","2015","30390","28120"
"In post","2023","Declared disabled","Outer London - East and North East","Barking & Dagenham and Havering","London","120","105","33190","32520"
"In post","2023","Declared disabled","Outer London - East and North East","Bexley and Greenwich","London","200","190","33290","32520"
"In post","2023","Declared disabled","Outer London - East and North East","Enfield","London","55","50","34370","32520"
"In post","2023","Declared disabled","Outer London - East and North East","Redbridge and Waltham Forest","London","265","240","30420","30560"
"In post","2023","Declared disabled","Outer London - South","Bromley","London","120","110","33570","32520"
"In post","2023","Declared disabled","Outer London - South","Croydon","London","1060","1000","40340","36180"
"In post","2023","Declared disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","London","80","75","33290","32520"
"In post","2023","Declared disabled","Outer London - West and North West","Barnet","London","135","125","37150","32520"
"In post","2023","Declared disabled","Outer London - West and North West","Brent","London","70","60","32760","32520"
"In post","2023","Declared disabled","Outer London - West and North West","Ealing","London","85","80","34380","32520"
"In post","2023","Declared disabled","Outer London - West and North West","Harrow and Hillingdon","London","345","310","32760","31230"
"In post","2023","Declared disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","London","290","270","34810","32520"
"In post","2023","Declared disabled","Overseas","Overseas","Overseas","185","185","49120","44760"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Shropshire","Outside London","160","150","31390","28480"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Staffordshire CC","Outside London","540","500","32990","29730"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","225","205","27890","25790"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Telford and Wrekin","Outside London","310","285","34370","28130"
"In post","2023","Declared disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","485","420","28750","28120"
"In post","2023","Declared disabled","South Yorkshire","Sheffield","Outside London","985","895","34540","31200"
"In post","2023","Declared disabled","Southern Scotland","Dumfries and Galloway","Outside London","35","30","31200","28300"
"In post","2023","Declared disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","115","100","27910","28120"
"In post","2023","Declared disabled","Southern Scotland","Scottish Borders","Outside London","40","35","32500","27930"
"In post","2023","Declared disabled","Southern Scotland","South Ayrshire","Outside London","35","30","29090","28120"
"In post","2023","Declared disabled","Southern Scotland","South Lanarkshire","Outside London","270","235","30310","28120"
"In post","2023","Declared disabled","Surrey, East and West Sussex","Brighton and Hove","Outside London","125","110","30640","28120"
"In post","2023","Declared disabled","Surrey, East and West Sussex","East Surrey","Outside London","125","115","34120","32840"
"In post","2023","Declared disabled","Surrey, East and West Sussex","East Sussex CC","Outside London","345","300","26970","28120"
"In post","2023","Declared disabled","Surrey, East and West Sussex","West Surrey","Outside London","300","280","34790","31280"
"In post","2023","Declared disabled","Surrey, East and West Sussex","West Sussex (North East)","Outside London","90","80","31500","28270"
"In post","2023","Declared disabled","Surrey, East and West Sussex","West Sussex (South West)","Outside London","190","170","32420","28130"
"In post","2023","Declared disabled","Tees Valley and Durham","Darlington","Outside London","205","195","37180","31560"
"In post","2023","Declared disabled","Tees Valley and Durham","Durham","Outside London","670","595","29100","28080"
"In post","2023","Declared disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","215","195","30470","28120"
"In post","2023","Declared disabled","Tees Valley and Durham","South Teesside","Outside London","335","290","27010","28120"
"In post","2023","Declared disabled","Unknown","Unknown","Unknown","120","110","34170","28120"
"In post","2023","Declared disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","150","140","32250","29450"
"In post","2023","Declared disabled","West Central Scotland","Glasgow City","Outside London","1775","1615","31630","28120"
"In post","2023","Declared disabled","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","125","105","30450","28120"
"In post","2023","Declared disabled","West Central Scotland","North Lanarkshire","Outside London","210","185","27810","28120"
"In post","2023","Declared disabled","West Midlands","Birmingham","Outside London","1655","1515","31880","28120"
"In post","2023","Declared disabled","West Midlands","Coventry","Outside London","300","275","35050","31200"
"In post","2023","Declared disabled","West Midlands","Dudley","Outside London","225","200","26680","27450"
"In post","2023","Declared disabled","West Midlands","Sandwell","Outside London","70","65","29620","28120"
"In post","2023","Declared disabled","West Midlands","Solihull","Outside London","115","110","31110","28120"
"In post","2023","Declared disabled","West Midlands","Walsall","Outside London","75","65","27100","28120"
"In post","2023","Declared disabled","West Midlands","Wolverhampton","Outside London","230","205","27820","28120"
"In post","2023","Declared disabled","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","120","105","28420","28120"
"In post","2023","Declared disabled","West Wales and The Valleys","Central Valleys","Outside London","460","425","29110","28120"
"In post","2023","Declared disabled","West Wales and The Valleys","Conwy and Denbighshire","Outside London","85","85","31240","28120"
"In post","2023","Declared disabled","West Wales and The Valleys","Gwent Valleys","Outside London","135","120","28580","28120"
"In post","2023","Declared disabled","West Wales and The Valleys","Gwynedd","Outside London","115","110","27570","28120"
"In post","2023","Declared disabled","West Wales and The Valleys","Isle of Anglesey","Outside London","30","30","27630","28120"
"In post","2023","Declared disabled","West Wales and The Valleys","South West Wales","Outside London","225","200","30700","28120"
"In post","2023","Declared disabled","West Wales and The Valleys","Swansea","Outside London","1030","880","26680","22500"
"In post","2023","Declared disabled","West Yorkshire","Bradford","Outside London","370","320","27320","24570"
"In post","2023","Declared disabled","West Yorkshire","Calderdale and Kirklees","Outside London","225","205","29660","28120"
"In post","2023","Declared disabled","West Yorkshire","Leeds","Outside London","1485","1385","35090","31290"
"In post","2023","Declared disabled","West Yorkshire","Wakefield","Outside London","210","190","32130","28880"
"In post","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Bedford","Outside London","590","555","32310","30880"
"In post","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","300","290","32930","30120"
"In post","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","1810","1690","37350","32520"
"In post","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Luton","Outside London","375","330","28890","27650"
"In post","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","1620","1530","36590","32540"
"In post","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","1110","1050","35280","32380"
"In post","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","1465","1400","36530","32390"
"In post","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","1605","1515","34150","31920"
"In post","2023","Declared non-disabled","Cheshire","Cheshire East","Outside London","845","795","33660","29050"
"In post","2023","Declared non-disabled","Cheshire","Cheshire West and Chester","Outside London","365","340","30140","28120"
"In post","2023","Declared non-disabled","Cheshire","Warrington","Outside London","1245","1160","35360","32540"
"In post","2023","Declared non-disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","1170","1070","29120","28120"
"In post","2023","Declared non-disabled","Cumbria","East Cumbria","Outside London","745","690","30060","25920"
"In post","2023","Declared non-disabled","Cumbria","West Cumbria","Outside London","820","755","31310","28120"
"In post","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Derby","Outside London","775","690","28640","28120"
"In post","2023","Declared non-disabled","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","260","230","29990","28120"
"In post","2023","Declared non-disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","705","660","33220","28880"
"In post","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Nottingham","Outside London","5695","5350","35030","31660"
"In post","2023","Declared non-disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","700","660","35200","30940"
"In post","2023","Declared non-disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","890","815","36280","31510"
"In post","2023","Declared non-disabled","Devon","Devon CC","Outside London","4295","3965","35210","32730"
"In post","2023","Declared non-disabled","Devon","Plymouth","Outside London","2015","1860","34340","30810"
"In post","2023","Declared non-disabled","Devon","Torbay","Outside London","265","220","28350","28120"
"In post","2023","Declared non-disabled","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","515","470","30060","28120"
"In post","2023","Declared non-disabled","Dorset and Somerset","Dorset","Outside London","1440","1345","31790","29890"
"In post","2023","Declared non-disabled","Dorset and Somerset","Somerset CC","Outside London","1645","1535","33850","30310"
"In post","2023","Declared non-disabled","East Anglia","Breckland and South Norfolk","Outside London","395","370","32770","29890"
"In post","2023","Declared non-disabled","East Anglia","Cambridgeshire CC","Outside London","2105","2015","35740","33340"
"In post","2023","Declared non-disabled","East Anglia","North and West Norfolk","Outside London","680","630","30820","28880"
"In post","2023","Declared non-disabled","East Anglia","Norwich and East Norfolk","Outside London","1435","1310","31100","28120"
"In post","2023","Declared non-disabled","East Anglia","Peterborough","Outside London","1105","990","30840","28080"
"In post","2023","Declared non-disabled","East Anglia","Suffolk CC","Outside London","2840","2655","31640","28480"
"In post","2023","Declared non-disabled","East Wales","Cardiff and Vale of Glamorgan","Outside London","8475","8010","38150","34520"
"In post","2023","Declared non-disabled","East Wales","Flintshire and Wrexham","Outside London","1565","1485","30410","28480"
"In post","2023","Declared non-disabled","East Wales","Monmouthshire and Newport","Outside London","3600","3350","38090","32900"
"In post","2023","Declared non-disabled","East Wales","Powys","Outside London","435","410","32760","28120"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","1390","1300","31690","29570"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","1500","1355","30340","28120"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","625","560","28250","28120"
"In post","2023","Declared non-disabled","Eastern Scotland","Angus and Dundee City","Outside London","1270","1195","30060","28120"
"In post","2023","Declared non-disabled","Eastern Scotland","City of Edinburgh","Outside London","7495","7175","42910","38330"
"In post","2023","Declared non-disabled","Eastern Scotland","Clackmannanshire and Fife","Outside London","580","540","33180","28120"
"In post","2023","Declared non-disabled","Eastern Scotland","East Lothian and Midlothian","Outside London","90","80","32350","28120"
"In post","2023","Declared non-disabled","Eastern Scotland","Falkirk","Outside London","925","800","28390","28120"
"In post","2023","Declared non-disabled","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","480","445","33560","30440"
"In post","2023","Declared non-disabled","Eastern Scotland","West Lothian","Outside London","295","275","36090","29450"
"In post","2023","Declared non-disabled","Essex","Essex Haven Gateway","Outside London","620","580","32850","31280"
"In post","2023","Declared non-disabled","Essex","Essex Thames Gateway","Outside London","655","590","29780","30810"
"In post","2023","Declared non-disabled","Essex","Heart of Essex","Outside London","810","765","34560","31270"
"In post","2023","Declared non-disabled","Essex","Southend-on-Sea","Outside London","240","215","31390","31280"
"In post","2023","Declared non-disabled","Essex","Thurrock","Outside London","230","220","29210","27650"
"In post","2023","Declared non-disabled","Essex","West Essex","Outside London","420","380","32630","31280"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","9290","8885","41260","38790"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","4465","4185","37710","34230"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","905","820","33070","28120"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","310","290","34080","28560"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","4645","4455","39530","37300"
"In post","2023","Declared non-disabled","Greater Manchester","Greater Manchester North East","Outside London","705","660","30650","28120"
"In post","2023","Declared non-disabled","Greater Manchester","Greater Manchester North West","Outside London","1520","1385","27450","28120"
"In post","2023","Declared non-disabled","Greater Manchester","Greater Manchester South East","Outside London","725","660","27540","25300"
"In post","2023","Declared non-disabled","Greater Manchester","Greater Manchester South West","Outside London","6040","5745","35930","34400"
"In post","2023","Declared non-disabled","Greater Manchester","Manchester","Outside London","4980","4760","37330","32920"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Central Hampshire","Outside London","2735","2630","39800","36920"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Isle of Wight","Outside London","575","535","29590","28480"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","North Hampshire","Outside London","680","640","36120","30260"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Portsmouth","Outside London","2335","2195","34760","32160"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","South Hampshire","Outside London","2290","2010","32860","28600"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Southampton","Outside London","815","765","35530","31350"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","285","275","30710","28090"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","890","820","30030","28120"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","1540","1445","31800","28880"
"In post","2023","Declared non-disabled","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","155","145","31900","29560"
"In post","2023","Declared non-disabled","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","790","745","32020","28120"
"In post","2023","Declared non-disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","235","220","31600","29560"
"In post","2023","Declared non-disabled","Highlands and Islands","Na h-Eileanan Siar","Outside London","130","120","28220","27260"
"In post","2023","Declared non-disabled","Highlands and Islands","Orkney Islands","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Highlands and Islands","Shetland Islands","Outside London","35","35","30280","29450"
"In post","2023","Declared non-disabled","Inner London - East","Hackney and Newham","London","4345","4115","43450","39450"
"In post","2023","Declared non-disabled","Inner London - East","Haringey and Islington","London","940","885","34240","32520"
"In post","2023","Declared non-disabled","Inner London - East","Lambeth","London","995","950","42290","38130"
"In post","2023","Declared non-disabled","Inner London - East","Lewisham and Southwark","London","740","700","35630","32520"
"In post","2023","Declared non-disabled","Inner London - East","Tower Hamlets","London","4130","4000","52500","50090"
"In post","2023","Declared non-disabled","Inner London - West","Camden and City of London","London","1090","1040","39650","30620"
"In post","2023","Declared non-disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","580","555","34990","33800"
"In post","2023","Declared non-disabled","Inner London - West","Wandsworth","London","530","500","34310","33800"
"In post","2023","Declared non-disabled","Inner London - West","Westminster","London","33715","32735","51690","52020"
"In post","2023","Declared non-disabled","Kent","East Kent","Outside London","2995","2770","30390","27650"
"In post","2023","Declared non-disabled","Kent","Kent Thames Gateway","Outside London","940","885","32550","31890"
"In post","2023","Declared non-disabled","Kent","Medway","Outside London","910","860","33050","31280"
"In post","2023","Declared non-disabled","Kent","Mid Kent","Outside London","645","610","32380","31280"
"In post","2023","Declared non-disabled","Kent","West Kent","Outside London","115","110","37870","32520"
"In post","2023","Declared non-disabled","Lancashire","Blackburn with Darwen","Outside London","275","250","29580","28120"
