"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Psychology","Lancashire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Lancashire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Shropshire and Staffordshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Shropshire and Staffordshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Tees Valley and Durham","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","West Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Bedfordshire and Hertfordshire","SEO/HEO","10","[c]","38250","37340"
"New entrant CS","2023","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","15","[c]","36730","33830"
"New entrant CS","2023","Science and Engineering","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Cornwall and Isles of Scilly","SEO/HEO","15","[c]","38980","39060"
"New entrant CS","2023","Science and Engineering","Cumbria","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Cumbria","Unknown","10","[c]","56640","43400"
"New entrant CS","2023","Science and Engineering","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Devon","EO","30","[c]","25220","24150"
"New entrant CS","2023","Science and Engineering","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Devon","SEO/HEO","30","[c]","34700","33430"
"New entrant CS","2023","Science and Engineering","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Dorset and Somerset","EO","10","[c]","26490","25940"
"New entrant CS","2023","Science and Engineering","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Dorset and Somerset","SEO/HEO","20","[c]","36920","34180"
"New entrant CS","2023","Science and Engineering","East Anglia","AA/AO","10","[c]","22190","22150"
"New entrant CS","2023","Science and Engineering","East Anglia","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","East Anglia","SEO/HEO","30","[c]","34440","33380"
"New entrant CS","2023","Science and Engineering","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","East Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Eastern Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Eastern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","190","[c]","21530","20470"
"New entrant CS","2023","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","EO","45","[c]","25630","24820"
"New entrant CS","2023","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","40","[c]","54680","54370"
"New entrant CS","2023","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","360","[c]","35060","33000"
"New entrant CS","2023","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","70","[c]","33760","27540"
"New entrant CS","2023","Science and Engineering","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Greater Manchester","SEO/HEO","10","[c]","43300","46200"
"New entrant CS","2023","Science and Engineering","Hampshire and Isle of Wight","AA/AO","20","[c]","20530","19280"
"New entrant CS","2023","Science and Engineering","Hampshire and Isle of Wight","EO","15","[c]","27040","27080"
"New entrant CS","2023","Science and Engineering","Hampshire and Isle of Wight","G6/G7","15","[c]","50540","49260"
"New entrant CS","2023","Science and Engineering","Hampshire and Isle of Wight","SEO/HEO","95","[c]","31750","30650"
"New entrant CS","2023","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Inner London - East","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Inner London - East","SEO/HEO","20","[c]","38050","37150"
"New entrant CS","2023","Science and Engineering","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Inner London - West","SEO/HEO","55","[c]","33230","28840"
"New entrant CS","2023","Science and Engineering","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Lincolnshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Lincolnshire","SEO/HEO","15","[c]","36850","33250"
"New entrant CS","2023","Science and Engineering","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Merseyside","EO","20","[c]","27140","27320"
"New entrant CS","2023","Science and Engineering","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Merseyside","SEO/HEO","10","[c]","34040","32800"
"New entrant CS","2023","Science and Engineering","North Yorkshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","North Yorkshire","EO","20","[c]","27860","27320"
"New entrant CS","2023","Science and Engineering","North Yorkshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","North Yorkshire","SEO/HEO","20","[c]","37690","39430"
"New entrant CS","2023","Science and Engineering","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outer London - West and North West","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Outer London - West and North West","SEO/HEO","20","[c]","38190","38760"
"New entrant CS","2023","Science and Engineering","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Surrey, East and West Sussex","AA/AO","25","[c]","25220","25340"
"New entrant CS","2023","Science and Engineering","Surrey, East and West Sussex","EO","15","[c]","29080","29080"
"New entrant CS","2023","Science and Engineering","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Surrey, East and West Sussex","SEO/HEO","15","[c]","35060","33830"
"New entrant CS","2023","Science and Engineering","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","West Central Scotland","AA/AO","10","[c]","22170","22220"
"New entrant CS","2023","Science and Engineering","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","West Central Scotland","SEO/HEO","15","[c]","38240","33990"
"New entrant CS","2023","Science and Engineering","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","West Midlands","SEO/HEO","15","[c]","37310","32380"
"New entrant CS","2023","Science and Engineering","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Bedfordshire and Hertfordshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","65","[c]","31670","27500"
"New entrant CS","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cumbria","AA/AO","20","[c]","29720","25370"
"New entrant CS","2023","Security","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Derbyshire and Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Devon","AA/AO","60","[c]","27780","27500"
"New entrant CS","2023","Security","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Dorset and Somerset","AA/AO","15","[c]","26250","27500"
"New entrant CS","2023","Security","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Anglia","AA/AO","15","[c]","29400","27500"
"New entrant CS","2023","Security","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Wales","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Yorkshire and Northern Lincolnshire","AA/AO","10","[c]","29940","27500"
"New entrant CS","2023","Security","Eastern Scotland","AA/AO","15","[c]","26980","27500"
"New entrant CS","2023","Security","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Essex","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","45","[c]","28230","27500"
"New entrant CS","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","[c]","27860","27080"
"New entrant CS","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","[c]","36130","33830"
"New entrant CS","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Greater Manchester","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Hampshire and Isle of Wight","AA/AO","85","[c]","26730","27500"
"New entrant CS","2023","Security","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Hampshire and Isle of Wight","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Herefordshire, Worcestershire and Warwickshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Highlands and Islands","AA/AO","10","[c]","26160","27500"
"New entrant CS","2023","Security","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Inner London - East","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Inner London - West","AA/AO","15","[c]","28880","27430"
"New entrant CS","2023","Security","Inner London - West","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Inner London - West","SEO/HEO","30","[c]","39810","38300"
"New entrant CS","2023","Security","Kent","AA/AO","10","[c]","25900","27500"
"New entrant CS","2023","Security","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","North Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","North Yorkshire","AA/AO","35","[c]","27140","27500"
"New entrant CS","2023","Security","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Northern Ireland","AA/AO","20","[c]","22180","22130"
"New entrant CS","2023","Security","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Northumberland, and Tyne and Wear","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Shropshire and Staffordshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Surrey, East and West Sussex","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Central Scotland","AA/AO","95","[c]","26350","25350"
"New entrant CS","2023","Security","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","SEO/HEO","35","[c]","33260","31560"
"New entrant CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Greater Manchester","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Hampshire and Isle of Wight","SEO/HEO","20","[c]","32430","31560"
"New entrant CS","2023","Social Research","Inner London - East","SEO/HEO","15","[c]","37900","36030"
"New entrant CS","2023","Social Research","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","SEO/HEO","55","[c]","36870","36710"
"New entrant CS","2023","Social Research","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northumberland, and Tyne and Wear","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","South Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Tees Valley and Durham","SEO/HEO","20","[c]","32690","31560"
"New entrant CS","2023","Social Research","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","SEO/HEO","20","[c]","33070","31560"
"New entrant CS","2023","Statistics","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
