"Status","Year","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","Female","190","180","42930","36170"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","Male","105","105","44950","44750"
"In post","2023","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Female","10","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - East","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - East","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - West","Female","3040","2810","50900","52790"
"In post","2023","Attorney General's Departments","Inner London - West","Male","1670","1635","52260","52790"
"In post","2023","Attorney General's Departments","Kent","Female","85","80","38310","30560"
"In post","2023","Attorney General's Departments","Kent","Male","55","55","45420","54100"
"In post","2023","Attorney General's Departments","Lancashire","Female","130","120","39420","35000"
"In post","2023","Attorney General's Departments","Lancashire","Male","65","65","44730","49050"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Female","130","115","37140","31180"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Male","50","50","43320","51270"
"In post","2023","Attorney General's Departments","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","Female","280","265","36220","28850"
"In post","2023","Attorney General's Departments","Merseyside","Male","150","150","41000","38760"
"In post","2023","Attorney General's Departments","North Yorkshire","Female","95","90","41600","38940"
"In post","2023","Attorney General's Departments","North Yorkshire","Male","65","65","47430","40080"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","Female","185","165","35740","28850"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","Male","100","95","45760","49050"
"In post","2023","Attorney General's Departments","Outer London - East and North East","Female","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Outer London - East and North East","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Outer London - South","Female","40","35","39060","32660"
"In post","2023","Attorney General's Departments","Outer London - South","Male","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Outer London - West and North West","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Outer London - West and North West","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Shropshire and Staffordshire","Female","55","55","41080","38940"
"In post","2023","Attorney General's Departments","Shropshire and Staffordshire","Male","25","20","[c]","[c]"
"In post","2023","Attorney General's Departments","South Yorkshire","Female","115","105","34440","28850"
"In post","2023","Attorney General's Departments","South Yorkshire","Male","50","45","39890","34050"
"In post","2023","Attorney General's Departments","Surrey, East and West Sussex","Female","145","135","43160","36780"
"In post","2023","Attorney General's Departments","Surrey, East and West Sussex","Male","65","65","43770","35250"
"In post","2023","Attorney General's Departments","Tees Valley and Durham","Female","80","70","39220","31590"
"In post","2023","Attorney General's Departments","Tees Valley and Durham","Male","35","30","41650","38760"
"In post","2023","Attorney General's Departments","West Midlands","Female","390","360","39150","31490"
"In post","2023","Attorney General's Departments","West Midlands","Male","160","155","44780","49050"
"In post","2023","Attorney General's Departments","West Wales and The Valleys","Female","70","65","38950","36880"
"In post","2023","Attorney General's Departments","West Wales and The Valleys","Male","30","30","47900","49530"
"In post","2023","Attorney General's Departments","West Yorkshire","Female","435","395","42270","40500"
"In post","2023","Attorney General's Departments","West Yorkshire","Male","205","200","46520","49050"
"In post","2023","Cabinet Office","Bedfordshire and Hertfordshire","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Female","55","55","36370","34320"
"In post","2023","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Male","45","45","46860","35740"
"In post","2023","Cabinet Office","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Derbyshire and Nottinghamshire","Female","40","35","48370","40250"
"In post","2023","Cabinet Office","Derbyshire and Nottinghamshire","Male","35","35","51720","53970"
"In post","2023","Cabinet Office","Devon","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Devon","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Dorset and Somerset","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Dorset and Somerset","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","East Anglia","Female","120","110","46320","40620"
"In post","2023","Cabinet Office","East Anglia","Male","125","120","47740","40570"
"In post","2023","Cabinet Office","East Wales","Female","120","115","38120","33000"
"In post","2023","Cabinet Office","East Wales","Male","105","105","43580","38880"
"In post","2023","Cabinet Office","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Eastern Scotland","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Eastern Scotland","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Female","155","150","54320","51290"
"In post","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Male","170","165","58790","56000"
"In post","2023","Cabinet Office","Greater Manchester","Female","260","255","47020","40160"
"In post","2023","Cabinet Office","Greater Manchester","Male","250","245","50060","51160"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","Female","55","55","49310","41740"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","Male","55","55","58240","56220"
"In post","2023","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - East","Female","690","665","52770","56430"
"In post","2023","Cabinet Office","Inner London - East","Male","675","665","57030","56430"
"In post","2023","Cabinet Office","Inner London - West","Female","2255","2215","47970","41410"
"In post","2023","Cabinet Office","Inner London - West","Male","1930","1920","54030","51290"
"In post","2023","Cabinet Office","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","Female","30","30","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","Male","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","Female","285","275","41900","40450"
"In post","2023","Cabinet Office","Merseyside","Male","200","200","44580","40450"
"In post","2023","Cabinet Office","North Yorkshire","Female","355","335","34790","33020"
"In post","2023","Cabinet Office","North Yorkshire","Male","280","270","36530","33020"
"In post","2023","Cabinet Office","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","Female","245","225","30320","26300"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","Male","155","150","33720","30130"
"In post","2023","Cabinet Office","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","Male","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","Male","15","15","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","Female","55","50","51630","54350"
"In post","2023","Cabinet Office","South Yorkshire","Male","45","45","55160","56000"
"In post","2023","Cabinet Office","Southern Scotland","Female","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Tees Valley and Durham","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Female","85","85","47110","38460"
"In post","2023","Cabinet Office","Unknown","Male","90","85","38950","33020"
"In post","2023","Cabinet Office","West Central Scotland","Female","235","225","37990","33020"
"In post","2023","Cabinet Office","West Central Scotland","Male","205","200","41900","33020"
"In post","2023","Cabinet Office","West Midlands","Female","145","145","50090","38470"
"In post","2023","Cabinet Office","West Midlands","Male","145","145","57830","51290"
"In post","2023","Cabinet Office","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Yorkshire","Female","155","150","50680","51290"
"In post","2023","Cabinet Office","West Yorkshire","Male","135","135","51300","51830"
"In post","2023","Chancellor's other departments","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Inner London - West","Female","150","140","58000","50010"
"In post","2023","Chancellor's other departments","Inner London - West","Male","200","195","65970","58170"
"In post","2023","Chancellor's other departments","Lancashire","Female","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Lancashire","Male","15","15","[c]","[c]"
"In post","2023","Chancellor's other departments","Tees Valley and Durham","Female","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Tees Valley and Durham","Male","15","15","[c]","[c]"
"In post","2023","Chancellor's other departments","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","West Central Scotland","Male","5","5","[c]","[c]"
"In post","2023","Charity Commission","Dorset and Somerset","Female","20","15","[c]","[c]"
"In post","2023","Charity Commission","Dorset and Somerset","Male","15","15","[c]","[c]"
"In post","2023","Charity Commission","East Wales","Female","5","5","[c]","[c]"
"In post","2023","Charity Commission","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Inner London - West","Female","50","45","47360","42880"
"In post","2023","Charity Commission","Inner London - West","Male","35","30","43320","38800"
"In post","2023","Charity Commission","Merseyside","Female","230","215","33770","30170"
"In post","2023","Charity Commission","Merseyside","Male","150","150","33910","30170"
"In post","2023","Competition and Markets Authority","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","East Wales","Male","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Eastern Scotland","Female","35","35","60670","57540"
"In post","2023","Competition and Markets Authority","Eastern Scotland","Male","35","35","57440","55130"
"In post","2023","Competition and Markets Authority","Greater Manchester","Female","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Inner London - East","Female","395","375","60630","57540"
"In post","2023","Competition and Markets Authority","Inner London - East","Male","400","390","65120","60850"
"In post","2023","Competition and Markets Authority","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Female","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Female","45","45","39170","37470"
"In post","2023","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Male","45","40","42720","38700"
"In post","2023","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Female","115","110","32690","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Male","85","80","34620","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","Devon","Female","820","765","37810","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Devon","Male","1180","1150","40930","39750"
"In post","2023","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Anglia","Female","75","70","33480","31620"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Anglia","Male","45","45","34570","32730"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Wales","Female","1600","1455","34050","28900"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Wales","Male","1475","1435","40620","38480"
"In post","2023","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Female","95","90","33510","29240"
"In post","2023","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Male","125","125","35970","34450"
"In post","2023","Department for Business, Energy and Industrial Strategy","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Female","105","100","41510","38740"
"In post","2023","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Male","100","100","42380","38440"
"In post","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester","Female","405","390","38550","35190"
"In post","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester","Male","345","340","40270","37470"
"In post","2023","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Female","45","40","35020","36570"
"In post","2023","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Male","30","30","36640","35190"
"In post","2023","Department for Business, Energy and Industrial Strategy","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Female","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Male","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Inner London - East","Female","150","140","40530","37440"
"In post","2023","Department for Business, Energy and Industrial Strategy","Inner London - East","Male","125","120","46130","43930"
"In post","2023","Department for Business, Energy and Industrial Strategy","Inner London - West","Female","2645","2555","50860","54710"
"In post","2023","Department for Business, Energy and Industrial Strategy","Inner London - West","Male","2635","2610","52930","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy","Kent","Female","35","30","30170","26520"
"In post","2023","Department for Business, Energy and Industrial Strategy","Kent","Male","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Lancashire","Female","30","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Lancashire","Male","20","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Lincolnshire","Female","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Lincolnshire","Male","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Merseyside","Female","30","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Merseyside","Male","15","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Female","65","60","47610","38280"
"In post","2023","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Male","70","70","50160","40040"
"In post","2023","Department for Business, Energy and Industrial Strategy","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","30","30","30960","31380"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Female","135","125","32570","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Male","90","85","35280","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outer London - South","Female","35","30","33760","28590"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outer London - South","Male","30","30","41220","39670"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","Female","50","50","41980","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","Male","65","60","44560","41640"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","Female","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","Male","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Female","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Female","30","30","40360","37610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Male","40","40","45430","40390"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Central Scotland","Female","50","45","31570","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Central Scotland","Male","45","45","34200","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands","Female","465","440","36040","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands","Male","375","365","37960","35560"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Yorkshire","Female","100","90","35340","33150"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Yorkshire","Male","95","90","34890","32110"
"In post","2023","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Wales","Female","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Wales","Male","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Greater Manchester","Female","65","65","39650","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","Greater Manchester","Male","85","85","44710","41380"
"In post","2023","Department for Digital, Culture, Media and Sport","Inner London - West","Female","920","890","49500","52760"
"In post","2023","Department for Digital, Culture, Media and Sport","Inner London - West","Male","725","720","51050","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Female","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Tees Valley and Durham","Female","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Tees Valley and Durham","Male","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Central Scotland","Male","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","Department for Education","Bedfordshire and Hertfordshire","Female","20","20","[c]","[c]"
"In post","2023","Department for Education","Bedfordshire and Hertfordshire","Male","15","15","[c]","[c]"
"In post","2023","Department for Education","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2023","Department for Education","Berkshire, Buckinghamshire and Oxfordshire","Male","10","10","[c]","[c]"
"In post","2023","Department for Education","Cheshire","Female","5","5","[c]","[c]"
"In post","2023","Department for Education","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Derbyshire and Nottinghamshire","Female","220","210","41560","37590"
"In post","2023","Department for Education","Derbyshire and Nottinghamshire","Male","145","140","43940","42550"
"In post","2023","Department for Education","Devon","Female","10","10","[c]","[c]"
"In post","2023","Department for Education","Devon","Male","10","10","[c]","[c]"
"In post","2023","Department for Education","Dorset and Somerset","Female","10","10","[c]","[c]"
"In post","2023","Department for Education","Dorset and Somerset","Male","10","10","[c]","[c]"
"In post","2023","Department for Education","East Anglia","Female","35","35","47310","51360"
"In post","2023","Department for Education","East Anglia","Male","20","20","[c]","[c]"
