"Status","Year","Organisation","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Legal Aid Agency","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","G7","Heterosexual / straight","40","40","56920","52860"
"In post","2023","Legal Aid Agency","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","HEO","Heterosexual / straight","105","100","31990","31270"
"In post","2023","Legal Aid Agency","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","SEO","Heterosexual / straight","90","85","39780","40060"
"In post","2023","Legal Aid Agency","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","AO","Heterosexual / straight","145","135","22590","22500"
"In post","2023","Maritime and Coastguard Agency","Outside London","AO","LGBO","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","AO","Unknown","65","60","22630","22500"
"In post","2023","Maritime and Coastguard Agency","Outside London","EO","Heterosexual / straight","165","160","27230","27190"
"In post","2023","Maritime and Coastguard Agency","Outside London","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","EO","Undeclared","35","35","27280","27190"
"In post","2023","Maritime and Coastguard Agency","Outside London","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","G7","Heterosexual / straight","110","105","54760","55670"
"In post","2023","Maritime and Coastguard Agency","Outside London","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","HEO","Heterosexual / straight","215","210","32250","31940"
"In post","2023","Maritime and Coastguard Agency","Outside London","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","HEO","Undeclared","35","30","32680","32950"
"In post","2023","Maritime and Coastguard Agency","Outside London","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","SEO","Heterosexual / straight","215","210","42490","41130"
"In post","2023","Maritime and Coastguard Agency","Outside London","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","SEO","Undeclared","35","35","42950","41310"
"In post","2023","Maritime and Coastguard Agency","Outside London","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","EO","Heterosexual / straight","100","100","28340","28220"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","EO","Unknown","20","15","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","G6","Heterosexual / straight","80","75","68870","68260"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","G6","LGBO","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","G6","Unknown","15","15","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","G7","Heterosexual / straight","125","125","55090","54460"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","G7","LGBO","10","10","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","HEO","Heterosexual / straight","95","95","34090","33940"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Heterosexual / straight","55","50","87500","82410"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Unknown","30","25","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SEO","Heterosexual / straight","135","130","41940","41480"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SEO","Undeclared","25","25","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SEO","Unknown","25","25","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G7","Heterosexual / straight","60","60","54230","54990"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","HEO","Heterosexual / straight","30","30","34440","33940"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO","Heterosexual / straight","65","65","41950","41890"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO","Unknown","15","15","[c]","[c]"
"In post","2023","Met Office","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Met Office","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Met Office","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Met Office","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Outside London","AA","Heterosexual / straight","45","45","18910","19080"
"In post","2023","Met Office","Outside London","AA","LGBO","10","10","[c]","[c]"
"In post","2023","Met Office","Outside London","AA","Undeclared","10","10","[c]","[c]"
"In post","2023","Met Office","Outside London","AO","Heterosexual / straight","50","50","21000","20660"
"In post","2023","Met Office","Outside London","AO","LGBO","10","10","[c]","[c]"
"In post","2023","Met Office","Outside London","AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Met Office","Outside London","EO","Heterosexual / straight","150","145","25800","25630"
"In post","2023","Met Office","Outside London","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Met Office","Outside London","EO","Undeclared","40","40","26100","26650"
"In post","2023","Met Office","Outside London","G6","Heterosexual / straight","140","135","61210","60490"
"In post","2023","Met Office","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Outside London","G6","Undeclared","25","20","[c]","[c]"
"In post","2023","Met Office","Outside London","G7","Heterosexual / straight","385","365","47990","47960"
"In post","2023","Met Office","Outside London","G7","LGBO","20","20","[c]","[c]"
"In post","2023","Met Office","Outside London","G7","Undeclared","70","65","48660","47960"
"In post","2023","Met Office","Outside London","HEO","Heterosexual / straight","385","370","32890","32730"
"In post","2023","Met Office","Outside London","HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Met Office","Outside London","HEO","Undeclared","85","85","33330","33430"
"In post","2023","Met Office","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Met Office","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Outside London","SEO","Heterosexual / straight","560","525","39810","39650"
"In post","2023","Met Office","Outside London","SEO","LGBO","40","35","39690","39650"
"In post","2023","Met Office","Outside London","SEO","Undeclared","140","130","40330","39650"
"In post","2023","Met Office","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Overseas","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Met Office","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Overseas","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Met Office","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Overseas","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","London","AA","Heterosexual / straight","150","150","23890","24380"
"In post","2023","Ministry of Defence (excl. agencies)","London","AA","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","London","AA","Undeclared","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","London","AA","Unknown","40","40","24830","24380"
"In post","2023","Ministry of Defence (excl. agencies)","London","AO","Heterosexual / straight","340","325","28360","26560"
"In post","2023","Ministry of Defence (excl. agencies)","London","AO","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","London","AO","Undeclared","50","45","27250","26560"
"In post","2023","Ministry of Defence (excl. agencies)","London","AO","Unknown","70","70","29840","26560"
"In post","2023","Ministry of Defence (excl. agencies)","London","EO","Heterosexual / straight","345","340","31930","31270"
"In post","2023","Ministry of Defence (excl. agencies)","London","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","London","EO","Undeclared","60","60","32590","31580"
"In post","2023","Ministry of Defence (excl. agencies)","London","EO","Unknown","100","100","31460","30950"
"In post","2023","Ministry of Defence (excl. agencies)","London","G6","Heterosexual / straight","200","195","70660","70470"
"In post","2023","Ministry of Defence (excl. agencies)","London","G6","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","London","G6","Undeclared","40","35","71900","71740"
"In post","2023","Ministry of Defence (excl. agencies)","London","G6","Unknown","40","40","70460","70470"
"In post","2023","Ministry of Defence (excl. agencies)","London","G7","Heterosexual / straight","400","395","59700","60220"
"In post","2023","Ministry of Defence (excl. agencies)","London","G7","LGBO","25","25","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","London","G7","Undeclared","65","60","59950","61350"
"In post","2023","Ministry of Defence (excl. agencies)","London","G7","Unknown","85","85","59650","60220"
"In post","2023","Ministry of Defence (excl. agencies)","London","HEO","Heterosexual / straight","495","485","38590","38020"
"In post","2023","Ministry of Defence (excl. agencies)","London","HEO","LGBO","40","40","37720","38020"
"In post","2023","Ministry of Defence (excl. agencies)","London","HEO","Undeclared","70","70","39900","38680"
"In post","2023","Ministry of Defence (excl. agencies)","London","HEO","Unknown","180","175","37850","37850"
"In post","2023","Ministry of Defence (excl. agencies)","London","SCS level","Heterosexual / straight","140","135","91860","82920"
"In post","2023","Ministry of Defence (excl. agencies)","London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","London","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","London","SCS level","Unknown","25","25","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","London","SEO","Heterosexual / straight","695","680","46450","45750"
"In post","2023","Ministry of Defence (excl. agencies)","London","SEO","LGBO","50","50","45630","45750"
"In post","2023","Ministry of Defence (excl. agencies)","London","SEO","Undeclared","100","100","46530","46470"
"In post","2023","Ministry of Defence (excl. agencies)","London","SEO","Unknown","185","185","45950","45750"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","AA","Heterosexual / straight","3260","3135","21260","21380"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","AA","LGBO","75","75","21790","21380"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","AA","Undeclared","335","320","20940","21380"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","AA","Unknown","735","710","22020","21380"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","AO","Heterosexual / straight","6370","6070","25620","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","AO","LGBO","170","165","26740","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","AO","Undeclared","830","790","27130","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","AO","Unknown","1395","1345","27440","22840"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","EO","Heterosexual / straight","4785","4645","29040","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","EO","LGBO","130","130","29420","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","EO","Undeclared","635","615","30140","27500"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","EO","Unknown","740","725","29190","27140"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","G6","Heterosexual / straight","605","565","73140","67620"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","G6","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","G6","Undeclared","90","80","74050","69140"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","G6","Unknown","100","85","78010","78780"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","G7","Heterosexual / straight","1350","1315","56640","56180"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","G7","LGBO","25","25","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","G7","Undeclared","185","180","55250","56180"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","G7","Unknown","170","165","58470","55330"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","HEO","Heterosexual / straight","4740","4605","35430","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","HEO","LGBO","150","145","35450","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","HEO","Undeclared","695","670","35990","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","HEO","Unknown","570","555","35670","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","SCS level","Heterosexual / straight","140","130","90420","85000"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","SCS level","Unknown","30","25","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","SEO","Heterosexual / straight","3270","3170","43040","41800"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","SEO","LGBO","90","90","42210","41800"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","SEO","Undeclared","445","430","43590","41800"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","SEO","Unknown","340","330","42700","41200"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","Unknown","Heterosexual / straight","40","40","44100","42480"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Outside London","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","AO","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","EO","Heterosexual / straight","85","85","39810","37450"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","G6","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","G7","Heterosexual / straight","40","40","75120","72690"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","HEO","Heterosexual / straight","120","120","46450","43740"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","HEO","Unknown","160","160","56500","56530"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","SEO","Heterosexual / straight","80","80","61390","58820"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","London","AA","LGBO","[c]","[c]","[c]","[c]"
