"Status","Year","Disability","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Grants Management","Female","Heterosexual / straight","205","185","26210","22150"
"In post","2023","Declared disabled","Grants Management","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Male","Heterosexual / straight","110","105","25720","22150"
"In post","2023","Declared disabled","Grants Management","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","Female","Heterosexual / straight","1115","1040","40410","36180"
"In post","2023","Declared disabled","Human Resources","Female","LGBO","110","105","37840","35000"
"In post","2023","Declared disabled","Human Resources","Female","Undeclared","95","90","36520","33450"
"In post","2023","Declared disabled","Human Resources","Female","Unknown","30","25","40060","36990"
"In post","2023","Declared disabled","Human Resources","Male","Heterosexual / straight","495","480","37790","34300"
"In post","2023","Declared disabled","Human Resources","Male","LGBO","100","100","41620","36940"
"In post","2023","Declared disabled","Human Resources","Male","Undeclared","65","65","35830","34310"
"In post","2023","Declared disabled","Human Resources","Male","Unknown","30","25","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","Female","Heterosexual / straight","35","35","44700","39200"
"In post","2023","Declared disabled","Internal Audit","Female","LGBO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Female","Heterosexual / straight","695","630","44200","40540"
"In post","2023","Declared disabled","Legal","Female","LGBO","75","70","41250","35000"
"In post","2023","Declared disabled","Legal","Female","Undeclared","65","55","48220","49050"
"In post","2023","Declared disabled","Legal","Female","Unknown","85","75","40910","35000"
"In post","2023","Declared disabled","Legal","Male","Heterosexual / straight","325","315","46810","49050"
"In post","2023","Declared disabled","Legal","Male","LGBO","60","60","50110","53550"
"In post","2023","Declared disabled","Legal","Male","Undeclared","35","30","56240","60400"
"In post","2023","Declared disabled","Legal","Male","Unknown","40","35","47180","51270"
"In post","2023","Declared disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Female","Heterosexual / straight","19830","17540","30780","28120"
"In post","2023","Declared disabled","No function","Female","LGBO","2105","2005","32090","28480"
"In post","2023","Declared disabled","No function","Female","Undeclared","2465","2135","30000","28120"
"In post","2023","Declared disabled","No function","Female","Unknown","1370","1155","28900","28120"
"In post","2023","Declared disabled","No function","Male","Heterosexual / straight","11100","10500","32620","28480"
"In post","2023","Declared disabled","No function","Male","LGBO","1575","1525","32620","28120"
"In post","2023","Declared disabled","No function","Male","Undeclared","1650","1540","32020","28120"
"In post","2023","Declared disabled","No function","Male","Unknown","920","840","31760","28120"
"In post","2023","Declared disabled","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Female","Heterosexual / straight","1010","950","42710","39330"
"In post","2023","Declared disabled","Project Delivery","Female","LGBO","125","120","40800","38210"
"In post","2023","Declared disabled","Project Delivery","Female","Undeclared","105","105","43370","40690"
"In post","2023","Declared disabled","Project Delivery","Female","Unknown","110","105","38910","34250"
"In post","2023","Declared disabled","Project Delivery","Male","Heterosexual / straight","765","740","44990","41800"
"In post","2023","Declared disabled","Project Delivery","Male","LGBO","95","95","45230","41780"
"In post","2023","Declared disabled","Project Delivery","Male","Undeclared","90","85","46180","42060"
"In post","2023","Declared disabled","Project Delivery","Male","Unknown","80","75","40980","39890"
"In post","2023","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Female","Heterosexual / straight","300","285","37100","33990"
"In post","2023","Declared disabled","Property","Female","LGBO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Property","Female","Undeclared","35","30","39090","34540"
"In post","2023","Declared disabled","Property","Female","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","Property","Male","Heterosexual / straight","285","275","39170","34890"
"In post","2023","Declared disabled","Property","Male","LGBO","35","35","42150","39150"
"In post","2023","Declared disabled","Property","Male","Undeclared","45","45","38160","36160"
"In post","2023","Declared disabled","Property","Male","Unknown","35","35","37710","32970"
"In post","2023","Declared disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Female","Heterosexual / straight","205","195","35440","33510"
"In post","2023","Declared disabled","Security","Female","LGBO","30","30","33010","30650"
"In post","2023","Declared disabled","Security","Female","Undeclared","30","30","30520","27100"
"In post","2023","Declared disabled","Security","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Security","Male","Heterosexual / straight","450","435","33740","30200"
"In post","2023","Declared disabled","Security","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Security","Male","Undeclared","55","55","40270","40880"
"In post","2023","Declared disabled","Security","Male","Unknown","40","40","41280","40880"
"In post","2023","Declared disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Female","Heterosexual / straight","1025","950","41200","38330"
"In post","2023","Declared disabled","Unknown","Female","LGBO","225","215","37600","33520"
"In post","2023","Declared disabled","Unknown","Female","Undeclared","100","90","40630","34730"
"In post","2023","Declared disabled","Unknown","Female","Unknown","195","185","35830","30130"
"In post","2023","Declared disabled","Unknown","Male","Heterosexual / straight","740","720","41040","38330"
"In post","2023","Declared disabled","Unknown","Male","LGBO","170","165","39960","34730"
"In post","2023","Declared disabled","Unknown","Male","Undeclared","75","75","41250","39150"
"In post","2023","Declared disabled","Unknown","Male","Unknown","170","165","39870","34100"
"In post","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","Female","Heterosexual / straight","2365","2215","46600","43250"
"In post","2023","Declared non-disabled","Analysis","Female","LGBO","205","200","42950","39300"
"In post","2023","Declared non-disabled","Analysis","Female","Undeclared","140","130","43570","39300"
"In post","2023","Declared non-disabled","Analysis","Female","Unknown","200","190","38050","32670"
"In post","2023","Declared non-disabled","Analysis","Male","Heterosexual / straight","2730","2675","48410","44260"
"In post","2023","Declared non-disabled","Analysis","Male","LGBO","230","225","45350","39890"
"In post","2023","Declared non-disabled","Analysis","Male","Undeclared","190","190","49290","45170"
"In post","2023","Declared non-disabled","Analysis","Male","Unknown","235","235","44480","39940"
"In post","2023","Declared non-disabled","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Female","Heterosexual / straight","2045","1950","46070","41510"
"In post","2023","Declared non-disabled","Commercial","Female","LGBO","70","70","43340","37900"
"In post","2023","Declared non-disabled","Commercial","Female","Undeclared","155","145","43770","42420"
"In post","2023","Declared non-disabled","Commercial","Female","Unknown","185","175","55020","56000"
"In post","2023","Declared non-disabled","Commercial","Male","Heterosexual / straight","1770","1745","52460","44690"
"In post","2023","Declared non-disabled","Commercial","Male","LGBO","95","95","44800","41500"
"In post","2023","Declared non-disabled","Commercial","Male","Undeclared","110","105","46970","41600"
"In post","2023","Declared non-disabled","Commercial","Male","Unknown","180","175","60960","59450"
"In post","2023","Declared non-disabled","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Female","Heterosexual / straight","1285","1205","44490","41350"
"In post","2023","Declared non-disabled","Communications","Female","LGBO","70","65","45330","43000"
"In post","2023","Declared non-disabled","Communications","Female","Undeclared","90","85","42530","40710"
"In post","2023","Declared non-disabled","Communications","Female","Unknown","75","70","44260","42140"
"In post","2023","Declared non-disabled","Communications","Male","Heterosexual / straight","765","760","45830","41770"
"In post","2023","Declared non-disabled","Communications","Male","LGBO","90","90","47170","43650"
"In post","2023","Declared non-disabled","Communications","Male","Undeclared","60","60","44410","41340"
"In post","2023","Declared non-disabled","Communications","Male","Unknown","60","55","42610","39950"
"In post","2023","Declared non-disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Female","Heterosexual / straight","4870","4435","33160","30230"
"In post","2023","Declared non-disabled","Counter Fraud","Female","LGBO","220","210","33190","30910"
"In post","2023","Declared non-disabled","Counter Fraud","Female","Undeclared","385","330","31720","28130"
"In post","2023","Declared non-disabled","Counter Fraud","Female","Unknown","720","605","30730","28120"
"In post","2023","Declared non-disabled","Counter Fraud","Male","Heterosexual / straight","4210","4070","36240","34170"
"In post","2023","Declared non-disabled","Counter Fraud","Male","LGBO","220","215","34800","32520"
"In post","2023","Declared non-disabled","Counter Fraud","Male","Undeclared","325","305","35530","32540"
"In post","2023","Declared non-disabled","Counter Fraud","Male","Unknown","485","450","33140","29920"
"In post","2023","Declared non-disabled","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Debt","Female","Heterosexual / straight","2305","1980","24910","22520"
"In post","2023","Declared non-disabled","Debt","Female","LGBO","115","110","24780","22520"
"In post","2023","Declared non-disabled","Debt","Female","Undeclared","180","155","24540","22520"
"In post","2023","Declared non-disabled","Debt","Female","Unknown","355","290","24580","22520"
"In post","2023","Declared non-disabled","Debt","Male","Heterosexual / straight","1380","1325","25140","22520"
"In post","2023","Declared non-disabled","Debt","Male","LGBO","150","145","24870","22520"
"In post","2023","Declared non-disabled","Debt","Male","Undeclared","95","90","24430","22520"
"In post","2023","Declared non-disabled","Debt","Male","Unknown","170","155","25370","22520"
"In post","2023","Declared non-disabled","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data & Technology","Female","Heterosexual / straight","5160","4910","42550","39460"
"In post","2023","Declared non-disabled","Digital, Data & Technology","Female","LGBO","315","310","42500","38940"
"In post","2023","Declared non-disabled","Digital, Data & Technology","Female","Undeclared","510","480","42440","39650"
"In post","2023","Declared non-disabled","Digital, Data & Technology","Female","Unknown","370","340","40250","37640"
"In post","2023","Declared non-disabled","Digital, Data & Technology","Male","Heterosexual / straight","8500","8375","45080","41800"
"In post","2023","Declared non-disabled","Digital, Data & Technology","Male","LGBO","435","430","44600","40420"
"In post","2023","Declared non-disabled","Digital, Data & Technology","Male","Undeclared","850","830","43530","41160"
"In post","2023","Declared non-disabled","Digital, Data & Technology","Male","Unknown","620","600","43380","39260"
"In post","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Female","Heterosexual / straight","4010","3725","40160","37060"
"In post","2023","Declared non-disabled","Finance","Female","LGBO","130","125","39700","37590"
"In post","2023","Declared non-disabled","Finance","Female","Undeclared","335","305","38620","34970"
"In post","2023","Declared non-disabled","Finance","Female","Unknown","365","325","35700","32420"
"In post","2023","Declared non-disabled","Finance","Male","Heterosexual / straight","3055","2995","44770","41200"
"In post","2023","Declared non-disabled","Finance","Male","LGBO","165","160","44770","38470"
"In post","2023","Declared non-disabled","Finance","Male","Undeclared","240","235","43910","41800"
"In post","2023","Declared non-disabled","Finance","Male","Unknown","265","255","41410","38470"
"In post","2023","Declared non-disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Female","Heterosexual / straight","730","650","26660","22150"
"In post","2023","Declared non-disabled","Grants Management","Female","LGBO","45","40","28660","22150"
"In post","2023","Declared non-disabled","Grants Management","Female","Undeclared","50","45","25530","22150"
"In post","2023","Declared non-disabled","Grants Management","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Male","Heterosexual / straight","485","475","26870","22150"
"In post","2023","Declared non-disabled","Grants Management","Male","LGBO","45","45","26580","22150"
"In post","2023","Declared non-disabled","Grants Management","Male","Undeclared","40","40","26110","22150"
"In post","2023","Declared non-disabled","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Female","Heterosexual / straight","5060","4760","40160","35410"
"In post","2023","Declared non-disabled","Human Resources","Female","LGBO","170","165","39910","34720"
"In post","2023","Declared non-disabled","Human Resources","Female","Undeclared","255","240","37390","34170"
"In post","2023","Declared non-disabled","Human Resources","Female","Unknown","225","205","38970","35240"
"In post","2023","Declared non-disabled","Human Resources","Male","Heterosexual / straight","2795","2740","39460","34640"
"In post","2023","Declared non-disabled","Human Resources","Male","LGBO","215","210","44170","38540"
"In post","2023","Declared non-disabled","Human Resources","Male","Undeclared","205","200","37530","34170"
"In post","2023","Declared non-disabled","Human Resources","Male","Unknown","130","125","39050","34310"
"In post","2023","Declared non-disabled","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Female","Heterosexual / straight","220","205","46700","43940"
"In post","2023","Declared non-disabled","Internal Audit","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Female","Undeclared","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Male","Heterosexual / straight","195","190","51190","51100"
"In post","2023","Declared non-disabled","Internal Audit","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Female","Heterosexual / straight","4735","4360","47510","51450"
"In post","2023","Declared non-disabled","Legal","Female","LGBO","190","180","43410","38900"
"In post","2023","Declared non-disabled","Legal","Female","Undeclared","225","205","51130","52890"
