"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Finance","South East (England)","40","35","38730","32850"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Human Resources","South East (England)","35","30","34400","31660"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Internal Audit","South East (England)","20","15","38790","32950"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Legal","South East (England)","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Operational Delivery","East of England","25","25","41840","44380"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Operational Delivery","London","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Operational Delivery","North East (England)","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Operational Delivery","North West (England)","15","15","39890","39320"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Operational Delivery","Northern Ireland","40","40","33300","29400"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Operational Delivery","Scotland","155","150","34710","31940"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Operational Delivery","South East (England)","280","270","33090","27260"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Operational Delivery","South West (England)","70","65","32820","31660"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Operational Delivery","Wales","105","105","29670","27260"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Operational Delivery","Yorkshire and The Humber","65","60","35030","31350"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Policy","South East (England)","180","175","39930","39820"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Property","South East (England)","10","10","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Commercial","London","10","10","40140","33720"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Communications","East of England","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Communications","London","65","65","44450","41190"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Digital, Data and Technology","London","65","65","51430","54090"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Finance","East of England","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Finance","London","35","35","43680","41480"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Human Resources","London","25","25","46600","41690"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Knowledge and Information Management","London","25","25","42990","41190"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Legal","London","10","10","45460","42130"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Legal","South East (England)","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Medicine","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Medicine","London","80","75","70430","69480"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Operational Delivery","East of England","45","45","42050","41190"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Operational Delivery","London","195","190","43000","33940"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Operational Research","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Operational Research","London","35","35","49970","41890"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","East of England","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","London","50","50","45400","41190"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","North West (England)","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","Scotland","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","South East (England)","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Policy","London","45","45","51490","54090"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Project Delivery","East of England","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Project Delivery","London","10","10","43760","41190"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Property","East of England","15","15","40090","34280"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","East of England","160","160","50440","46550"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","London","185","175","55140","54270"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Statistics","London","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Tax","London","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","South West (England)","20","20","45170","42460"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Communications","South West (England)","30","30","35830","35110"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Scotland","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South West (England)","320","310","39180","35550"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Finance","South West (England)","25","20","36410","33050"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","South West (England)","65","60","37490","36130"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Internal Audit","South West (England)","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","South West (England)","10","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Legal","South West (England)","15","10","41370","45150"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Midlands (England)","25","25","32120","32730"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","20","20","35580","37420"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","20","20","34180","31990"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Northern Ireland","10","10","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","30","30","34770","37420"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","65","60","33720","32810"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","50","45","33970","32730"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","260","250","36960","39650"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","10","10","35280","32970"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Other","London","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Other","Scotland","10","10","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Other","South East (England)","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Other","South West (England)","265","255","34750","37420"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","80","80","65110","62610"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","105","105","43130","45150"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Property","South West (England)","20","20","35100","33050"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","10","10","38010","39650"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","10","10","37710","35890"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","35","30","41860","39650"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West (England)","680","635","40580","39650"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Security","South West (England)","20","20","43940","43650"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","East of England","55","50","35540","35720"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","London","55","55","42600","38680"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","North West (England)","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Northern Ireland","10","10","31690","28800"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Overseas","25","25","71410","70700"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Scotland","125","120","34540","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","South East (England)","250","245","36560","35800"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","South West (England)","390","375","38260","35800"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Wales","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","West Midlands (England)","60","60","37790","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Yorkshire and The Humber","15","15","35700","39060"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","East Midlands (England)","15","15","34580","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","East of England","30","30","35320","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","London","110","110","48800","48300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","North West (England)","20","15","34000","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Scotland","15","15","37060","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","South East (England)","190","180","33820","33830"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","South West (England)","80","75","30810","29570"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Wales","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","West Midlands (England)","50","50","34030","32960"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Counter Fraud","East of England","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Counter Fraud","London","15","15","57340","60220"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","East Midlands (England)","30","30","29680","27140"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","East of England","195","190","34570","34210"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","London","130","125","47740","40120"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","North West (England)","170","165","35970","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Overseas","35","35","44460","43300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Scotland","50","50","30900","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","South East (England)","280","275","36190","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","South West (England)","730","710","40760","37300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Wales","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","West Midlands (England)","200","195","34180","33830"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Yorkshire and The Humber","35","35","33610","33830"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","East Midlands (England)","40","35","25790","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","East of England","155","150","37740","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","London","215","210","50630","45750"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","North East (England)","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","North West (England)","75","70","37750","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Overseas","35","35","48380","44680"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Scotland","55","45","33730","27740"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","South East (England)","525","505","38790","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","South West (England)","505","485","42340","41200"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Wales","15","15","30360","27300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","West Midlands (England)","95","90","35030","29570"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Yorkshire and The Humber","25","25","33460","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","East Midlands (England)","140","140","29880","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","East of England","290","285","33880","31470"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","London","270","260","48540","45750"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","North East (England)","10","10","38410","39300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","North West (England)","115","110","31040","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","Northern Ireland","30","30","27410","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","Overseas","235","230","57390","56530"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","Scotland","265","250","30350","27140"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","South East (England)","930","910","35180","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","South West (England)","730","705","35430","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","Wales","90","85","30570","30470"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","West Midlands (England)","390","380","32990","30470"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Human Resources","Yorkshire and The Humber","430","410","28770","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","East Midlands (England)","30","30","30490","30470"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","East of England","280","275","35020","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","London","475","460","42300","38680"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","Overseas","15","15","58190","56650"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","South West (England)","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Internal Audit","East of England","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Internal Audit","London","10","10","53430","45540"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Internal Audit","North West (England)","10","10","33280","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Internal Audit","Scotland","10","10","30850","31190"
