"Status","Year","Disability","Ethnicity","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Asian","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Inner London - East","Heterosexual / straight","250","235","37760","32520"
"In post","2023","Declared disabled","Asian","Inner London - East","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Inner London - East","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Inner London - East","Unknown","30","25","40040","39790"
"In post","2023","Declared disabled","Asian","Inner London - West","Heterosexual / straight","545","525","42480","39150"
"In post","2023","Declared disabled","Asian","Inner London - West","LGBO","30","30","45410","41360"
"In post","2023","Declared disabled","Asian","Inner London - West","Undeclared","35","35","40890","39220"
"In post","2023","Declared disabled","Asian","Inner London - West","Unknown","30","30","37420","30340"
"In post","2023","Declared disabled","Asian","Kent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lancashire","Heterosexual / straight","120","110","27700","28120"
"In post","2023","Declared disabled","Asian","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lancashire","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lancashire","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","115","100","26410","25850"
"In post","2023","Declared disabled","Asian","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Leicestershire, Rutland and Northamptonshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Merseyside","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northumberland, and Tyne and Wear","Heterosexual / straight","35","35","29740","28120"
"In post","2023","Declared disabled","Asian","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northumberland, and Tyne and Wear","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Outer London - East and North East","Heterosexual / straight","115","100","31490","32520"
"In post","2023","Declared disabled","Asian","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Outer London - East and North East","Undeclared","10","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Outer London - East and North East","Unknown","15","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Outer London - South","Heterosexual / straight","155","145","36350","32520"
"In post","2023","Declared disabled","Asian","Outer London - South","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Outer London - South","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Outer London - South","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Outer London - West and North West","Heterosexual / straight","240","215","33600","32520"
"In post","2023","Declared disabled","Asian","Outer London - West and North West","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Outer London - West and North West","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Outer London - West and North West","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Shropshire and Staffordshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","South Yorkshire","Heterosexual / straight","40","35","30720","28120"
"In post","2023","Declared disabled","Asian","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Surrey, East and West Sussex","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tees Valley and Durham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Central Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Midlands","Heterosexual / straight","465","420","29630","28120"
"In post","2023","Declared disabled","Asian","West Midlands","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Midlands","Undeclared","40","35","27190","28120"
"In post","2023","Declared disabled","Asian","West Midlands","Unknown","35","30","26480","22520"
"In post","2023","Declared disabled","Asian","West Wales and The Valleys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Yorkshire","Heterosexual / straight","205","190","30210","28120"
"In post","2023","Declared disabled","Asian","West Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Yorkshire","Unknown","20","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Bedfordshire and Hertfordshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared disabled","Black","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cheshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Derbyshire and Nottinghamshire","Heterosexual / straight","55","50","29130","28120"
"In post","2023","Declared disabled","Black","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Anglia","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Eastern Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Essex","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Declared disabled","Black","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","45","40","32810","31920"
"In post","2023","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Greater Manchester","Heterosexual / straight","60","55","32160","28120"
"In post","2023","Declared disabled","Black","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Greater Manchester","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Hampshire and Isle of Wight","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Inner London - East","Heterosexual / straight","315","295","34240","32520"
"In post","2023","Declared disabled","Black","Inner London - East","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Inner London - East","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared disabled","Black","Inner London - East","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Inner London - West","Heterosexual / straight","480","460","39200","35410"
"In post","2023","Declared disabled","Black","Inner London - West","LGBO","30","30","43850","41440"
"In post","2023","Declared disabled","Black","Inner London - West","Undeclared","40","35","36950","33920"
"In post","2023","Declared disabled","Black","Inner London - West","Unknown","30","30","37260","32520"
"In post","2023","Declared disabled","Black","Kent","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","30","25","27770","28120"
"In post","2023","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Merseyside","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
