"Status","Year","Function_of_post","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Central Civil Service Fast Stream","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Central Civil Service Fast Stream","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","170","155","33810","30350"
"In post","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","175","170","39040","37310"
"In post","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Female","75","70","32570","30350"
"In post","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Male","75","75","36250","30820"
"In post","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Charity Commission","North West (England)","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Charity Commission","North West (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Charity Commission","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Charity Commission","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Companies House","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Companies House","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Companies House","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Companies House","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Companies House","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Companies House","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Companies House","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Companies House","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Companies House","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Companies House","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Competition and Markets Authority","London","Female","40","40","66500","58050"
"In post","2023","Analysis","Competition and Markets Authority","London","Male","85","85","62920","58050"
"In post","2023","Analysis","Competition and Markets Authority","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Competition and Markets Authority","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Competition and Markets Authority","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Competition and Markets Authority","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Competition and Markets Authority","Scotland","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Competition and Markets Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Competition and Markets Authority","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Competition and Markets Authority","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Defence Electronics and Components Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Defence Electronics and Components Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Defence Science and Technology Laboratory","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Defence Science and Technology Laboratory","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Defence Science and Technology Laboratory","South East (England)","Female","140","130","43620","39890"
"In post","2023","Analysis","Defence Science and Technology Laboratory","South East (England)","Male","395","385","46260","49260"
"In post","2023","Analysis","Defence Science and Technology Laboratory","South West (England)","Female","140","135","40810","39890"
"In post","2023","Analysis","Defence Science and Technology Laboratory","South West (England)","Male","370","360","44400","43630"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","75","75","44040","36230"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","105","105","42410","36460"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Female","45","45","52210","56760"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Male","60","60","51610","56760"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","London","Female","130","120","49660","46600"
"In post","2023","Analysis","Department for Education (excl. agencies)","London","Male","90","90","53050","55020"
"In post","2023","Analysis","Department for Education (excl. agencies)","North East (England)","Female","30","25","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","North East (England)","Male","20","20","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","North West (England)","Female","35","35","40360","43250"
"In post","2023","Analysis","Department for Education (excl. agencies)","North West (England)","Male","25","25","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","South West (England)","Female","35","30","42420","43250"
"In post","2023","Analysis","Department for Education (excl. agencies)","South West (England)","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","Yorkshire and The Humber","Female","85","75","44350","43250"
"In post","2023","Analysis","Department for Education (excl. agencies)","Yorkshire and The Humber","Male","65","65","47790","49870"
"In post","2023","Analysis","Department for International Trade","London","Female","100","95","47180","41750"
"In post","2023","Analysis","Department for International Trade","London","Male","145","145","50570","55370"
"In post","2023","Analysis","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","North East (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","85","85","48360","54630"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","125","125","50270","54630"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport (excl. agencies)","London","Female","140","135","52020","55740"
"In post","2023","Analysis","Department for Transport (excl. agencies)","London","Male","180","180","50500","55190"
"In post","2023","Analysis","Department for Transport (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport (excl. agencies)","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Transport (excl. agencies)","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Transport (excl. agencies)","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","East of England","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","London","Female","115","105","49080","43760"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","London","Male","110","110","51570","43810"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","North East (England)","Female","50","45","44140","38470"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","North East (England)","Male","50","50","41940","38470"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","North West (England)","Female","20","20","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","North West (England)","Male","30","30","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Scotland","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Scotland","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","South West (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Female","95","85","46030","43700"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Male","95","90","46040","38610"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","London","Female","40","35","55980","54690"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","London","Male","45","45","48980","54660"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Male","40","35","46610","50830"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","South West (England)","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","South West (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","London","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Estyn","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Estyn","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","London","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","London","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","South East (England)","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
