"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Charity Commission","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Charity Commission","London","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Charity Commission","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2023","Charity Commission","London","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Charity Commission","Outside London","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Charity Commission","Outside London","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Charity Commission","Outside London","EO","Female","75","75","25640","25300"
"In post","2023","Charity Commission","Outside London","EO","Male","40","40","25840","25300"
"In post","2023","Charity Commission","Outside London","G6/G7","Female","35","30","55660","52240"
"In post","2023","Charity Commission","Outside London","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Charity Commission","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","SEO/HEO","Female","130","125","33730","30320"
"In post","2023","Charity Commission","Outside London","SEO/HEO","Male","100","100","33850","30340"
"In post","2023","Competition and Markets Authority","London","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","EO","Female","35","30","28610","28200"
"In post","2023","Competition and Markets Authority","London","EO","Male","20","20","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","G6/G7","Female","205","195","67510","66520"
"In post","2023","Competition and Markets Authority","London","G6/G7","Male","205","200","67750","64780"
"In post","2023","Competition and Markets Authority","London","SCS level","Female","45","45","110320","102320"
"In post","2023","Competition and Markets Authority","London","SCS level","Male","70","65","110800","102320"
"In post","2023","Competition and Markets Authority","London","SEO/HEO","Female","100","95","38030","35920"
"In post","2023","Competition and Markets Authority","London","SEO/HEO","Male","90","90","38500","35920"
"In post","2023","Competition and Markets Authority","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","G6/G7","Male","35","35","66680","70150"
"In post","2023","Competition and Markets Authority","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","AA/AO","Female","80","75","25430","25810"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","AA/AO","Male","50","50","25630","25810"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","EO","Female","205","195","29470","28740"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","EO","Male","125","125","29640","28740"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","G6/G7","Female","1265","1215","59960","57710"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","G6/G7","Male","1390","1375","60510","58960"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","SCS level","Female","160","145","83400","77420"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","SCS level","Male","175","170","87840","79860"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","Female","1175","1145","39870","41060"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","Male","1115","1105","40340","41060"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","Female","770","675","22230","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","Male","470","460","22050","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","EO","Female","840","770","26300","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","EO","Male","655","645","26930","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","Female","730","695","55100","53310"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","Male","1045","1010","56530","56960"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","Female","35","30","88190","83000"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","Male","50","50","86340","76780"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","Female","1970","1840","37100","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","Male","2085","2025","38450","38000"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","EO","Female","85","80","28610","27780"
"In post","2023","Department for Digital, Culture, Media and Sport","London","EO","Male","50","50","28120","27780"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G6/G7","Female","440","425","57700","55320"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G6/G7","Male","380","380","57890","56300"
"In post","2023","Department for Digital, Culture, Media and Sport","London","SCS level","Female","60","55","86580","77340"
"In post","2023","Department for Digital, Culture, Media and Sport","London","SCS level","Male","50","50","88180","82500"
"In post","2023","Department for Digital, Culture, Media and Sport","London","SEO/HEO","Female","330","325","37230","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","London","SEO/HEO","Male","240","235","37620","35630"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","EO","Female","20","20","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","EO","Male","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","Female","60","55","53500","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","Male","60","60","54550","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","Female","60","60","33890","32560"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","Male","75","75","34840","35620"
"In post","2023","Department for Education","London","AA/AO","Female","20","15","[c]","[c]"
"In post","2023","Department for Education","London","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Department for Education","London","EO","Female","120","115","30290","30560"
"In post","2023","Department for Education","London","EO","Male","70","70","30340","30560"
"In post","2023","Department for Education","London","G6/G7","Female","690","645","60020","56040"
"In post","2023","Department for Education","London","G6/G7","Male","435","430","61170","57870"
"In post","2023","Department for Education","London","SCS level","Female","110","105","86870","77900"
"In post","2023","Department for Education","London","SCS level","Male","70","70","85440","77000"
"In post","2023","Department for Education","London","SEO/HEO","Female","585","555","40030","41440"
"In post","2023","Department for Education","London","SEO/HEO","Male","300","300","40630","41440"
"In post","2023","Department for Education","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Outside London","AA/AO","Female","50","45","21950","22020"
"In post","2023","Department for Education","Outside London","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","Department for Education","Outside London","EO","Female","395","370","26560","25900"
"In post","2023","Department for Education","Outside London","EO","Male","205","200","26690","26940"
"In post","2023","Department for Education","Outside London","G6/G7","Female","1180","1125","55120","51910"
"In post","2023","Department for Education","Outside London","G6/G7","Male","990","975","56560","52150"
"In post","2023","Department for Education","Outside London","SCS level","Female","65","60","81390","76510"
"In post","2023","Department for Education","Outside London","SCS level","Male","50","50","85120","78400"
"In post","2023","Department for Education","Outside London","SEO/HEO","Female","1900","1805","35680","37590"
"In post","2023","Department for Education","Outside London","SEO/HEO","Male","1220","1210","36030","37590"
"In post","2023","Department for Education","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Outside London","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","AA/AO","Female","35","30","25360","25340"
"In post","2023","Department for Environment, Food and Rural Affairs","London","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","EO","Female","150","145","29330","29080"
"In post","2023","Department for Environment, Food and Rural Affairs","London","EO","Male","115","110","29300","29080"
"In post","2023","Department for Environment, Food and Rural Affairs","London","G6/G7","Female","525","500","57620","54950"
"In post","2023","Department for Environment, Food and Rural Affairs","London","G6/G7","Male","445","440","57820","54950"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SCS level","Female","60","60","85500","78260"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SCS level","Male","65","65","85050","78360"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SEO/HEO","Female","645","625","37610","40260"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SEO/HEO","Male","575","565","37580","38060"
"In post","2023","Department for Environment, Food and Rural Affairs","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","Female","1495","1320","22470","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","Male","985","960","22450","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","EO","Female","1195","1105","26470","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","EO","Male","780","760","26490","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","Female","1010","965","52840","49960"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","Male","1010","990","53680","50340"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SCS level","Female","55","55","80850","74100"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SCS level","Male","55","55","83010","78950"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","Female","2200","2065","34710","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","Male","1610","1580","35050","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","London","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","London","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Department for International Trade","London","EO","Female","130","130","29980","29280"
"In post","2023","Department for International Trade","London","EO","Male","95","95","29820","29280"
"In post","2023","Department for International Trade","London","G6/G7","Female","520","510","59470","55500"
"In post","2023","Department for International Trade","London","G6/G7","Male","550","545","60060","56510"
"In post","2023","Department for International Trade","London","SCS level","Female","70","65","84260","77310"
"In post","2023","Department for International Trade","London","SCS level","Male","80","75","93170","81970"
"In post","2023","Department for International Trade","London","SEO/HEO","Female","605","600","39070","41550"
"In post","2023","Department for International Trade","London","SEO/HEO","Male","615","615","39570","41550"
"In post","2023","Department for International Trade","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","EO","Female","45","40","26130","25660"
"In post","2023","Department for International Trade","Outside London","EO","Male","25","25","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","G6/G7","Female","85","85","54920","52200"
"In post","2023","Department for International Trade","Outside London","G6/G7","Male","105","100","57770","54560"
"In post","2023","Department for International Trade","Outside London","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","SEO/HEO","Female","190","180","38120","38050"
"In post","2023","Department for International Trade","Outside London","SEO/HEO","Male","200","195","38530","38570"
"In post","2023","Department for International Trade","Overseas","G6/G7","Female","30","30","57160","55900"
"In post","2023","Department for International Trade","Overseas","G6/G7","Male","70","70","59080","58560"
"In post","2023","Department for International Trade","Overseas","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","SEO/HEO","Male","35","35","38800","39450"
"In post","2023","Department for Levelling Up, Housing and Communities","London","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","London","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","London","EO","Female","95","90","30200","28850"
"In post","2023","Department for Levelling Up, Housing and Communities","London","EO","Male","80","80","30240","28850"
"In post","2023","Department for Levelling Up, Housing and Communities","London","G6/G7","Female","535","515","59400","55370"
"In post","2023","Department for Levelling Up, Housing and Communities","London","G6/G7","Male","520","510","59400","56050"
"In post","2023","Department for Levelling Up, Housing and Communities","London","SCS level","Female","75","70","86200","79730"
"In post","2023","Department for Levelling Up, Housing and Communities","London","SCS level","Male","70","70","88700","80110"
"In post","2023","Department for Levelling Up, Housing and Communities","London","SEO/HEO","Female","395","385","38160","39260"
"In post","2023","Department for Levelling Up, Housing and Communities","London","SEO/HEO","Male","390","385","38800","40390"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","Female","110","100","22670","21960"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","Male","60","60","22540","23250"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","EO","Female","85","80","26940","26590"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","EO","Male","90","90","27120","26590"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","Female","410","380","55610","51320"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","Male","465","435","57610","56570"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","SCS level","Female","20","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","Female","415","395","35150","33780"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","Male","320","315","36070","37060"
"In post","2023","Department for Transport","London","AA/AO","Female","30","25","[c]","[c]"
"In post","2023","Department for Transport","London","AA/AO","Male","135","120","32550","34390"
"In post","2023","Department for Transport","London","EO","Female","185","180","31530","31210"
"In post","2023","Department for Transport","London","EO","Male","300","285","31880","31450"
"In post","2023","Department for Transport","London","G6/G7","Female","550","530","60520","56340"
"In post","2023","Department for Transport","London","G6/G7","Male","775","765","61270","57740"
"In post","2023","Department for Transport","London","SCS level","Female","110","105","85640","78350"
"In post","2023","Department for Transport","London","SCS level","Male","120","115","91290","83720"
"In post","2023","Department for Transport","London","SEO/HEO","Female","540","525","40260","43320"
"In post","2023","Department for Transport","London","SEO/HEO","Male","645","640","40810","43320"
"In post","2023","Department for Transport","Outside London","AA/AO","Female","3165","2575","21730","22500"
"In post","2023","Department for Transport","Outside London","AA/AO","Male","2245","2145","23390","22500"
"In post","2023","Department for Transport","Outside London","EO","Female","1350","1225","27460","27260"
"In post","2023","Department for Transport","Outside London","EO","Male","2300","2180","28340","27450"
"In post","2023","Department for Transport","Outside London","G6/G7","Female","320","305","59000","53740"
"In post","2023","Department for Transport","Outside London","G6/G7","Male","575","570","63200","59640"
"In post","2023","Department for Transport","Outside London","SCS level","Female","25","20","[c]","[c]"
"In post","2023","Department for Transport","Outside London","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Department for Transport","Outside London","SEO/HEO","Female","1200","1145","36010","33850"
"In post","2023","Department for Transport","Outside London","SEO/HEO","Male","1780","1750","37840","36160"
"In post","2023","Department for Transport","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Overseas","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Department for Transport","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Overseas","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Transport","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","AA/AO","Female","920","760","25160","25610"
"In post","2023","Department for Work and Pensions","London","AA/AO","Male","430","410","25260","25610"
"In post","2023","Department for Work and Pensions","London","EO","Female","3385","3035","32330","32520"
"In post","2023","Department for Work and Pensions","London","EO","Male","1715","1665","32420","32520"
"In post","2023","Department for Work and Pensions","London","G6/G7","Female","400","375","61860","58230"
"In post","2023","Department for Work and Pensions","London","G6/G7","Male","360","350","63140","59490"
"In post","2023","Department for Work and Pensions","London","SCS level","Female","75","70","93010","84000"
"In post","2023","Department for Work and Pensions","London","SCS level","Male","50","50","97560","86750"
"In post","2023","Department for Work and Pensions","London","SEO/HEO","Female","1075","1025","40660","39150"
"In post","2023","Department for Work and Pensions","London","SEO/HEO","Male","785","775","41360","39150"
"In post","2023","Department for Work and Pensions","Outside London","AA/AO","Female","16135","13085","21860","21690"
"In post","2023","Department for Work and Pensions","Outside London","AA/AO","Male","8305","7865","21820","21690"
"In post","2023","Department for Work and Pensions","Outside London","EO","Female","25230","21675","28320","28120"
"In post","2023","Department for Work and Pensions","Outside London","EO","Male","12875","12275","28330","28120"
"In post","2023","Department for Work and Pensions","Outside London","G6/G7","Female","1675","1590","56180","53060"
"In post","2023","Department for Work and Pensions","Outside London","G6/G7","Male","1945","1895","59430","56500"
"In post","2023","Department for Work and Pensions","Outside London","SCS level","Female","85","85","85870","79080"
"In post","2023","Department for Work and Pensions","Outside London","SCS level","Male","105","105","89940","82700"
"In post","2023","Department for Work and Pensions","Outside London","SEO/HEO","Female","6850","6325","36260","34170"
"In post","2023","Department for Work and Pensions","Outside London","SEO/HEO","Male","5035","4875","37930","34870"
"In post","2023","Department for Work and Pensions","Unknown","AA/AO","Female","40","40","21650","21690"
"In post","2023","Department for Work and Pensions","Unknown","AA/AO","Male","30","30","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","EO","Female","80","75","28100","28120"
"In post","2023","Department for Work and Pensions","Unknown","EO","Male","60","60","28260","28120"
"In post","2023","Department for Work and Pensions","Unknown","G6/G7","Female","25","20","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","SEO/HEO","Female","45","45","37700","34170"
"In post","2023","Department for Work and Pensions","Unknown","SEO/HEO","Male","40","40","40700","40000"
"In post","2023","Department of Health and Social Care","London","AA/AO","Female","135","115","24710","24750"
"In post","2023","Department of Health and Social Care","London","AA/AO","Male","70","65","24440","24750"
"In post","2023","Department of Health and Social Care","London","EO","Female","480","460","29000","28770"
"In post","2023","Department of Health and Social Care","London","EO","Male","175","170","28720","28770"
"In post","2023","Department of Health and Social Care","London","G6/G7","Female","1265","1200","60600","55650"
"In post","2023","Department of Health and Social Care","London","G6/G7","Male","770","755","61380","56430"
"In post","2023","Department of Health and Social Care","London","SCS level","Female","260","245","94710","85340"
"In post","2023","Department of Health and Social Care","London","SCS level","Male","190","180","97220","88400"
"In post","2023","Department of Health and Social Care","London","SEO/HEO","Female","1395","1355","38720","40880"
"In post","2023","Department of Health and Social Care","London","SEO/HEO","Male","715","705","39110","40880"
