"Status","Year","Disability","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Legal","Attorney General's Departments","Unknown","100","90","44230","38760"
"In post","2023","Declared disabled","Legal","Cabinet Office","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Legal","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Work and Pensions","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Foreign, Commonwealth and Development Office","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Legal","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","HM Land Registry","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Legal","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","HM Revenue and Customs","Heterosexual / straight","110","100","41510","35000"
"In post","2023","Declared disabled","Legal","HM Revenue and Customs","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Legal","HM Revenue and Customs","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Legal","HM Revenue and Customs","Unknown","15","10","[c]","[c]"
"In post","2023","Declared disabled","Legal","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Ministry of Justice","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Declared disabled","Legal","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Scottish Government","Heterosexual / straight","40","40","59090","55990"
"In post","2023","Declared disabled","Legal","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Scottish Government","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Legal","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Attorney General's Departments","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Cabinet Office","Heterosexual / straight","155","150","45910","41870"
"In post","2023","Declared disabled","No function","Cabinet Office","LGBO","35","35","47870","41870"
"In post","2023","Declared disabled","No function","Cabinet Office","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Charity Commission","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","670","630","42220","39950"
"In post","2023","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","LGBO","130","125","41610","41060"
"In post","2023","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","Undeclared","80","80","42420","39400"
"In post","2023","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","Unknown","60","55","31400","25950"
"In post","2023","Declared disabled","No function","Department for Digital, Culture, Media and Sport","Heterosexual / straight","90","85","47560","46560"
"In post","2023","Declared disabled","No function","Department for Digital, Culture, Media and Sport","LGBO","40","40","42650","35880"
"In post","2023","Declared disabled","No function","Department for Digital, Culture, Media and Sport","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Department for Education","Heterosexual / straight","315","295","45420","38210"
"In post","2023","Declared disabled","No function","Department for Education","LGBO","40","40","44280","41440"
"In post","2023","Declared disabled","No function","Department for Education","Undeclared","35","35","43800","41440"
"In post","2023","Declared disabled","No function","Department for Education","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Department for Environment, Food and Rural Affairs","Heterosexual / straight","680","650","37400","33830"
"In post","2023","Declared disabled","No function","Department for Environment, Food and Rural Affairs","LGBO","135","130","37560","33830"
"In post","2023","Declared disabled","No function","Department for Environment, Food and Rural Affairs","Undeclared","90","85","35200","33830"
"In post","2023","Declared disabled","No function","Department for Environment, Food and Rural Affairs","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Department for International Trade","Heterosexual / straight","125","120","46210","41550"
"In post","2023","Declared disabled","No function","Department for International Trade","LGBO","35","35","43610","41550"
"In post","2023","Declared disabled","No function","Department for International Trade","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Department for International Trade","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Department for Levelling Up, Housing and Communities","Heterosexual / straight","235","225","43880","37640"
"In post","2023","Declared disabled","No function","Department for Levelling Up, Housing and Communities","LGBO","70","70","45560","40800"
"In post","2023","Declared disabled","No function","Department for Levelling Up, Housing and Communities","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Department for Transport","Heterosexual / straight","710","625","29650","27260"
"In post","2023","Declared disabled","No function","Department for Transport","LGBO","85","85","35430","30400"
"In post","2023","Declared disabled","No function","Department for Transport","Undeclared","280","225","25410","22500"
"In post","2023","Declared disabled","No function","Department for Transport","Unknown","30","30","28540","27220"
"In post","2023","Declared disabled","No function","Department for Work and Pensions","Heterosexual / straight","10330","8970","27720","28120"
"In post","2023","Declared disabled","No function","Department for Work and Pensions","LGBO","975","910","27320","28120"
"In post","2023","Declared disabled","No function","Department for Work and Pensions","Undeclared","1455","1255","27050","28120"
"In post","2023","Declared disabled","No function","Department for Work and Pensions","Unknown","945","775","26580","28120"
"In post","2023","Declared disabled","No function","Department of Health and Social Care","Heterosexual / straight","245","230","46970","41950"
"In post","2023","Declared disabled","No function","Department of Health and Social Care","LGBO","50","50","43830","41450"
"In post","2023","Declared disabled","No function","Department of Health and Social Care","Undeclared","50","45","46040","42290"
"In post","2023","Declared disabled","No function","Department of Health and Social Care","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Food Standards Agency","Heterosexual / straight","65","65","38970","37720"
"In post","2023","Declared disabled","No function","Food Standards Agency","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Food Standards Agency","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Food Standards Agency","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Foreign, Commonwealth and Development Office","Heterosexual / straight","200","200","47680","40560"
"In post","2023","Declared disabled","No function","Foreign, Commonwealth and Development Office","LGBO","30","30","[c]","[c]"
"In post","2023","Declared disabled","No function","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Foreign, Commonwealth and Development Office","Unknown","55","55","49160","42450"
"In post","2023","Declared disabled","No function","HM Land Registry","Heterosexual / straight","395","345","29070","28080"
"In post","2023","Declared disabled","No function","HM Land Registry","LGBO","35","35","27620","25740"
"In post","2023","Declared disabled","No function","HM Land Registry","Undeclared","65","55","30420","28080"
"In post","2023","Declared disabled","No function","HM Land Registry","Unknown","70","60","27240","28080"
"In post","2023","Declared disabled","No function","HM Revenue and Customs","Heterosexual / straight","2500","2240","32600","28130"
"In post","2023","Declared disabled","No function","HM Revenue and Customs","LGBO","345","330","31930","28520"
"In post","2023","Declared disabled","No function","HM Revenue and Customs","Undeclared","245","220","32850","29730"
"In post","2023","Declared disabled","No function","HM Revenue and Customs","Unknown","330","280","28110","22520"
"In post","2023","Declared disabled","No function","HM Treasury","Heterosexual / straight","120","120","48110","53550"
"In post","2023","Declared disabled","No function","HM Treasury","LGBO","35","35","43370","37390"
"In post","2023","Declared disabled","No function","HM Treasury","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared disabled","No function","HM Treasury","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Home Office","Heterosexual / straight","2230","2050","32630","27650"
"In post","2023","Declared disabled","No function","Home Office","LGBO","230","225","33940","27650"
"In post","2023","Declared disabled","No function","Home Office","Undeclared","350","320","32890","29750"
"In post","2023","Declared disabled","No function","Home Office","Unknown","110","105","29790","25880"
"In post","2023","Declared disabled","No function","Ministry of Defence","Heterosexual / straight","1840","1760","32730","27740"
"In post","2023","Declared disabled","No function","Ministry of Defence","LGBO","95","90","33650","31920"
"In post","2023","Declared disabled","No function","Ministry of Defence","Undeclared","270","255","34150","28570"
"In post","2023","Declared disabled","No function","Ministry of Defence","Unknown","105","100","34840","27760"
"In post","2023","Declared disabled","No function","Ministry of Justice","Heterosexual / straight","9120","8425","30850","29050"
"In post","2023","Declared disabled","No function","Ministry of Justice","LGBO","1170","1135","30830","29050"
"In post","2023","Declared disabled","No function","Ministry of Justice","Undeclared","1015","930","31470","29050"
"In post","2023","Declared disabled","No function","Ministry of Justice","Unknown","245","215","30470","29480"
"In post","2023","Declared disabled","No function","National Crime Agency","Heterosexual / straight","170","165","41470","39370"
"In post","2023","Declared disabled","No function","National Crime Agency","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","National Crime Agency","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared disabled","No function","National Crime Agency","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","100","95","51930","52750"
"In post","2023","Declared disabled","No function","Office for Standards in Education, Children's Services and Skills","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Office for Standards in Education, Children's Services and Skills","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Office for Standards in Education, Children's Services and Skills","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of Gas and Electricity Markets","Heterosexual / straight","35","35","37270","33150"
"In post","2023","Declared disabled","No function","Office of Gas and Electricity Markets","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of Qualifications and Examinations Regulation","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of Qualifications and Examinations Regulation","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of Qualifications and Examinations Regulation","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of Rail and Road","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Scottish Government","Heterosexual / straight","340","315","33580","32510"
"In post","2023","Declared disabled","No function","Scottish Government","LGBO","60","60","33280","30770"
"In post","2023","Declared disabled","No function","Scottish Government","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Scottish Government","Unknown","190","170","35070","37060"
"In post","2023","Declared disabled","No function","The National Archives","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","The National Archives","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","UK Statistics Authority","Heterosexual / straight","200","160","26730","21200"
"In post","2023","Declared disabled","No function","UK Statistics Authority","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","UK Statistics Authority","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","UK Statistics Authority","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Water Services Regulation Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Cabinet Office","Heterosexual / straight","30","30","44250","32960"
"In post","2023","Declared disabled","Project Delivery","Cabinet Office","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Cabinet Office","Unknown","45","45","30150","30130"
"In post","2023","Declared disabled","Project Delivery","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Competition and Markets Authority","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Competition and Markets Authority","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","60","55","39870","37420"
"In post","2023","Declared disabled","Project Delivery","Department for Business, Energy and Industrial Strategy","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Business, Energy and Industrial Strategy","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Business, Energy and Industrial Strategy","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Digital, Culture, Media and Sport","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Education","Heterosexual / straight","100","95","44950","41440"
"In post","2023","Declared disabled","Project Delivery","Department for Education","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Education","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Environment, Food and Rural Affairs","Heterosexual / straight","40","35","32660","30320"
"In post","2023","Declared disabled","Project Delivery","Department for Environment, Food and Rural Affairs","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for International Trade","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
