"Status","Year","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Mixed","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Anglia","35","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Wales","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","33290","28610"
"Leaver CS","2023","Mixed","Greater Manchester","40","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Inner London - East","95","[c]","41720","35600"
"Leaver CS","2023","Mixed","Inner London - West","240","[c]","41470","39910"
"Leaver CS","2023","Mixed","Kent","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Leicestershire, Rutland and Northamptonshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northumberland, and Tyne and Wear","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - East and North East","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - South","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outer London - West and North West","50","[c]","32280","31060"
"Leaver CS","2023","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Surrey, East and West Sussex","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands","45","[c]","31240","27570"
"Leaver CS","2023","Mixed","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Yorkshire","40","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Devon","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Inner London - East","40","[c]","44370","38440"
"Leaver CS","2023","Other ethnicity","Inner London - West","100","[c]","41110","34460"
"Leaver CS","2023","Other ethnicity","Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outer London - West and North West","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","50","[c]","33810","30330"
"Leaver CS","2023","Undeclared","Devon","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","45","[c]","34260","28590"
"Leaver CS","2023","Undeclared","East Wales","40","[c]","33970","25860"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Eastern Scotland","45","[c]","36420","32530"
"Leaver CS","2023","Undeclared","Essex","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","125","[c]","39380","36330"
"Leaver CS","2023","Undeclared","Greater Manchester","70","[c]","29300","24160"
"Leaver CS","2023","Undeclared","Hampshire and Isle of Wight","90","[c]","35150","34140"
"Leaver CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Inner London - East","100","[c]","44060","40390"
"Leaver CS","2023","Undeclared","Inner London - West","160","[c]","45950","43060"
"Leaver CS","2023","Undeclared","Kent","45","[c]","30770","27650"
"Leaver CS","2023","Undeclared","Lancashire","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Lincolnshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Merseyside","45","[c]","31340","27170"
"Leaver CS","2023","Undeclared","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northumberland, and Tyne and Wear","55","[c]","33960","27650"
"Leaver CS","2023","Undeclared","Outer London - East and North East","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outer London - South","50","[c]","42220","41280"
"Leaver CS","2023","Undeclared","Outer London - West and North West","40","[c]","35670","31910"
"Leaver CS","2023","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Shropshire and Staffordshire","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South Yorkshire","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Surrey, East and West Sussex","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Central Scotland","50","[c]","32870","30720"
"Leaver CS","2023","Undeclared","West Midlands","60","[c]","29170","27570"
"Leaver CS","2023","Undeclared","West Wales and The Valleys","45","[c]","28390","22500"
"Leaver CS","2023","Undeclared","West Yorkshire","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bedfordshire and Hertfordshire","90","[c]","30850","26130"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","245","[c]","31320","28120"
"Leaver CS","2023","Unknown","Cheshire","75","[c]","33620","26020"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cumbria","55","[c]","26340","22150"
"Leaver CS","2023","Unknown","Derbyshire and Nottinghamshire","250","[c]","29420","25160"
"Leaver CS","2023","Unknown","Devon","155","[c]","31110","26890"
"Leaver CS","2023","Unknown","Dorset and Somerset","85","[c]","30840","26780"
"Leaver CS","2023","Unknown","East Anglia","185","[c]","30150","24430"
"Leaver CS","2023","Unknown","East Wales","305","[c]","31980","26960"
"Leaver CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","510","[c]","32120","29100"
"Leaver CS","2023","Unknown","Essex","110","[c]","30440","25760"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","390","[c]","32390","28120"
"Leaver CS","2023","Unknown","Greater Manchester","385","[c]","30300","25880"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","305","[c]","30580","24880"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","80","[c]","25030","22220"
"Leaver CS","2023","Unknown","Highlands and Islands","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - East","290","[c]","38730","32520"
"Leaver CS","2023","Unknown","Inner London - West","1715","[c]","43940","37060"
"Leaver CS","2023","Unknown","Kent","150","[c]","27390","25750"
"Leaver CS","2023","Unknown","Lancashire","180","[c]","26990","21780"
"Leaver CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","150","[c]","23240","21780"
"Leaver CS","2023","Unknown","Lincolnshire","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","345","[c]","25230","22400"
"Leaver CS","2023","Unknown","North Eastern Scotland","40","[c]","31090","27990"
"Leaver CS","2023","Unknown","North Yorkshire","70","[c]","28880","25060"
"Leaver CS","2023","Unknown","Northern Ireland","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","305","[c]","30150","25880"
"Leaver CS","2023","Unknown","Outer London - East and North East","110","[c]","32180","30850"
"Leaver CS","2023","Unknown","Outer London - South","185","[c]","36340","30990"
"Leaver CS","2023","Unknown","Outer London - West and North West","190","[c]","29980","29750"
"Leaver CS","2023","Unknown","Overseas","75","[c]","47930","45810"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","145","[c]","27140","22500"
"Leaver CS","2023","Unknown","South Yorkshire","135","[c]","29920","22510"
"Leaver CS","2023","Unknown","Southern Scotland","125","[c]","27210","25060"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","190","[c]","28970","25770"
"Leaver CS","2023","Unknown","Tees Valley and Durham","165","[c]","25910","22400"
"Leaver CS","2023","Unknown","Unknown","315","[c]","36860","32700"
"Leaver CS","2023","Unknown","West Central Scotland","385","[c]","30120","25350"
"Leaver CS","2023","Unknown","West Midlands","385","[c]","29560","22180"
"Leaver CS","2023","Unknown","West Wales and The Valleys","215","[c]","24160","21840"
"Leaver CS","2023","Unknown","West Yorkshire","465","[c]","37420","29970"
"Leaver CS","2023","White","Bedfordshire and Hertfordshire","330","[c]","34210","29290"
"Leaver CS","2023","White","Berkshire, Buckinghamshire and Oxfordshire","725","[c]","35550","30020"
"Leaver CS","2023","White","Cheshire","300","[c]","31870","28120"
"Leaver CS","2023","White","Cornwall and Isles of Scilly","145","[c]","28700","27190"
"Leaver CS","2023","White","Cumbria","145","[c]","31670","27420"
"Leaver CS","2023","White","Derbyshire and Nottinghamshire","800","[c]","31420","27570"
"Leaver CS","2023","White","Devon","680","[c]","32170","27570"
"Leaver CS","2023","White","Dorset and Somerset","440","[c]","30390","27570"
"Leaver CS","2023","White","East Anglia","995","[c]","31680","27570"
"Leaver CS","2023","White","East Wales","1085","[c]","34330","28120"
"Leaver CS","2023","White","East Yorkshire and Northern Lincolnshire","330","[c]","28640","27570"
"Leaver CS","2023","White","Eastern Scotland","995","[c]","35870","28490"
"Leaver CS","2023","White","Essex","400","[c]","32120","29290"
"Leaver CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","2120","[c]","36630","32550"
"Leaver CS","2023","White","Greater Manchester","1190","[c]","31450","27570"
"Leaver CS","2023","White","Hampshire and Isle of Wight","1270","[c]","31610","27470"
"Leaver CS","2023","White","Herefordshire, Worcestershire and Warwickshire","345","[c]","28240","26350"
"Leaver CS","2023","White","Highlands and Islands","150","[c]","27690","26720"
"Leaver CS","2023","White","Inner London - East","985","[c]","50300","43230"
"Leaver CS","2023","White","Inner London - West","2830","[c]","49720","45750"
"Leaver CS","2023","White","Kent","540","[c]","30450","29230"
"Leaver CS","2023","White","Lancashire","780","[c]","29950","27450"
"Leaver CS","2023","White","Leicestershire, Rutland and Northamptonshire","430","[c]","28320","26120"
"Leaver CS","2023","White","Lincolnshire","275","[c]","28990","27570"
"Leaver CS","2023","White","Merseyside","1040","[c]","29400","26770"
"Leaver CS","2023","White","North Eastern Scotland","105","[c]","36080","31580"
"Leaver CS","2023","White","North Yorkshire","310","[c]","32870","27570"
"Leaver CS","2023","White","Northern Ireland","200","[c]","30580","22970"
"Leaver CS","2023","White","Northumberland, and Tyne and Wear","1120","[c]","30200","25970"
"Leaver CS","2023","White","Outer London - East and North East","165","[c]","31100","31060"
"Leaver CS","2023","White","Outer London - South","370","[c]","39720","35620"
"Leaver CS","2023","White","Outer London - West and North West","415","[c]","35790","31350"
"Leaver CS","2023","White","Overseas","65","[c]","52570","48690"
"Leaver CS","2023","White","Shropshire and Staffordshire","710","[c]","28140","27570"
"Leaver CS","2023","White","South Yorkshire","530","[c]","31350","27390"
"Leaver CS","2023","White","Southern Scotland","315","[c]","30470","27570"
"Leaver CS","2023","White","Surrey, East and West Sussex","685","[c]","30550","27570"
"Leaver CS","2023","White","Tees Valley and Durham","675","[c]","28700","25900"
"Leaver CS","2023","White","Unknown","75","[c]","33720","28120"
"Leaver CS","2023","White","West Central Scotland","980","[c]","31970","27570"
"Leaver CS","2023","White","West Midlands","795","[c]","33900","28120"
"Leaver CS","2023","White","West Wales and The Valleys","985","[c]","27690","22500"
"Leaver CS","2023","White","West Yorkshire","960","[c]","34840","28120"
"Leaver Dept.","2023","Asian","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Derbyshire and Nottinghamshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Wales","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Eastern Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Greater Manchester","90","[c]","30670","28120"
"Leaver Dept.","2023","Asian","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Inner London - East","110","[c]","36790","32520"
"Leaver Dept.","2023","Asian","Inner London - West","500","[c]","43140","38020"
"Leaver Dept.","2023","Asian","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Lancashire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Leicestershire, Rutland and Northamptonshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northumberland, and Tyne and Wear","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Outer London - East and North East","30","[c]","32560","32520"
"Leaver Dept.","2023","Asian","Outer London - South","65","[c]","35990","33390"
"Leaver Dept.","2023","Asian","Outer London - West and North West","45","[c]","32540","32520"
"Leaver Dept.","2023","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Yorkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Central Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Midlands","145","[c]","29770","28120"
"Leaver Dept.","2023","Asian","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Yorkshire","85","[c]","30210","28120"
"Leaver Dept.","2023","Black","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Greater Manchester","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Inner London - East","65","[c]","36980","32520"
"Leaver Dept.","2023","Black","Inner London - West","225","[c]","38010","35600"
"Leaver Dept.","2023","Black","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Outer London - East and North East","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Outer London - South","45","[c]","36810","32520"
"Leaver Dept.","2023","Black","Outer London - West and North West","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands","50","[c]","30510","28120"
"Leaver Dept.","2023","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Yorkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Wales","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Greater Manchester","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Inner London - East","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Inner London - West","210","[c]","43060","40600"
"Leaver Dept.","2023","Mixed","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Merseyside","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Outer London - South","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Outer London - West and North West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","25","[c]","[c]","[c]"
