"Status","Year","Parent_department","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","West Wales and The Valleys","Outside London","Heterosexual / straight","80","75","40070","38940"
"In post","2023","Attorney General's Departments","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Wales and The Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Wales and The Valleys","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","West Yorkshire","Outside London","Heterosexual / straight","470","440","43800","49050"
"In post","2023","Attorney General's Departments","West Yorkshire","Outside London","LGBO","35","35","39860","31860"
"In post","2023","Attorney General's Departments","West Yorkshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","West Yorkshire","Outside London","Unknown","125","110","43970","47140"
"In post","2023","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","65","65","44150","35660"
"In post","2023","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","30","30","[c]","[c]"
"In post","2023","Cabinet Office","Cheshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cumbria","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","50","50","54920","54670"
"In post","2023","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Devon","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Devon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Devon","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Dorset and Somerset","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Anglia","Outside London","Heterosexual / straight","170","160","47560","40620"
"In post","2023","Cabinet Office","East Anglia","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","East Anglia","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Cabinet Office","East Anglia","Outside London","Unknown","40","40","45870","40620"
"In post","2023","Cabinet Office","East Wales","Outside London","Heterosexual / straight","150","145","41250","38460"
"In post","2023","Cabinet Office","East Wales","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Cabinet Office","East Wales","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","East Wales","Outside London","Unknown","45","45","35780","31830"
"In post","2023","Cabinet Office","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Eastern Scotland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Eastern Scotland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","205","200","59320","56000"
"In post","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","75","75","53430","40580"
"In post","2023","Cabinet Office","Greater Manchester","Outside London","Heterosexual / straight","315","310","50370","51160"
"In post","2023","Cabinet Office","Greater Manchester","Outside London","LGBO","30","30","45010","50690"
"In post","2023","Cabinet Office","Greater Manchester","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester","Outside London","Unknown","140","140","45020","34700"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","75","75","57930","56000"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - East","London","Heterosexual / straight","915","895","56420","56430"
"In post","2023","Cabinet Office","Inner London - East","London","LGBO","115","110","52530","56430"
"In post","2023","Cabinet Office","Inner London - East","London","Undeclared","115","115","58930","56430"
"In post","2023","Cabinet Office","Inner London - East","London","Unknown","220","215","47510","37710"
"In post","2023","Cabinet Office","Inner London - West","London","Heterosexual / straight","2220","2180","55360","56000"
"In post","2023","Cabinet Office","Inner London - West","London","LGBO","250","250","49330","41870"
"In post","2023","Cabinet Office","Inner London - West","London","Undeclared","250","245","51650","53530"
"In post","2023","Cabinet Office","Inner London - West","London","Unknown","1465","1455","43900","30520"
"In post","2023","Cabinet Office","Kent","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","Outside London","Heterosexual / straight","370","365","44210","40450"
"In post","2023","Cabinet Office","Merseyside","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","Outside London","Unknown","85","80","38570","32250"
"In post","2023","Cabinet Office","North Yorkshire","Outside London","Heterosexual / straight","420","400","36670","34020"
"In post","2023","Cabinet Office","North Yorkshire","Outside London","LGBO","40","40","31920","26540"
"In post","2023","Cabinet Office","North Yorkshire","Outside London","Undeclared","45","40","37050","34320"
"In post","2023","Cabinet Office","North Yorkshire","Outside London","Unknown","130","120","32590","28840"
"In post","2023","Cabinet Office","Northern Ireland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","305","285","31230","26300"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","Unknown","55","55","34990","28940"
"In post","2023","Cabinet Office","Outer London - East and North East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","London","Unknown","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - West and North West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","Outside London","Heterosexual / straight","65","60","56010","56000"
"In post","2023","Cabinet Office","South Yorkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Tees Valley and Durham","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Unknown","Heterosexual / straight","80","75","44260","38050"
"In post","2023","Cabinet Office","Unknown","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Unknown","Unknown","70","65","40260","28840"
"In post","2023","Cabinet Office","West Central Scotland","Outside London","Heterosexual / straight","315","305","40440","33020"
"In post","2023","Cabinet Office","West Central Scotland","Outside London","LGBO","45","45","33990","32800"
"In post","2023","Cabinet Office","West Central Scotland","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Cabinet Office","West Central Scotland","Outside London","Unknown","65","65","41110","32640"
"In post","2023","Cabinet Office","West Midlands","Outside London","Heterosexual / straight","190","190","54780","51020"
"In post","2023","Cabinet Office","West Midlands","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands","Outside London","Unknown","80","80","53250","40450"
"In post","2023","Cabinet Office","West Wales and The Valleys","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Cabinet Office","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Wales and The Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Yorkshire","Outside London","Heterosexual / straight","165","160","54290","53160"
