"Status","Year","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","East Midlands (England)","45","40","32930","28840"
"In post","2023","Unknown","East of England","30","25","47330","44120"
"In post","2023","Unknown","London","1920","1875","42990","36620"
"In post","2023","Unknown","North East (England)","90","85","37080","37380"
"In post","2023","Unknown","North West (England)","185","180","36210","30130"
"In post","2023","Unknown","Northern Ireland","60","60","38980","37680"
"In post","2023","Unknown","Overseas","65","65","60270","60080"
"In post","2023","Unknown","Scotland","17690","16955","41480","36330"
"In post","2023","Unknown","South East (England)","740","710","42590","39890"
"In post","2023","Unknown","South West (England)","1700","1645","42260","39890"
"In post","2023","Unknown","Unknown","1715","1715","41920","39880"
"In post","2023","Unknown","Wales","6005","5675","43530","39690"
"In post","2023","Unknown","West Midlands (England)","165","160","40080","37710"
"In post","2023","Unknown","Yorkshire and The Humber","420","400","39610","38470"
"Leaver CS","2023","Analysis","East Midlands (England)","10","[c]","36230","33130"
"Leaver CS","2023","Analysis","East of England","30","[c]","34080","30320"
"Leaver CS","2023","Analysis","London","365","[c]","40260","33710"
"Leaver CS","2023","Analysis","North East (England)","10","[c]","31880","30210"
"Leaver CS","2023","Analysis","North West (England)","30","[c]","37840","37590"
"Leaver CS","2023","Analysis","Scotland","10","[c]","46830","51060"
"Leaver CS","2023","Analysis","South East (England)","130","[c]","34900","31560"
"Leaver CS","2023","Analysis","South West (England)","140","[c]","34750","30650"
"Leaver CS","2023","Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wales","95","[c]","29940","24860"
"Leaver CS","2023","Analysis","West Midlands (England)","15","[c]","47500","39880"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","30","[c]","36480","36020"
"Leaver CS","2023","Commercial","East Midlands (England)","15","[c]","50210","35610"
"Leaver CS","2023","Commercial","East of England","20","[c]","39240","39360"
"Leaver CS","2023","Commercial","London","230","[c]","59660","56000"
"Leaver CS","2023","Commercial","North East (England)","15","[c]","40240","37590"
"Leaver CS","2023","Commercial","North West (England)","45","[c]","47330","41220"
"Leaver CS","2023","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","35","[c]","40010","32870"
"Leaver CS","2023","Commercial","South East (England)","50","[c]","40940","35220"
"Leaver CS","2023","Commercial","South West (England)","140","[c]","44630","42460"
"Leaver CS","2023","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","20","[c]","41190","36090"
"Leaver CS","2023","Commercial","West Midlands (England)","30","[c]","44350","39380"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","35","[c]","54460","56810"
"Leaver CS","2023","Communications","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","300","[c]","45480","41450"
"Leaver CS","2023","Communications","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","20","[c]","37000","30420"
"Leaver CS","2023","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","10","[c]","33710","34130"
"Leaver CS","2023","Communications","South East (England)","25","[c]","38890","33300"
"Leaver CS","2023","Communications","South West (England)","20","[c]","36070","37760"
"Leaver CS","2023","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","15","[c]","32740","31160"
"Leaver CS","2023","Communications","West Midlands (England)","15","[c]","41160","38820"
"Leaver CS","2023","Communications","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","45","[c]","31480","28120"
"Leaver CS","2023","Counter Fraud","East of England","45","[c]","30520","31280"
"Leaver CS","2023","Counter Fraud","London","225","[c]","38240","33100"
"Leaver CS","2023","Counter Fraud","North East (England)","40","[c]","28280","28120"
"Leaver CS","2023","Counter Fraud","North West (England)","125","[c]","28420","28120"
"Leaver CS","2023","Counter Fraud","Northern Ireland","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","120","[c]","25510","24330"
"Leaver CS","2023","Counter Fraud","South East (England)","80","[c]","27790","28120"
"Leaver CS","2023","Counter Fraud","South West (England)","45","[c]","28390","28120"
"Leaver CS","2023","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","45","[c]","25010","23240"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","60","[c]","27440","27570"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","55","[c]","27680","28120"
"Leaver CS","2023","Debt","East Midlands (England)","55","[c]","23030","21690"
"Leaver CS","2023","Debt","East of England","20","[c]","29020","25610"
"Leaver CS","2023","Debt","London","45","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","110","[c]","21940","21690"
"Leaver CS","2023","Debt","North West (England)","55","[c]","23500","21690"
"Leaver CS","2023","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","155","[c]","21920","21690"
"Leaver CS","2023","Debt","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","20","[c]","22090","21690"
"Leaver CS","2023","Debt","Unknown","15","[c]","24310","25110"
"Leaver CS","2023","Debt","Wales","70","[c]","22800","21690"
"Leaver CS","2023","Debt","West Midlands (England)","200","[c]","21860","21690"
"Leaver CS","2023","Debt","Yorkshire and The Humber","100","[c]","22870","21690"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","50","[c]","38130","36820"
"Leaver CS","2023","Digital, Data & Technology","East of England","80","[c]","34970","33640"
"Leaver CS","2023","Digital, Data & Technology","London","655","[c]","49750","48170"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","165","[c]","43420","40340"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","275","[c]","44480","39370"
"Leaver CS","2023","Digital, Data & Technology","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","65","[c]","37710","35740"
"Leaver CS","2023","Digital, Data & Technology","South East (England)","135","[c]","37110","33630"
"Leaver CS","2023","Digital, Data & Technology","South West (England)","330","[c]","38540","37300"
"Leaver CS","2023","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Wales","165","[c]","40110","37690"
"Leaver CS","2023","Digital, Data & Technology","West Midlands (England)","125","[c]","42090","37590"
"Leaver CS","2023","Digital, Data & Technology","Yorkshire and The Humber","145","[c]","44770","39460"
"Leaver CS","2023","Finance","East Midlands (England)","20","[c]","34450","33460"
"Leaver CS","2023","Finance","East of England","30","[c]","36790","37240"
"Leaver CS","2023","Finance","London","235","[c]","47880","43650"
"Leaver CS","2023","Finance","North East (England)","45","[c]","42240","38340"
"Leaver CS","2023","Finance","North West (England)","80","[c]","39010","35310"
"Leaver CS","2023","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Scotland","70","[c]","39770","35650"
"Leaver CS","2023","Finance","South East (England)","100","[c]","41210","35990"
"Leaver CS","2023","Finance","South West (England)","120","[c]","39440","34370"
"Leaver CS","2023","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","35","[c]","31710","27400"
"Leaver CS","2023","Finance","West Midlands (England)","35","[c]","36080","30880"
"Leaver CS","2023","Finance","Yorkshire and The Humber","80","[c]","38420","34170"
"Leaver CS","2023","Grants Management","East Midlands (England)","15","[c]","23610","22150"
"Leaver CS","2023","Grants Management","East of England","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","20","[c]","24110","22150"
"Leaver CS","2023","Grants Management","North West (England)","65","[c]","23560","22150"
"Leaver CS","2023","Grants Management","South East (England)","10","[c]","25470","25340"
"Leaver CS","2023","Grants Management","South West (England)","30","[c]","23480","22150"
"Leaver CS","2023","Grants Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","15","[c]","22590","21720"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","30","[c]","23850","22150"
"Leaver CS","2023","Human Resources","East Midlands (England)","75","[c]","27900","27470"
"Leaver CS","2023","Human Resources","East of England","70","[c]","28150","25140"
"Leaver CS","2023","Human Resources","London","280","[c]","47890","43370"
"Leaver CS","2023","Human Resources","North East (England)","60","[c]","28780","23850"
"Leaver CS","2023","Human Resources","North West (England)","135","[c]","32060","28870"
"Leaver CS","2023","Human Resources","Northern Ireland","15","[c]","28050","22970"
"Leaver CS","2023","Human Resources","Overseas","55","[c]","50410","48580"
"Leaver CS","2023","Human Resources","Scotland","80","[c]","30840","26040"
"Leaver CS","2023","Human Resources","South East (England)","210","[c]","31640","27470"
"Leaver CS","2023","Human Resources","South West (England)","225","[c]","32620","27450"
"Leaver CS","2023","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","80","[c]","36320","31060"
"Leaver CS","2023","Human Resources","West Midlands (England)","105","[c]","31770","29800"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","100","[c]","32200","27740"
"Leaver CS","2023","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","25","[c]","58400","51290"
"Leaver CS","2023","Internal Audit","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South East (England)","10","[c]","34030","33990"
"Leaver CS","2023","Internal Audit","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","55","[c]","39840","36880"
"Leaver CS","2023","Legal","East of England","35","[c]","39850","30560"
"Leaver CS","2023","Legal","London","440","[c]","50340","52020"
"Leaver CS","2023","Legal","North East (England)","30","[c]","41030","38850"
"Leaver CS","2023","Legal","North West (England)","65","[c]","41310","37400"
"Leaver CS","2023","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","25","[c]","61710","55990"
"Leaver CS","2023","Legal","South East (England)","60","[c]","38150","30560"
"Leaver CS","2023","Legal","South West (England)","45","[c]","40240","38280"
"Leaver CS","2023","Legal","Wales","35","[c]","41020","38850"
"Leaver CS","2023","Legal","West Midlands (England)","45","[c]","40970","37680"
"Leaver CS","2023","Legal","Yorkshire and The Humber","55","[c]","39080","28850"
"Leaver CS","2023","No function","East Midlands (England)","1860","[c]","28180","27140"
"Leaver CS","2023","No function","East of England","1935","[c]","30750","27580"
"Leaver CS","2023","No function","London","6280","[c]","40330","33570"
"Leaver CS","2023","No function","North East (England)","1805","[c]","27080","22400"
"Leaver CS","2023","No function","North West (England)","3955","[c]","27380","23390"
"Leaver CS","2023","No function","Northern Ireland","180","[c]","29430","23660"
"Leaver CS","2023","No function","Overseas","35","[c]","52900","49800"
"Leaver CS","2023","No function","Scotland","1980","[c]","28240","25830"
"Leaver CS","2023","No function","South East (England)","3505","[c]","29770","27010"
"Leaver CS","2023","No function","South West (England)","2530","[c]","31240","27570"
"Leaver CS","2023","No function","Unknown","100","[c]","28530","27570"
"Leaver CS","2023","No function","Wales","1910","[c]","25870","22500"
"Leaver CS","2023","No function","West Midlands (England)","2340","[c]","28640","26130"
"Leaver CS","2023","No function","Yorkshire and The Humber","2325","[c]","31100","27570"
"Leaver CS","2023","Project Delivery","East Midlands (England)","30","[c]","38800","39520"
"Leaver CS","2023","Project Delivery","East of England","55","[c]","42880","41200"
"Leaver CS","2023","Project Delivery","London","320","[c]","48580","42290"
"Leaver CS","2023","Project Delivery","North East (England)","50","[c]","36290","36320"
"Leaver CS","2023","Project Delivery","North West (England)","115","[c]","40450","36330"
"Leaver CS","2023","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","35","[c]","42080","40180"
"Leaver CS","2023","Project Delivery","South East (England)","100","[c]","42190","40000"
"Leaver CS","2023","Project Delivery","South West (England)","490","[c]","41900","40000"
"Leaver CS","2023","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","65","[c]","43730","39040"
"Leaver CS","2023","Project Delivery","West Midlands (England)","55","[c]","42590","37590"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","50","[c]","42080","38470"
"Leaver CS","2023","Property","East Midlands (England)","50","[c]","30350","27000"
"Leaver CS","2023","Property","East of England","40","[c]","35890","35250"
"Leaver CS","2023","Property","London","120","[c]","43890","42910"
"Leaver CS","2023","Property","North East (England)","65","[c]","26910","22520"
"Leaver CS","2023","Property","North West (England)","45","[c]","36930","32000"
"Leaver CS","2023","Property","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","70","[c]","33350","28490"
"Leaver CS","2023","Property","South East (England)","55","[c]","36280","33990"
"Leaver CS","2023","Property","South West (England)","105","[c]","30440","27730"
"Leaver CS","2023","Property","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","45","[c]","34390","27170"
"Leaver CS","2023","Property","West Midlands (England)","30","[c]","37670","34370"
"Leaver CS","2023","Property","Yorkshire and The Humber","50","[c]","39640","39570"
"Leaver CS","2023","Security","East Midlands (England)","25","[c]","28600","25350"
"Leaver CS","2023","Security","East of England","70","[c]","35630","27630"
"Leaver CS","2023","Security","London","105","[c]","38160","35650"
"Leaver CS","2023","Security","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","45","[c]","30100","27480"
"Leaver CS","2023","Security","Northern Ireland","30","[c]","25040","22130"
"Leaver CS","2023","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","130","[c]","33250","27500"
"Leaver CS","2023","Security","South East (England)","205","[c]","32130","29120"
"Leaver CS","2023","Security","South West (England)","165","[c]","31540","27500"
"Leaver CS","2023","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","20","[c]","31420","25650"
"Leaver CS","2023","Security","West Midlands (England)","35","[c]","29690","25680"
"Leaver CS","2023","Security","Yorkshire and The Humber","90","[c]","30570","27430"
"Leaver CS","2023","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","45","[c]","43460","40860"
"Leaver CS","2023","Unknown","London","910","[c]","45070","38790"
"Leaver CS","2023","Unknown","North East (England)","15","[c]","[c]","[c]"
