"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","AO","Heterosexual / straight","65","55","22030","21690"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","AO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","AO","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","EO","Heterosexual / straight","70","60","28010","28120"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","EO","Undeclared","10","5","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","AO","Heterosexual / straight","110","100","22450","22150"
"In post","2023","Declared disabled","Cumbria","AO","LGBO","15","10","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","AO","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","EO","Heterosexual / straight","65","60","27390","28000"
"In post","2023","Declared disabled","Cumbria","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","HEO","Heterosexual / straight","35","30","32580","32010"
"In post","2023","Declared disabled","Cumbria","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","Unknown","Heterosexual / straight","30","30","37110","32790"
"In post","2023","Declared disabled","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","AA","Heterosexual / straight","40","40","22120","23230"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","AA","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","AA","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","AA","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","AO","Heterosexual / straight","375","335","23950","22500"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","AO","LGBO","50","50","24040","22520"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","AO","Undeclared","50","45","23400","21780"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","AO","Unknown","35","30","23140","22520"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","425","385","27990","28120"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","EO","LGBO","50","50","28080","28120"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","EO","Undeclared","65","60","28470","28120"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","EO","Unknown","30","25","28080","28120"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","G6","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","G7","Heterosexual / straight","85","80","56430","56870"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","G7","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","HEO","Heterosexual / straight","220","210","34350","34700"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","HEO","LGBO","40","40","33920","34400"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","HEO","Undeclared","40","40","33750","34420"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SEO","Heterosexual / straight","140","135","42490","42140"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SEO","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","155","140","30130","29050"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","AA","Heterosexual / straight","60","55","21570","21380"
"In post","2023","Declared disabled","Devon","AA","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Devon","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","AO","Heterosexual / straight","235","200","23620","22150"
"In post","2023","Declared disabled","Devon","AO","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Devon","AO","Undeclared","40","30","25210","22150"
"In post","2023","Declared disabled","Devon","AO","Unknown","20","15","[c]","[c]"
"In post","2023","Declared disabled","Devon","EO","Heterosexual / straight","255","230","28410","28120"
"In post","2023","Declared disabled","Devon","EO","LGBO","35","35","27430","28120"
"In post","2023","Declared disabled","Devon","EO","Undeclared","45","40","28410","28120"
"In post","2023","Declared disabled","Devon","EO","Unknown","15","10","[c]","[c]"
"In post","2023","Declared disabled","Devon","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Devon","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","G7","Heterosexual / straight","60","55","52000","49400"
"In post","2023","Declared disabled","Devon","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Devon","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","HEO","Heterosexual / straight","135","125","34100","33430"
"In post","2023","Declared disabled","Devon","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Devon","HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Devon","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon","SEO","Heterosexual / straight","100","95","41850","40630"
"In post","2023","Declared disabled","Devon","SEO","LGBO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Devon","SEO","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared disabled","Devon","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Devon","Unknown","Heterosexual / straight","80","70","32350","29740"
"In post","2023","Declared disabled","Devon","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Devon","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","AA","Heterosexual / straight","30","25","21380","19930"
"In post","2023","Declared disabled","Dorset and Somerset","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","AO","Heterosexual / straight","140","130","24570","22220"
"In post","2023","Declared disabled","Dorset and Somerset","AO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","AO","Undeclared","25","20","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","AO","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","EO","Heterosexual / straight","160","145","28410","28120"
"In post","2023","Declared disabled","Dorset and Somerset","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","EO","Undeclared","35","30","28420","28120"
"In post","2023","Declared disabled","Dorset and Somerset","EO","Unknown","15","10","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","G7","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset and Somerset","HEO","Heterosexual / straight","90","85","35010","34370"
