"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department of Health and Social Care","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Department of Health and Social Care","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","London","70","70","49960","48180"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","40","40","49980","47550"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Scotland","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office","South East (England)","10","10","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","London","110","100","45990","39790"
"In post","2023","Other ethnicity","HM Revenue and Customs","North East (England)","15","15","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","North West (England)","45","40","35200","28520"
"In post","2023","Other ethnicity","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","Scotland","15","15","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","South East (England)","10","10","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","South West (England)","5","5","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","Wales","25","25","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","Other ethnicity","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Treasury","London","110","110","48050","53550"
"In post","2023","Other ethnicity","HM Treasury","North East (England)","15","15","[c]","[c]"
"In post","2023","Other ethnicity","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","East of England","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","London","140","135","38420","31280"
"In post","2023","Other ethnicity","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","North West (England)","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","Scotland","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","South East (England)","15","10","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","West Midlands (England)","10","5","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","Yorkshire and The Humber","30","30","27780","25880"
"In post","2023","Other ethnicity","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence","South East (England)","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence","South West (England)","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Justice","East Midlands (England)","30","30","30540","28880"
"In post","2023","Other ethnicity","Ministry of Justice","East of England","40","40","33040","31150"
"In post","2023","Other ethnicity","Ministry of Justice","London","220","210","36820","34820"
"In post","2023","Other ethnicity","Ministry of Justice","North East (England)","10","5","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Justice","North West (England)","40","40","30250","29160"
"In post","2023","Other ethnicity","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Justice","South East (England)","65","60","33420","31470"
"In post","2023","Other ethnicity","Ministry of Justice","South West (England)","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Justice","Wales","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Justice","West Midlands (England)","55","55","26670","25830"
"In post","2023","Other ethnicity","Ministry of Justice","Yorkshire and The Humber","35","30","33340","32060"
"In post","2023","Other ethnicity","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","London","25","25","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","Scotland","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Government","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Government","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Government","Scotland","90","90","37680","33120"
"In post","2023","Other ethnicity","The National Archives","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","The National Archives","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","The National Archives","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","The National Archives","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","The National Archives","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","London","15","15","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Water Services Regulation Authority","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Welsh Government","Wales","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Welsh Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","East of England","10","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","London","140","130","53170","54870"
"In post","2023","Undeclared","Attorney General's Departments","North East (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","North West (England)","15","10","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","South East (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","South West (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","East of England","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","London","185","185","54880","56430"
"In post","2023","Undeclared","Cabinet Office","North East (England)","15","15","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","North West (England)","25","25","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Scotland","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","South East (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","South West (England)","15","15","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Wales","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Yorkshire and The Humber","45","40","43220","36510"
"In post","2023","Undeclared","Chancellor's other departments","London","20","20","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","North West (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","London","25","25","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","East of England","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","London","255","250","52830","55120"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","North East (England)","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","North West (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Scotland","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","South East (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","South West (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Wales","105","95","39490","38000"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","London","40","40","49180","52900"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","London","90","90","51390","55020"
"In post","2023","Undeclared","Department for Education","North East (England)","30","30","[c]","[c]"
"In post","2023","Undeclared","Department for Education","North West (England)","35","35","42450","37590"
"In post","2023","Undeclared","Department for Education","South West (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Education","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","West Midlands (England)","50","50","44140","37920"
"In post","2023","Undeclared","Department for Education","Yorkshire and The Humber","70","65","42570","38110"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","East Midlands (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","East of England","40","35","35780","32500"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","London","70","70","43760","40260"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","40","35","31850","26380"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","90","80","30980","25920"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Scotland","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","South East (England)","75","70","38320","33830"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","120","115","33960","30590"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Wales","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","50","45","31560","30320"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","65","65","33220","29150"
"In post","2023","Undeclared","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","London","65","65","51210","55370"
"In post","2023","Undeclared","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","East of England","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","London","60","55","49730","54630"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","North East (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","North West (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","South West (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","East Midlands (England)","60","60","34370","29170"
"In post","2023","Undeclared","Department for Transport","East of England","50","45","29960","29520"
"In post","2023","Undeclared","Department for Transport","London","180","175","47550","44570"
"In post","2023","Undeclared","Department for Transport","North East (England)","35","30","30470","27490"
"In post","2023","Undeclared","Department for Transport","North West (England)","40","35","29870","27490"
"In post","2023","Undeclared","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Scotland","40","35","32630","28590"
"In post","2023","Undeclared","Department for Transport","South East (England)","125","120","37880","32240"
"In post","2023","Undeclared","Department for Transport","South West (England)","75","70","32570","30400"
"In post","2023","Undeclared","Department for Transport","Wales","270","255","30490","26960"
"In post","2023","Undeclared","Department for Transport","West Midlands (England)","45","45","30670","28590"
"In post","2023","Undeclared","Department for Transport","Yorkshire and The Humber","75","75","37230","28590"
"In post","2023","Undeclared","Department for Work and Pensions","East Midlands (England)","220","195","29230","28120"
"In post","2023","Undeclared","Department for Work and Pensions","East of England","215","190","30260","28120"
