"Status","Year","Disability","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Anglia","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Anglia","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Wales","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Wales","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Female","30","30","49150","38440"
"In post","2023","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Greater Manchester","Female","40","40","42270","38460"
"In post","2023","Declared disabled","Cabinet Office","Greater Manchester","Male","30","30","51310","50690"
"In post","2023","Declared disabled","Cabinet Office","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Inner London - East","Female","105","100","49460","43540"
"In post","2023","Declared disabled","Cabinet Office","Inner London - East","Male","80","80","51150","56430"
"In post","2023","Declared disabled","Cabinet Office","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Inner London - West","Female","330","320","42400","32960"
"In post","2023","Declared disabled","Cabinet Office","Inner London - West","Male","215","215","50370","41870"
"In post","2023","Declared disabled","Cabinet Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Merseyside","Female","30","30","39140","37090"
"In post","2023","Declared disabled","Cabinet Office","Merseyside","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North Yorkshire","Female","60","60","33530","32960"
"In post","2023","Declared disabled","Cabinet Office","North Yorkshire","Male","40","40","38240","34320"
"In post","2023","Declared disabled","Cabinet Office","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northumberland, and Tyne and Wear","Female","45","40","29570","26300"
"In post","2023","Declared disabled","Cabinet Office","Northumberland, and Tyne and Wear","Male","30","30","32870","25580"
"In post","2023","Declared disabled","Cabinet Office","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South Yorkshire","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Central Scotland","Female","30","30","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Central Scotland","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Yorkshire","Female","25","25","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Yorkshire","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Inner London - West","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Inner London - West","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Merseyside","Female","20","15","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Merseyside","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Inner London - East","Female","25","25","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Inner London - East","Male","20","20","[c]","[c]"
