"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other","Northern Ireland","AA/AO","AA","65","65","20500","20520"
"In post","2023","Other","Northern Ireland","AA/AO","AO","15","15","22820","22400"
"In post","2023","Other","Northern Ireland","EO","EO","20","20","27070","26990"
"In post","2023","Other","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other","Northern Ireland","G6/G7","G7","15","15","56180","56870"
"In post","2023","Other","Northern Ireland","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Other","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Northumberland, and Tyne and Wear","AA/AO","AA","40","35","20560","21250"
"In post","2023","Other","Northumberland, and Tyne and Wear","AA/AO","AO","345","295","21680","21690"
"In post","2023","Other","Northumberland, and Tyne and Wear","EO","EO","150","135","27990","28120"
"In post","2023","Other","Northumberland, and Tyne and Wear","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Other","Northumberland, and Tyne and Wear","G6/G7","G7","15","15","55810","57970"
"In post","2023","Other","Northumberland, and Tyne and Wear","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Other","Northumberland, and Tyne and Wear","SEO/HEO","HEO","70","70","34150","34170"
"In post","2023","Other","Northumberland, and Tyne and Wear","SEO/HEO","SEO","25","25","40360","39490"
"In post","2023","Other","Outer London - East and North East","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","EO","EO","30","30","31650","32520"
"In post","2023","Other","Outer London - East and North East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","SEO/HEO","HEO","10","10","38530","39150"
"In post","2023","Other","Outer London - East and North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - South","AA/AO","AA","15","15","22890","23500"
"In post","2023","Other","Outer London - South","AA/AO","AO","30","25","26420","26400"
"In post","2023","Other","Outer London - South","EO","EO","205","200","30380","29890"
"In post","2023","Other","Outer London - South","G6/G7","G6","20","20","74810","75280"
"In post","2023","Other","Outer London - South","G6/G7","G7","45","40","60290","59290"
"In post","2023","Other","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - South","SEO/HEO","HEO","100","95","36960","36310"
"In post","2023","Other","Outer London - South","SEO/HEO","SEO","80","80","44050","43210"
"In post","2023","Other","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","AA/AO","AA","10","5","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","AA/AO","AO","35","30","25490","25610"
"In post","2023","Other","Outer London - West and North West","EO","EO","30","30","30540","31130"
"In post","2023","Other","Outer London - West and North West","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","G6/G7","G7","15","15","50750","48960"
"In post","2023","Other","Outer London - West and North West","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","SEO/HEO","HEO","50","45","33720","33230"
"In post","2023","Other","Outer London - West and North West","SEO/HEO","SEO","45","45","40800","40110"
"In post","2023","Other","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Other","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","AA/AO","AA","35","35","19910","19770"
"In post","2023","Other","Shropshire and Staffordshire","AA/AO","AO","45","40","22110","22220"
"In post","2023","Other","Shropshire and Staffordshire","EO","EO","55","50","27440","27600"
"In post","2023","Other","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","SEO/HEO","HEO","20","20","33680","34170"
"In post","2023","Other","Shropshire and Staffordshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Other","South Yorkshire","AA/AO","AA","15","10","19810","19500"
"In post","2023","Other","South Yorkshire","AA/AO","AO","210","175","21770","21690"
"In post","2023","Other","South Yorkshire","EO","EO","105","95","27110","28120"
"In post","2023","Other","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other","South Yorkshire","G6/G7","G7","15","10","52510","54260"
"In post","2023","Other","South Yorkshire","SCS level","SCS level","15","15","79870","76680"
"In post","2023","Other","South Yorkshire","SEO/HEO","HEO","85","80","33350","34170"
"In post","2023","Other","South Yorkshire","SEO/HEO","SEO","35","35","39590","39190"
"In post","2023","Other","Southern Scotland","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Other","Southern Scotland","AA/AO","AO","20","20","25470","22800"
"In post","2023","Other","Southern Scotland","EO","EO","15","15","30300","28120"
"In post","2023","Other","Southern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other","Southern Scotland","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Other","Southern Scotland","SEO/HEO","HEO","15","15","33780","32420"
"In post","2023","Other","Southern Scotland","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","AA/AO","AA","25","25","20310","19770"
"In post","2023","Other","Surrey, East and West Sussex","AA/AO","AO","25","20","23710","22520"
"In post","2023","Other","Surrey, East and West Sussex","EO","EO","70","60","28360","28120"
"In post","2023","Other","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","SEO/HEO","HEO","20","20","34560","34190"
"In post","2023","Other","Surrey, East and West Sussex","SEO/HEO","SEO","15","15","40910","40260"
"In post","2023","Other","Tees Valley and Durham","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","AA/AO","AO","20","15","22010","21690"
"In post","2023","Other","Tees Valley and Durham","EO","EO","40","35","27190","28120"
"In post","2023","Other","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","SEO/HEO","HEO","10","10","33690","34170"
"In post","2023","Other","Tees Valley and Durham","SEO/HEO","SEO","15","15","40350","39690"
"In post","2023","Other","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Other","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Unknown","Unknown","1695","1695","41950","40010"
"In post","2023","Other","West Central Scotland","AA/AO","AA","90","85","22060","22920"
"In post","2023","Other","West Central Scotland","AA/AO","AO","145","135","25190","22280"
"In post","2023","Other","West Central Scotland","EO","EO","95","85","30310","28120"
"In post","2023","Other","West Central Scotland","G6/G7","G6","10","5","[c]","[c]"
"In post","2023","Other","West Central Scotland","G6/G7","G7","15","15","55300","55780"
"In post","2023","Other","West Central Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Central Scotland","SEO/HEO","HEO","50","45","35990","34170"
"In post","2023","Other","West Central Scotland","SEO/HEO","SEO","50","45","46930","47450"
"In post","2023","Other","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Midlands","AA/AO","AA","15","15","19980","19770"
"In post","2023","Other","West Midlands","AA/AO","AO","470","420","21730","21690"
"In post","2023","Other","West Midlands","EO","EO","165","155","27800","28120"
"In post","2023","Other","West Midlands","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Other","West Midlands","G6/G7","G7","15","15","56720","57970"
"In post","2023","Other","West Midlands","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Other","West Midlands","SEO/HEO","HEO","70","65","33760","34170"
"In post","2023","Other","West Midlands","SEO/HEO","SEO","20","20","39610","39190"
"In post","2023","Other","West Wales and The Valleys","AA/AO","AA","10","10","[c]","[c]"
"In post","2023","Other","West Wales and The Valleys","AA/AO","AO","115","105","22460","21690"
"In post","2023","Other","West Wales and The Valleys","EO","EO","105","95","28710","28120"
"In post","2023","Other","West Wales and The Valleys","G6/G7","G6","10","10","76320","76990"
"In post","2023","Other","West Wales and The Valleys","G6/G7","G7","45","45","61730","63900"
"In post","2023","Other","West Wales and The Valleys","SCS level","SCS level","10","10","95400","90060"
"In post","2023","Other","West Wales and The Valleys","SEO/HEO","HEO","195","185","38500","39690"
"In post","2023","Other","West Wales and The Valleys","SEO/HEO","SEO","150","145","47850","49370"
"In post","2023","Other","West Yorkshire","AA/AO","AA","10","10","20390","19770"
"In post","2023","Other","West Yorkshire","AA/AO","AO","235","200","21660","21690"
"In post","2023","Other","West Yorkshire","EO","EO","130","115","27760","28120"
"In post","2023","Other","West Yorkshire","G6/G7","G6","10","10","69990","71300"
"In post","2023","Other","West Yorkshire","G6/G7","G7","25","25","54670","54260"
"In post","2023","Other","West Yorkshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Other","West Yorkshire","SEO/HEO","HEO","70","65","33370","34170"
"In post","2023","Other","West Yorkshire","SEO/HEO","SEO","45","45","39590","39190"
"In post","2023","Planning","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Cheshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Dorset and Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Anglia","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","AA/AO","AO","10","10","25100","25620"
"In post","2023","Planning","East Wales","EO","EO","5","5","[c]","[c]"
"In post","2023","Planning","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Planning","East Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","SEO/HEO","HEO","15","15","39100","39690"
"In post","2023","Planning","East Wales","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Planning","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Greater Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Greater Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Hampshire and Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Inner London - East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Inner London - East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Inner London - West","EO","EO","5","5","[c]","[c]"
"In post","2023","Planning","Inner London - West","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Planning","Inner London - West","G6/G7","G7","25","25","56900","55370"
"In post","2023","Planning","Inner London - West","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Planning","Inner London - West","SEO/HEO","HEO","20","20","36240","35760"
"In post","2023","Planning","Inner London - West","SEO/HEO","SEO","30","30","43380","43750"
"In post","2023","Planning","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Northumberland, and Tyne and Wear","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Planning","Northumberland, and Tyne and Wear","EO","EO","5","5","[c]","[c]"
"In post","2023","Planning","Northumberland, and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Northumberland, and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outer London - West and North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Bedfordshire and Hertfordshire","G6/G7","G6","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Bedfordshire and Hertfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Cheshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cornwall and Isles of Scilly","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Derbyshire and Nottinghamshire","G6/G7","G6","15","15","67620","73100"
"In post","2023","Planning Inspectors","Derbyshire and Nottinghamshire","G6/G7","G7","10","10","47300","48660"
"In post","2023","Planning Inspectors","Devon","G6/G7","G6","10","10","68060","73100"
"In post","2023","Planning Inspectors","Devon","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Dorset and Somerset","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Dorset and Somerset","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","East Anglia","G6/G7","G6","15","10","67870","73100"
"In post","2023","Planning Inspectors","East Anglia","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Wales","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Yorkshire and Northern Lincolnshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","25","25","69560","66510"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","10","10","47110","48660"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","15","15","32440","33450"
"In post","2023","Planning Inspectors","Greater Manchester","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Hampshire and Isle of Wight","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","15","10","46210","48660"
"In post","2023","Planning Inspectors","Highlands and Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Inner London - East","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Inner London - East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Kent","G6/G7","G6","10","10","69960","73100"
"In post","2023","Planning Inspectors","Kent","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Lancashire","G6/G7","G6","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Lincolnshire","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Lincolnshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North Yorkshire","G6/G7","G6","10","10","69310","73100"
"In post","2023","Planning Inspectors","North Yorkshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northumberland, and Tyne and Wear","G6/G7","G6","15","15","66030","61590"
"In post","2023","Planning Inspectors","Northumberland, and Tyne and Wear","G6/G7","G7","15","15","46440","48660"
"In post","2023","Planning Inspectors","Outer London - East and North East","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - South","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - West and North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - West and North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Shropshire and Staffordshire","G6/G7","G6","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Shropshire and Staffordshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","South Yorkshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","South Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Southern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Surrey, East and West Sussex","G6/G7","G6","10","10","67130","60950"
"In post","2023","Planning Inspectors","Surrey, East and West Sussex","G6/G7","G7","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Surrey, East and West Sussex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Tees Valley and Durham","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Tees Valley and Durham","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Wales and The Valleys","G6/G7","G6","10","10","64120","60050"
"In post","2023","Planning Inspectors","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Yorkshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","West Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","G6/G7","G7","20","20","59660","60220"
"In post","2023","Policy","Bedfordshire and Hertfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","SEO/HEO","HEO","10","10","35960","37520"
"In post","2023","Policy","Bedfordshire and Hertfordshire","SEO/HEO","SEO","30","30","43460","44140"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","25","25","23700","24220"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","15","15","28830","29300"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","10","10","67790","68210"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","25","25","52550","52600"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","25","25","34140","34300"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","25","20","40470","41200"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cheshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cheshire","EO","EO","10","10","[c]","[c]"
"In post","2023","Policy","Cheshire","G6/G7","G6","15","15","62170","59340"
"In post","2023","Policy","Cheshire","G6/G7","G7","35","30","50590","49400"
"In post","2023","Policy","Cheshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cheshire","SEO/HEO","HEO","25","25","31150","30550"
"In post","2023","Policy","Cheshire","SEO/HEO","SEO","35","35","38470","37300"
"In post","2023","Policy","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cornwall and Isles of Scilly","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cornwall and Isles of Scilly","SEO/HEO","SEO","10","5","[c]","[c]"
"In post","2023","Policy","Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cumbria","EO","EO","5","5","[c]","[c]"
"In post","2023","Policy","Cumbria","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Policy","Cumbria","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Policy","Cumbria","SEO/HEO","HEO","10","10","30770","30320"
"In post","2023","Policy","Cumbria","SEO/HEO","SEO","10","10","37620","37300"
"In post","2023","Policy","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Derbyshire and Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Derbyshire and Nottinghamshire","EO","EO","25","25","26430","26040"
"In post","2023","Policy","Derbyshire and Nottinghamshire","G6/G7","G6","15","15","64290","63190"
"In post","2023","Policy","Derbyshire and Nottinghamshire","G6/G7","G7","60","60","52730","51640"
"In post","2023","Policy","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Derbyshire and Nottinghamshire","SEO/HEO","HEO","65","60","32130","31290"
"In post","2023","Policy","Derbyshire and Nottinghamshire","SEO/HEO","SEO","75","70","38930","37590"
"In post","2023","Policy","Devon","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Devon","G6/G7","G6","60","55","63870","64000"
"In post","2023","Policy","Devon","G6/G7","G7","50","50","49520","49400"
"In post","2023","Policy","Devon","SCS level","SCS level","15","15","99250","93140"
"In post","2023","Policy","Devon","SEO/HEO","HEO","25","25","31400","31260"
"In post","2023","Policy","Devon","SEO/HEO","SEO","40","35","39070","37420"
"In post","2023","Policy","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dorset and Somerset","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dorset and Somerset","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dorset and Somerset","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Policy","Dorset and Somerset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dorset and Somerset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dorset and Somerset","SEO/HEO","SEO","15","15","38590","37300"
