"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","125","120","30220","29420"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","EO","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","EO","Unknown","30","30","31940","32140"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","690","665","61950","60720"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","G6/G7","LGBO","45","45","62560","62730"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","G6/G7","Unknown","340","330","61620","60750"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","180","175","85320","79000"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SCS level","Unknown","60","60","83050","77900"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","445","435","39860","39450"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","160","155","40230","39580"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Land Registry","AA/AO","Heterosexual / straight","145","135","23460","23390"
"In post","2023","40-49","HM Land Registry","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","HM Land Registry","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","HM Land Registry","AA/AO","Unknown","115","110","23510","23390"
"In post","2023","40-49","HM Land Registry","EO","Heterosexual / straight","205","180","28460","28080"
"In post","2023","40-49","HM Land Registry","EO","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","HM Land Registry","EO","Undeclared","40","35","28540","28080"
"In post","2023","40-49","HM Land Registry","EO","Unknown","115","110","28520","28080"
"In post","2023","40-49","HM Land Registry","G6/G7","Heterosexual / straight","75","70","61520","60830"
"In post","2023","40-49","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Land Registry","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","HM Land Registry","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","HM Land Registry","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Land Registry","SEO/HEO","Heterosexual / straight","360","340","39580","39520"
"In post","2023","40-49","HM Land Registry","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","HM Land Registry","SEO/HEO","Undeclared","55","50","38430","34850"
"In post","2023","40-49","HM Land Registry","SEO/HEO","Unknown","95","90","39130","39460"
"In post","2023","40-49","HM Revenue and Customs","AA/AO","Heterosexual / straight","1855","1625","22690","22520"
"In post","2023","40-49","HM Revenue and Customs","AA/AO","LGBO","120","110","22640","22520"
"In post","2023","40-49","HM Revenue and Customs","AA/AO","Undeclared","225","200","22740","22520"
"In post","2023","40-49","HM Revenue and Customs","AA/AO","Unknown","1495","1310","22700","22520"
"In post","2023","40-49","HM Revenue and Customs","EO","Heterosexual / straight","1950","1825","28540","28130"
"In post","2023","40-49","HM Revenue and Customs","EO","LGBO","115","110","28530","28130"
"In post","2023","40-49","HM Revenue and Customs","EO","Undeclared","205","190","28600","28130"
"In post","2023","40-49","HM Revenue and Customs","EO","Unknown","940","885","28700","28130"
"In post","2023","40-49","HM Revenue and Customs","G6/G7","Heterosexual / straight","1900","1845","62550","57970"
"In post","2023","40-49","HM Revenue and Customs","G6/G7","LGBO","120","120","63840","57970"
"In post","2023","40-49","HM Revenue and Customs","G6/G7","Undeclared","205","200","62060","57970"
"In post","2023","40-49","HM Revenue and Customs","G6/G7","Unknown","405","395","62680","58180"
"In post","2023","40-49","HM Revenue and Customs","SCS level","Heterosexual / straight","135","135","86670","80500"
"In post","2023","40-49","HM Revenue and Customs","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","SCS level","Unknown","35","35","90440","84160"
"In post","2023","40-49","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","4160","4035","38500","35300"
"In post","2023","40-49","HM Revenue and Customs","SEO/HEO","LGBO","220","215","37710","35000"
"In post","2023","40-49","HM Revenue and Customs","SEO/HEO","Undeclared","470","455","38750","39110"
"In post","2023","40-49","HM Revenue and Customs","SEO/HEO","Unknown","1380","1340","38030","35000"
"In post","2023","40-49","HM Treasury","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","EO","Heterosexual / straight","30","30","27960","28180"
"In post","2023","40-49","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","G6/G7","Heterosexual / straight","140","135","60030","59580"
"In post","2023","40-49","HM Treasury","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","HM Treasury","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","HM Treasury","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","HM Treasury","SCS level","Heterosexual / straight","75","70","84690","79270"
"In post","2023","40-49","HM Treasury","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","HM Treasury","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","HM Treasury","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","HM Treasury","SEO/HEO","Heterosexual / straight","95","90","39270","39200"
"In post","2023","40-49","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Treasury","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","HM Treasury","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Home Office","AA/AO","Heterosexual / straight","1150","995","23160","22400"
"In post","2023","40-49","Home Office","AA/AO","LGBO","35","35","22490","22400"
"In post","2023","40-49","Home Office","AA/AO","Undeclared","125","100","23460","22400"
"In post","2023","40-49","Home Office","AA/AO","Unknown","500","465","23230","22400"
"In post","2023","40-49","Home Office","EO","Heterosexual / straight","2700","2510","27530","26320"
"In post","2023","40-49","Home Office","EO","LGBO","125","120","27060","26180"
"In post","2023","40-49","Home Office","EO","Undeclared","350","320","27690","26780"
"In post","2023","40-49","Home Office","EO","Unknown","755","730","27160","25880"
"In post","2023","40-49","Home Office","G6/G7","Heterosexual / straight","1085","1055","61540","59510"
"In post","2023","40-49","Home Office","G6/G7","LGBO","55","55","62050","59290"
"In post","2023","40-49","Home Office","G6/G7","Undeclared","130","125","63170","59570"
"In post","2023","40-49","Home Office","G6/G7","Unknown","185","185","63330","61540"
"In post","2023","40-49","Home Office","SCS level","Heterosexual / straight","125","125","87920","81350"
"In post","2023","40-49","Home Office","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Home Office","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Home Office","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Home Office","SEO/HEO","Heterosexual / straight","2485","2395","37310","36310"
"In post","2023","40-49","Home Office","SEO/HEO","LGBO","100","100","37290","36350"
"In post","2023","40-49","Home Office","SEO/HEO","Undeclared","350","340","37220","36240"
"In post","2023","40-49","Home Office","SEO/HEO","Unknown","220","215","37470","36180"
"In post","2023","40-49","Home Office","Unknown","Heterosexual / straight","65","60","[c]","[c]"
"In post","2023","40-49","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Home Office","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Ministry of Defence","AA/AO","Heterosexual / straight","1880","1805","25200","22220"
"In post","2023","40-49","Ministry of Defence","AA/AO","LGBO","55","50","27080","22220"
"In post","2023","40-49","Ministry of Defence","AA/AO","Undeclared","240","230","26800","22220"
"In post","2023","40-49","Ministry of Defence","AA/AO","Unknown","420","405","26490","22220"
"In post","2023","40-49","Ministry of Defence","EO","Heterosexual / straight","1235","1200","29120","27470"
"In post","2023","40-49","Ministry of Defence","EO","LGBO","30","30","28730","27470"
"In post","2023","40-49","Ministry of Defence","EO","Undeclared","160","155","30820","27740"
"In post","2023","40-49","Ministry of Defence","EO","Unknown","180","175","29060","27470"
"In post","2023","40-49","Ministry of Defence","G6/G7","Heterosexual / straight","1805","1750","59150","56180"
"In post","2023","40-49","Ministry of Defence","G6/G7","LGBO","55","55","59420","56180"
"In post","2023","40-49","Ministry of Defence","G6/G7","Undeclared","180","175","61150","59890"
"In post","2023","40-49","Ministry of Defence","G6/G7","Unknown","350","330","60400","59030"
"In post","2023","40-49","Ministry of Defence","SCS level","Heterosexual / straight","150","140","88550","82690"
"In post","2023","40-49","Ministry of Defence","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Ministry of Defence","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","Ministry of Defence","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Ministry of Defence","SEO/HEO","Heterosexual / straight","3470","3355","38950","39460"
"In post","2023","40-49","Ministry of Defence","SEO/HEO","LGBO","95","95","39280","39890"
"In post","2023","40-49","Ministry of Defence","SEO/HEO","Undeclared","410","395","38990","39140"
"In post","2023","40-49","Ministry of Defence","SEO/HEO","Unknown","525","505","41280","40430"
"In post","2023","40-49","Ministry of Defence","Unknown","Heterosexual / straight","350","340","47260","43400"
"In post","2023","40-49","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Ministry of Defence","Unknown","Undeclared","45","45","48690","46000"
"In post","2023","40-49","Ministry of Defence","Unknown","Unknown","355","355","45900","41810"
"In post","2023","40-49","Ministry of Justice","AA/AO","Heterosexual / straight","5090","4710","27010","25480"
"In post","2023","40-49","Ministry of Justice","AA/AO","LGBO","305","295","27710","28180"
"In post","2023","40-49","Ministry of Justice","AA/AO","Undeclared","520","480","26310","24910"
"In post","2023","40-49","Ministry of Justice","AA/AO","Unknown","1160","1080","27800","28400"
"In post","2023","40-49","Ministry of Justice","EO","Heterosexual / straight","1815","1745","30770","28480"
"In post","2023","40-49","Ministry of Justice","EO","LGBO","115","110","31670","29660"
"In post","2023","40-49","Ministry of Justice","EO","Undeclared","255","250","30880","29660"
"In post","2023","40-49","Ministry of Justice","EO","Unknown","310","300","32610","33510"
"In post","2023","40-49","Ministry of Justice","G6/G7","Heterosexual / straight","960","935","63040","61510"
"In post","2023","40-49","Ministry of Justice","G6/G7","LGBO","60","55","63260","62020"
"In post","2023","40-49","Ministry of Justice","G6/G7","Undeclared","100","100","63170","59890"
"In post","2023","40-49","Ministry of Justice","G6/G7","Unknown","140","135","62200","60560"
"In post","2023","40-49","Ministry of Justice","SCS level","Heterosexual / straight","95","95","92400","83330"
"In post","2023","40-49","Ministry of Justice","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Ministry of Justice","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Ministry of Justice","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Ministry of Justice","SEO/HEO","Heterosexual / straight","2845","2755","40770","40660"
"In post","2023","40-49","Ministry of Justice","SEO/HEO","LGBO","190","190","41890","40660"
"In post","2023","40-49","Ministry of Justice","SEO/HEO","Undeclared","330","315","41290","40130"
"In post","2023","40-49","Ministry of Justice","SEO/HEO","Unknown","395","380","40360","39720"
"In post","2023","40-49","Ministry of Justice","Unknown","Heterosexual / straight","3840","3555","33530","32050"
"In post","2023","40-49","Ministry of Justice","Unknown","LGBO","250","240","34320","30810"
"In post","2023","40-49","Ministry of Justice","Unknown","Undeclared","335","310","34310","37440"
"In post","2023","40-49","Ministry of Justice","Unknown","Unknown","630","560","30660","29050"
"In post","2023","40-49","National Crime Agency","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","40-49","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","National Crime Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","National Crime Agency","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","National Crime Agency","EO","Heterosexual / straight","335","320","36020","36040"
"In post","2023","40-49","National Crime Agency","EO","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","National Crime Agency","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","40-49","National Crime Agency","EO","Unknown","40","40","38200","38310"
"In post","2023","40-49","National Crime Agency","G6/G7","Heterosexual / straight","125","125","65670","66490"
"In post","2023","40-49","National Crime Agency","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","National Crime Agency","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","National Crime Agency","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","National Crime Agency","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","National Crime Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","National Crime Agency","SEO/HEO","Heterosexual / straight","570","550","45460","45700"
"In post","2023","40-49","National Crime Agency","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2023","40-49","National Crime Agency","SEO/HEO","Undeclared","40","40","45060","45300"
"In post","2023","40-49","National Crime Agency","SEO/HEO","Unknown","95","90","45850","45610"
"In post","2023","40-49","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland Office","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland Office","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Northern Ireland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland Office","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","30","25","22350","22490"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","35","35","27350","27140"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","EO","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","EO","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","220","220","74290","77470"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","220","215","46640","52750"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","15","10","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","EO","Heterosexual / straight","45","45","26030","25000"
"In post","2023","40-49","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","EO","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","110","105","59970","60000"
"In post","2023","40-49","Office of Gas and Electricity Markets","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","G6/G7","Unknown","60","60","63040","62420"
"In post","2023","40-49","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","45","45","39120","40000"
"In post","2023","40-49","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Gas and Electricity Markets","SEO/HEO","Unknown","30","30","[c]","[c]"
"In post","2023","40-49","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","50","50","55070","51550"
"In post","2023","40-49","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Qualifications and Examinations Regulation","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Qualifications and Examinations Regulation","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","40","40","37320","38660"
"In post","2023","40-49","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","G6/G7","Heterosexual / straight","60","55","62690","62560"
"In post","2023","40-49","Office of Rail and Road","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of Rail and Road","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scottish Government","AA/AO","Heterosexual / straight","520","490","25590","24890"
"In post","2023","40-49","Scottish Government","AA/AO","LGBO","30","25","[c]","[c]"
"In post","2023","40-49","Scottish Government","AA/AO","Undeclared","25","25","[c]","[c]"
"In post","2023","40-49","Scottish Government","AA/AO","Unknown","630","585","25540","25060"
"In post","2023","40-49","Scottish Government","EO","Heterosexual / straight","750","715","31900","31940"
"In post","2023","40-49","Scottish Government","EO","LGBO","45","45","31890","30440"
"In post","2023","40-49","Scottish Government","EO","Undeclared","30","30","31850","31940"
"In post","2023","40-49","Scottish Government","EO","Unknown","595","570","32890","31970"
"In post","2023","40-49","Scottish Government","G6/G7","Heterosexual / straight","1115","1065","67270","65280"
"In post","2023","40-49","Scottish Government","G6/G7","LGBO","75","70","66140","65280"
"In post","2023","40-49","Scottish Government","G6/G7","Undeclared","70","70","67770","65280"
"In post","2023","40-49","Scottish Government","G6/G7","Unknown","295","285","65210","65280"
"In post","2023","40-49","Scottish Government","SCS level","Heterosexual / straight","75","75","87820","83530"
"In post","2023","40-49","Scottish Government","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Scottish Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scottish Government","SCS level","Unknown","30","30","[c]","[c]"
"In post","2023","40-49","Scottish Government","SEO/HEO","Heterosexual / straight","1400","1350","42660","41640"
"In post","2023","40-49","Scottish Government","SEO/HEO","LGBO","75","75","41950","42110"
"In post","2023","40-49","Scottish Government","SEO/HEO","Undeclared","85","85","42090","41640"
"In post","2023","40-49","Scottish Government","SEO/HEO","Unknown","600","570","41820","41570"
"In post","2023","40-49","The National Archives","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","The National Archives","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","The National Archives","AA/AO","Unknown","10","5","[c]","[c]"
