"Status","Year","Disability","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","UK Statistics Authority","South East (England)","Outside London","920","750","30600","24960"
"In post","2023","Unknown","UK Statistics Authority","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Wales","Outside London","1095","1055","35530","31560"
"In post","2023","Unknown","UK Statistics Authority","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","London","London","10","10","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","West Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Welsh Government","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government","Wales","Outside London","430","410","40290","34520"
"In post","2023","Unknown","Welsh Government","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","London","London","35","[c]","47680","44580"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office","London","London","70","[c]","50370","54700"
"Leaver CS","2023","Declared disabled","Cabinet Office","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Chancellor's other departments","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Chancellor's other departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Chancellor's other departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Charity Commission","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Charity Commission","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","London","London","50","[c]","49960","53380"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport","London","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education","London","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","London","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","London","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","London","30","[c]","40710","38780"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","Wales","Outside London","50","[c]","24790","22500"
"Leaver CS","2023","Declared disabled","Department for Transport","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","East Midlands (England)","Outside London","95","[c]","26460","27570"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","East of England","Outside London","90","[c]","28750","28120"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","London","London","155","[c]","32810","31060"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","North East (England)","Outside London","120","[c]","26040","21690"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","North West (England)","Outside London","275","[c]","26610","22410"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Scotland","Outside London","160","[c]","25760","21690"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","South East (England)","Outside London","160","[c]","27260","27570"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","South West (England)","Outside London","120","[c]","26160","27570"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Wales","Outside London","95","[c]","25200","21690"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","West Midlands (England)","Outside London","175","[c]","25930","27570"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","Outside London","130","[c]","27720","27570"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","London","London","55","[c]","41610","34150"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","London","London","60","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","North East (England)","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","North West (England)","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Scotland","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Wales","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","West Midlands (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","London","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","London","London","75","[c]","40940","35620"
"Leaver CS","2023","Declared disabled","Home Office","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","North West (England)","Outside London","50","[c]","28600","22400"
"Leaver CS","2023","Declared disabled","Home Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","East of England","Outside London","40","[c]","34920","27950"
"Leaver CS","2023","Declared disabled","Ministry of Defence","London","London","35","[c]","44330","39050"
"Leaver CS","2023","Declared disabled","Ministry of Defence","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Scotland","Outside London","35","[c]","32530","30200"
"Leaver CS","2023","Declared disabled","Ministry of Defence","South East (England)","Outside London","90","[c]","34210","33300"
"Leaver CS","2023","Declared disabled","Ministry of Defence","South West (England)","Outside London","160","[c]","35490","33990"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","East Midlands (England)","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","East of England","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","London","London","175","[c]","36950","30440"
"Leaver CS","2023","Declared disabled","Ministry of Justice","North East (England)","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","North West (England)","Outside London","135","[c]","26210","21780"
"Leaver CS","2023","Declared disabled","Ministry of Justice","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","South East (England)","Outside London","160","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","South West (England)","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","Wales","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","West Midlands (England)","Outside London","125","[c]","24490","21780"
"Leaver CS","2023","Declared disabled","Ministry of Justice","Yorkshire and The Humber","Outside London","120","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","London","5","[c]","[c]","[c]"
