"Status","Year","Disability","Ethnicity","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Asian","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Female","35","30","33320","28120"
"In post","2023","Declared disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Male","35","35","37790","33990"
"In post","2023","Declared disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Greater Manchester","Female","90","80","30020","28120"
"In post","2023","Declared disabled","Asian","Greater Manchester","Male","90","90","31300","28120"
"In post","2023","Declared disabled","Asian","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Hampshire and Isle of Wight","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Hampshire and Isle of Wight","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Herefordshire, Worcestershire and Warwickshire","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Herefordshire, Worcestershire and Warwickshire","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Inner London - East","Female","175","155","37840","32640"
"In post","2023","Declared disabled","Asian","Inner London - East","Male","140","135","38220","33230"
"In post","2023","Declared disabled","Asian","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Inner London - West","Female","400","380","42490","39150"
"In post","2023","Declared disabled","Asian","Inner London - West","Male","240","240","41950","38870"
"In post","2023","Declared disabled","Asian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Kent","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Kent","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lancashire","Female","60","50","26490","24400"
"In post","2023","Declared disabled","Asian","Lancashire","Male","80","70","27830","28120"
"In post","2023","Declared disabled","Asian","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Leicestershire, Rutland and Northamptonshire","Female","85","75","26470","26900"
"In post","2023","Declared disabled","Asian","Leicestershire, Rutland and Northamptonshire","Male","55","50","25950","24270"
"In post","2023","Declared disabled","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Merseyside","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Merseyside","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northumberland, and Tyne and Wear","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northumberland, and Tyne and Wear","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Outer London - East and North East","Female","90","75","30700","30930"
"In post","2023","Declared disabled","Asian","Outer London - East and North East","Male","45","45","32040","32520"
"In post","2023","Declared disabled","Asian","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Outer London - South","Female","120","110","34880","32520"
"In post","2023","Declared disabled","Asian","Outer London - South","Male","65","60","38700","36180"
"In post","2023","Declared disabled","Asian","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Outer London - West and North West","Female","180","155","32840","32520"
"In post","2023","Declared disabled","Asian","Outer London - West and North West","Male","95","90","34130","31650"
"In post","2023","Declared disabled","Asian","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Overseas","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Shropshire and Staffordshire","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","South Yorkshire","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","South Yorkshire","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Surrey, East and West Sussex","Female","20","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tees Valley and Durham","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tees Valley and Durham","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Central Scotland","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Midlands","Female","330","285","29150","28120"
"In post","2023","Declared disabled","Asian","West Midlands","Male","225","215","29530","28120"
"In post","2023","Declared disabled","Asian","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Wales and The Valleys","Female","10","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Yorkshire","Female","115","100","28260","28120"
"In post","2023","Declared disabled","Asian","West Yorkshire","Male","125","120","31340","28120"
"In post","2023","Declared disabled","Asian","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Bedfordshire and Hertfordshire","Female","30","25","[c]","[c]"
"In post","2023","Declared disabled","Black","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","Female","25","25","[c]","[c]"
"In post","2023","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cheshire","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Derbyshire and Nottinghamshire","Female","45","40","29530","28130"
"In post","2023","Declared disabled","Black","Derbyshire and Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Anglia","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","East Anglia","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Wales","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","East Wales","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Essex","Female","30","25","30800","31280"
"In post","2023","Declared disabled","Black","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Female","30","30","33910","29990"
"In post","2023","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Greater Manchester","Female","40","35","30460","28120"
"In post","2023","Declared disabled","Black","Greater Manchester","Male","30","30","[c]","[c]"
"In post","2023","Declared disabled","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Hampshire and Isle of Wight","Female","10","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Hampshire and Isle of Wight","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Inner London - East","Female","285","265","33860","32520"
"In post","2023","Declared disabled","Black","Inner London - East","Male","95","95","35540","32520"
"In post","2023","Declared disabled","Black","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Inner London - West","Female","440","420","38850","34980"
"In post","2023","Declared disabled","Black","Inner London - West","Male","140","140","40310","36550"
"In post","2023","Declared disabled","Black","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Kent","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Kent","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","Female","25","25","[c]","[c]"
"In post","2023","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Merseyside","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Merseyside","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Outer London - East and North East","Female","105","95","33250","32520"
"In post","2023","Declared disabled","Black","Outer London - East and North East","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Black","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Outer London - South","Female","175","165","34730","32520"
"In post","2023","Declared disabled","Black","Outer London - South","Male","50","45","38360","36240"
"In post","2023","Declared disabled","Black","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Outer London - West and North West","Female","85","75","33160","32520"
"In post","2023","Declared disabled","Black","Outer London - West and North West","Male","30","30","32120","32520"
"In post","2023","Declared disabled","Black","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Shropshire and Staffordshire","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","South Yorkshire","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","South Yorkshire","Male","10","5","[c]","[c]"
"In post","2023","Declared disabled","Black","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Surrey, East and West Sussex","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","West Midlands","Female","155","140","28970","28120"
"In post","2023","Declared disabled","Black","West Midlands","Male","40","40","32600","29050"
"In post","2023","Declared disabled","Black","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","West Yorkshire","Female","30","30","30040","28120"
"In post","2023","Declared disabled","Black","West Yorkshire","Male","20","15","[c]","[c]"
"In post","2023","Declared disabled","Black","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Bedfordshire and Hertfordshire","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Cheshire","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Derbyshire and Nottinghamshire","Female","35","30","27520","27650"
"In post","2023","Declared disabled","Mixed","Derbyshire and Nottinghamshire","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Devon","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Dorset and Somerset","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Dorset and Somerset","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","East Anglia","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","East Anglia","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","East Wales","Female","35","35","32870","30610"
"In post","2023","Declared disabled","Mixed","East Wales","Male","20","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","East Yorkshire and Northern Lincolnshire","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Eastern Scotland","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Essex","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Essex","Unknown","[c]","[c]","[c]","[c]"
