"Status","Year","Age","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Asian","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","HM Revenue and Customs","Female","15","15","[c]","[c]"
"In post","2023","16-19","Asian","HM Revenue and Customs","Male","20","20","[c]","[c]"
"In post","2023","16-19","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Ministry of Justice","Male","5","5","[c]","[c]"
"In post","2023","16-19","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","Female","5","5","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
