"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Ministry of Defence","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","SEO/HEO","Heterosexual / straight","90","[c]","43660","44500"
"Leaver CS","2023","Ministry of Defence","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Outside London","AA/AO","Heterosexual / straight","1165","[c]","23830","22220"
"Leaver CS","2023","Ministry of Defence","Outside London","AA/AO","LGBO","40","[c]","24310","22220"
"Leaver CS","2023","Ministry of Defence","Outside London","AA/AO","Undeclared","115","[c]","26030","22220"
"Leaver CS","2023","Ministry of Defence","Outside London","AA/AO","Unknown","370","[c]","23980","22220"
"Leaver CS","2023","Ministry of Defence","Outside London","EO","Heterosexual / straight","510","[c]","29390","27470"
"Leaver CS","2023","Ministry of Defence","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Outside London","EO","Undeclared","60","[c]","30930","29000"
"Leaver CS","2023","Ministry of Defence","Outside London","EO","Unknown","105","[c]","27730","27080"
"Leaver CS","2023","Ministry of Defence","Outside London","G6/G7","Heterosexual / straight","230","[c]","62990","59180"
"Leaver CS","2023","Ministry of Defence","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Outside London","G6/G7","Undeclared","40","[c]","62070","59610"
"Leaver CS","2023","Ministry of Defence","Outside London","G6/G7","Unknown","135","[c]","56230","49260"
"Leaver CS","2023","Ministry of Defence","Outside London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Outside London","SEO/HEO","Heterosexual / straight","1055","[c]","38750","38300"
"Leaver CS","2023","Ministry of Defence","Outside London","SEO/HEO","LGBO","45","[c]","36350","34300"
"Leaver CS","2023","Ministry of Defence","Outside London","SEO/HEO","Undeclared","160","[c]","39470","39300"
"Leaver CS","2023","Ministry of Defence","Outside London","SEO/HEO","Unknown","300","[c]","37080","38070"
"Leaver CS","2023","Ministry of Defence","Outside London","Unknown","Heterosexual / straight","135","[c]","41620","37550"
"Leaver CS","2023","Ministry of Defence","Outside London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Outside London","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Outside London","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SEO/HEO","Unknown","35","[c]","46800","46540"
"Leaver CS","2023","Ministry of Defence","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Ministry of Justice","London","AA/AO","Heterosexual / straight","380","[c]","24670","25480"
"Leaver CS","2023","Ministry of Justice","London","AA/AO","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","AA/AO","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","AA/AO","Unknown","340","[c]","24690","25480"
"Leaver CS","2023","Ministry of Justice","London","EO","Heterosexual / straight","125","[c]","29660","29660"
"Leaver CS","2023","Ministry of Justice","London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","EO","Unknown","55","[c]","29260","29660"
"Leaver CS","2023","Ministry of Justice","London","G6/G7","Heterosexual / straight","90","[c]","62030","60570"
"Leaver CS","2023","Ministry of Justice","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","G6/G7","Unknown","40","[c]","62090","60570"
"Leaver CS","2023","Ministry of Justice","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","SEO/HEO","Heterosexual / straight","185","[c]","40950","41750"
"Leaver CS","2023","Ministry of Justice","London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","SEO/HEO","Unknown","75","[c]","38910","35410"
"Leaver CS","2023","Ministry of Justice","London","Unknown","Heterosexual / straight","190","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","AA/AO","Heterosexual / straight","3055","[c]","21400","21780"
"Leaver CS","2023","Ministry of Justice","Outside London","AA/AO","LGBO","310","[c]","21460","21780"
"Leaver CS","2023","Ministry of Justice","Outside London","AA/AO","Undeclared","315","[c]","21380","21780"
"Leaver CS","2023","Ministry of Justice","Outside London","AA/AO","Unknown","1515","[c]","21490","21780"
"Leaver CS","2023","Ministry of Justice","Outside London","EO","Heterosexual / straight","455","[c]","25860","25830"
"Leaver CS","2023","Ministry of Justice","Outside London","EO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","EO","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","EO","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","G6/G7","Heterosexual / straight","80","[c]","58640","59000"
"Leaver CS","2023","Ministry of Justice","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","SEO/HEO","Heterosexual / straight","435","[c]","37320","37680"
"Leaver CS","2023","Ministry of Justice","Outside London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","SEO/HEO","Undeclared","60","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","SEO/HEO","Unknown","75","[c]","36250","36050"
"Leaver CS","2023","Ministry of Justice","Outside London","Unknown","Heterosexual / straight","1020","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","Unknown","LGBO","110","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","Unknown","Undeclared","100","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Outside London","Unknown","Unknown","450","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","EO","Heterosexual / straight","30","[c]","37100","37730"
"Leaver CS","2023","National Crime Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","EO","Heterosexual / straight","75","[c]","35120","35740"
"Leaver CS","2023","National Crime Agency","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","SEO/HEO","Heterosexual / straight","65","[c]","44050","44260"
"Leaver CS","2023","National Crime Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","Heterosexual / straight","70","[c]","77830","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","Heterosexual / straight","65","[c]","47430","52290"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","G6/G7","Heterosexual / straight","30","[c]","64530","63020"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","SEO/HEO","Heterosexual / straight","30","[c]","36300","35500"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
