"Status","Year","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Female","Heterosexual / straight","70","[c]","42320","37110"
"Leaver CS","2023","Office of Gas and Electricity Markets","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Male","Heterosexual / straight","85","[c]","41030","35000"
"Leaver CS","2023","Office of Gas and Electricity Markets","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Male","Unknown","45","[c]","57920","55580"
"Leaver CS","2023","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Female","Heterosexual / straight","360","[c]","38970","32810"
"Leaver CS","2023","Scottish Government","Female","LGBO","40","[c]","36390","29450"
"Leaver CS","2023","Scottish Government","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Female","Unknown","420","[c]","31970","28490"
"Leaver CS","2023","Scottish Government","Male","Heterosexual / straight","325","[c]","41540","37060"
"Leaver CS","2023","Scottish Government","Male","LGBO","30","[c]","34000","33520"
"Leaver CS","2023","Scottish Government","Male","Undeclared","30","[c]","41710","37060"
"Leaver CS","2023","Scottish Government","Male","Unknown","475","[c]","33920","31290"
"Leaver CS","2023","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Male","Heterosexual / straight","35","[c]","60640","47000"
"Leaver CS","2023","UK Export Finance","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Female","Heterosexual / straight","230","[c]","27990","21200"
"Leaver CS","2023","UK Statistics Authority","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Female","Unknown","75","[c]","29220","24840"
"Leaver CS","2023","UK Statistics Authority","Male","Heterosexual / straight","230","[c]","30980","21200"
"Leaver CS","2023","UK Statistics Authority","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Male","Unknown","95","[c]","32080","26630"
"Leaver CS","2023","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Female","Heterosexual / straight","100","[c]","40050","38160"
"Leaver CS","2023","Welsh Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Male","Heterosexual / straight","65","[c]","46910","38160"
"Leaver CS","2023","Welsh Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Female","Heterosexual / straight","120","[c]","40440","32290"
"Leaver Dept.","2023","Attorney General's Departments","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Female","Unknown","40","[c]","43340","38940"
"Leaver Dept.","2023","Attorney General's Departments","Male","Heterosexual / straight","65","[c]","45170","49050"
"Leaver Dept.","2023","Attorney General's Departments","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Female","Heterosexual / straight","455","[c]","44720","40600"
"Leaver Dept.","2023","Cabinet Office","Female","LGBO","45","[c]","37790","35100"
"Leaver Dept.","2023","Cabinet Office","Female","Undeclared","40","[c]","43240","38460"
"Leaver Dept.","2023","Cabinet Office","Female","Unknown","415","[c]","35720","32000"
"Leaver Dept.","2023","Cabinet Office","Male","Heterosexual / straight","300","[c]","46380","40600"
"Leaver Dept.","2023","Cabinet Office","Male","LGBO","60","[c]","41770","37300"
"Leaver Dept.","2023","Cabinet Office","Male","Undeclared","50","[c]","48120","53000"
"Leaver Dept.","2023","Cabinet Office","Male","Unknown","350","[c]","37800","32960"
"Leaver Dept.","2023","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","255","[c]","41400","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Female","LGBO","35","[c]","38350","34670"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Female","Unknown","70","[c]","38860","32030"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","205","[c]","42410","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Male","LGBO","40","[c]","43360","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Male","Unknown","55","[c]","41380","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","90","[c]","44310","36340"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","85","[c]","47790","45020"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Female","Heterosexual / straight","235","[c]","42500","38070"
"Leaver Dept.","2023","Department for Education","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Female","Unknown","55","[c]","43200","39350"
"Leaver Dept.","2023","Department for Education","Male","Heterosexual / straight","135","[c]","45500","39090"
"Leaver Dept.","2023","Department for Education","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","225","[c]","26640","22150"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Female","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","155","[c]","26860","25550"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Female","Heterosexual / straight","70","[c]","41480","38160"
"Leaver Dept.","2023","Department for International Trade","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Female","Unknown","30","[c]","42280","38200"
"Leaver Dept.","2023","Department for International Trade","Male","Heterosexual / straight","65","[c]","42480","38160"
"Leaver Dept.","2023","Department for International Trade","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Male","Unknown","35","[c]","45130","41300"
"Leaver Dept.","2023","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Female","Heterosexual / straight","195","[c]","41460","36340"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Female","Unknown","35","[c]","43670","36220"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Male","Heterosexual / straight","135","[c]","43320","36250"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Female","Heterosexual / straight","200","[c]","33330","31660"
"Leaver Dept.","2023","Department for Transport","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Female","Unknown","65","[c]","33930","31660"
"Leaver Dept.","2023","Department for Transport","Male","Heterosexual / straight","195","[c]","38180","32240"
"Leaver Dept.","2023","Department for Transport","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Male","Unknown","65","[c]","36890","34710"
"Leaver Dept.","2023","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Female","Heterosexual / straight","1260","[c]","29840","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Female","LGBO","85","[c]","29190","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Female","Undeclared","90","[c]","28950","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Female","Unknown","225","[c]","31450","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Male","Heterosexual / straight","765","[c]","30520","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Male","LGBO","90","[c]","31020","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Male","Undeclared","70","[c]","31150","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Male","Unknown","155","[c]","30950","28120"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Female","Heterosexual / straight","195","[c]","42150","36330"
"Leaver Dept.","2023","Department of Health and Social Care","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Female","Undeclared","135","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Female","Unknown","55","[c]","41130","37060"
"Leaver Dept.","2023","Department of Health and Social Care","Male","Heterosexual / straight","85","[c]","42300","35710"
"Leaver Dept.","2023","Department of Health and Social Care","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Male","Undeclared","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Male","Unknown","65","[c]","47580","41250"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
