"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Inspector of Education and Training","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Inspector of Education and Training","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","London","Heterosexual / straight","45","40","33360","31950"
"In post","2023","Black","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Intelligence Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Black","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","London","Heterosexual / straight","55","55","45260","41550"
"In post","2023","Black","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","International Trade","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","London","Heterosexual / straight","50","50","36340","32760"
"In post","2023","Black","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Knowledge and Information Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Black","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","East of England","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Black","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","London","Heterosexual / straight","305","300","50460","52790"
"In post","2023","Black","Legal","London","LGBO","10","10","[c]","[c]"
"In post","2023","Black","Legal","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Black","Legal","London","Unknown","40","40","52850","55210"
"In post","2023","Black","Legal","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Legal","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Black","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","South East (England)","Unknown","5","5","[c]","[c]"
