"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Advisory, Conciliation and Arbitration Service","Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Finance","London","Inner London - West","10","10","44970","39950"
"In post","2023","Advisory, Conciliation and Arbitration Service","Finance","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Finance","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Human Resources","London","Inner London - West","10","10","39040","38230"
"In post","2023","Advisory, Conciliation and Arbitration Service","Human Resources","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Human Resources","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Human Resources","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Human Resources","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Human Resources","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Knowledge and Information Management","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Knowledge and Information Management","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","95","90","30080","29500"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","East of England","East Anglia","35","35","34830","34950"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","London","Inner London - West","90","85","40820","39360"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","125","115","30690","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","North West (England)","Greater Manchester","135","125","32000","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Scotland","West Central Scotland","85","75","31920","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","South East (England)","Hampshire and Isle of Wight","15","15","35090","35190"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","South East (England)","Kent","5","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","33170","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Wales","East Wales","75","70","30780","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","West Midlands (England)","West Midlands","60","55","32240","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Delivery","Yorkshire and The Humber","West Yorkshire","60","55","33250","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Research","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Research","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Operational Research","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Policy","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Policy","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Policy","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Policy","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Policy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Policy","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Policy","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Policy","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Project Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Project Delivery","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Project Delivery","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Commercial","South East (England)","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Digital, Data and Technology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Digital, Data and Technology","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","30720","30320"
"In post","2023","Animal and Plant Health Agency","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","28920","28850"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","31430","28010"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","East Midlands (England)","Lincolnshire","20","15","33820","32220"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","East of England","Bedfordshire and Hertfordshire","10","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","East of England","East Anglia","80","75","31480","30320"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","East of England","Essex","35","30","32130","30320"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","London","Inner London - West","15","15","37850","29570"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","London","Outer London - West and North West","55","55","35500","32720"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","35","30","32120","27560"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","North West (England)","Cheshire","20","20","33020","30320"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","North West (England)","Cumbria","160","150","24780","22150"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","North West (England)","Greater Manchester","20","20","30260","29150"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","North West (England)","Lancashire","90","80","29850","25920"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","Scotland","Eastern Scotland","40","40","27050","25920"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","Scotland","Highlands and Islands","20","15","24750","24030"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","Scotland","North Eastern Scotland","10","10","32000","26710"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","Scotland","Southern Scotland","35","35","28820","25920"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","South East (England)","Hampshire and Isle of Wight","35","35","30980","29150"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","South East (England)","Kent","60","60","30270","29150"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","South East (England)","Surrey, East and West Sussex","190","180","32850","29080"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","45","40","27350","25920"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","South West (England)","Devon","180","165","25600","22150"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","South West (England)","Dorset and Somerset","20","20","33200","30320"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","125","120","26780","25920"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","Wales","East Wales","100","95","28680","25920"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","Wales","West Wales and The Valleys","180","160","26630","25920"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","115","105","28150","25920"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","115","110","27110","25920"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","30","25","29300","29150"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","Yorkshire and The Humber","North Yorkshire","235","230","28370","25920"
"In post","2023","Animal and Plant Health Agency","Operational Delivery","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Other","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Other","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Other","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Other","South East (England)","Surrey, East and West Sussex","15","15","37140","40260"
"In post","2023","Animal and Plant Health Agency","Other","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Other","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Project Delivery","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Project Delivery","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Project Delivery","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Project Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Project Delivery","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","20","35450","34480"
"In post","2023","Animal and Plant Health Agency","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Project Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","30470","30320"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","East of England","East Anglia","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","North East (England)","Northumberland, and Tyne and Wear","15","15","29730","25920"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","North West (England)","Cumbria","15","15","25450","25920"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","South East (England)","Surrey, East and West Sussex","455","435","33670","29190"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","South West (England)","Devon","15","15","32640","28760"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","Wales","West Wales and The Valleys","15","15","26850","22500"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","Yorkshire and The Humber","North Yorkshire","10","10","35830","32570"
"In post","2023","Animal and Plant Health Agency","Unknown","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","East of England","East Anglia","10","10","44190","49400"
"In post","2023","Animal and Plant Health Agency","Veterinarian","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","London","Inner London - West","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","North West (England)","Cumbria","10","10","43960","38840"
"In post","2023","Animal and Plant Health Agency","Veterinarian","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Scotland","Eastern Scotland","10","10","43430","38460"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Scotland","Highlands and Islands","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Scotland","Southern Scotland","20","15","43400","37750"
"In post","2023","Animal and Plant Health Agency","Veterinarian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","South East (England)","Surrey, East and West Sussex","20","20","50160","41960"
"In post","2023","Animal and Plant Health Agency","Veterinarian","South West (England)","Cornwall and Isles of Scilly","15","15","44960","38910"
"In post","2023","Animal and Plant Health Agency","Veterinarian","South West (England)","Devon","25","20","44450","42810"
"In post","2023","Animal and Plant Health Agency","Veterinarian","South West (England)","Dorset and Somerset","15","15","42340","37330"
"In post","2023","Animal and Plant Health Agency","Veterinarian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","34970","30320"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Wales","East Wales","15","15","45360","38740"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Wales","West Wales and The Valleys","25","25","44630","44500"
"In post","2023","Animal and Plant Health Agency","Veterinarian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","10","45050","46020"
"In post","2023","Animal and Plant Health Agency","Veterinarian","West Midlands (England)","Shropshire and Staffordshire","15","15","46680","46720"
"In post","2023","Animal and Plant Health Agency","Veterinarian","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Yorkshire and The Humber","North Yorkshire","25","25","38290","37710"
"In post","2023","Attorney General's Office","Communications","London","Inner London - West","5","5","[c]","[c]"
"In post","2023","Attorney General's Office","Corporate Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","London","Inner London - West","20","20","57760","61980"
"In post","2023","Attorney General's Office","Operational Delivery","London","Inner London - West","5","5","[c]","[c]"
"In post","2023","Attorney General's Office","Other","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","London","Inner London - West","10","10","51560","51620"
"In post","2023","Building Digital UK","Counter Fraud","London","Inner London - West","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","London","Inner London - West","10","10","53890","58030"
"In post","2023","Building Digital UK","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Human Resources","London","Inner London - West","10","5","[c]","[c]"
"In post","2023","Building Digital UK","Human Resources","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","London","Inner London - West","15","15","46800","39040"
"In post","2023","Building Digital UK","Operational Research","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
