"Status","Year","Age","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for International Trade","London","Female","5","5","[c]","[c]"
"In post","2023","16-19","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Levelling Up, Housing and Communities","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Levelling Up, Housing and Communities","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Levelling Up, Housing and Communities","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Levelling Up, Housing and Communities","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","Wales","Female","50","45","20870","22500"
"In post","2023","16-19","Department for Transport","Wales","Male","30","25","20600","19000"
"In post","2023","16-19","Department for Transport","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","North East (England)","Female","5","5","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","North West (England)","Female","10","10","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Scotland","Male","5","5","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Wales","Female","5","5","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","South East (England)","Female","10","10","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","South East (England)","Male","25","25","[c]","[c]"
"In post","2023","16-19","HM Land Registry","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","London","Female","5","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","London","Male","5","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","North East (England)","Female","15","15","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","North West (England)","Female","15","15","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","North West (England)","Male","15","15","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Scotland","Female","15","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Scotland","Male","15","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","South West (England)","Male","5","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Wales","Female","10","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Wales","Male","10","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","West Midlands (England)","Male","10","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2023","16-19","HM Treasury","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","East of England","Male","15","10","[c]","[c]"
"In post","2023","16-19","Home Office","London","Female","10","10","[c]","[c]"
"In post","2023","16-19","Home Office","London","Male","15","15","[c]","[c]"
"In post","2023","16-19","Home Office","North East (England)","Female","5","5","[c]","[c]"
"In post","2023","16-19","Home Office","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","North West (England)","Female","20","15","[c]","[c]"
"In post","2023","16-19","Home Office","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","16-19","Home Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","South East (England)","Female","20","20","[c]","[c]"
"In post","2023","16-19","Home Office","South East (England)","Male","20","20","[c]","[c]"
"In post","2023","16-19","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2023","16-19","Home Office","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Scotland","Male","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","South East (England)","Female","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","South East (England)","Male","15","15","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","South West (England)","Female","35","35","20070","19460"
"In post","2023","16-19","Ministry of Defence","South West (England)","Male","110","110","20100","19430"
"In post","2023","16-19","Ministry of Defence","Unknown","Female","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Unknown","Male","20","20","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Wales","Male","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","East Midlands (England)","Female","25","25","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","East Midlands (England)","Male","25","25","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","East of England","Female","25","25","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","East of England","Male","15","15","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","London","Female","15","10","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","London","Male","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","North East (England)","Female","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","North West (England)","Female","30","25","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","South East (England)","Female","30","30","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","South East (England)","Male","20","20","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","South West (England)","Female","15","15","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","South West (England)","Male","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Wales","Female","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Wales","Male","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2023","16-19","National Crime Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Scotland","Female","40","40","23170","22920"
"In post","2023","16-19","Scottish Government","Scotland","Male","40","35","23090","23130"
"In post","2023","16-19","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","South East (England)","Male","10","5","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","Wales","Female","5","5","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","Wales","Male","5","5","[c]","[c]"
"In post","2023","16-19","Welsh Government","Wales","Female","5","5","[c]","[c]"
"In post","2023","16-19","Welsh Government","Wales","Male","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","East Midlands (England)","Female","65","65","26430","24430"
"In post","2023","20-29","Attorney General's Departments","East Midlands (England)","Male","35","35","26010","22870"
"In post","2023","20-29","Attorney General's Departments","East of England","Female","75","70","30400","26900"
"In post","2023","20-29","Attorney General's Departments","East of England","Male","15","15","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","London","Female","500","495","33370","28200"
"In post","2023","20-29","Attorney General's Departments","London","Male","260","260","34440","30160"
"In post","2023","20-29","Attorney General's Departments","North East (England)","Female","40","40","28910","26900"
"In post","2023","20-29","Attorney General's Departments","North East (England)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","North West (England)","Female","125","125","29650","26900"
"In post","2023","20-29","Attorney General's Departments","North West (England)","Male","45","45","26440","24430"
"In post","2023","20-29","Attorney General's Departments","South East (England)","Female","115","115","28520","28200"
"In post","2023","20-29","Attorney General's Departments","South East (England)","Male","50","50","28430","24480"
"In post","2023","20-29","Attorney General's Departments","South West (England)","Female","50","50","26860","26900"
"In post","2023","20-29","Attorney General's Departments","South West (England)","Male","20","20","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Wales","Female","40","40","29600","24430"
"In post","2023","20-29","Attorney General's Departments","Wales","Male","10","10","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","West Midlands (England)","Female","65","65","28260","26900"
"In post","2023","20-29","Attorney General's Departments","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Yorkshire and The Humber","Female","125","125","29890","26900"
"In post","2023","20-29","Attorney General's Departments","Yorkshire and The Humber","Male","50","50","29030","26900"
"In post","2023","20-29","Cabinet Office","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","20-29","Cabinet Office","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","20-29","Cabinet Office","East of England","Female","15","15","[c]","[c]"
"In post","2023","20-29","Cabinet Office","East of England","Male","15","15","[c]","[c]"
"In post","2023","20-29","Cabinet Office","London","Female","1175","1175","35630","32790"
"In post","2023","20-29","Cabinet Office","London","Male","830","830","37050","32960"
"In post","2023","20-29","Cabinet Office","North East (England)","Female","50","50","27090","24860"
"In post","2023","20-29","Cabinet Office","North East (England)","Male","30","30","27300","24860"
"In post","2023","20-29","Cabinet Office","North West (England)","Female","135","135","33840","32070"
"In post","2023","20-29","Cabinet Office","North West (England)","Male","95","95","33880","30960"
"In post","2023","20-29","Cabinet Office","Scotland","Female","75","75","30630","30130"
"In post","2023","20-29","Cabinet Office","Scotland","Male","55","55","30430","30130"
