"Status","Year","Disability","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Conwy and Denbighshire","Female","65","65","30590","28120"
"In post","2023","Declared disabled","Conwy and Denbighshire","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","Female","170","145","27890","28120"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","Male","90","85","27840","27590"
"In post","2023","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Coventry","Female","195","175","34220","30710"
"In post","2023","Declared disabled","Coventry","Male","105","100","36620","31670"
"In post","2023","Declared disabled","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Croydon","Female","645","600","38630","34370"
"In post","2023","Declared disabled","Croydon","Male","420","400","42970","39450"
"In post","2023","Declared disabled","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Darlington","Female","140","130","36140","31170"
"In post","2023","Declared disabled","Darlington","Male","65","65","39330","37590"
"In post","2023","Declared disabled","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derby","Female","130","110","26740","24570"
"In post","2023","Declared disabled","Derby","Male","70","65","27170","27450"
"In post","2023","Declared disabled","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Devon CC","Female","430","375","30650","28120"
"In post","2023","Declared disabled","Devon CC","Male","355","340","32730","30320"
"In post","2023","Declared disabled","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dorset","Female","155","140","30700","28120"
"In post","2023","Declared disabled","Dorset","Male","140","135","32730","32920"
"In post","2023","Declared disabled","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dudley","Female","155","135","26480","28120"
"In post","2023","Declared disabled","Dudley","Male","70","65","27100","25170"
"In post","2023","Declared disabled","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Dumfries and Galloway","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Dumfries and Galloway","Male","15","10","[c]","[c]"
"In post","2023","Declared disabled","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Durham","Female","410","360","28500","28080"
"In post","2023","Declared disabled","Durham","Male","260","235","30040","28120"
"In post","2023","Declared disabled","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ealing","Female","50","45","34760","32520"
"In post","2023","Declared disabled","Ealing","Male","35","35","33820","32520"
"In post","2023","Declared disabled","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Ayrshire and North Ayrshire mainland","Female","70","60","26890","28120"
"In post","2023","Declared disabled","East Ayrshire and North Ayrshire mainland","Male","45","45","29450","28120"
"In post","2023","Declared disabled","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Cumbria","Female","95","85","31390","26850"
"In post","2023","Declared disabled","East Cumbria","Male","60","60","28010","24530"
"In post","2023","Declared disabled","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Derbyshire","Female","65","55","27190","28120"
"In post","2023","Declared disabled","East Derbyshire","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","60","55","29190","28120"
"In post","2023","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","90","85","34310","37060"
"In post","2023","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Kent","Female","300","265","30070","27650"
"In post","2023","Declared disabled","East Kent","Male","230","220","31220","27650"
"In post","2023","Declared disabled","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Lancashire","Female","65","60","28800","28120"
"In post","2023","Declared disabled","East Lancashire","Male","30","30","29040","28120"
"In post","2023","Declared disabled","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Lothian and Midlothian","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","East Lothian and Midlothian","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Merseyside","Female","160","140","28670","28120"
"In post","2023","Declared disabled","East Merseyside","Male","50","50","28120","28120"
"In post","2023","Declared disabled","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Riding of Yorkshire","Female","95","90","29650","28120"
"In post","2023","Declared disabled","East Riding of Yorkshire","Male","115","110","32180","29890"
"In post","2023","Declared disabled","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Surrey","Female","65","60","34130","31310"
"In post","2023","Declared disabled","East Surrey","Male","60","55","34120","33520"
"In post","2023","Declared disabled","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Sussex CC","Female","220","185","26650","28120"
"In post","2023","Declared disabled","East Sussex CC","Male","120","110","27560","28120"
"In post","2023","Declared disabled","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Enfield","Female","45","40","33910","32520"
"In post","2023","Declared disabled","Enfield","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex Haven Gateway","Female","70","60","30670","31280"
"In post","2023","Declared disabled","Essex Haven Gateway","Male","55","50","32770","31280"
"In post","2023","Declared disabled","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex Thames Gateway","Female","145","125","29550","31280"
"In post","2023","Declared disabled","Essex Thames Gateway","Male","35","35","28910","30460"
"In post","2023","Declared disabled","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Falkirk","Female","150","125","28680","28120"
"In post","2023","Declared disabled","Falkirk","Male","70","65","28970","28120"
"In post","2023","Declared disabled","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Flintshire and Wrexham","Female","190","175","29230","28120"
"In post","2023","Declared disabled","Flintshire and Wrexham","Male","90","90","29820","28710"
"In post","2023","Declared disabled","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Glasgow City","Female","1055","935","31300","28120"
"In post","2023","Declared disabled","Glasgow City","Male","720","680","32120","28120"
"In post","2023","Declared disabled","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire CC","Female","115","100","28840","28080"
"In post","2023","Declared disabled","Gloucestershire CC","Male","75","70","32250","28120"
"In post","2023","Declared disabled","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester North East","Female","125","110","29180","28120"
"In post","2023","Declared disabled","Greater Manchester North East","Male","60","55","30970","28120"
"In post","2023","Declared disabled","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester North West","Female","260","225","26780","24570"
"In post","2023","Declared disabled","Greater Manchester North West","Male","115","105","27870","27450"
"In post","2023","Declared disabled","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester South East","Female","125","110","26790","25830"
"In post","2023","Declared disabled","Greater Manchester South East","Male","60","55","26440","27480"
"In post","2023","Declared disabled","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester South West","Female","540","490","33730","28130"
"In post","2023","Declared disabled","Greater Manchester South West","Male","470","450","34670","30130"
"In post","2023","Declared disabled","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gwent Valleys","Female","110","95","28480","28120"
"In post","2023","Declared disabled","Gwent Valleys","Male","30","25","[c]","[c]"
"In post","2023","Declared disabled","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gwynedd","Female","75","65","26660","27650"
"In post","2023","Declared disabled","Gwynedd","Male","40","40","29240","28120"
"In post","2023","Declared disabled","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hackney and Newham","Female","445","405","40070","34370"
"In post","2023","Declared disabled","Hackney and Newham","Male","300","285","44040","39790"
"In post","2023","Declared disabled","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Haringey and Islington","Female","150","140","33490","32520"
"In post","2023","Declared disabled","Haringey and Islington","Male","90","85","35410","32980"
"In post","2023","Declared disabled","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Harrow and Hillingdon","Female","190","170","32360","31570"
"In post","2023","Declared disabled","Harrow and Hillingdon","Male","150","140","33270","30510"
"In post","2023","Declared disabled","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hartlepool and Stockton-on-Tees","Female","135","120","30530","28120"
"In post","2023","Declared disabled","Hartlepool and Stockton-on-Tees","Male","80","75","30370","28480"
"In post","2023","Declared disabled","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Heart of Essex","Female","100","95","33640","31280"
"In post","2023","Declared disabled","Heart of Essex","Male","45","45","32910","29050"
"In post","2023","Declared disabled","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, County of","Female","30","25","29370","28120"
"In post","2023","Declared disabled","Herefordshire, County of","Male","15","10","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hertfordshire CC","Female","260","235","34670","31290"
"In post","2023","Declared disabled","Hertfordshire CC","Male","105","100","35730","32440"
"In post","2023","Declared disabled","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hounslow and Richmond upon Thames","Female","155","140","34020","32520"
"In post","2023","Declared disabled","Hounslow and Richmond upon Thames","Male","130","125","35750","34110"
"In post","2023","Declared disabled","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Female","75","65","30110","28120"
"In post","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Male","50","45","30980","28490"
"In post","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","80","70","29280","28120"
"In post","2023","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","45","45","32550","28120"
"In post","2023","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Isle of Anglesey","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Isle of Anglesey","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Isle of Wight","Female","75","65","27940","28120"
"In post","2023","Declared disabled","Isle of Wight","Male","65","65","30650","28120"
"In post","2023","Declared disabled","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Female","60","55","32370","32520"
"In post","2023","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Male","35","30","34830","34980"
"In post","2023","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Kent Thames Gateway","Female","115","105","30440","31280"
"In post","2023","Declared disabled","Kent Thames Gateway","Male","90","85","33150","32410"
"In post","2023","Declared disabled","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Kingston upon Hull, City of","Female","170","145","27960","28120"
"In post","2023","Declared disabled","Kingston upon Hull, City of","Male","120","105","28940","28080"
"In post","2023","Declared disabled","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lambeth","Female","140","130","38070","32520"
"In post","2023","Declared disabled","Lambeth","Male","85","80","39560","37170"
"In post","2023","Declared disabled","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lancaster and Wyre","Female","75","65","28890","27470"
"In post","2023","Declared disabled","Lancaster and Wyre","Male","75","70","30190","27470"
"In post","2023","Declared disabled","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Leeds","Female","920","850","34640","31270"
"In post","2023","Declared disabled","Leeds","Male","565","540","35840","32060"
"In post","2023","Declared disabled","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Leicester","Female","210","190","27150","25340"
"In post","2023","Declared disabled","Leicester","Male","130","125","27240","27190"
"In post","2023","Declared disabled","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire CC and Rutland","Female","160","135","29230","28120"
"In post","2023","Declared disabled","Leicestershire CC and Rutland","Male","85","80","32200","28480"
"In post","2023","Declared disabled","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lewisham and Southwark","Female","135","125","33970","32520"
"In post","2023","Declared disabled","Lewisham and Southwark","Male","50","45","34760","32520"
"In post","2023","Declared disabled","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lincolnshire CC","Female","290","260","28800","28120"
"In post","2023","Declared disabled","Lincolnshire CC","Male","195","185","31520","29050"
"In post","2023","Declared disabled","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lisburn and Castlereagh","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","Lisburn and Castlereagh","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Liverpool","Female","930","825","31350","28120"
"In post","2023","Declared disabled","Liverpool","Male","540","515","32090","28120"
"In post","2023","Declared disabled","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","15","10","[c]","[c]"
"In post","2023","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Luton","Female","65","55","28070","28120"
"In post","2023","Declared disabled","Luton","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Manchester","Female","570","530","35230","31270"
"In post","2023","Declared disabled","Manchester","Male","405","390","36790","33070"
"In post","2023","Declared disabled","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medway","Female","120","115","31140","30910"
"In post","2023","Declared disabled","Medway","Male","60","55","34390","31280"
"In post","2023","Declared disabled","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Merton, Kingston upon Thames and Sutton","Female","60","55","32910","32520"
"In post","2023","Declared disabled","Merton, Kingston upon Thames and Sutton","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid Kent","Female","95","90","32110","31280"
"In post","2023","Declared disabled","Mid Kent","Male","65","60","32950","31780"
"In post","2023","Declared disabled","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid Lancashire","Female","565","485","28070","27890"
"In post","2023","Declared disabled","Mid Lancashire","Male","345","315","28760","27450"
"In post","2023","Declared disabled","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid Ulster","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid Ulster","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Milton Keynes","Female","140","130","31150","28120"
"In post","2023","Declared disabled","Milton Keynes","Male","95","95","35350","32380"
"In post","2023","Declared disabled","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Monmouthshire and Newport","Female","320","290","32950","31060"
