"Status","Year","Disability","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Attorney General's Departments","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","London","Westminster","460","430","50420","52790"
"In post","2023","Declared disabled","Attorney General's Departments","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North East (England)","South Teesside","15","15","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North East (England)","Tyneside","30","30","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","East Cumbria","5","5","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","Liverpool","45","40","38790","32000"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","Manchester","50","45","41980","44000"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","Mid Lancashire","30","25","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","Warrington","5","5","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","Berkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","Brighton and Hove","20","20","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","East Kent","20","20","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","Portsmouth","20","20","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","South Hampshire","20","20","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","West Surrey","15","15","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South West (England)","Bristol, City of","25","25","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South West (England)","Devon CC","15","15","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Wales","Cardiff and Vale of Glamorgan","25","25","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Wales","Swansea","15","15","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Birmingham","60","55","41420","44050"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Stoke-on-Trent","5","5","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Kingston upon Hull, City of","15","10","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Leeds","65","60","42450","35000"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Sheffield","10","10","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","Wakefield","10","10","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","York","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","Nottingham","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East of England","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East of England","Norwich and East Norfolk","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","London","Hackney and Newham","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","London","Tower Hamlets","180","175","50840","56430"
"In post","2023","Declared disabled","Cabinet Office","London","Westminster","540","535","45550","35650"
"In post","2023","Declared disabled","Cabinet Office","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North East (England)","Tyneside","75","70","30830","25580"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Blackpool","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Greater Manchester South West","25","25","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Liverpool","45","45","43260","39860"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Manchester","45","45","48100","50690"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Scotland","City of Edinburgh","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Scotland","Glasgow City","55","55","39770","33020"
"In post","2023","Declared disabled","Cabinet Office","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","Berkshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","Central Hampshire","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","Milton Keynes","15","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South West (England)","Bristol, City of","30","30","44360","38440"
"In post","2023","Declared disabled","Cabinet Office","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South West (England)","Wiltshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Wales","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Wales","Monmouthshire and Newport","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands (England)","Birmingham","30","30","46330","38460"
"In post","2023","Declared disabled","Cabinet Office","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","Leeds","45","45","44220","40050"
"In post","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","Sheffield","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Yorkshire and The Humber","York","100","100","35390","33020"
"In post","2023","Declared disabled","Chancellor's other departments","London","Camden and City of London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","London","Westminster","10","10","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","London","Westminster","5","5","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","North West (England)","Sefton","25","25","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","London","Tower Hamlets","45","45","55100","44310"
"In post","2023","Declared disabled","Competition and Markets Authority","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","35","30","32380","32110"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Suffolk CC","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Croydon","10","5","[c]","[c]"
