"Status","Year","Parent_department","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office","Outside London","SCS level","Male","115","115","105640","100200"
"In post","2023","Cabinet Office","Outside London","SEO","Female","395","380","39380","39580"
"In post","2023","Cabinet Office","Outside London","SEO","Male","290","290","39560","40000"
"In post","2023","Cabinet Office","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","EO","Female","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","EO","Male","35","35","25070","24610"
"In post","2023","Cabinet Office","Unknown","G6","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","G6","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","G7","Female","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","G7","Male","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","HEO","Female","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","HEO","Male","20","15","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","SEO","Female","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","SEO","Male","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","London","AO","Female","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","London","EO","Female","20","20","[c]","[c]"
"In post","2023","Chancellor's other departments","London","EO","Male","15","15","[c]","[c]"
"In post","2023","Chancellor's other departments","London","G6","Female","50","40","87560","81560"
"In post","2023","Chancellor's other departments","London","G6","Male","65","60","94010","90000"
"In post","2023","Chancellor's other departments","London","G7","Female","20","20","[c]","[c]"
"In post","2023","Chancellor's other departments","London","G7","Male","45","45","56870","58170"
"In post","2023","Chancellor's other departments","London","HEO","Female","20","20","[c]","[c]"
"In post","2023","Chancellor's other departments","London","HEO","Male","35","35","36860","36780"
"In post","2023","Chancellor's other departments","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","London","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","London","SEO","Female","30","30","[c]","[c]"
"In post","2023","Chancellor's other departments","London","SEO","Male","25","25","[c]","[c]"
"In post","2023","Chancellor's other departments","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Outside London","EO","Male","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Outside London","G6","Female","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Outside London","G6","Male","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Outside London","G7","Female","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Outside London","G7","Male","15","15","[c]","[c]"
"In post","2023","Chancellor's other departments","Outside London","HEO","Female","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Outside London","SEO","Female","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Outside London","SEO","Male","10","10","[c]","[c]"
"In post","2023","Charity Commission","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","G6","Female","5","5","[c]","[c]"
"In post","2023","Charity Commission","London","G6","Male","5","5","[c]","[c]"
"In post","2023","Charity Commission","London","G7","Female","15","15","[c]","[c]"
"In post","2023","Charity Commission","London","G7","Male","5","5","[c]","[c]"
"In post","2023","Charity Commission","London","HEO","Female","10","10","[c]","[c]"
"In post","2023","Charity Commission","London","HEO","Male","10","10","[c]","[c]"
"In post","2023","Charity Commission","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","SEO","Female","10","10","[c]","[c]"
"In post","2023","Charity Commission","London","SEO","Male","5","5","[c]","[c]"
"In post","2023","Charity Commission","Outside London","AO","Female","10","10","[c]","[c]"
"In post","2023","Charity Commission","Outside London","AO","Male","10","10","[c]","[c]"
"In post","2023","Charity Commission","Outside London","EO","Female","75","75","25640","25300"
"In post","2023","Charity Commission","Outside London","EO","Male","40","40","25840","25300"
"In post","2023","Charity Commission","Outside London","G6","Female","5","5","[c]","[c]"
"In post","2023","Charity Commission","Outside London","G6","Male","5","5","[c]","[c]"
"In post","2023","Charity Commission","Outside London","G7","Female","25","25","[c]","[c]"
"In post","2023","Charity Commission","Outside London","G7","Male","10","10","[c]","[c]"
"In post","2023","Charity Commission","Outside London","HEO","Female","80","75","30530","30170"
"In post","2023","Charity Commission","Outside London","HEO","Male","65","60","30450","30170"
"In post","2023","Charity Commission","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","SEO","Female","50","45","39090","38800"
"In post","2023","Charity Commission","Outside London","SEO","Male","35","35","39620","38800"
"In post","2023","Competition and Markets Authority","London","AO","Female","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","AO","Male","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","EO","Female","35","30","28610","28200"
"In post","2023","Competition and Markets Authority","London","EO","Male","20","20","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","G6","Female","100","95","77200","76720"
"In post","2023","Competition and Markets Authority","London","G6","Male","95","95","77990","77300"
"In post","2023","Competition and Markets Authority","London","G7","Female","105","95","58000","56360"
"In post","2023","Competition and Markets Authority","London","G7","Male","110","110","58910","58050"
"In post","2023","Competition and Markets Authority","London","HEO","Female","70","70","35710","35400"
"In post","2023","Competition and Markets Authority","London","HEO","Male","65","65","35460","34620"
"In post","2023","Competition and Markets Authority","London","SCS level","Female","45","45","110320","102320"
"In post","2023","Competition and Markets Authority","London","SCS level","Male","70","65","110800","102320"
"In post","2023","Competition and Markets Authority","London","SEO","Female","25","25","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","SEO","Male","25","25","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","G6","Female","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","G6","Male","20","20","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","G7","Female","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","G7","Male","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","HEO","Female","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","HEO","Male","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Outside London","SEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","AA","Male","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","AO","Female","75","70","25540","25810"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","AO","Male","45","45","25960","25900"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","EO","Female","205","195","29470","28740"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","EO","Male","125","125","29640","28740"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","G6","Female","345","330","68700","66790"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","G6","Male","375","370","69620","66790"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","G7","Female","920","885","56670","55280"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","G7","Male","1015","1005","57140","55350"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","HEO","Female","495","480","35890","34740"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","HEO","Male","465","460","36300","34740"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","SCS level","Female","160","145","83400","77420"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","SCS level","Male","175","170","87840","79860"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","SEO","Female","680","665","42750","41360"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","SEO","Male","650","645","43210","41360"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","AA","Female","50","50","19660","20200"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","AA","Male","50","50","19270","19080"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","AO","Female","720","625","22410","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","AO","Male","420","410","22380","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","EO","Female","840","770","26300","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","EO","Male","655","645","26930","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","G6","Female","165","155","64960","64470"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","G6","Male","245","235","64400","62690"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","G7","Female","570","545","52270","50710"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","G7","Male","800","775","54130","52230"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","HEO","Female","1060","990","33240","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","HEO","Male","955","925","34060","32740"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","Female","35","30","88190","83000"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","Male","50","50","86340","76780"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","SEO","Female","910","850","41590","41020"
"In post","2023","Department for Business, Energy and Industrial Strategy","Outside London","SEO","Male","1130","1100","42160","41240"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","HEO","Female","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","SEO","Female","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","SEO","Male","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","EO","Female","85","80","28610","27780"
"In post","2023","Department for Digital, Culture, Media and Sport","London","EO","Male","50","50","28120","27780"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G6","Female","120","115","65550","64450"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G6","Male","95","95","65940","64850"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G7","Female","320","315","54830","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G7","Male","285","285","55180","53430"
"In post","2023","Department for Digital, Culture, Media and Sport","London","HEO","Female","330","325","37230","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","London","HEO","Male","240","235","37620","35630"
"In post","2023","Department for Digital, Culture, Media and Sport","London","SCS level","Female","60","55","86580","77340"
"In post","2023","Department for Digital, Culture, Media and Sport","London","SCS level","Male","50","50","88180","82500"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","EO","Female","20","20","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","EO","Male","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","G6","Female","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","G6","Male","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","G7","Female","50","50","52650","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","G7","Male","50","50","52840","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","HEO","Female","60","60","33890","32560"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","HEO","Male","75","75","34840","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Department for Education","London","AO","Female","20","15","[c]","[c]"
"In post","2023","Department for Education","London","AO","Male","10","10","[c]","[c]"
"In post","2023","Department for Education","London","EO","Female","120","115","30290","30560"
"In post","2023","Department for Education","London","EO","Male","70","70","30340","30560"
"In post","2023","Department for Education","London","G6","Female","225","205","67590","66210"
"In post","2023","Department for Education","London","G6","Male","160","155","68730","67010"
"In post","2023","Department for Education","London","G7","Female","465","440","56370","55290"
"In post","2023","Department for Education","London","G7","Male","275","275","56860","55560"
"In post","2023","Department for Education","London","HEO","Female","240","230","35320","34400"
"In post","2023","Department for Education","London","HEO","Male","105","105","36030","34850"
"In post","2023","Department for Education","London","SCS level","Female","110","105","86870","77900"
"In post","2023","Department for Education","London","SCS level","Male","70","70","85440","77000"
"In post","2023","Department for Education","London","SEO","Female","345","330","43290","41940"
"In post","2023","Department for Education","London","SEO","Male","195","195","43070","41720"
"In post","2023","Department for Education","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Outside London","AO","Female","50","45","21950","22020"
"In post","2023","Department for Education","Outside London","AO","Male","20","20","[c]","[c]"
"In post","2023","Department for Education","Outside London","EO","Female","395","370","26560","25900"
"In post","2023","Department for Education","Outside London","EO","Male","205","200","26690","26940"
"In post","2023","Department for Education","Outside London","G6","Female","285","270","64510","62880"
"In post","2023","Department for Education","Outside London","G6","Male","315","310","65600","63510"
"In post","2023","Department for Education","Outside London","G7","Female","895","855","52140","51460"
"In post","2023","Department for Education","Outside London","G7","Male","675","665","52320","51580"
"In post","2023","Department for Education","Outside London","HEO","Female","790","750","31140","30330"
"In post","2023","Department for Education","Outside London","HEO","Male","495","490","31490","30710"
"In post","2023","Department for Education","Outside London","SCS level","Female","65","60","81390","76510"
"In post","2023","Department for Education","Outside London","SCS level","Male","50","50","85120","78400"
"In post","2023","Department for Education","Outside London","SEO","Female","1110","1050","38920","37590"
"In post","2023","Department for Education","Outside London","SEO","Male","725","720","39120","37710"
"In post","2023","Department for Education","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Outside London","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","AO","Female","35","30","25360","25340"
"In post","2023","Department for Environment, Food and Rural Affairs","London","AO","Male","25","25","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","EO","Female","150","145","29330","29080"
"In post","2023","Department for Environment, Food and Rural Affairs","London","EO","Male","115","110","29300","29080"
"In post","2023","Department for Environment, Food and Rural Affairs","London","G6","Female","135","125","65370","64850"
"In post","2023","Department for Environment, Food and Rural Affairs","London","G6","Male","120","120","65190","64320"
"In post","2023","Department for Environment, Food and Rural Affairs","London","G7","Female","390","375","54970","54330"
"In post","2023","Department for Environment, Food and Rural Affairs","London","G7","Male","325","325","55130","54330"
"In post","2023","Department for Environment, Food and Rural Affairs","London","HEO","Female","295","290","34030","33830"
"In post","2023","Department for Environment, Food and Rural Affairs","London","HEO","Male","285","280","33920","33830"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SCS level","Female","60","60","85500","78260"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SCS level","Male","65","65","85050","78360"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SEO","Female","345","335","40650","40260"
"In post","2023","Department for Environment, Food and Rural Affairs","London","SEO","Male","290","285","41140","40260"
"In post","2023","Department for Environment, Food and Rural Affairs","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","AO","Female","1490","1315","22470","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","AO","Male","980","960","22450","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","EO","Female","1195","1105","26470","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","EO","Male","780","760","26490","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","G6","Female","235","225","61200","60020"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","G6","Male","275","270","61630","60460"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","G7","Female","775","740","50300","49400"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","G7","Male","730","720","50670","49400"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","HEO","Female","1080","1015","31040","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","HEO","Male","740","730","31080","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SCS level","Female","55","55","80850","74100"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SCS level","Male","55","55","83010","78950"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SEO","Female","1120","1050","38230","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","SEO","Male","870","850","38450","37310"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","London","AO","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","London","AO","Male","10","10","[c]","[c]"
"In post","2023","Department for International Trade","London","EO","Female","130","130","29980","29280"
"In post","2023","Department for International Trade","London","EO","Male","95","95","29820","29280"
"In post","2023","Department for International Trade","London","G6","Female","130","125","68040","65980"
"In post","2023","Department for International Trade","London","G6","Male","145","145","68260","66590"
"In post","2023","Department for International Trade","London","G7","Female","390","380","56620","55370"
"In post","2023","Department for International Trade","London","G7","Male","405","400","57120","55500"
"In post","2023","Department for International Trade","London","HEO","Female","290","290","35460","35010"
"In post","2023","Department for International Trade","London","HEO","Male","275","275","35740","35010"
"In post","2023","Department for International Trade","London","SCS level","Female","70","65","84260","77310"
"In post","2023","Department for International Trade","London","SCS level","Male","80","75","93170","81970"
"In post","2023","Department for International Trade","London","SEO","Female","315","315","42380","41550"
"In post","2023","Department for International Trade","London","SEO","Male","340","340","42660","41550"
"In post","2023","Department for International Trade","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","EO","Female","45","40","26130","25660"
"In post","2023","Department for International Trade","Outside London","EO","Male","25","25","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","G6","Female","20","20","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","G6","Male","20","20","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","G7","Female","65","65","51610","52000"
"In post","2023","Department for International Trade","Outside London","G7","Male","80","80","54820","53010"
"In post","2023","Department for International Trade","Outside London","HEO","Female","65","60","32520","31680"
"In post","2023","Department for International Trade","Outside London","HEO","Male","55","55","31660","31440"
"In post","2023","Department for International Trade","Outside London","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Outside London","SEO","Female","125","120","41080","41790"
"In post","2023","Department for International Trade","Outside London","SEO","Male","145","145","41090","40350"
"In post","2023","Department for International Trade","Overseas","G6","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","G6","Male","25","25","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","G7","Female","20","20","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","G7","Male","45","45","55970","55370"
"In post","2023","Department for International Trade","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","HEO","Male","15","15","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","SEO","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","SEO","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","London","AO","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","London","AO","Male","15","15","[c]","[c]"
