"Status","Year","Disability","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Female","Heterosexual / straight","210","195","29330","25920"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Female","LGBO","30","30","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Male","Heterosexual / straight","105","105","31030","26850"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Male","LGBO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Male","Undeclared","25","20","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Female","Heterosexual / straight","340","325","42470","38600"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Female","LGBO","55","55","43390","41870"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Female","Undeclared","50","45","44560","40800"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Male","Heterosexual / straight","240","235","45650","40910"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Male","LGBO","65","65","49510","50690"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Male","Undeclared","35","35","48040","46280"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Female","Heterosexual / straight","45","45","32160","32960"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Female","Unknown","145","145","29910","30130"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Male","Unknown","75","75","30340","30130"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Female","Heterosexual / straight","55","50","30710","25610"
"In post","2023","Declared disabled","Companies House","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Male","Heterosexual / straight","30","30","34140","28070"
"In post","2023","Declared disabled","Companies House","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Male","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Female","Heterosexual / straight","35","35","39520","40450"
"In post","2023","Declared disabled","Crown Commercial Service","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Female","Heterosexual / straight","85","80","38410","31540"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Male","Heterosexual / straight","35","35","41020","36540"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Female","Heterosexual / straight","520","470","41250","33810"
"In post","2023","Declared disabled","Crown Prosecution Service","Female","LGBO","40","40","36110","28530"
"In post","2023","Declared disabled","Crown Prosecution Service","Female","Undeclared","30","25","41000","38850"
"In post","2023","Declared disabled","Crown Prosecution Service","Female","Unknown","65","55","41390","33810"
"In post","2023","Declared disabled","Crown Prosecution Service","Male","Heterosexual / straight","210","205","42990","36780"
"In post","2023","Declared disabled","Crown Prosecution Service","Male","LGBO","35","35","45500","45820"
"In post","2023","Declared disabled","Crown Prosecution Service","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Male","Unknown","30","25","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Female","Heterosexual / straight","360","330","36840","33550"
"In post","2023","Declared disabled","Defence Equipment and Support","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Female","Undeclared","50","45","38500","33370"
"In post","2023","Declared disabled","Defence Equipment and Support","Female","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Male","Heterosexual / straight","535","525","39330","38700"
"In post","2023","Declared disabled","Defence Equipment and Support","Male","LGBO","30","30","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Male","Undeclared","90","90","40890","41860"
"In post","2023","Declared disabled","Defence Equipment and Support","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Female","Heterosexual / straight","225","210","41040","39890"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Female","LGBO","40","40","38140","39890"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Female","Unknown","50","45","41980","39890"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Male","Heterosexual / straight","340","325","42410","39890"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Male","LGBO","35","30","37860","39890"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Male","Unknown","135","130","47300","49260"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Heterosexual / straight","240","235","49620","47400"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","LGBO","55","55","45710","41360"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Undeclared","30","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Heterosexual / straight","180","180","50310","50780"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","LGBO","40","40","46090","43460"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","30","30","48800","54710"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Heterosexual / straight","70","70","51480","53010"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Heterosexual / straight","45","45","47990","46250"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","Female","Heterosexual / straight","355","330","44030","38210"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","Female","LGBO","60","55","46230","41770"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","Female","Undeclared","35","35","44480","41440"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","Male","Heterosexual / straight","185","185","45080","41020"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","Male","LGBO","40","40","41080","37590"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
