"Status","Year","Disability","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Cabinet Office","Human Resources","Female","125","120","40030","38460"
"In post","2023","Declared disabled","Cabinet Office","Human Resources","Male","45","45","39240","33020"
"In post","2023","Declared disabled","Cabinet Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Legal","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Policy","Female","35","35","47350","41870"
"In post","2023","Declared disabled","Cabinet Office","Policy","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Project Delivery","Female","60","60","36020","30130"
"In post","2023","Declared disabled","Cabinet Office","Project Delivery","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Property","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Property","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Science and Engineering","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Security","Female","25","25","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Security","Male","35","35","39490","34320"
"In post","2023","Declared disabled","Cabinet Office","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Statistics","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Unknown","Female","275","265","36800","31060"
"In post","2023","Declared disabled","Cabinet Office","Unknown","Male","170","165","42260","32960"
"In post","2023","Declared disabled","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Other","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Other","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Operational Delivery","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Economics","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Project Delivery","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Project Delivery","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Commercial","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Communications","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Communications","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","30","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","30","30","38540","37290"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","55","55","37730","35570"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Economics","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Economics","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Finance","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Finance","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Human Resources","Female","40","35","42620","41140"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Human Resources","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
