"Status","Year","Disability","Organisation","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Public Guardian","Ministry of Justice","West Midlands (England)","155","140","25710","21780"
"In post","2023","Declared disabled","Office of the Scottish Charity Regulator","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Scotland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South West (England)","40","40","31070","26590"
"In post","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Registers of Scotland","Scottish Government","Scotland","130","120","34710","32510"
"In post","2023","Declared disabled","Revenue Scotland","Scottish Government","Scotland","15","15","[c]","[c]"
"In post","2023","Declared disabled","Royal Fleet Auxiliary","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East of England","5","5","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North East (England)","80","75","26820","22150"
"In post","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North West (England)","185","165","25570","22150"
"In post","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","South East (England)","25","25","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","South West (England)","55","50","26610","22150"
"In post","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","25","20","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","50","45","25800","22150"
"In post","2023","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","Scotland","95","90","29660","28540"
"In post","2023","Declared disabled","Scottish Fiscal Commission","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Forestry","Scottish Government","Scotland","15","15","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Scotland","800","765","45430","41640"
"In post","2023","Declared disabled","Scottish Housing Regulator","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Prison Service","Scottish Government","Scotland","375","350","37400","37060"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","Scotland","25","25","[c]","[c]"
"In post","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","London","45","45","48060","40980"
"In post","2023","Declared disabled","Social Security Scotland","Scottish Government","Scotland","395","370","30390","29100"
"In post","2023","Declared disabled","Standards and Testing Agency","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Scotland","15","10","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","North West (England)","15","15","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","South West (England)","210","205","41380","39690"
"In post","2023","Declared disabled","Teaching Regulation Agency","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","Department for Education","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East of England","10","10","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","London","40","35","39280","36170"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","North East (England)","15","10","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","North West (England)","25","25","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","South East (England)","20","15","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","South West (England)","20","20","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Wales","10","10","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands (England)","40","40","32430","26940"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","The National Archives","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","The National Archives","London","35","35","33150","29840"
"In post","2023","Declared disabled","The National Archives","The National Archives","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","The National Archives","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","The National Archives","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","Scottish Government","Scotland","50","50","43960","42860"
"In post","2023","Declared disabled","UK Debt Management Office","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","London","35","35","50770","44380"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","East of England","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","London","90","85","48820","42410"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","North West (England)","25","20","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","South East (England)","30","25","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","South West (England)","55","55","38520","37060"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","South West (England)","70","65","37830","34370"
"In post","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","South West (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","London","30","25","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","North East (England)","15","15","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","North West (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","South East (England)","290","240","31850","29740"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Wales","280","265","35460","32360"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","East of England","15","10","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","London","50","45","45570","40190"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","North East (England)","45","40","29880","22520"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","North West (England)","30","30","32130","31920"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","South East (England)","25","20","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","South West (England)","55","50","31540","26020"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Wales","15","15","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","West Midlands (England)","20","15","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Yorkshire and The Humber","35","35","32840","32260"
"In post","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","South West (England)","10","5","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","South East (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Wales","360","335","41490","39690"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","Welsh Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","Scotland","65","60","35800","31940"
"In post","2023","Declared non-disabled","Active Travel England","Department for Transport","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Active Travel England","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Active Travel England","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Active Travel England","Department for Transport","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Midlands (England)","30","30","32720","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East of England","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","80","75","47310","45460"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","North East (England)","55","50","31180","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","North West (England)","65","60","34210","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Scotland","40","35","33190","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","South East (England)","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","South West (England)","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Wales","40","35","33900","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands (England)","30","30","33720","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Midlands (England)","70","70","34130","30320"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East of England","110","105","33440","31180"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","65","65","37790","32720"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North East (England)","40","35","34850","30320"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North West (England)","235","225","28510","25920"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scotland","105","100","33010","30320"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South East (England)","615","590","34010","30260"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West (England)","355","340","30340","25920"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Wales","255","235","30290","25920"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","225","210","30140","26650"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","205","200","30240","25920"
"In post","2023","Declared non-disabled","Attorney General's Office","Attorney General's Departments","London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","London","105","105","50320","53030"
"In post","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","North West (England)","40","40","44020","48010"
"In post","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","Wales","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","East of England","35","35","53640","51290"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","London","2385","2335","54250","56430"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","North East (England)","235","220","30580","26300"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","190","190","44000","39570"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Scotland","290","285","37660","33020"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","70","65","39740","35470"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","South West (England)","110","105","47450","50690"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","80","80","43800","38050"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Wales","40","35","47290","46170"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","45","45","66180","56590"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","415","395","36990","34320"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","London","55","55","30700","30130"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","North West (England)","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Central Civil Service Fast Stream","Cabinet Office","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East of England","345","330","35360","30820"
"In post","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","105","105","34760","30350"
"In post","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Charity Commission","Charity Commission","London","45","45","46450","41690"
"In post","2023","Declared non-disabled","Charity Commission","Charity Commission","North West (England)","190","185","35260","30170"
"In post","2023","Declared non-disabled","Charity Commission","Charity Commission","South West (England)","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Charity Commission","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","40","40","28020","25610"
"In post","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","Wales","735","690","33610","28310"
