"Status","Year","Age","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Declared disabled","No function","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Operational Delivery","25","20","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Other","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Policy","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Tax","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Other","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Property","Other","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Property","Property","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Security","Security","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Economics","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Policy","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Commercial","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Communications","Communications","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Debt","Operational Delivery","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Debt","Other","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Debt","Tax","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Finance","15","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Human Resources","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Legal","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Operational Delivery","40","40","21020","20980"
"In post","2023","16-19","Declared non-disabled","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Operational Delivery","350","340","24350","23230"
"In post","2023","16-19","Declared non-disabled","No function","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Other","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Policy","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Science and Engineering","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Tax","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Unknown","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Other","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Project Delivery","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Other","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Property","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Security","Security","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Human Resources","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","16-19","Undeclared","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","No function","Operational Delivery","10","10","[c]","[c]"
"In post","2023","16-19","Undeclared","No function","Policy","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Property","Property","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Security","Security","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Economics","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Policy","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Science and Engineering","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Statistics","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Commercial","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Communications","Communications","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Debt","Operational Delivery","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","Debt","Other","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Digital, Data & Technology","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Finance","Finance","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Human Resources","Human Resources","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Legal","Legal","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Legal","Operational Delivery","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","No function","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","No function","Operational Delivery","385","360","23680","22520"
"In post","2023","16-19","Unknown","No function","Operational Research","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","No function","Other","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","No function","Policy","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","No function","Science and Engineering","50","50","19000","18280"
"In post","2023","16-19","Unknown","No function","Tax","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","No function","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Project Delivery","Project Delivery","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Project Delivery","Science and Engineering","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Property","Other","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Property","Property","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","Security","Security","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Security","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","Other","30","30","19740","17650"
"In post","2023","16-19","Unknown","Unknown","Science and Engineering","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","Unknown","30","30","22790","22180"
"In post","2023","20-29","Declared disabled","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Analysis","Economics","55","55","38540","36090"
"In post","2023","20-29","Declared disabled","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Analysis","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Analysis","Operational Delivery","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Analysis","Operational Research","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Analysis","Other","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Analysis","Policy","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Analysis","Science and Engineering","45","45","32370","30650"
"In post","2023","20-29","Declared disabled","Analysis","Social Research","45","45","38790","36520"
"In post","2023","20-29","Declared disabled","Analysis","Statistics","85","80","35540","34180"
"In post","2023","20-29","Declared disabled","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Analysis","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","Commercial","95","95","35820","31270"
"In post","2023","20-29","Declared disabled","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","Economics","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","Operational Delivery","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","Tax","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Communications","Communications","45","45","34060","34010"
"In post","2023","20-29","Declared disabled","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Communications","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Counter Fraud","105","105","28900","28120"
"In post","2023","20-29","Declared disabled","Counter Fraud","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Intelligence Analysis","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Legal","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Operational Delivery","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Tax","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Debt","Operational Delivery","45","45","23630","22520"
"In post","2023","20-29","Declared disabled","Debt","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Debt","Other","45","45","21960","21690"
"In post","2023","20-29","Declared disabled","Debt","Policy","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Debt","Tax","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","245","245","35210","33830"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Economics","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Operational Delivery","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Science and Engineering","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Finance","85","85","32000","28840"
"In post","2023","20-29","Declared disabled","Finance","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Operational Delivery","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Security","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Grants Management","Communications","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Grants Management","Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Grants Management","Operational Delivery","55","55","23320","22150"
"In post","2023","20-29","Declared disabled","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Grants Management","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Human Resources","Human Resources","145","140","34260","31270"
"In post","2023","20-29","Declared disabled","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Human Resources","Operational Delivery","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Human Resources","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal","Legal","50","50","38720","34460"
"In post","2023","20-29","Declared disabled","Legal","Operational Delivery","80","80","25550","24480"
"In post","2023","20-29","Declared disabled","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal","Security","[c]","[c]","[c]","[c]"
