"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Active Travel England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Active Travel England","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","Heterosexual / straight","40","35","26100","25480"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","HEO","Heterosexual / straight","75","70","33840","32830"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","AO","Heterosexual / straight","105","95","23030","22150"
"In post","2023","Declared disabled","Animal and Plant Health Agency","AO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","AO","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","EO","Heterosexual / straight","90","90","27060","25920"
"In post","2023","Declared disabled","Animal and Plant Health Agency","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","HEO","Heterosexual / straight","60","60","31550","30320"
"In post","2023","Declared disabled","Animal and Plant Health Agency","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","AO","Heterosexual / straight","70","60","22470","21720"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","EO","Heterosexual / straight","85","80","27390","28050"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","G6","Heterosexual / straight","50","50","67500","66530"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","G6","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","G7","Heterosexual / straight","130","130","55780","56430"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","G7","LGBO","40","40","55070","56430"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","HEO","Heterosexual / straight","115","115","34700","34320"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","SCS level","Heterosexual / straight","30","30","88670","77080"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","SEO","Heterosexual / straight","100","95","40910","41410"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","SEO","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","SEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","HEO","Heterosexual / straight","65","65","32260","32960"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","HEO","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","HEO","Unknown","225","220","30050","30130"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","AO","Heterosexual / straight","35","30","23120","23240"
"In post","2023","Declared disabled","Companies House","AO","LGBO","[c]","[c]","[c]","[c]"
