"Status","Year","Parent_department","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office","North East (England)","Outside London","Heterosexual / straight","320","295","32380","26300"
"In post","2023","Cabinet Office","North East (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Outside London","Unknown","55","55","35590","29550"
"In post","2023","Cabinet Office","North West (England)","Outside London","Heterosexual / straight","725","710","47590","40750"
"In post","2023","Cabinet Office","North West (England)","Outside London","LGBO","50","50","43090","39860"
"In post","2023","Cabinet Office","North West (England)","Outside London","Undeclared","40","40","46530","50860"
"In post","2023","Cabinet Office","North West (England)","Outside London","Unknown","245","240","42780","34320"
"In post","2023","Cabinet Office","Northern Ireland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Outside London","Heterosexual / straight","340","335","41680","33020"
"In post","2023","Cabinet Office","Scotland","Outside London","LGBO","45","45","33830","32640"
"In post","2023","Cabinet Office","Scotland","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Outside London","Unknown","90","90","43290","32800"
"In post","2023","Cabinet Office","South East (England)","Outside London","Heterosexual / straight","150","145","52770","41740"
"In post","2023","Cabinet Office","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Outside London","Unknown","60","55","39040","30590"
"In post","2023","Cabinet Office","South West (England)","Outside London","Heterosexual / straight","220","215","58460","54430"
"In post","2023","Cabinet Office","South West (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Outside London","Unknown","85","85","52920","40580"
"In post","2023","Cabinet Office","Unknown","Unknown","Heterosexual / straight","80","75","44260","38050"
"In post","2023","Cabinet Office","Unknown","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","Unknown","Unknown","70","65","40260","28840"
"In post","2023","Cabinet Office","Wales","Outside London","Heterosexual / straight","155","150","41610","38460"
"In post","2023","Cabinet Office","Wales","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Wales","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Wales","Outside London","Unknown","45","45","35780","31830"
"In post","2023","Cabinet Office","West Midlands (England)","Outside London","Heterosexual / straight","210","205","56210","51020"
"In post","2023","Cabinet Office","West Midlands (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Outside London","Unknown","90","90","52990","40620"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Outside London","Heterosexual / straight","655","625","43350","38420"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Outside London","LGBO","65","65","37660","33020"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Outside London","Undeclared","75","70","44100","38460"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Outside London","Unknown","235","225","38030","30130"
"In post","2023","Chancellor's other departments","London","London","Heterosexual / straight","255","245","63580","55960"
"In post","2023","Chancellor's other departments","London","London","LGBO","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","London","London","Undeclared","70","65","61330","54980"
"In post","2023","Chancellor's other departments","London","London","Unknown","15","15","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","London","Heterosexual / straight","45","45","45590","38800"
"In post","2023","Charity Commission","London","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","London","Unknown","30","30","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","Outside London","Heterosexual / straight","210","200","34590","30170"
"In post","2023","Charity Commission","North West (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","Outside London","Unknown","135","130","33070","30170"
"In post","2023","Charity Commission","South West (England)","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","Outside London","Unknown","15","10","[c]","[c]"
"In post","2023","Charity Commission","Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","London","Heterosexual / straight","635","615","62760","58060"
"In post","2023","Competition and Markets Authority","London","London","LGBO","60","60","61550","58970"
"In post","2023","Competition and Markets Authority","London","London","Undeclared","75","70","65940","60600"
"In post","2023","Competition and Markets Authority","London","London","Unknown","20","20","[c]","[c]"
"In post","2023","Competition and Markets Authority","North East (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Northern Ireland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Scotland","Outside London","Heterosexual / straight","60","60","59490","55950"
"In post","2023","Competition and Markets Authority","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Scotland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Wales","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","Heterosexual / straight","135","130","36110","34460"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","Unknown","60","55","29120","25160"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Outside London","Heterosexual / straight","90","85","36840","35190"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Outside London","Unknown","30","30","27900","25160"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","London","Heterosexual / straight","4035","3930","51830","54710"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","London","LGBO","440","435","50250","54710"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","London","Undeclared","530","515","51390","54920"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","London","Unknown","730","715","47640","43110"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","Heterosexual / straight","205","195","35650","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","Unknown","50","50","32360","31120"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","Heterosexual / straight","565","545","40070","37470"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","LGBO","55","55","38200","37470"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","Undeclared","50","45","40990","38060"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","Unknown","165","155","35240","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","Heterosexual / straight","30","30","31180","25700"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","Heterosexual / straight","350","330","39010","34870"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","LGBO","30","30","34770","31120"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","Undeclared","45","45","42540","36050"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","Unknown","60","60","31120","25500"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","Heterosexual / straight","160","150","36280","35210"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","Unknown","40","40","36560","35030"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","Heterosexual / straight","1695","1615","40320","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","LGBO","110","105","35160","36320"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","Undeclared","345","330","39520","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","Unknown","70","65","36840","34400"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","Heterosexual / straight","2040","1915","37490","32150"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","LGBO","130","130","33540","31330"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","Undeclared","200","190","39080","38000"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","Outside London","Unknown","720","670","36480","31330"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","Heterosexual / straight","540","520","38460","36930"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","LGBO","45","40","37840","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","Undeclared","45","40","42690","40280"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","Unknown","220","210","31750","29040"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","Heterosexual / straight","120","110","36070","34500"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","Unknown","55","55","34150","32110"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","London","Heterosexual / straight","1170","1145","51220","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","London","London","LGBO","180","180","48530","52760"
"In post","2023","Department for Digital, Culture, Media and Sport","London","London","Undeclared","120","120","46520","41830"
"In post","2023","Department for Digital, Culture, Media and Sport","London","London","Unknown","165","160","47330","43250"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","Heterosexual / straight","100","100","42650","36560"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Midlands (England)","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","Outside London","Heterosexual / straight","310","295","43500","38800"
"In post","2023","Department for Education","East Midlands (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Department for Education","East Midlands (England)","Outside London","Undeclared","30","30","42990","37590"
"In post","2023","Department for Education","East Midlands (England)","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Department for Education","East of England","Outside London","Heterosexual / straight","80","75","50650","51910"
"In post","2023","Department for Education","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East of England","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Education","East of England","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Education","London","London","Heterosexual / straight","1700","1630","52440","55020"
"In post","2023","Department for Education","London","London","LGBO","180","175","52110","55020"
"In post","2023","Department for Education","London","London","Undeclared","200","190","50710","55020"
"In post","2023","Department for Education","London","London","Unknown","325","315","52030","55020"
"In post","2023","Department for Education","North East (England)","Outside London","Heterosexual / straight","785","750","40320","37590"
"In post","2023","Department for Education","North East (England)","Outside London","LGBO","50","45","41210","37590"
"In post","2023","Department for Education","North East (England)","Outside London","Undeclared","60","55","41760","38540"
"In post","2023","Department for Education","North East (England)","Outside London","Unknown","50","45","38040","37590"
"In post","2023","Department for Education","North West (England)","Outside London","Heterosexual / straight","935","910","42640","37880"
"In post","2023","Department for Education","North West (England)","Outside London","LGBO","105","105","40140","37590"
"In post","2023","Department for Education","North West (England)","Outside London","Undeclared","90","85","42160","37590"
"In post","2023","Department for Education","North West (England)","Outside London","Unknown","110","110","40360","37590"
"In post","2023","Department for Education","Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","South East (England)","Outside London","Heterosexual / straight","40","35","60980","64000"
"In post","2023","Department for Education","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","South East (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Education","South West (England)","Outside London","Heterosexual / straight","275","270","47460","47280"
"In post","2023","Department for Education","South West (England)","Outside London","LGBO","30","30","42670","38140"
"In post","2023","Department for Education","South West (England)","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Department for Education","South West (England)","Outside London","Unknown","40","40","43560","41510"
"In post","2023","Department for Education","Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","West Midlands (England)","Outside London","Heterosexual / straight","965","940","42520","37810"
"In post","2023","Department for Education","West Midlands (England)","Outside London","LGBO","50","45","39800","37590"
"In post","2023","Department for Education","West Midlands (England)","Outside London","Undeclared","90","90","43890","37920"
"In post","2023","Department for Education","West Midlands (England)","Outside London","Unknown","195","190","42870","38210"
"In post","2023","Department for Education","Yorkshire and The Humber","Outside London","Heterosexual / straight","1310","1245","43140","38070"
"In post","2023","Department for Education","Yorkshire and The Humber","Outside London","LGBO","100","95","39860","37590"
"In post","2023","Department for Education","Yorkshire and The Humber","Outside London","Undeclared","135","130","41790","38210"
"In post","2023","Department for Education","Yorkshire and The Humber","Outside London","Unknown","135","125","42190","37880"
"In post","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","Heterosexual / straight","245","235","33890","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","Undeclared","30","30","34900","30930"
"In post","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","East of England","Outside London","Heterosexual / straight","515","490","36400","34110"
"In post","2023","Department for Environment, Food and Rural Affairs","East of England","Outside London","LGBO","40","40","31530","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","East of England","Outside London","Undeclared","60","55","35290","31960"
"In post","2023","Department for Environment, Food and Rural Affairs","East of England","Outside London","Unknown","280","265","36210","32090"
"In post","2023","Department for Environment, Food and Rural Affairs","London","London","Heterosexual / straight","1835","1785","46440","40710"
"In post","2023","Department for Environment, Food and Rural Affairs","London","London","LGBO","220","215","46980","40260"
"In post","2023","Department for Environment, Food and Rural Affairs","London","London","Undeclared","195","190","44400","40260"
"In post","2023","Department for Environment, Food and Rural Affairs","London","London","Unknown","400","390","45260","40260"
"In post","2023","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","Heterosexual / straight","630","595","32810","26850"
