"Status","Year","Age","Disability","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Declared disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Male","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cumbria","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","Female","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Devon","Male","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Anglia","Female","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Anglia","Male","15","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Wales","Female","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Wales","Male","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Essex","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester","Male","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","Female","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","Male","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - East","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - West","Female","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - West","Male","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lancashire","Female","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lancashire","Male","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Male","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Merseyside","Female","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Merseyside","Male","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","Female","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","Male","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Shropshire and Staffordshire","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Shropshire and Staffordshire","Male","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Southern Scotland","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Southern Scotland","Male","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Tees Valley and Durham","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands","Female","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands","Male","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Wales and The Valleys","Female","40","40","21220","21690"
"In post","2023","16-19","Declared non-disabled","West Wales and The Valleys","Male","20","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Yorkshire","Female","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Yorkshire","Male","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Greater Manchester","Male","[c]","[c]","[c]","[c]"
