"Status","Year","Disability","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","London","Male","Heterosexual / straight","2740","2710","47400","41950"
"In post","2023","Unknown","London","Male","LGBO","310","310","47400","43000"
"In post","2023","Unknown","London","Male","Undeclared","600","590","50360","48720"
"In post","2023","Unknown","London","Male","Unknown","7260","7150","44030","39150"
"In post","2023","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","Female","Heterosexual / straight","10225","9520","35090","31280"
"In post","2023","Unknown","Outside London","Female","LGBO","750","730","32770","30610"
"In post","2023","Unknown","Outside London","Female","Undeclared","1080","995","36480","32400"
"In post","2023","Unknown","Outside London","Female","Unknown","28070","25910","30040","26910"
"In post","2023","Unknown","Outside London","Male","Heterosexual / straight","10155","9885","36740","34180"
"In post","2023","Unknown","Outside London","Male","LGBO","675","665","34030","30740"
"In post","2023","Unknown","Outside London","Male","Undeclared","1185","1155","38810","36440"
"In post","2023","Unknown","Outside London","Male","Unknown","27735","26935","32210","28130"
"In post","2023","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Female","Heterosexual / straight","220","220","56990","57290"
"In post","2023","Unknown","Overseas","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Overseas","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Overseas","Female","Unknown","355","350","55430","55220"
"In post","2023","Unknown","Overseas","Male","Heterosexual / straight","275","275","58390","57290"
"In post","2023","Unknown","Overseas","Male","LGBO","30","30","60400","58680"
"In post","2023","Unknown","Overseas","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Overseas","Male","Unknown","315","315","55270","55220"
"In post","2023","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Unknown","250","245","37350","34580"
"In post","2023","Unknown","Unknown","Male","Heterosexual / straight","30","30","47710","48260"
"In post","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","Unknown","1645","1635","41820","39750"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Female","Heterosexual / straight","345","[c]","39940","33230"
"Leaver CS","2023","Declared disabled","London","Female","LGBO","85","[c]","41860","35490"
"Leaver CS","2023","Declared disabled","London","Female","Undeclared","45","[c]","38540","32520"
"Leaver CS","2023","Declared disabled","London","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Male","Heterosexual / straight","235","[c]","44190","34990"
"Leaver CS","2023","Declared disabled","London","Male","LGBO","60","[c]","44020","38400"
"Leaver CS","2023","Declared disabled","London","Male","Undeclared","40","[c]","42550","34170"
"Leaver CS","2023","Declared disabled","London","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","Female","Heterosexual / straight","1680","[c]","29160","27570"
"Leaver CS","2023","Declared disabled","Outside London","Female","LGBO","205","[c]","26800","24730"
"Leaver CS","2023","Declared disabled","Outside London","Female","Undeclared","210","[c]","28110","24990"
"Leaver CS","2023","Declared disabled","Outside London","Female","Unknown","350","[c]","29710","26760"
"Leaver CS","2023","Declared disabled","Outside London","Male","Heterosexual / straight","1110","[c]","31100","27570"
"Leaver CS","2023","Declared disabled","Outside London","Male","LGBO","165","[c]","29330","27570"
"Leaver CS","2023","Declared disabled","Outside London","Male","Undeclared","140","[c]","31420","27880"
"Leaver CS","2023","Declared disabled","Outside London","Male","Unknown","250","[c]","31810","29090"
"Leaver CS","2023","Declared disabled","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Female","Heterosexual / straight","2450","[c]","42170","35410"
"Leaver CS","2023","Declared non-disabled","London","Female","LGBO","185","[c]","41990","35610"
"Leaver CS","2023","Declared non-disabled","London","Female","Undeclared","235","[c]","40680","34450"
"Leaver CS","2023","Declared non-disabled","London","Female","Unknown","290","[c]","39350","32520"
"Leaver CS","2023","Declared non-disabled","London","Male","Heterosexual / straight","1970","[c]","45800","40070"
"Leaver CS","2023","Declared non-disabled","London","Male","LGBO","220","[c]","46750","43440"
"Leaver CS","2023","Declared non-disabled","London","Male","Undeclared","170","[c]","43890","38680"
"Leaver CS","2023","Declared non-disabled","London","Male","Unknown","275","[c]","52640","42940"
"Leaver CS","2023","Declared non-disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","Female","Heterosexual / straight","7810","[c]","30410","27570"
"Leaver CS","2023","Declared non-disabled","Outside London","Female","LGBO","560","[c]","30290","27570"
"Leaver CS","2023","Declared non-disabled","Outside London","Female","Undeclared","685","[c]","29120","26670"
"Leaver CS","2023","Declared non-disabled","Outside London","Female","Unknown","2045","[c]","28160","25050"
"Leaver CS","2023","Declared non-disabled","Outside London","Male","Heterosexual / straight","6690","[c]","34230","28120"
"Leaver CS","2023","Declared non-disabled","Outside London","Male","LGBO","390","[c]","31960","27570"
"Leaver CS","2023","Declared non-disabled","Outside London","Male","Undeclared","610","[c]","34060","28250"
"Leaver CS","2023","Declared non-disabled","Outside London","Male","Unknown","1600","[c]","32590","27740"
"Leaver CS","2023","Declared non-disabled","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Female","Heterosexual / straight","40","[c]","31730","28120"
"Leaver CS","2023","Declared non-disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Female","Heterosexual / straight","120","[c]","38450","34860"
"Leaver CS","2023","Undeclared","London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Female","Undeclared","70","[c]","43010","35590"
"Leaver CS","2023","Undeclared","London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Male","Heterosexual / straight","125","[c]","46190","39140"
"Leaver CS","2023","Undeclared","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Male","Undeclared","105","[c]","45560","42010"
"Leaver CS","2023","Undeclared","London","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","Female","Heterosexual / straight","410","[c]","28950","27570"
"Leaver CS","2023","Undeclared","Outside London","Female","LGBO","45","[c]","28130","27570"
"Leaver CS","2023","Undeclared","Outside London","Female","Undeclared","205","[c]","30450","26260"
"Leaver CS","2023","Undeclared","Outside London","Female","Unknown","165","[c]","31260","27690"
"Leaver CS","2023","Undeclared","Outside London","Male","Heterosexual / straight","405","[c]","33500","28120"
"Leaver CS","2023","Undeclared","Outside London","Male","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","Male","Undeclared","350","[c]","35560","30140"
"Leaver CS","2023","Undeclared","Outside London","Male","Unknown","240","[c]","36420","29590"
"Leaver CS","2023","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
