"Status","Year","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Shropshire and Staffordshire","Female","5040","4630","32340","28120"
"In post","2023","Shropshire and Staffordshire","Male","4330","4175","35050","32060"
"In post","2023","South Yorkshire","Female","6470","5750","32510","28120"
"In post","2023","South Yorkshire","Male","4855","4695","35090","32000"
"In post","2023","Southern Scotland","Female","3615","3200","31080","28120"
"In post","2023","Southern Scotland","Male","2600","2490","32800","28140"
"In post","2023","Surrey, East and West Sussex","Female","5000","4480","32540","28730"
"In post","2023","Surrey, East and West Sussex","Male","3785","3595","34460","30890"
"In post","2023","Tees Valley and Durham","Female","6235","5580","30170","28120"
"In post","2023","Tees Valley and Durham","Male","4385","4160","31910","29730"
"In post","2023","Unknown","Female","665","635","35910","32640"
"In post","2023","Unknown","Male","2050","2025","40910","38710"
"In post","2023","West Central Scotland","Female","11625","10570","32950","28120"
"In post","2023","West Central Scotland","Male","10005","9655","34790","30920"
"In post","2023","West Midlands","Female","12380","11180","31790","28120"
"In post","2023","West Midlands","Male","8575","8295","34160","28520"
"In post","2023","West Wales and The Valleys","Female","10645","9375","29290","27260"
"In post","2023","West Wales and The Valleys","Male","6740","6475","32320","28120"
"In post","2023","West Yorkshire","Female","10900","9900","33680","28880"
"In post","2023","West Yorkshire","Male","8750","8460","35170","31270"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Female","320","[c]","32990","29290"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Male","240","[c]","33160","29290"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Female","585","[c]","33210","28120"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Male","555","[c]","35360","30160"
"Leaver CS","2023","Cheshire","Female","225","[c]","30320","28120"
"Leaver CS","2023","Cheshire","Male","175","[c]","34460","32540"
"Leaver CS","2023","Cornwall and Isles of Scilly","Female","75","[c]","27970","26670"
"Leaver CS","2023","Cornwall and Isles of Scilly","Male","90","[c]","29890","26790"
"Leaver CS","2023","Cumbria","Female","110","[c]","27680","22150"
"Leaver CS","2023","Cumbria","Male","100","[c]","33890","28120"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Female","730","[c]","30000","27570"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Male","530","[c]","32830","28120"
"Leaver CS","2023","Devon","Female","395","[c]","30370","27570"
"Leaver CS","2023","Devon","Male","495","[c]","32990","27570"
"Leaver CS","2023","Dorset and Somerset","Female","245","[c]","30080","27570"
"Leaver CS","2023","Dorset and Somerset","Male","315","[c]","30910","27610"
"Leaver CS","2023","East Anglia","Female","665","[c]","28920","26670"
"Leaver CS","2023","East Anglia","Male","665","[c]","34390","28120"
"Leaver CS","2023","East Wales","Female","750","[c]","31570","27410"
"Leaver CS","2023","East Wales","Male","790","[c]","35750","30190"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Female","205","[c]","27950","27470"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Male","195","[c]","29130","27520"
"Leaver CS","2023","Eastern Scotland","Female","855","[c]","33630","28120"
"Leaver CS","2023","Eastern Scotland","Male","760","[c]","35710","31450"
"Leaver CS","2023","Essex","Female","365","[c]","33050","29290"
"Leaver CS","2023","Essex","Male","255","[c]","30560","27500"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Female","1310","[c]","32930","28120"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1560","[c]","38300","33990"
"Leaver CS","2023","Greater Manchester","Female","1040","[c]","29290","25700"
"Leaver CS","2023","Greater Manchester","Male","880","[c]","33370","27570"
"Leaver CS","2023","Hampshire and Isle of Wight","Female","875","[c]","29400","25120"
"Leaver CS","2023","Hampshire and Isle of Wight","Male","895","[c]","33520","28120"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Female","245","[c]","26500","22220"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Male","230","[c]","29190","27470"
"Leaver CS","2023","Highlands and Islands","Female","105","[c]","27960","26220"
"Leaver CS","2023","Highlands and Islands","Male","85","[c]","27470","26500"
"Leaver CS","2023","Inner London - East","Female","1155","[c]","41710","34260"
"Leaver CS","2023","Inner London - East","Male","955","[c]","47640","41750"
"Leaver CS","2023","Inner London - West","Female","3215","[c]","44060","39350"
"Leaver CS","2023","Inner London - West","Male","2825","[c]","47760","43000"
"Leaver CS","2023","Kent","Female","410","[c]","29680","29130"
"Leaver CS","2023","Kent","Male","410","[c]","30670","27650"
"Leaver CS","2023","Lancashire","Female","590","[c]","28150","23390"
"Leaver CS","2023","Lancashire","Male","470","[c]","30710","26860"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Female","400","[c]","26460","23130"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Male","330","[c]","27770","26470"
"Leaver CS","2023","Lincolnshire","Female","155","[c]","26830","26780"
"Leaver CS","2023","Lincolnshire","Male","170","[c]","30390","27570"
"Leaver CS","2023","Merseyside","Female","900","[c]","27970","25880"
"Leaver CS","2023","Merseyside","Male","590","[c]","29750","26020"
"Leaver CS","2023","North Eastern Scotland","Female","65","[c]","31600","27840"
"Leaver CS","2023","North Eastern Scotland","Male","95","[c]","37610","31940"
"Leaver CS","2023","North Yorkshire","Female","220","[c]","31490","25920"
"Leaver CS","2023","North Yorkshire","Male","200","[c]","32660","27570"
"Leaver CS","2023","Northern Ireland","Female","130","[c]","29590","22970"
"Leaver CS","2023","Northern Ireland","Male","140","[c]","29470","25750"
"Leaver CS","2023","Northumberland, and Tyne and Wear","Female","895","[c]","28040","22310"
"Leaver CS","2023","Northumberland, and Tyne and Wear","Male","670","[c]","32670","27570"
"Leaver CS","2023","Outer London - East and North East","Female","285","[c]","30880","31060"
"Leaver CS","2023","Outer London - East and North East","Male","205","[c]","31680","31060"
"Leaver CS","2023","Outer London - South","Female","485","[c]","36520","31520"
"Leaver CS","2023","Outer London - South","Male","405","[c]","39590","36000"
"Leaver CS","2023","Outer London - West and North West","Female","590","[c]","32400","31060"
"Leaver CS","2023","Outer London - West and North West","Male","420","[c]","34650","31060"
"Leaver CS","2023","Overseas","Female","70","[c]","51350","48650"
"Leaver CS","2023","Overseas","Male","80","[c]","49690","44760"
"Leaver CS","2023","Shropshire and Staffordshire","Female","515","[c]","27750","25000"
"Leaver CS","2023","Shropshire and Staffordshire","Male","440","[c]","28840","27570"
"Leaver CS","2023","South Yorkshire","Female","400","[c]","30030","26650"
"Leaver CS","2023","South Yorkshire","Male","345","[c]","33200","27570"
"Leaver CS","2023","Southern Scotland","Female","250","[c]","27920","27570"
"Leaver CS","2023","Southern Scotland","Male","210","[c]","31390","27570"
"Leaver CS","2023","Surrey, East and West Sussex","Female","600","[c]","29760","27570"
"Leaver CS","2023","Surrey, East and West Sussex","Male","430","[c]","31480","27570"
"Leaver CS","2023","Tees Valley and Durham","Female","480","[c]","27540","22520"
"Leaver CS","2023","Tees Valley and Durham","Male","395","[c]","29970","26750"
"Leaver CS","2023","Unknown","Female","150","[c]","31540","28120"
"Leaver CS","2023","Unknown","Male","270","[c]","37660","33480"
"Leaver CS","2023","West Central Scotland","Female","735","[c]","29990","25880"
"Leaver CS","2023","West Central Scotland","Male","740","[c]","33070","28120"
"Leaver CS","2023","West Midlands","Female","1015","[c]","30390","26430"
"Leaver CS","2023","West Midlands","Male","685","[c]","33430","27570"
"Leaver CS","2023","West Wales and The Valleys","Female","785","[c]","25760","22500"
"Leaver CS","2023","West Wales and The Valleys","Male","495","[c]","29130","22500"
"Leaver CS","2023","West Yorkshire","Female","910","[c]","33570","28120"
"Leaver CS","2023","West Yorkshire","Male","805","[c]","36200","28120"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Female","40","[c]","31860","31280"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Male","35","[c]","34930","34260"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Female","75","[c]","32400","28200"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Male","65","[c]","33540","31280"
"Leaver Dept.","2023","Cheshire","Female","70","[c]","30390","27140"
"Leaver Dept.","2023","Cheshire","Male","40","[c]","31500","28840"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Female","150","[c]","30780","28120"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Male","95","[c]","33400","27570"
"Leaver Dept.","2023","Devon","Female","90","[c]","28370","26530"
"Leaver Dept.","2023","Devon","Male","55","[c]","30990","27300"
"Leaver Dept.","2023","Dorset and Somerset","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Female","85","[c]","30680","28120"
"Leaver Dept.","2023","East Anglia","Male","85","[c]","32200","28120"
"Leaver Dept.","2023","East Wales","Female","325","[c]","33820","31060"
"Leaver Dept.","2023","East Wales","Male","205","[c]","38230","31750"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","Female","255","[c]","31040","27570"
"Leaver Dept.","2023","Eastern Scotland","Male","185","[c]","33490","28120"
"Leaver Dept.","2023","Essex","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Female","315","[c]","37860","34300"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Male","230","[c]","41120","37490"
"Leaver Dept.","2023","Greater Manchester","Female","410","[c]","33380","29720"
"Leaver Dept.","2023","Greater Manchester","Male","340","[c]","34090","30330"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Female","130","[c]","32650","31050"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Male","115","[c]","34640","33300"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Female","415","[c]","39920","33610"
"Leaver Dept.","2023","Inner London - East","Male","320","[c]","43150","35650"
"Leaver Dept.","2023","Inner London - West","Female","2910","[c]","44170","39960"
"Leaver Dept.","2023","Inner London - West","Male","2295","[c]","45990","40600"
"Leaver Dept.","2023","Kent","Female","55","[c]","28300","29590"
"Leaver Dept.","2023","Kent","Male","105","[c]","29430","29290"
"Leaver Dept.","2023","Lancashire","Female","130","[c]","30930","28120"
"Leaver Dept.","2023","Lancashire","Male","80","[c]","31570","28120"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Female","55","[c]","24950","21780"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Female","310","[c]","29150","27570"
"Leaver Dept.","2023","Merseyside","Male","200","[c]","30200","27840"
"Leaver Dept.","2023","North Eastern Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","Female","75","[c]","34410","32000"
"Leaver Dept.","2023","North Yorkshire","Male","55","[c]","37530","34020"
"Leaver Dept.","2023","Northern Ireland","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Female","375","[c]","30270","28120"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Male","265","[c]","30580","27570"
"Leaver Dept.","2023","Outer London - East and North East","Female","50","[c]","30960","31060"
"Leaver Dept.","2023","Outer London - East and North East","Male","40","[c]","32670","32520"
"Leaver Dept.","2023","Outer London - South","Female","175","[c]","39440","32640"
"Leaver Dept.","2023","Outer London - South","Male","135","[c]","42670","36310"
"Leaver Dept.","2023","Outer London - West and North West","Female","100","[c]","33340","32520"
"Leaver Dept.","2023","Outer London - West and North West","Male","80","[c]","33760","32520"
"Leaver Dept.","2023","Overseas","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Female","125","[c]","26680","23430"
"Leaver Dept.","2023","Shropshire and Staffordshire","Male","70","[c]","29160","27570"
"Leaver Dept.","2023","South Yorkshire","Female","165","[c]","33180","28120"
"Leaver Dept.","2023","South Yorkshire","Male","125","[c]","35290","32160"
"Leaver Dept.","2023","Southern Scotland","Female","75","[c]","26710","27570"
"Leaver Dept.","2023","Southern Scotland","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","Female","80","[c]","31350","28120"
"Leaver Dept.","2023","Surrey, East and West Sussex","Male","65","[c]","35610","30700"
"Leaver Dept.","2023","Tees Valley and Durham","Female","135","[c]","32900","29800"
"Leaver Dept.","2023","Tees Valley and Durham","Male","90","[c]","33520","28120"
"Leaver Dept.","2023","Unknown","Female","85","[c]","32710","32000"
"Leaver Dept.","2023","Unknown","Male","70","[c]","35520","32730"
"Leaver Dept.","2023","West Central Scotland","Female","300","[c]","28960","27570"
"Leaver Dept.","2023","West Central Scotland","Male","215","[c]","29120","27570"
"Leaver Dept.","2023","West Midlands","Female","375","[c]","32170","28120"
"Leaver Dept.","2023","West Midlands","Male","270","[c]","34490","30190"
"Leaver Dept.","2023","West Wales and The Valleys","Female","205","[c]","29950","28120"
"Leaver Dept.","2023","West Wales and The Valleys","Male","150","[c]","31900","28120"
"Leaver Dept.","2023","West Yorkshire","Female","350","[c]","34710","31990"
"Leaver Dept.","2023","West Yorkshire","Male","265","[c]","33210","28120"
"New entrant CS","2023","Bedfordshire and Hertfordshire","Female","310","[c]","28020","24200"
"New entrant CS","2023","Bedfordshire and Hertfordshire","Male","230","[c]","30320","30740"
"New entrant CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Female","490","[c]","29230","25680"
"New entrant CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Male","465","[c]","31790","30880"
"New entrant CS","2023","Cheshire","Female","305","[c]","29910","28880"
"New entrant CS","2023","Cheshire","Male","215","[c]","31210","28880"
"New entrant CS","2023","Cornwall and Isles of Scilly","Female","60","[c]","27040","23640"
"New entrant CS","2023","Cornwall and Isles of Scilly","Male","70","[c]","33670","27080"
"New entrant CS","2023","Cumbria","Female","175","[c]","25170","22150"
"New entrant CS","2023","Cumbria","Male","150","[c]","29630","23640"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Female","950","[c]","27320","23640"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Male","655","[c]","28260","24070"
"New entrant CS","2023","Devon","Female","490","[c]","28350","24150"
"New entrant CS","2023","Devon","Male","490","[c]","28870","27080"
"New entrant CS","2023","Dorset and Somerset","Female","305","[c]","26820","23640"
"New entrant CS","2023","Dorset and Somerset","Male","295","[c]","28870","27500"
"New entrant CS","2023","East Anglia","Female","775","[c]","26870","23640"
"New entrant CS","2023","East Anglia","Male","690","[c]","29340","28120"
"New entrant CS","2023","East Wales","Female","1190","[c]","28570","24840"
"New entrant CS","2023","East Wales","Male","1030","[c]","30920","27500"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","Female","270","[c]","25690","23640"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","Male","245","[c]","27770","28880"
"New entrant CS","2023","Eastern Scotland","Female","1450","[c]","31570","29100"
"New entrant CS","2023","Eastern Scotland","Male","1065","[c]","32530","29100"
"New entrant CS","2023","Essex","Female","270","[c]","26670","23640"
"New entrant CS","2023","Essex","Male","215","[c]","27100","25750"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Female","1745","[c]","30430","27080"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1840","[c]","33290","30200"
"New entrant CS","2023","Greater Manchester","Female","1360","[c]","29110","25750"
"New entrant CS","2023","Greater Manchester","Male","1155","[c]","31080","27650"
"New entrant CS","2023","Hampshire and Isle of Wight","Female","1015","[c]","28050","23640"
"New entrant CS","2023","Hampshire and Isle of Wight","Male","1080","[c]","29960","27080"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Female","240","[c]","26680","23640"
"New entrant CS","2023","Herefordshire, Worcestershire and Warwickshire","Male","190","[c]","27310","26350"
"New entrant CS","2023","Highlands and Islands","Female","100","[c]","27450","22920"
"New entrant CS","2023","Highlands and Islands","Male","100","[c]","26180","24290"
"New entrant CS","2023","Inner London - East","Female","1025","[c]","36670","32320"
"New entrant CS","2023","Inner London - East","Male","905","[c]","39540","34340"
"New entrant CS","2023","Inner London - West","Female","2875","[c]","36700","33800"
"New entrant CS","2023","Inner London - West","Male","2320","[c]","38590","34410"
"New entrant CS","2023","Kent","Female","640","[c]","26520","25610"
"New entrant CS","2023","Kent","Male","645","[c]","26960","25750"
"New entrant CS","2023","Lancashire","Female","630","[c]","26370","23640"
"New entrant CS","2023","Lancashire","Male","545","[c]","28140","26780"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Female","465","[c]","24460","22450"
"New entrant CS","2023","Leicestershire, Rutland and Northamptonshire","Male","350","[c]","26890","24070"
"New entrant CS","2023","Lincolnshire","Female","195","[c]","27230","23640"
"New entrant CS","2023","Lincolnshire","Male","195","[c]","29850","28880"
"New entrant CS","2023","Merseyside","Female","1695","[c]","24820","22400"
"New entrant CS","2023","Merseyside","Male","1215","[c]","25290","22520"
"New entrant CS","2023","North Eastern Scotland","Female","80","[c]","29600","29100"
"New entrant CS","2023","North Eastern Scotland","Male","75","[c]","30490","26780"
"New entrant CS","2023","North Yorkshire","Female","315","[c]","30200","25920"
"New entrant CS","2023","North Yorkshire","Male","265","[c]","32050","27500"
"New entrant CS","2023","Northern Ireland","Female","290","[c]","27150","22520"
"New entrant CS","2023","Northern Ireland","Male","255","[c]","27250","22520"
"New entrant CS","2023","Northumberland, and Tyne and Wear","Female","980","[c]","27380","22520"
"New entrant CS","2023","Northumberland, and Tyne and Wear","Male","840","[c]","30090","25750"
"New entrant CS","2023","Outer London - East and North East","Female","165","[c]","30470","27640"
"New entrant CS","2023","Outer London - East and North East","Male","135","[c]","32670","32110"
"New entrant CS","2023","Outer London - South","Female","695","[c]","30460","26920"
"New entrant CS","2023","Outer London - South","Male","500","[c]","32890","29750"
"New entrant CS","2023","Outer London - West and North West","Female","580","[c]","31070","29750"
"New entrant CS","2023","Outer London - West and North West","Male","545","[c]","32080","29750"
"New entrant CS","2023","Overseas","Female","35","[c]","48520","45690"
"New entrant CS","2023","Overseas","Male","35","[c]","47640","45340"
"New entrant CS","2023","Shropshire and Staffordshire","Female","560","[c]","28800","25750"
"New entrant CS","2023","Shropshire and Staffordshire","Male","560","[c]","33090","28880"
"New entrant CS","2023","South Yorkshire","Female","860","[c]","26940","24430"
"New entrant CS","2023","South Yorkshire","Male","690","[c]","28170","25750"
"New entrant CS","2023","Southern Scotland","Female","330","[c]","25520","22520"
"New entrant CS","2023","Southern Scotland","Male","270","[c]","25700","22520"
"New entrant CS","2023","Surrey, East and West Sussex","Female","565","[c]","29870","26750"
"New entrant CS","2023","Surrey, East and West Sussex","Male","450","[c]","32570","28880"
"New entrant CS","2023","Tees Valley and Durham","Female","815","[c]","27470","24070"
"New entrant CS","2023","Tees Valley and Durham","Male","695","[c]","28950","28500"
"New entrant CS","2023","Unknown","Female","110","[c]","28550","24330"
"New entrant CS","2023","Unknown","Male","250","[c]","25760","23230"
"New entrant CS","2023","West Central Scotland","Female","1725","[c]","28250","24710"
"New entrant CS","2023","West Central Scotland","Male","1455","[c]","29390","25350"
"New entrant CS","2023","West Midlands","Female","1485","[c]","27290","23160"
"New entrant CS","2023","West Midlands","Male","1065","[c]","28850","23640"
"New entrant CS","2023","West Wales and The Valleys","Female","865","[c]","24580","22500"
"New entrant CS","2023","West Wales and The Valleys","Male","575","[c]","26260","22500"
"New entrant CS","2023","West Yorkshire","Female","1240","[c]","28890","25830"
"New entrant CS","2023","West Yorkshire","Male","1015","[c]","29850","25910"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","",""
"Sex","Self reported sex.","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
