"Status","Year","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Scottish Government","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Outside London","Unknown","75","[c]","39770","34730"
"Leaver Dept.","2023","Scottish Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Outside London","Heterosexual / straight","135","[c]","34060","31320"
"Leaver Dept.","2023","UK Statistics Authority","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Outside London","Unknown","40","[c]","30960","31060"
"Leaver Dept.","2023","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Outside London","Heterosexual / straight","55","[c]","42050","38160"
"Leaver Dept.","2023","Welsh Government","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","Heterosexual / straight","445","[c]","36470","29560"
"New entrant CS","2023","Attorney General's Departments","London","LGBO","35","[c]","35360","30160"
"New entrant CS","2023","Attorney General's Departments","London","Undeclared","35","[c]","40260","32660"
"New entrant CS","2023","Attorney General's Departments","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Outside London","Heterosexual / straight","615","[c]","30250","25420"
"New entrant CS","2023","Attorney General's Departments","Outside London","LGBO","65","[c]","29110","26900"
"New entrant CS","2023","Attorney General's Departments","Outside London","Undeclared","35","[c]","29980","26900"
"New entrant CS","2023","Attorney General's Departments","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","London","Heterosexual / straight","145","[c]","41270","35650"
"New entrant CS","2023","Cabinet Office","London","LGBO","30","[c]","38080","35240"
"New entrant CS","2023","Cabinet Office","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","London","Unknown","435","[c]","34250","28840"
"New entrant CS","2023","Cabinet Office","Outside London","Heterosexual / straight","275","[c]","38780","33020"
"New entrant CS","2023","Cabinet Office","Outside London","LGBO","50","[c]","31600","24610"
"New entrant CS","2023","Cabinet Office","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Outside London","Unknown","250","[c]","42400","28840"
"New entrant CS","2023","Cabinet Office","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Unknown","30","[c]","36180","24330"
"New entrant CS","2023","Chancellor's other departments","London","Heterosexual / straight","35","[c]","44510","33000"
"New entrant CS","2023","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Outside London","Heterosexual / straight","45","[c]","32240","30170"
"New entrant CS","2023","Charity Commission","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","London","Heterosexual / straight","95","[c]","44160","34110"
"New entrant CS","2023","Competition and Markets Authority","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","130","[c]","36310","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","Unknown","85","[c]","40530","34480"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","615","[c]","32890","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","80","[c]","28890","25610"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","90","[c]","32150","30930"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","190","[c]","32010","30950"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","65","[c]","38080","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","Unknown","40","[c]","35190","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Heterosexual / straight","65","[c]","36500","34030"
"New entrant CS","2023","Department for Education","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","Unknown","35","[c]","33010","29530"
"New entrant CS","2023","Department for Education","Outside London","Heterosexual / straight","260","[c]","36650","33950"
"New entrant CS","2023","Department for Education","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Outside London","Undeclared","30","[c]","37590","30330"
"New entrant CS","2023","Department for Education","Outside London","Unknown","50","[c]","32610","30700"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","245","[c]","41730","36000"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","LGBO","35","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","Unknown","105","[c]","42090","40260"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","990","[c]","30610","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","LGBO","135","[c]","28500","25340"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","110","[c]","31310","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","325","[c]","27200","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","Heterosexual / straight","185","[c]","38320","35010"
"New entrant CS","2023","Department for International Trade","London","LGBO","35","[c]","34970","35010"
"New entrant CS","2023","Department for International Trade","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","Unknown","120","[c]","37030","35010"
"New entrant CS","2023","Department for International Trade","Outside London","Heterosexual / straight","285","[c]","41230","39730"
"New entrant CS","2023","Department for International Trade","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Outside London","Unknown","105","[c]","40970","41040"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","100","[c]","37770","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","Unknown","35","[c]","37320","33210"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","145","[c]","38740","41840"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","Unknown","55","[c]","32120","25960"
"New entrant CS","2023","Department for Transport","London","Heterosexual / straight","135","[c]","37720","35400"
"New entrant CS","2023","Department for Transport","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","London","Unknown","105","[c]","35780","34390"
"New entrant CS","2023","Department for Transport","Outside London","Heterosexual / straight","860","[c]","26550","22500"
"New entrant CS","2023","Department for Transport","Outside London","LGBO","75","[c]","24940","22500"
"New entrant CS","2023","Department for Transport","Outside London","Undeclared","65","[c]","29160","26780"
"New entrant CS","2023","Department for Transport","Outside London","Unknown","550","[c]","26870","26780"
"New entrant CS","2023","Department for Work and Pensions","London","Heterosexual / straight","160","[c]","37870","39150"
"New entrant CS","2023","Department for Work and Pensions","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","London","Unknown","50","[c]","36890","39150"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Heterosexual / straight","2505","[c]","28060","25610"
"New entrant CS","2023","Department for Work and Pensions","Outside London","LGBO","260","[c]","27240","27320"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Undeclared","160","[c]","27850","25610"
"New entrant CS","2023","Department for Work and Pensions","Outside London","Unknown","490","[c]","27850","21690"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","Heterosexual / straight","300","[c]","42720","34410"
"New entrant CS","2023","Department of Health and Social Care","London","LGBO","45","[c]","41490","34190"
"New entrant CS","2023","Department of Health and Social Care","London","Undeclared","145","[c]","36670","34190"
"New entrant CS","2023","Department of Health and Social Care","London","Unknown","255","[c]","43400","37240"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Heterosexual / straight","250","[c]","41840","35610"
"New entrant CS","2023","Department of Health and Social Care","Outside London","LGBO","30","[c]","32330","29460"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Undeclared","80","[c]","34260","29980"
"New entrant CS","2023","Department of Health and Social Care","Outside London","Unknown","360","[c]","39180","34110"
"New entrant CS","2023","Estyn","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","Heterosexual / straight","70","[c]","34220","31260"
"New entrant CS","2023","Food Standards Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","Unknown","60","[c]","30380","30960"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Heterosexual / straight","80","[c]","28180","23390"
"New entrant CS","2023","HM Land Registry","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","Unknown","235","[c]","27760","23390"
"New entrant CS","2023","HM Revenue and Customs","London","Heterosexual / straight","255","[c]","35170","31980"
"New entrant CS","2023","HM Revenue and Customs","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","Unknown","230","[c]","33930","31980"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Heterosexual / straight","2210","[c]","28070","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","LGBO","295","[c]","26530","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Undeclared","145","[c]","28850","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","Unknown","2000","[c]","25740","22520"
"New entrant CS","2023","HM Treasury","London","Heterosexual / straight","150","[c]","33990","28500"
"New entrant CS","2023","HM Treasury","London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","Undeclared","45","[c]","33760","28500"
"New entrant CS","2023","HM Treasury","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","Heterosexual / straight","80","[c]","33800","29970"
"New entrant CS","2023","HM Treasury","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Heterosexual / straight","280","[c]","32020","29750"
"New entrant CS","2023","Home Office","London","LGBO","35","[c]","30070","29750"
"New entrant CS","2023","Home Office","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Unknown","1475","[c]","31060","29750"
"New entrant CS","2023","Home Office","Outside London","Heterosexual / straight","1080","[c]","25450","25750"
"New entrant CS","2023","Home Office","Outside London","LGBO","135","[c]","26110","25750"
"New entrant CS","2023","Home Office","Outside London","Undeclared","50","[c]","24870","25750"
"New entrant CS","2023","Home Office","Outside London","Unknown","4660","[c]","24720","22400"
"New entrant CS","2023","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","40","[c]","26010","25750"
"New entrant CS","2023","Ministry of Defence","London","Heterosexual / straight","135","[c]","39820","37850"
"New entrant CS","2023","Ministry of Defence","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","Unknown","195","[c]","38410","35020"
"New entrant CS","2023","Ministry of Defence","Outside London","Heterosexual / straight","2845","[c]","32190","28600"
"New entrant CS","2023","Ministry of Defence","Outside London","LGBO","160","[c]","28500","27080"
"New entrant CS","2023","Ministry of Defence","Outside London","Undeclared","165","[c]","32120","29250"
"New entrant CS","2023","Ministry of Defence","Outside London","Unknown","2310","[c]","29900","27080"
"New entrant CS","2023","Ministry of Defence","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Unknown","40","[c]","47770","45690"
"New entrant CS","2023","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Ministry of Justice","London","Heterosexual / straight","865","[c]","32360","29660"
"New entrant CS","2023","Ministry of Justice","London","LGBO","105","[c]","32560","32930"
"New entrant CS","2023","Ministry of Justice","London","Undeclared","75","[c]","31480","30490"
"New entrant CS","2023","Ministry of Justice","London","Unknown","830","[c]","30950","29660"
"New entrant CS","2023","Ministry of Justice","Outside London","Heterosexual / straight","7435","[c]","25770","23640"
"New entrant CS","2023","Ministry of Justice","Outside London","LGBO","900","[c]","25480","23640"
"New entrant CS","2023","Ministry of Justice","Outside London","Undeclared","365","[c]","25430","23640"
"New entrant CS","2023","Ministry of Justice","Outside London","Unknown","3960","[c]","25580","23640"
"New entrant CS","2023","Ministry of Justice","Unknown","Heterosexual / straight","40","[c]","27140","28880"
"New entrant CS","2023","Ministry of Justice","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Heterosexual / straight","115","[c]","41170","37070"
"New entrant CS","2023","National Crime Agency","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Heterosexual / straight","285","[c]","36460","36040"
"New entrant CS","2023","National Crime Agency","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","60","[c]","48230","43840"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","330","[c]","51530","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","35","[c]","41700","40640"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","Heterosexual / straight","210","[c]","43690","40000"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","170","[c]","35480","30950"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","70","[c]","38290","33230"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Outside London","Heterosexual / straight","1215","[c]","32350","29100"
"New entrant CS","2023","Scottish Government","Outside London","LGBO","190","[c]","31710","29100"
"New entrant CS","2023","Scottish Government","Outside London","Undeclared","70","[c]","32890","29100"
"New entrant CS","2023","Scottish Government","Outside London","Unknown","2550","[c]","30320","29100"
"New entrant CS","2023","Scottish Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
