"Status","Year","Age","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","Female","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Debt","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","Male","Unknown","15","10","[c]","[c]"
"In post","2023","16-19","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Male","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Female","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","16-19","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Female","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Finance","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Male","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Female","Heterosexual / straight","35","35","21460","20980"
"In post","2023","16-19","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Female","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Legal","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Female","Heterosexual / straight","210","205","23940","23230"
"In post","2023","16-19","No function","Female","LGBO","35","35","23710","22520"
"In post","2023","16-19","No function","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","16-19","No function","Female","Unknown","210","200","23680","22520"
"In post","2023","16-19","No function","Male","Heterosexual / straight","220","215","23550","22520"
"In post","2023","16-19","No function","Male","LGBO","15","15","[c]","[c]"
"In post","2023","16-19","No function","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","16-19","No function","Male","Unknown","200","190","22840","22400"
"In post","2023","16-19","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Female","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Project Delivery","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Male","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Female","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Property","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","16-19","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Male","Unknown","25","25","[c]","[c]"
"In post","2023","16-19","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Male","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Female","Unknown","30","30","22590","22180"
"In post","2023","16-19","Unknown","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Male","Unknown","35","35","20310","19670"
"In post","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Female","Heterosexual / straight","1060","1055","38450","37510"
"In post","2023","20-29","Analysis","Female","LGBO","210","210","36350","34260"
"In post","2023","20-29","Analysis","Female","Undeclared","110","110","36160","34300"
"In post","2023","20-29","Analysis","Female","Unknown","360","360","35490","34520"
"In post","2023","20-29","Analysis","Male","Heterosexual / straight","1215","1205","38170","35410"
"In post","2023","20-29","Analysis","Male","LGBO","175","175","38780","36290"
"In post","2023","20-29","Analysis","Male","Undeclared","100","100","37450","35410"
"In post","2023","20-29","Analysis","Male","Unknown","465","460","36570","35240"
"In post","2023","20-29","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Female","Heterosexual / straight","400","395","35140","33830"
"In post","2023","20-29","Commercial","Female","LGBO","50","50","38370","36910"
"In post","2023","20-29","Commercial","Female","Undeclared","35","35","37410","35410"
"In post","2023","20-29","Commercial","Female","Unknown","165","165","36190","31640"
"In post","2023","20-29","Commercial","Male","Heterosexual / straight","335","335","35380","32500"
"In post","2023","20-29","Commercial","Male","LGBO","35","35","36090","35400"
"In post","2023","20-29","Commercial","Male","Undeclared","30","30","[c]","[c]"
"In post","2023","20-29","Commercial","Male","Unknown","160","160","34840","30130"
"In post","2023","20-29","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Female","Heterosexual / straight","330","325","36280","34700"
"In post","2023","20-29","Communications","Female","LGBO","40","40","35330","35210"
"In post","2023","20-29","Communications","Female","Undeclared","40","40","34850","34190"
"In post","2023","20-29","Communications","Female","Unknown","145","145","36960","36350"
"In post","2023","20-29","Communications","Male","Heterosexual / straight","145","145","35450","34000"
"In post","2023","20-29","Communications","Male","LGBO","40","40","37250","34400"
"In post","2023","20-29","Communications","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Communications","Male","Unknown","85","85","38410","37000"
"In post","2023","20-29","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Female","Heterosexual / straight","730","720","30350","28120"
"In post","2023","20-29","Counter Fraud","Female","LGBO","80","80","30300","28120"
"In post","2023","20-29","Counter Fraud","Female","Undeclared","40","40","30120","28120"
"In post","2023","20-29","Counter Fraud","Female","Unknown","250","245","31300","28130"
"In post","2023","20-29","Counter Fraud","Male","Heterosexual / straight","585","585","30570","28130"
"In post","2023","20-29","Counter Fraud","Male","LGBO","60","60","29790","28120"
"In post","2023","20-29","Counter Fraud","Male","Undeclared","45","45","32050","32520"
"In post","2023","20-29","Counter Fraud","Male","Unknown","210","210","31600","28130"
"In post","2023","20-29","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Debt","Female","Heterosexual / straight","500","475","23320","22520"
"In post","2023","20-29","Debt","Female","LGBO","60","60","23410","22520"
"In post","2023","20-29","Debt","Female","Undeclared","30","30","[c]","[c]"
"In post","2023","20-29","Debt","Female","Unknown","310","295","23560","22520"
"In post","2023","20-29","Debt","Male","Heterosexual / straight","425","420","23550","22520"
"In post","2023","20-29","Debt","Male","LGBO","65","65","23630","22520"
"In post","2023","20-29","Debt","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Debt","Male","Unknown","305","300","23400","22520"
"In post","2023","20-29","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Female","Heterosexual / straight","915","910","35990","34420"
"In post","2023","20-29","Digital, Data & Technology","Female","LGBO","160","155","34620","34170"
"In post","2023","20-29","Digital, Data & Technology","Female","Undeclared","100","100","34350","32960"
"In post","2023","20-29","Digital, Data & Technology","Female","Unknown","390","385","35640","34390"
"In post","2023","20-29","Digital, Data & Technology","Male","Heterosexual / straight","1360","1350","35190","33860"
"In post","2023","20-29","Digital, Data & Technology","Male","LGBO","155","155","35450","33990"
"In post","2023","20-29","Digital, Data & Technology","Male","Undeclared","170","170","34380","32690"
"In post","2023","20-29","Digital, Data & Technology","Male","Unknown","750","750","35100","34170"
"In post","2023","20-29","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Female","Heterosexual / straight","540","530","33670","32070"
"In post","2023","20-29","Finance","Female","LGBO","55","55","32800","32300"
"In post","2023","20-29","Finance","Female","Undeclared","35","35","31950","28770"
"In post","2023","20-29","Finance","Female","Unknown","195","190","30760","28120"
"In post","2023","20-29","Finance","Male","Heterosexual / straight","530","525","33990","32500"
"In post","2023","20-29","Finance","Male","LGBO","55","55","34840","32560"
"In post","2023","20-29","Finance","Male","Undeclared","65","65","34780","33790"
"In post","2023","20-29","Finance","Male","Unknown","245","245","32790","30130"
"In post","2023","20-29","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Grants Management","Female","Heterosexual / straight","140","135","24380","22150"
"In post","2023","20-29","Grants Management","Female","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Grants Management","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Grants Management","Female","Unknown","50","50","25820","22150"
"In post","2023","20-29","Grants Management","Male","Heterosexual / straight","115","115","24860","22150"
"In post","2023","20-29","Grants Management","Male","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Grants Management","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Grants Management","Male","Unknown","40","40","23280","22150"
"In post","2023","20-29","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","Female","Heterosexual / straight","825","815","33700","31270"
"In post","2023","20-29","Human Resources","Female","LGBO","95","95","33420","29140"
"In post","2023","20-29","Human Resources","Female","Undeclared","65","65","34270","30330"
"In post","2023","20-29","Human Resources","Female","Unknown","205","200","31880","29800"
"In post","2023","20-29","Human Resources","Male","Heterosexual / straight","285","285","32090","30000"
"In post","2023","20-29","Human Resources","Male","LGBO","50","50","36870","34240"
"In post","2023","20-29","Human Resources","Male","Undeclared","30","30","31470","28850"
"In post","2023","20-29","Human Resources","Male","Unknown","110","110","29710","27650"
"In post","2023","20-29","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","Female","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Internal Audit","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","Male","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Female","Heterosexual / straight","1065","1050","32210","27760"
"In post","2023","20-29","Legal","Female","LGBO","115","115","31760","27760"
"In post","2023","20-29","Legal","Female","Undeclared","60","60","31830","27760"
"In post","2023","20-29","Legal","Female","Unknown","145","145","35030","31980"
"In post","2023","20-29","Legal","Male","Heterosexual / straight","420","420","32940","28120"
"In post","2023","20-29","Legal","Male","LGBO","65","65","33980","28160"
"In post","2023","20-29","Legal","Male","Undeclared","40","40","36200","29690"
"In post","2023","20-29","Legal","Male","Unknown","70","70","32640","28570"
"In post","2023","20-29","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Female","Heterosexual / straight","18820","18380","30410","28400"
"In post","2023","20-29","No function","Female","LGBO","2780","2730","30310","28580"
"In post","2023","20-29","No function","Female","Undeclared","1545","1515","32510","30330"
"In post","2023","20-29","No function","Female","Unknown","8465","8255","28940","26630"
"In post","2023","20-29","No function","Male","Heterosexual / straight","13045","12960","30790","28880"
"In post","2023","20-29","No function","Male","LGBO","1690","1680","32540","28880"
"In post","2023","20-29","No function","Male","Undeclared","1060","1055","32950","30780"
"In post","2023","20-29","No function","Male","Unknown","6785","6725","29260","27650"
"In post","2023","20-29","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","Female","Heterosexual / straight","1130","1120","35720","33990"
"In post","2023","20-29","Project Delivery","Female","LGBO","130","130","34550","32520"
"In post","2023","20-29","Project Delivery","Female","Undeclared","80","80","34880","32550"
"In post","2023","20-29","Project Delivery","Female","Unknown","465","460","34340","32500"
"In post","2023","20-29","Project Delivery","Male","Heterosexual / straight","995","995","34770","32940"
"In post","2023","20-29","Project Delivery","Male","LGBO","100","100","37120","34170"
"In post","2023","20-29","Project Delivery","Male","Undeclared","60","60","34280","32910"
"In post","2023","20-29","Project Delivery","Male","Unknown","370","370","34550","32500"
"In post","2023","20-29","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","Female","Heterosexual / straight","275","270","30890","29400"
"In post","2023","20-29","Property","Female","LGBO","35","35","28230","24820"
"In post","2023","20-29","Property","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Property","Female","Unknown","200","195","27980","26020"
"In post","2023","20-29","Property","Male","Heterosexual / straight","295","295","31000","29400"
"In post","2023","20-29","Property","Male","LGBO","35","35","30520","27570"
"In post","2023","20-29","Property","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Property","Male","Unknown","230","230","29880","28170"
"In post","2023","20-29","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Female","Heterosexual / straight","245","240","31260","28560"
"In post","2023","20-29","Security","Female","LGBO","50","50","31130","27500"
"In post","2023","20-29","Security","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Security","Female","Unknown","125","125","31330","28120"
"In post","2023","20-29","Security","Male","Heterosexual / straight","460","460","30050","28540"
"In post","2023","20-29","Security","Male","LGBO","40","40","32740","30200"
"In post","2023","20-29","Security","Male","Undeclared","30","30","34510","31980"
"In post","2023","20-29","Security","Male","Unknown","350","350","28860","27480"
"In post","2023","20-29","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Female","Heterosexual / straight","1510","1490","32660","31100"
"In post","2023","20-29","Unknown","Female","LGBO","260","255","31600","30440"
"In post","2023","20-29","Unknown","Female","Undeclared","140","135","32480","32960"
"In post","2023","20-29","Unknown","Female","Unknown","1240","1220","30320","29100"
"In post","2023","20-29","Unknown","Male","Heterosexual / straight","1190","1185","31940","30650"
"In post","2023","20-29","Unknown","Male","LGBO","220","215","32780","30650"
"In post","2023","20-29","Unknown","Male","Undeclared","90","90","30780","30130"
"In post","2023","20-29","Unknown","Male","Unknown","1205","1200","30650","29450"
"In post","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","Female","Heterosexual / straight","980","915","47630","44200"
"In post","2023","30-39","Analysis","Female","LGBO","115","110","45700","43650"
"In post","2023","30-39","Analysis","Female","Undeclared","65","60","48070","43250"
"In post","2023","30-39","Analysis","Female","Unknown","200","195","41800","39300"
"In post","2023","30-39","Analysis","Male","Heterosexual / straight","1000","990","48990","46860"
"In post","2023","30-39","Analysis","Male","LGBO","95","95","46910","42290"
"In post","2023","30-39","Analysis","Male","Undeclared","120","115","49640","49870"
"In post","2023","30-39","Analysis","Male","Unknown","290","285","44220","39890"
"In post","2023","30-39","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Female","Heterosexual / straight","710","670","42300","39090"
"In post","2023","30-39","Commercial","Female","LGBO","40","40","42590","38940"
"In post","2023","30-39","Commercial","Female","Undeclared","55","50","45230","42620"
"In post","2023","30-39","Commercial","Female","Unknown","165","160","42870","40580"
"In post","2023","30-39","Commercial","Male","Heterosexual / straight","540","540","47050","42620"
"In post","2023","30-39","Commercial","Male","LGBO","45","45","42800","39360"
"In post","2023","30-39","Commercial","Male","Undeclared","50","50","43690","42250"
"In post","2023","30-39","Commercial","Male","Unknown","165","165","50500","45530"
"In post","2023","30-39","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Female","Heterosexual / straight","520","495","45720","42310"
"In post","2023","30-39","Communications","Female","LGBO","40","40","44540","43500"
"In post","2023","30-39","Communications","Female","Undeclared","50","45","48860","45220"
"In post","2023","30-39","Communications","Female","Unknown","150","145","45810","43650"
"In post","2023","30-39","Communications","Male","Heterosexual / straight","255","255","45950","43650"
"In post","2023","30-39","Communications","Male","LGBO","50","50","47930","44150"
"In post","2023","30-39","Communications","Male","Undeclared","40","40","48370","45900"
"In post","2023","30-39","Communications","Male","Unknown","115","115","45380","42850"
"In post","2023","30-39","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
