"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","International Trade","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","International Trade","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","East Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","East of England","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","London","London","100","95","41420","38260"
"In post","2023","Declared disabled","Knowledge and Information Management","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","North West (England)","Outside London","25","20","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","South East (England)","Outside London","40","40","34590","32750"
"In post","2023","Declared disabled","Knowledge and Information Management","South West (England)","Outside London","35","35","33700","27760"
"In post","2023","Declared disabled","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","West Midlands (England)","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Legal","East Midlands (England)","Outside London","55","50","47780","49050"
"In post","2023","Declared disabled","Legal","East of England","Outside London","70","60","44190","43410"
"In post","2023","Declared disabled","Legal","London","London","375","350","58610","60610"
"In post","2023","Declared disabled","Legal","North East (England)","Outside London","40","35","45780","45640"
"In post","2023","Declared disabled","Legal","North West (England)","Outside London","120","110","47610","49050"
"In post","2023","Declared disabled","Legal","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Scotland","Outside London","65","65","54440","52360"
"In post","2023","Declared disabled","Legal","South East (England)","Outside London","75","65","51050","54100"
"In post","2023","Declared disabled","Legal","South West (England)","Outside London","70","60","47650","46280"
"In post","2023","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal","Wales","Outside London","50","45","47040","49050"
"In post","2023","Declared disabled","Legal","West Midlands (England)","Outside London","85","80","48590","49050"
"In post","2023","Declared disabled","Legal","Yorkshire and The Humber","Outside London","65","60","49600","50000"
"In post","2023","Declared disabled","Medicine","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Medicine","East of England","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Medicine","London","London","15","10","[c]","[c]"
"In post","2023","Declared disabled","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Medicine","South East (England)","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","Medicine","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicine","Wales","Outside London","25","20","[c]","[c]"
"In post","2023","Declared disabled","Medicine","West Midlands (England)","Outside London","10","5","[c]","[c]"
"In post","2023","Declared disabled","Medicine","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Operational Delivery","East Midlands (England)","Outside London","2440","2210","28380","28120"
"In post","2023","Declared disabled","Operational Delivery","East of England","Outside London","2155","1945","29550","28120"
"In post","2023","Declared disabled","Operational Delivery","London","London","4125","3835","34710","32520"
"In post","2023","Declared disabled","Operational Delivery","North East (England)","Outside London","3050","2660","26970","25720"
"In post","2023","Declared disabled","Operational Delivery","North West (England)","Outside London","6180","5515","27710","27330"
"In post","2023","Declared disabled","Operational Delivery","Northern Ireland","Outside London","195","180","28360","26180"
"In post","2023","Declared disabled","Operational Delivery","Overseas","Overseas","15","15","[c]","[c]"
"In post","2023","Declared disabled","Operational Delivery","Scotland","Outside London","2760","2450","28130","28120"
"In post","2023","Declared disabled","Operational Delivery","South East (England)","Outside London","3430","3095","29710","28120"
"In post","2023","Declared disabled","Operational Delivery","South West (England)","Outside London","2655","2390","29700","28120"
"In post","2023","Declared disabled","Operational Delivery","Unknown","Unknown","65","60","28630","28120"
"In post","2023","Declared disabled","Operational Delivery","Wales","Outside London","2865","2555","27260","26460"
"In post","2023","Declared disabled","Operational Delivery","West Midlands (England)","Outside London","3135","2825","28880","28120"
"In post","2023","Declared disabled","Operational Delivery","Yorkshire and The Humber","Outside London","3070","2740","28660","28120"
"In post","2023","Declared disabled","Operational Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","London","London","35","35","48250","43760"
"In post","2023","Declared disabled","Operational Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","South East (England)","Outside London","50","50","42690","40270"
"In post","2023","Declared disabled","Operational Research","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Operational Research","Yorkshire and The Humber","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Other","East Midlands (England)","Outside London","100","90","25360","21690"
"In post","2023","Declared disabled","Other","East of England","Outside London","80","70","26880","25610"
"In post","2023","Declared disabled","Other","London","London","235","225","40550","36090"
"In post","2023","Declared disabled","Other","North East (England)","Outside London","125","110","25560","21690"
"In post","2023","Declared disabled","Other","North West (England)","Outside London","205","190","27980","28120"
"In post","2023","Declared disabled","Other","Northern Ireland","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other","Scotland","Outside London","160","145","29450","28120"
"In post","2023","Declared disabled","Other","South East (England)","Outside London","130","125","33650","30650"
"In post","2023","Declared disabled","Other","South West (England)","Outside London","375","355","33790","31920"
"In post","2023","Declared disabled","Other","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other","Wales","Outside London","95","90","32800","28120"
"In post","2023","Declared disabled","Other","West Midlands (England)","Outside London","190","160","25410","21690"
"In post","2023","Declared disabled","Other","Yorkshire and The Humber","Outside London","190","165","28250","26650"
"In post","2023","Declared disabled","Planning","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","London","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Planning","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Planning","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectors","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Policy","East Midlands (England)","Outside London","40","40","38050","37300"
"In post","2023","Declared disabled","Policy","East of England","Outside London","30","25","[c]","[c]"
"In post","2023","Declared disabled","Policy","London","London","1970","1920","50000","45940"
"In post","2023","Declared disabled","Policy","North East (England)","Outside London","85","85","42090","37590"
"In post","2023","Declared disabled","Policy","North West (England)","Outside London","205","200","42260","37980"
"In post","2023","Declared disabled","Policy","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Policy","Overseas","Overseas","130","130","49380","44240"
"In post","2023","Declared disabled","Policy","Scotland","Outside London","45","40","44550","43650"
"In post","2023","Declared disabled","Policy","South East (England)","Outside London","60","55","37510","33910"
"In post","2023","Declared disabled","Policy","South West (England)","Outside London","115","110","40840","37300"
"In post","2023","Declared disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Policy","Wales","Outside London","150","140","42300","39690"
"In post","2023","Declared disabled","Policy","West Midlands (England)","Outside London","105","100","43240","38210"
"In post","2023","Declared disabled","Policy","Yorkshire and The Humber","Outside London","235","230","43170","38470"
"In post","2023","Declared disabled","Project Delivery","East Midlands (England)","Outside London","45","45","41360","37290"
"In post","2023","Declared disabled","Project Delivery","East of England","Outside London","50","45","39850","38020"
"In post","2023","Declared disabled","Project Delivery","London","London","470","455","49340","43760"
"In post","2023","Declared disabled","Project Delivery","North East (England)","Outside London","140","130","41090","38470"
"In post","2023","Declared disabled","Project Delivery","North West (England)","Outside London","250","235","41370","38470"
"In post","2023","Declared disabled","Project Delivery","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Scotland","Outside London","65","60","42250","39410"
"In post","2023","Declared disabled","Project Delivery","South East (England)","Outside London","145","140","41090","40750"
"In post","2023","Declared disabled","Project Delivery","South West (England)","Outside London","420","405","42070","40730"
"In post","2023","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Wales","Outside London","60","60","40600","38470"
"In post","2023","Declared disabled","Project Delivery","West Midlands (England)","Outside London","95","90","39880","38130"
"In post","2023","Declared disabled","Project Delivery","Yorkshire and The Humber","Outside London","150","145","41980","37680"
"In post","2023","Declared disabled","Property","East Midlands (England)","Outside London","45","45","39510","35020"
"In post","2023","Declared disabled","Property","East of England","Outside London","45","40","35750","34300"
"In post","2023","Declared disabled","Property","London","London","100","95","46640","41820"
"In post","2023","Declared disabled","Property","North East (England)","Outside London","35","30","37910","34170"
"In post","2023","Declared disabled","Property","North West (England)","Outside London","65","60","36470","33980"
"In post","2023","Declared disabled","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Property","South East (England)","Outside London","85","80","38630","34300"
"In post","2023","Declared disabled","Property","South West (England)","Outside London","60","60","36870","34300"
"In post","2023","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Wales","Outside London","40","35","32240","31460"
"In post","2023","Declared disabled","Property","West Midlands (England)","Outside London","55","55","37410","34300"
"In post","2023","Declared disabled","Property","Yorkshire and The Humber","Outside London","75","70","38600","34890"
"In post","2023","Declared disabled","Psychology","East Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Psychology","East of England","Outside London","15","15","[c]","[c]"
