"Status","Year","Age","Disability","Ethnicity","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Declared non-disabled","Asian","Outside London","3270","3170","27330","26960"
"In post","2023","20-29","Declared non-disabled","Asian","Overseas","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Asian","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","London","975","965","34070","32520"
"In post","2023","20-29","Declared non-disabled","Black","Outside London","630","620","28260","27890"
"In post","2023","20-29","Declared non-disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","London","645","635","38550","35410"
"In post","2023","20-29","Declared non-disabled","Mixed","Outside London","995","975","28580","28120"
"In post","2023","20-29","Declared non-disabled","Mixed","Overseas","20","20","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Mixed","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","London","190","185","36920","34070"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Outside London","165","160","28690","28120"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Overseas","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","London","155","155","39870","35630"
"In post","2023","20-29","Declared non-disabled","Undeclared","Outside London","335","325","29250","28120"
"In post","2023","20-29","Declared non-disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","London","115","110","36010","34410"
"In post","2023","20-29","Declared non-disabled","Unknown","Outside London","520","505","28440","28120"
"In post","2023","20-29","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","White","London","7180","7155","41210","39150"
"In post","2023","20-29","Declared non-disabled","White","Outside London","28575","28155","29180","28120"
"In post","2023","20-29","Declared non-disabled","White","Overseas","145","145","37080","33540"
"In post","2023","20-29","Declared non-disabled","White","Unknown","65","65","31730","28120"
"In post","2023","20-29","Undeclared","Asian","London","105","105","37270","35030"
"In post","2023","20-29","Undeclared","Asian","Outside London","135","135","27660","25830"
"In post","2023","20-29","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Black","London","50","50","34820","34250"
"In post","2023","20-29","Undeclared","Black","Outside London","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Mixed","London","35","35","38900","35080"
"In post","2023","20-29","Undeclared","Mixed","Outside London","50","50","28750","28120"
"In post","2023","20-29","Undeclared","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Other ethnicity","London","45","45","37040","33820"
"In post","2023","20-29","Undeclared","Other ethnicity","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Undeclared","London","115","115","39880","38360"
"In post","2023","20-29","Undeclared","Undeclared","Outside London","270","265","30670","29340"
"In post","2023","20-29","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","London","50","50","41180","39960"
"In post","2023","20-29","Undeclared","Unknown","Outside London","65","65","33520","32880"
"In post","2023","20-29","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","White","London","350","345","40320","37460"
"In post","2023","20-29","Undeclared","White","Outside London","1030","1015","28700","28120"
"In post","2023","20-29","Undeclared","White","Overseas","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Asian","London","565","560","35250","33260"
"In post","2023","20-29","Unknown","Asian","Outside London","525","515","28960","27650"
"In post","2023","20-29","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Black","London","205","205","33760","32520"
"In post","2023","20-29","Unknown","Black","Outside London","115","115","29220","27890"
"In post","2023","20-29","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","London","210","210","34960","32960"
"In post","2023","20-29","Unknown","Mixed","Outside London","190","190","29480","28670"
"In post","2023","20-29","Unknown","Mixed","Overseas","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","London","70","70","36840","34140"
"In post","2023","20-29","Unknown","Other ethnicity","Outside London","25","25","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Undeclared","London","85","85","39060","36380"
"In post","2023","20-29","Unknown","Undeclared","Outside London","130","130","33430","31450"
"In post","2023","20-29","Unknown","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","London","5500","5460","37640","35410"
"In post","2023","20-29","Unknown","Unknown","Outside London","15095","14810","27310","25830"
"In post","2023","20-29","Unknown","Unknown","Overseas","55","55","43270","41000"
"In post","2023","20-29","Unknown","Unknown","Unknown","430","430","31810","31710"
"In post","2023","20-29","Unknown","White","London","2300","2295","37670","34340"
"In post","2023","20-29","Unknown","White","Outside London","4655","4605","29620","28080"
"In post","2023","20-29","Unknown","White","Overseas","40","40","43890","41540"
"In post","2023","20-29","Unknown","White","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","London","250","245","41830","39150"
"In post","2023","30-39","Declared disabled","Asian","Outside London","435","410","31060","28120"
"In post","2023","30-39","Declared disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","London","225","215","38410","35120"
"In post","2023","30-39","Declared disabled","Black","Outside London","115","110","31420","28980"
"In post","2023","30-39","Declared disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","London","125","125","42240","37580"
"In post","2023","30-39","Declared disabled","Mixed","Outside London","240","225","32680","28120"
"In post","2023","30-39","Declared disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","London","40","40","46090","43650"
"In post","2023","30-39","Declared disabled","Other ethnicity","Outside London","30","30","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","London","55","55","47600","43210"
"In post","2023","30-39","Declared disabled","Undeclared","Outside London","225","215","33920","32000"
"In post","2023","30-39","Declared disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","London","55","55","40300","36330"
"In post","2023","30-39","Declared disabled","Unknown","Outside London","220","210","32540","30410"
"In post","2023","30-39","Declared disabled","Unknown","Overseas","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","White","London","1265","1225","48760","45560"
"In post","2023","30-39","Declared disabled","White","Outside London","7000","6635","32490","29450"
"In post","2023","30-39","Declared disabled","White","Overseas","35","35","48650","48070"
"In post","2023","30-39","Declared disabled","White","Unknown","25","20","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Asian","London","2865","2765","42700","39150"
"In post","2023","30-39","Declared non-disabled","Asian","Outside London","4660","4365","31210","28120"
"In post","2023","30-39","Declared non-disabled","Asian","Overseas","30","30","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Asian","Unknown","15","15","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Black","London","1380","1345","38290","35250"
"In post","2023","30-39","Declared non-disabled","Black","Outside London","1355","1305","31260","28880"
"In post","2023","30-39","Declared non-disabled","Black","Overseas","5","5","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Black","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Mixed","London","760","735","46560","43210"
"In post","2023","30-39","Declared non-disabled","Mixed","Outside London","1190","1130","33880","30880"
"In post","2023","30-39","Declared non-disabled","Mixed","Overseas","30","30","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Other ethnicity","London","235","230","45570","41870"
"In post","2023","30-39","Declared non-disabled","Other ethnicity","Outside London","245","235","33320","31010"
"In post","2023","30-39","Declared non-disabled","Other ethnicity","Overseas","5","5","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Undeclared","London","345","340","46280","43000"
"In post","2023","30-39","Declared non-disabled","Undeclared","Outside London","960","910","33560","30700"
"In post","2023","30-39","Declared non-disabled","Undeclared","Overseas","15","15","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Unknown","London","275","260","45330","41700"
"In post","2023","30-39","Declared non-disabled","Unknown","Outside London","1315","1210","32030","28120"
"In post","2023","30-39","Declared non-disabled","Unknown","Overseas","5","5","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","White","London","9585","9330","52210","54630"
"In post","2023","30-39","Declared non-disabled","White","Outside London","46215","43870","34430","32000"
"In post","2023","30-39","Declared non-disabled","White","Overseas","405","405","47060","43300"
"In post","2023","30-39","Declared non-disabled","White","Unknown","80","80","33550","28120"
"In post","2023","30-39","Undeclared","Asian","London","160","155","43880","39620"
"In post","2023","30-39","Undeclared","Asian","Outside London","245","230","31660","28120"
"In post","2023","30-39","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Black","London","80","80","37990","34820"
"In post","2023","30-39","Undeclared","Black","Outside London","40","35","33460","29700"
"In post","2023","30-39","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Mixed","London","50","50","44630","41320"
"In post","2023","30-39","Undeclared","Mixed","Outside London","80","75","31770","29350"
"In post","2023","30-39","Undeclared","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Other ethnicity","London","30","30","51890","54090"
"In post","2023","30-39","Undeclared","Other ethnicity","Outside London","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Undeclared","London","340","335","48410","45840"
"In post","2023","30-39","Undeclared","Undeclared","Outside London","880","850","35360","32970"
"In post","2023","30-39","Undeclared","Undeclared","Overseas","20","20","[c]","[c]"
"In post","2023","30-39","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Unknown","London","90","90","48600","42310"
"In post","2023","30-39","Undeclared","Unknown","Outside London","175","165","35240","32920"
"In post","2023","30-39","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","White","London","510","495","50330","54090"
"In post","2023","30-39","Undeclared","White","Outside London","2390","2265","33330","31260"
"In post","2023","30-39","Undeclared","White","Overseas","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Asian","London","440","430","43660","41480"
"In post","2023","30-39","Unknown","Asian","Outside London","560","535","34060","31660"
"In post","2023","30-39","Unknown","Asian","Overseas","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Black","London","185","180","40400","39450"
"In post","2023","30-39","Unknown","Black","Outside London","160","155","32520","30390"
"In post","2023","30-39","Unknown","Black","Overseas","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Mixed","London","120","120","48590","46600"
"In post","2023","30-39","Unknown","Mixed","Outside London","165","160","35250","32750"
"In post","2023","30-39","Unknown","Mixed","Overseas","15","15","[c]","[c]"
"In post","2023","30-39","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Other ethnicity","London","55","55","47040","44020"
"In post","2023","30-39","Unknown","Other ethnicity","Outside London","35","35","33760","34670"
"In post","2023","30-39","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Undeclared","London","105","100","51240","53180"
"In post","2023","30-39","Unknown","Undeclared","Outside London","375","360","37630","37060"
"In post","2023","30-39","Unknown","Undeclared","Overseas","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","London","4130","4055","46680","43210"
"In post","2023","30-39","Unknown","Unknown","Outside London","14425","13760","31530","28130"
"In post","2023","30-39","Unknown","Unknown","Overseas","230","230","52370","53530"
"In post","2023","30-39","Unknown","Unknown","Unknown","425","420","41290","40690"
"In post","2023","30-39","Unknown","White","London","1440","1405","50150","50980"
"In post","2023","30-39","Unknown","White","Outside London","5770","5550","36020","34300"
"In post","2023","30-39","Unknown","White","Overseas","170","170","54450","54580"
"In post","2023","30-39","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Asian","London","415","390","39560","35330"
"In post","2023","40-49","Declared disabled","Asian","Outside London","655","590","30580","28120"
"In post","2023","40-49","Declared disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Black","London","270","255","36650","32520"
"In post","2023","40-49","Declared disabled","Black","Outside London","175","165","32510","28840"
"In post","2023","40-49","Declared disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Mixed","London","115","110","46410","42020"
"In post","2023","40-49","Declared disabled","Mixed","Outside London","260","240","32840","28170"
"In post","2023","40-49","Declared disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Other ethnicity","London","45","45","43880","36070"
"In post","2023","40-49","Declared disabled","Other ethnicity","Outside London","45","45","34320","32920"
"In post","2023","40-49","Declared disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Undeclared","London","90","80","41850","36180"
"In post","2023","40-49","Declared disabled","Undeclared","Outside London","440","420","33780","29050"
"In post","2023","40-49","Declared disabled","Undeclared","Overseas","5","5","[c]","[c]"
"In post","2023","40-49","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Unknown","London","55","55","43600","37920"
"In post","2023","40-49","Declared disabled","Unknown","Outside London","200","185","33780","29320"
"In post","2023","40-49","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","White","London","1275","1225","52200","47520"
"In post","2023","40-49","Declared disabled","White","Outside London","9545","8830","33620","28480"
"In post","2023","40-49","Declared disabled","White","Overseas","45","45","52140","52630"
"In post","2023","40-49","Declared disabled","White","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Asian","London","3005","2810","42700","37140"
"In post","2023","40-49","Declared non-disabled","Asian","Outside London","4125","3760","32940","28120"
"In post","2023","40-49","Declared non-disabled","Asian","Overseas","50","50","54050","56100"
"In post","2023","40-49","Declared non-disabled","Asian","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Black","London","1530","1470","39330","35410"
"In post","2023","40-49","Declared non-disabled","Black","Outside London","1425","1370","32240","28850"
"In post","2023","40-49","Declared non-disabled","Black","Overseas","20","20","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Black","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Mixed","London","505","485","49580","45960"
"In post","2023","40-49","Declared non-disabled","Mixed","Outside London","900","845","36610","32160"
"In post","2023","40-49","Declared non-disabled","Mixed","Overseas","25","25","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Mixed","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Other ethnicity","London","210","205","46500","41060"
"In post","2023","40-49","Declared non-disabled","Other ethnicity","Outside London","220","205","35130","30510"
"In post","2023","40-49","Declared non-disabled","Other ethnicity","Overseas","10","10","[c]","[c]"
