"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - West","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Wales","Female","20","20","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Wales","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - East","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - East","Male","25","25","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - West","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Merseyside","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","International Trade","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","International Trade","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - West","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - West","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Legal","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Legal","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cumbria","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Devon","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","East Wales","Female","190","180","33140","31120"
"In post","2023","Analysis","Operational Delivery","East Wales","Male","155","155","34860","32550"
"In post","2023","Analysis","Operational Delivery","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Greater Manchester","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Hampshire and Isle of Wight","Female","55","55","33920","31060"
"In post","2023","Analysis","Operational Delivery","Hampshire and Isle of Wight","Male","55","50","33200","31060"
"In post","2023","Analysis","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Inner London - East","Female","40","40","29410","28220"
"In post","2023","Analysis","Operational Delivery","Inner London - East","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Inner London - West","Female","30","30","42830","38870"
"In post","2023","Analysis","Operational Delivery","Inner London - West","Male","30","30","41230","35410"
"In post","2023","Analysis","Operational Delivery","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Merseyside","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Merseyside","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Outer London - South","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Outer London - South","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","South Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Tees Valley and Durham","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Tees Valley and Durham","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Research","Derbyshire and Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Research","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
