"Status","Year","Age","Disability","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Female","Heterosexual / straight","40","40","23570","23040"
"In post","2023","16-19","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Female","Unknown","280","265","23410","22520"
"In post","2023","16-19","Unknown","Male","Heterosexual / straight","85","80","22320","22400"
"In post","2023","16-19","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Male","Unknown","315","305","22670","22500"
"In post","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Female","Heterosexual / straight","2505","2445","31140","29100"
"In post","2023","20-29","Declared disabled","Female","LGBO","1030","1010","30910","28880"
"In post","2023","20-29","Declared disabled","Female","Undeclared","260","250","31220","29100"
"In post","2023","20-29","Declared disabled","Female","Unknown","300","295","30820","29820"
"In post","2023","20-29","Declared disabled","Male","Heterosexual / straight","1620","1605","30870","28880"
"In post","2023","20-29","Declared disabled","Male","LGBO","500","500","31590","28880"
"In post","2023","20-29","Declared disabled","Male","Undeclared","185","180","31080","28440"
"In post","2023","20-29","Declared disabled","Male","Unknown","160","155","31990","30130"
"In post","2023","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Female","Heterosexual / straight","21890","21430","31170","28880"
"In post","2023","20-29","Declared non-disabled","Female","LGBO","2400","2370","30900","28880"
"In post","2023","20-29","Declared non-disabled","Female","Undeclared","1225","1200","31990","30320"
"In post","2023","20-29","Declared non-disabled","Female","Unknown","675","655","31240","28540"
"In post","2023","20-29","Declared non-disabled","Male","Heterosexual / straight","16640","16550","31820","29890"
"In post","2023","20-29","Declared non-disabled","Male","LGBO","1820","1815","33450","30650"
"In post","2023","20-29","Declared non-disabled","Male","Undeclared","870","865","32430","30320"
"In post","2023","20-29","Declared non-disabled","Male","Unknown","485","480","30850","28130"
"In post","2023","20-29","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Female","Heterosexual / straight","615","600","32150","30560"
"In post","2023","20-29","Undeclared","Female","LGBO","210","205","30870","28120"
"In post","2023","20-29","Undeclared","Female","Undeclared","310","305","32390","30940"
"In post","2023","20-29","Undeclared","Female","Unknown","75","75","34230","30500"
"In post","2023","20-29","Undeclared","Male","Heterosexual / straight","560","555","31810","29190"
"In post","2023","20-29","Undeclared","Male","LGBO","120","115","33640","31280"
"In post","2023","20-29","Undeclared","Male","Undeclared","390","385","33670","32670"
"In post","2023","20-29","Undeclared","Male","Unknown","75","75","34670","29160"
"In post","2023","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Female","Heterosexual / straight","3495","3455","33190","31350"
"In post","2023","20-29","Unknown","Female","LGBO","510","505","32860","30540"
"In post","2023","20-29","Unknown","Female","Undeclared","545","540","35320","33520"
"In post","2023","20-29","Unknown","Female","Unknown","11665","11415","29770","28000"
"In post","2023","20-29","Unknown","Male","Heterosexual / straight","2590","2580","32100","30470"
"In post","2023","20-29","Unknown","Male","LGBO","370","370","33780","31060"
"In post","2023","20-29","Unknown","Male","Undeclared","355","355","36300","34190"
"In post","2023","20-29","Unknown","Male","Unknown","10680","10595","30300","28130"
"In post","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Female","Heterosexual / straight","4395","4050","34590","31280"
"In post","2023","30-39","Declared disabled","Female","LGBO","1000","960","35060","32110"
"In post","2023","30-39","Declared disabled","Female","Undeclared","415","390","35940","32520"
"In post","2023","30-39","Declared disabled","Female","Unknown","250","230","34650","30810"
"In post","2023","30-39","Declared disabled","Male","Heterosexual / straight","3040","2995","35630","32500"
"In post","2023","30-39","Declared disabled","Male","LGBO","665","655","36010","32520"
"In post","2023","30-39","Declared disabled","Male","Undeclared","350","345","35260","32410"
"In post","2023","30-39","Declared disabled","Male","Unknown","240","235","37260","33990"
"In post","2023","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Female","Heterosexual / straight","33240","30620","36670","32670"
"In post","2023","30-39","Declared non-disabled","Female","LGBO","2335","2275","36810","33700"
"In post","2023","30-39","Declared non-disabled","Female","Undeclared","1830","1700","37080","33700"
"In post","2023","30-39","Declared non-disabled","Female","Unknown","1895","1620","33160","28120"
"In post","2023","30-39","Declared non-disabled","Male","Heterosexual / straight","27175","26955","37950","34170"
"In post","2023","30-39","Declared non-disabled","Male","LGBO","2400","2385","39660","34980"
"In post","2023","30-39","Declared non-disabled","Male","Undeclared","1700","1680","38250","34700"
"In post","2023","30-39","Declared non-disabled","Male","Unknown","1420","1405","36560","33260"
"In post","2023","30-39","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Female","Heterosexual / straight","1370","1275","36620","32420"
"In post","2023","30-39","Undeclared","Female","LGBO","205","200","35450","33020"
"In post","2023","30-39","Undeclared","Female","Undeclared","690","645","37730","34300"
"In post","2023","30-39","Undeclared","Female","Unknown","275","235","36940","32520"
"In post","2023","30-39","Undeclared","Male","Heterosexual / straight","1095","1085","36580","32520"
"In post","2023","30-39","Undeclared","Male","LGBO","160","160","35010","32060"
"In post","2023","30-39","Undeclared","Male","Undeclared","1105","1095","38820","35000"
"In post","2023","30-39","Undeclared","Male","Unknown","230","230","40700","35950"
"In post","2023","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Female","Heterosexual / straight","3815","3590","39390","37060"
"In post","2023","30-39","Unknown","Female","LGBO","335","330","37750","35670"
"In post","2023","30-39","Unknown","Female","Undeclared","470","445","43240","41650"
"In post","2023","30-39","Unknown","Female","Unknown","9900","9235","34590","29890"
"In post","2023","30-39","Unknown","Male","Heterosexual / straight","3235","3210","39560","37520"
"In post","2023","30-39","Unknown","Male","LGBO","345","345","40640","38120"
"In post","2023","30-39","Unknown","Male","Undeclared","425","420","44460","41950"
"In post","2023","30-39","Unknown","Male","Unknown","10310","10195","35710","32060"
"In post","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Female","Heterosexual / straight","6670","6000","35080","30320"
"In post","2023","40-49","Declared disabled","Female","LGBO","605","570","37120","32520"
"In post","2023","40-49","Declared disabled","Female","Undeclared","720","650","33830","29660"
"In post","2023","40-49","Declared disabled","Female","Unknown","450","390","32800","28120"
"In post","2023","40-49","Declared disabled","Male","Heterosexual / straight","3750","3670","37070","32520"
"In post","2023","40-49","Declared disabled","Male","LGBO","560","545","37660","32920"
"In post","2023","40-49","Declared disabled","Male","Undeclared","570","560","35220","31350"
"In post","2023","40-49","Declared disabled","Male","Unknown","330","320","37400","33120"
"In post","2023","40-49","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Female","Heterosexual / straight","36020","32730","38710","34170"
"In post","2023","40-49","Declared non-disabled","Female","LGBO","1315","1260","40040","34370"
"In post","2023","40-49","Declared non-disabled","Female","Undeclared","2670","2390","36540","31650"
"In post","2023","40-49","Declared non-disabled","Female","Unknown","3755","3150","34190","28120"
"In post","2023","40-49","Declared non-disabled","Male","Heterosexual / straight","27415","27120","41350","35710"
"In post","2023","40-49","Declared non-disabled","Male","LGBO","1500","1480","44400","38470"
"In post","2023","40-49","Declared non-disabled","Male","Undeclared","2170","2135","39610","35000"
"In post","2023","40-49","Declared non-disabled","Male","Unknown","2505","2450","38020","33170"
"In post","2023","40-49","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Female","Heterosexual / straight","1675","1520","37150","32520"
"In post","2023","40-49","Undeclared","Female","LGBO","115","110","38670","34170"
"In post","2023","40-49","Undeclared","Female","Undeclared","995","915","38500","34700"
"In post","2023","40-49","Undeclared","Female","Unknown","550","495","38240","32980"
"In post","2023","40-49","Undeclared","Male","Heterosexual / straight","1350","1330","38810","34730"
"In post","2023","40-49","Undeclared","Male","LGBO","125","120","38740","34400"
"In post","2023","40-49","Undeclared","Male","Undeclared","1440","1420","40310","35570"
"In post","2023","40-49","Undeclared","Male","Unknown","500","495","41290","35710"
"In post","2023","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Female","Heterosexual / straight","3205","2975","42040","38310"
"In post","2023","40-49","Unknown","Female","LGBO","135","135","40370","37060"
"In post","2023","40-49","Unknown","Female","Undeclared","370","340","46890","42140"
"In post","2023","40-49","Unknown","Female","Unknown","7055","6450","36350","29890"
"In post","2023","40-49","Unknown","Male","Heterosexual / straight","2890","2860","43500","40590"
"In post","2023","40-49","Unknown","Male","LGBO","160","155","45590","40490"
"In post","2023","40-49","Unknown","Male","Undeclared","395","390","45720","42110"
"In post","2023","40-49","Unknown","Male","Unknown","6400","6300","38830","34390"
"In post","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Female","Heterosexual / straight","10300","9330","33230","28120"
"In post","2023","50-59","Declared disabled","Female","LGBO","445","420","35220","30700"
"In post","2023","50-59","Declared disabled","Female","Undeclared","1335","1190","32100","28120"
"In post","2023","50-59","Declared disabled","Female","Unknown","835","735","31860","28120"
"In post","2023","50-59","Declared disabled","Male","Heterosexual / straight","5950","5740","35910","31980"
"In post","2023","50-59","Declared disabled","Male","LGBO","625","600","37150","32310"
"In post","2023","50-59","Declared disabled","Male","Undeclared","910","870","35890","32160"
"In post","2023","50-59","Declared disabled","Male","Unknown","580","555","36260","32520"
"In post","2023","50-59","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Female","Heterosexual / straight","40250","37105","36130","30610"
"In post","2023","50-59","Declared non-disabled","Female","LGBO","960","915","38340","32540"
"In post","2023","50-59","Declared non-disabled","Female","Undeclared","4260","3860","34060","28130"
"In post","2023","50-59","Declared non-disabled","Female","Unknown","5355","4635","32430","28120"
"In post","2023","50-59","Declared non-disabled","Male","Heterosexual / straight","32355","31705","40820","35000"
"In post","2023","50-59","Declared non-disabled","Male","LGBO","1300","1265","40620","34300"
"In post","2023","50-59","Declared non-disabled","Male","Undeclared","3305","3210","38740","34170"
"In post","2023","50-59","Declared non-disabled","Male","Unknown","3660","3530","37290","32520"
"In post","2023","50-59","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Female","Heterosexual / straight","2085","1925","34340","29170"
"In post","2023","50-59","Undeclared","Female","LGBO","75","75","34920","31280"
"In post","2023","50-59","Undeclared","Female","Undeclared","1510","1385","35290","31280"
"In post","2023","50-59","Undeclared","Female","Unknown","625","570","38450","32920"
"In post","2023","50-59","Undeclared","Male","Heterosexual / straight","2105","2045","38100","33670"
"In post","2023","50-59","Undeclared","Male","LGBO","120","115","39860","34700"
"In post","2023","50-59","Undeclared","Male","Undeclared","2330","2265","39140","35000"
"In post","2023","50-59","Undeclared","Male","Unknown","825","780","39490","34170"
"In post","2023","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Female","Heterosexual / straight","2725","2540","39390","34340"
"In post","2023","50-59","Unknown","Female","LGBO","70","65","41410","34320"
"In post","2023","50-59","Unknown","Female","Undeclared","415","385","42090","36300"
"In post","2023","50-59","Unknown","Female","Unknown","5865","5355","34020","28130"
"In post","2023","50-59","Unknown","Male","Heterosexual / straight","3245","3180","42390","38310"
"In post","2023","50-59","Unknown","Male","LGBO","105","100","43060","37060"
"In post","2023","50-59","Unknown","Male","Undeclared","450","445","43950","41690"
"In post","2023","50-59","Unknown","Male","Unknown","6630","6405","38790","34390"
"In post","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Female","Heterosexual / straight","3315","2650","29890","28120"
"In post","2023","60-64","Declared disabled","Female","LGBO","90","75","32450","28890"
"In post","2023","60-64","Declared disabled","Female","Undeclared","520","410","29020","28120"
"In post","2023","60-64","Declared disabled","Female","Unknown","270","200","28510","27130"
"In post","2023","60-64","Declared disabled","Male","Heterosexual / straight","2090","1795","34240","29660"
"In post","2023","60-64","Declared disabled","Male","LGBO","145","130","33480","28120"
"In post","2023","60-64","Declared disabled","Male","Undeclared","320","265","32830","28160"
"In post","2023","60-64","Declared disabled","Male","Unknown","225","180","34170","29730"
"In post","2023","60-64","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Female","Heterosexual / straight","11490","9280","31850","28120"
"In post","2023","60-64","Declared non-disabled","Female","LGBO","210","175","33320","28120"
"In post","2023","60-64","Declared non-disabled","Female","Undeclared","1435","1115","30600","28120"
"In post","2023","60-64","Declared non-disabled","Female","Unknown","1815","1360","29350","28120"
"In post","2023","60-64","Declared non-disabled","Male","Heterosexual / straight","10075","8825","37180","32600"
"In post","2023","60-64","Declared non-disabled","Male","LGBO","310","265","37920","32520"
"In post","2023","60-64","Declared non-disabled","Male","Undeclared","1160","970","36180","31460"
"In post","2023","60-64","Declared non-disabled","Male","Unknown","1240","1025","35270","29730"
"In post","2023","60-64","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Female","Heterosexual / straight","665","550","29990","27140"
"In post","2023","60-64","Undeclared","Female","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Female","Undeclared","505","415","32470","28130"
"In post","2023","60-64","Undeclared","Female","Unknown","160","135","37380","29140"
"In post","2023","60-64","Undeclared","Male","Heterosexual / straight","700","590","34350","31270"
"In post","2023","60-64","Undeclared","Male","LGBO","30","25","38280","33960"
"In post","2023","60-64","Undeclared","Male","Undeclared","640","540","36770","34170"
"In post","2023","60-64","Undeclared","Male","Unknown","305","230","38570","32920"
"In post","2023","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Female","Heterosexual / straight","610","500","34380","28130"
"In post","2023","60-64","Unknown","Female","LGBO","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","Female","Undeclared","110","90","39900","34060"
"In post","2023","60-64","Unknown","Female","Unknown","1570","1290","30760","25790"
"In post","2023","60-64","Unknown","Male","Heterosexual / straight","870","755","38630","35710"
"In post","2023","60-64","Unknown","Male","LGBO","25","25","[c]","[c]"
"In post","2023","60-64","Unknown","Male","Undeclared","125","115","42330","36920"
"In post","2023","60-64","Unknown","Male","Unknown","1950","1710","36090","31950"
"In post","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Female","Heterosexual / straight","900","660","28620","26920"
"In post","2023","65+","Declared disabled","Female","LGBO","20","15","[c]","[c]"
"In post","2023","65+","Declared disabled","Female","Undeclared","155","110","27570","25610"
"In post","2023","65+","Declared disabled","Female","Unknown","95","70","27460","26920"
"In post","2023","65+","Declared disabled","Male","Heterosexual / straight","800","620","33010","28480"
"In post","2023","65+","Declared disabled","Male","LGBO","25","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Male","Undeclared","120","95","30930","28580"
"In post","2023","65+","Declared disabled","Male","Unknown","100","75","30240","28080"
"In post","2023","65+","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Female","Heterosexual / straight","3215","2415","29220","26650"
"In post","2023","65+","Declared non-disabled","Female","LGBO","60","45","30230","28120"
"In post","2023","65+","Declared non-disabled","Female","Undeclared","490","350","29090","26960"
"In post","2023","65+","Declared non-disabled","Female","Unknown","610","425","28600","26650"
"In post","2023","65+","Declared non-disabled","Male","Heterosexual / straight","3570","2890","35380","29730"
"In post","2023","65+","Declared non-disabled","Male","LGBO","95","80","32740","28120"
"In post","2023","65+","Declared non-disabled","Male","Undeclared","450","350","35480","29500"
"In post","2023","65+","Declared non-disabled","Male","Unknown","505","375","34580","29430"
"In post","2023","65+","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Female","Heterosexual / straight","190","145","28690","26160"
"In post","2023","65+","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Female","Undeclared","155","110","32560","28120"
"In post","2023","65+","Undeclared","Female","Unknown","65","50","34300","28120"
"In post","2023","65+","Undeclared","Male","Heterosexual / straight","225","180","34340","28190"
"In post","2023","65+","Undeclared","Male","LGBO","10","5","[c]","[c]"
"In post","2023","65+","Undeclared","Male","Undeclared","200","160","38090","33470"
"In post","2023","65+","Undeclared","Male","Unknown","115","85","34980","28480"
"In post","2023","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Female","Heterosexual / straight","180","140","33740","28120"
"In post","2023","65+","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Female","Undeclared","30","25","35790","29050"
"In post","2023","65+","Unknown","Female","Unknown","465","350","31590","26400"
"In post","2023","65+","Unknown","Male","Heterosexual / straight","290","235","36910","30650"
"In post","2023","65+","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Male","Undeclared","50","45","44940","37590"
"In post","2023","65+","Unknown","Male","Unknown","665","515","35500","29750"
"In post","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
