"Status","Year","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Home Office","Home Office","Lincolnshire CC","20","20","30860","27650"
"In post","2023","Home Office","Home Office","Lisburn and Castlereagh","215","215","29180","26000"
"In post","2023","Home Office","Home Office","Liverpool","5305","4975","28170","25880"
"In post","2023","Home Office","Home Office","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Luton","175","155","29340","26650"
"In post","2023","Home Office","Home Office","Manchester","760","720","29610","26180"
"In post","2023","Home Office","Home Office","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Merton, Kingston upon Thames and Sutton","10","10","40090","31950"
"In post","2023","Home Office","Home Office","Mid Kent","20","20","32670","27650"
"In post","2023","Home Office","Home Office","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Milton Keynes","25","25","25760","24140"
"In post","2023","Home Office","Home Office","Monmouthshire and Newport","210","185","27380","22400"
"In post","2023","Home Office","Home Office","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","North Hampshire","20","20","35490","32160"
"In post","2023","Home Office","Home Office","North Lanarkshire","5","5","[c]","[c]"
"In post","2023","Home Office","Home Office","North Northamptonshire","15","15","27360","22400"
"In post","2023","Home Office","Home Office","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","North Yorkshire CC","10","10","46940","44900"
"In post","2023","Home Office","Home Office","North and North East Lincolnshire","160","155","27800","25880"
"In post","2023","Home Office","Home Office","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Northumberland","5","5","[c]","[c]"
"In post","2023","Home Office","Home Office","Norwich and East Norfolk","15","15","28990","27650"
"In post","2023","Home Office","Home Office","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Overseas","150","150","46000","29820"
"In post","2023","Home Office","Home Office","Oxfordshire CC","10","10","37660","33890"
"In post","2023","Home Office","Home Office","Peterborough","605","530","25740","22400"
"In post","2023","Home Office","Home Office","Plymouth","105","100","31020","27620"
"In post","2023","Home Office","Home Office","Portsmouth","505","485","31750","27650"
"In post","2023","Home Office","Home Office","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Redbridge and Waltham Forest","10","5","[c]","[c]"
"In post","2023","Home Office","Home Office","Sandwell","5","5","[c]","[c]"
"In post","2023","Home Office","Home Office","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Sefton","1810","1685","26830","25750"
"In post","2023","Home Office","Home Office","Sheffield","3435","3215","30010","25880"
"In post","2023","Home Office","Home Office","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Solihull","1050","975","30140","26680"
"In post","2023","Home Office","Home Office","Somerset CC","5","5","[c]","[c]"
"In post","2023","Home Office","Home Office","South Ayrshire","10","10","[c]","[c]"
"In post","2023","Home Office","Home Office","South Hampshire","15","15","43030","39190"
"In post","2023","Home Office","Home Office","South Lanarkshire","20","20","27640","25880"
"In post","2023","Home Office","Home Office","South Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Home Office","Home Office","South Teesside","125","125","27090","25980"
"In post","2023","Home Office","Home Office","South West Wales","60","55","27390","25880"
"In post","2023","Home Office","Home Office","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Southampton","80","80","28460","26180"
"In post","2023","Home Office","Home Office","Staffordshire CC","5","5","[c]","[c]"
"In post","2023","Home Office","Home Office","Stoke-on-Trent","120","115","31670","25880"
"In post","2023","Home Office","Home Office","Suffolk CC","285","270","27710","26130"
"In post","2023","Home Office","Home Office","Sunderland","5","5","[c]","[c]"
"In post","2023","Home Office","Home Office","Swansea","25","25","37690","32160"
"In post","2023","Home Office","Home Office","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Thurrock","285","275","26440","25880"
"In post","2023","Home Office","Home Office","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Tyneside","550","530","29330","26110"
"In post","2023","Home Office","Home Office","Unknown","205","185","29260","26750"
"In post","2023","Home Office","Home Office","Wakefield","5","5","[c]","[c]"
"In post","2023","Home Office","Home Office","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Wandsworth","10","10","32220","31520"
"In post","2023","Home Office","Home Office","Warrington","10","10","34550","27490"
"In post","2023","Home Office","Home Office","Warwickshire CC","100","95","27090","25750"
"In post","2023","Home Office","Home Office","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","West Essex","415","375","30420","27650"
"In post","2023","Home Office","Home Office","West Kent","5","5","[c]","[c]"
"In post","2023","Home Office","Home Office","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","West Surrey","5","5","[c]","[c]"
"In post","2023","Home Office","Home Office","West Sussex (North East)","790","700","29800","27270"
"In post","2023","Home Office","Home Office","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Westminster","4130","4045","50460","43710"
"In post","2023","Home Office","Home Office","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Wirral","10","10","[c]","[c]"
"In post","2023","Home Office","Home Office","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Home Office","Worcestershire CC","10","10","31330","27650"
"In post","2023","Home Office","Home Office","York","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Bristol, City of","10","10","44750","37710"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Coventry","130","130","46200","51460"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Darlington","35","35","43140","37710"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Manchester","25","25","45450","51460"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Sheffield","15","15","42420","39000"
"In post","2023","Institute for Apprenticeships and Technical Education","Department for Education","Westminster","115","115","55140","55290"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","1640","1545","40520","39960"
"In post","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Westminster","60","55","52350","45040"
"In post","2023","Legal Aid Agency","Ministry of Justice","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Birmingham","115","110","26980","21780"
"In post","2023","Legal Aid Agency","Ministry of Justice","Brighton and Hove","15","15","44130","41510"
"In post","2023","Legal Aid Agency","Ministry of Justice","Bristol, City of","60","55","28550","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","Cambridgeshire CC","15","15","36230","37680"
"In post","2023","Legal Aid Agency","Ministry of Justice","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Cardiff and Vale of Glamorgan","35","35","34040","27170"
"In post","2023","Legal Aid Agency","Ministry of Justice","Central Valleys","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Darlington","15","15","42510","38820"
"In post","2023","Legal Aid Agency","Ministry of Justice","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Gloucestershire CC","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Leeds","50","45","30310","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","Liverpool","195","185","26560","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","Manchester","70","65","30740","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Nottingham","170","150","26390","21780"
"In post","2023","Legal Aid Agency","Ministry of Justice","Swansea","5","5","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Tyneside","260","235","27020","25830"
"In post","2023","Legal Aid Agency","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Ministry of Justice","Westminster","145","140","45890","43650"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Aberdeen City and Aberdeenshire","55","50","34060","31660"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Ards and North Down","40","40","33260","31350"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Cardiff and Vale of Glamorgan","35","30","34650","27450"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Cornwall and Isles of Scilly","40","35","27570","26780"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Devon CC","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","East Kent","55","55","27180","26780"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","East Riding of Yorkshire","65","65","34930","31660"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Essex Haven Gateway","20","20","41170","43220"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Inverclyde, East Renfrewshire, and Renfrewshire","45","40","42840","45390"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Isle of Anglesey","35","35","26510","24640"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Na h-Eileanan Siar","30","30","29160","27450"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Plymouth","15","15","42880","43720"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Sefton","15","15","39490","39210"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Shetland Islands","15","15","27620","26780"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","South Hampshire","140","140","30790","27450"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","South West Wales","30","30","26390","27020"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Southampton","490","470","39270","39430"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Swansea","10","10","35620","32810"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Torbay","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Tyneside","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Department for Transport","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Hertfordshire CC","250","250","48140","42800"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Tower Hamlets","835","810","50180","42080"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","York","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","35","30","37200","37420"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","15","15","35330","33130"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Bedford","10","10","36430","36190"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Berkshire","25","25","43540","39650"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Birmingham","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","City of Edinburgh","25","25","37840","37420"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Devon CC","1900","1810","40120","39650"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Harrow and Hillingdon","25","20","35090","33050"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Hertfordshire CC","10","10","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","20","30290","31580"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Isle of Anglesey","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","30","30","34210","32770"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","North Hampshire","15","15","35400","34060"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","30","30","34770","37420"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","25","25","33510","32730"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Shetland Islands","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Shropshire","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","South Hampshire","10","10","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","South Nottinghamshire","10","10","36480","36410"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","South West Wales","5","5","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Southampton","10","10","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Suffolk CC","10","10","34010","32930"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Westminster","10","10","47710","47030"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","Wiltshire","15","15","32680","32810"
"In post","2023","Met Office","Department for Business, Energy and Industrial Strategy","York","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Aberdeen City and Aberdeenshire","95","95","42790","45880"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Angus and Dundee City","45","40","25000","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Antrim and Newtownabbey","160","155","25200","22130"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Ards and North Down","160","150","24560","22130"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Armagh City, Banbridge and Craigavon","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Barnet","20","20","28530","27450"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","2195","2115","40850","41000"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Belfast","50","45","23430","22130"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire","920","900","37630","40590"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Bexley and Greenwich","115","110","35600","34800"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Birmingham","85","75","26350","22220"
