"Status","Year","Age","Disability","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Male","5","5","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Female","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Male","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Debt","Female","20","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Debt","Male","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Male","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Male","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Female","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Female","30","30","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Male","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Female","220","215","24130","23230"
"In post","2023","16-19","Declared non-disabled","No function","Male","190","185","24130","23230"
"In post","2023","16-19","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Male","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Male","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Female","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Male","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","No function","Female","5","5","[c]","[c]"
"In post","2023","16-19","Undeclared","No function","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Female","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Male","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Communications","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Debt","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Debt","Male","15","10","[c]","[c]"
"In post","2023","16-19","Unknown","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Digital, Data & Technology","Male","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Finance","Female","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Finance","Male","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Human Resources","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Legal","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","No function","Female","230","215","23680","22520"
"In post","2023","16-19","Unknown","No function","Male","245","235","22700","22400"
"In post","2023","16-19","Unknown","Project Delivery","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Project Delivery","Male","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Property","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Property","Male","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","Security","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Security","Male","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","Female","35","30","22390","22180"
"In post","2023","16-19","Unknown","Unknown","Male","40","40","20390","19670"
"In post","2023","20-29","Declared disabled","Analysis","Female","160","160","36320","34700"
"In post","2023","20-29","Declared disabled","Analysis","Male","135","135","36460","35210"
"In post","2023","20-29","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Commercial","Female","65","65","36110","31670"
"In post","2023","20-29","Declared disabled","Commercial","Male","40","40","36590","30750"
"In post","2023","20-29","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Communications","Female","35","35","34780","34220"
"In post","2023","20-29","Declared disabled","Communications","Male","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Counter Fraud","Female","90","90","31410","28120"
"In post","2023","20-29","Declared disabled","Counter Fraud","Male","65","65","29080","28120"
"In post","2023","20-29","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Debt","Female","55","50","22900","22520"
"In post","2023","20-29","Declared disabled","Debt","Male","50","45","22990","22520"
"In post","2023","20-29","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Female","155","155","34530","33190"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Male","155","155","34330","32910"
"In post","2023","20-29","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Finance","Female","50","45","32410","28120"
"In post","2023","20-29","Declared disabled","Finance","Male","55","55","31080","29270"
"In post","2023","20-29","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Grants Management","Female","40","35","23770","22150"
"In post","2023","20-29","Declared disabled","Grants Management","Male","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Human Resources","Female","140","140","34660","31450"
"In post","2023","20-29","Declared disabled","Human Resources","Male","40","40","31440","29420"
"In post","2023","20-29","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal","Female","100","100","31220","27760"
"In post","2023","20-29","Declared disabled","Legal","Male","45","45","30660","26900"
"In post","2023","20-29","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","No function","Female","2600","2535","30000","28120"
"In post","2023","20-29","Declared disabled","No function","Male","1420","1410","30250","28120"
"In post","2023","20-29","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Project Delivery","Female","205","200","33700","32110"
"In post","2023","20-29","Declared disabled","Project Delivery","Male","130","130","33480","32520"
"In post","2023","20-29","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Property","Female","35","35","33110","30130"
"In post","2023","20-29","Declared disabled","Property","Male","35","30","31300","28840"
"In post","2023","20-29","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Security","Female","40","40","32930","33340"
"In post","2023","20-29","Declared disabled","Security","Male","45","45","32120","30350"
"In post","2023","20-29","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Unknown","Female","320","315","32060","30130"
"In post","2023","20-29","Declared disabled","Unknown","Male","215","215","31480","30130"
"In post","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Analysis","Female","925","920","38270","36670"
"In post","2023","20-29","Declared non-disabled","Analysis","Male","1065","1060","39180","36830"
"In post","2023","20-29","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Commercial","Female","360","360","37530","34680"
"In post","2023","20-29","Declared non-disabled","Commercial","Male","285","285","36680","34000"
"In post","2023","20-29","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Communications","Female","265","265","35910","34700"
"In post","2023","20-29","Declared non-disabled","Communications","Male","140","140","36850","34850"
"In post","2023","20-29","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Counter Fraud","Female","735","725","30200","28120"
"In post","2023","20-29","Declared non-disabled","Counter Fraud","Male","590","590","30790","28130"
"In post","2023","20-29","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Debt","Female","530","505","23380","22520"
"In post","2023","20-29","Declared non-disabled","Debt","Male","455","450","23560","22520"
"In post","2023","20-29","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Digital, Data & Technology","Female","845","840","35860","34400"
"In post","2023","20-29","Declared non-disabled","Digital, Data & Technology","Male","1270","1265","35490","34060"
"In post","2023","20-29","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Finance","Female","475","470","33690","32500"
"In post","2023","20-29","Declared non-disabled","Finance","Male","470","470","34190","32500"
"In post","2023","20-29","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Grants Management","Female","125","120","24050","22150"
"In post","2023","20-29","Declared non-disabled","Grants Management","Male","115","110","24430","22150"
"In post","2023","20-29","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Human Resources","Female","665","660","33750","31270"
"In post","2023","20-29","Declared non-disabled","Human Resources","Male","260","260","33470","31280"
"In post","2023","20-29","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Internal Audit","Female","15","15","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Internal Audit","Male","10","10","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Legal","Female","840","830","33210","28200"
"In post","2023","20-29","Declared non-disabled","Legal","Male","375","370","34600","28200"
"In post","2023","20-29","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","No function","Female","17705","17285","30140","28130"
"In post","2023","20-29","Declared non-disabled","No function","Male","12270","12190","30870","28880"
"In post","2023","20-29","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Project Delivery","Female","885","875","35950","34110"
"In post","2023","20-29","Declared non-disabled","Project Delivery","Male","835","835","35240","33250"
"In post","2023","20-29","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Property","Female","285","280","30140","28120"
"In post","2023","20-29","Declared non-disabled","Property","Male","280","280","31470","30130"
"In post","2023","20-29","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Security","Female","215","210","30660","27560"
"In post","2023","20-29","Declared non-disabled","Security","Male","365","365","30460","28560"
"In post","2023","20-29","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared non-disabled","Unknown","Female","1320","1300","32480","30610"
"In post","2023","20-29","Declared non-disabled","Unknown","Male","1030","1025","32270","30650"
"In post","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Analysis","Female","65","60","37410","36180"
"In post","2023","20-29","Undeclared","Analysis","Male","60","60","37120","35410"
"In post","2023","20-29","Undeclared","Commercial","Female","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Commercial","Male","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Communications","Female","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Communications","Male","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Counter Fraud","Female","35","30","31210","28120"
"In post","2023","20-29","Undeclared","Counter Fraud","Male","30","30","30350","28130"
"In post","2023","20-29","Undeclared","Debt","Female","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Debt","Male","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Digital, Data & Technology","Female","45","45","37700","37300"
"In post","2023","20-29","Undeclared","Digital, Data & Technology","Male","75","75","35590","34170"
"In post","2023","20-29","Undeclared","Finance","Female","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Finance","Male","35","35","37160","34180"
"In post","2023","20-29","Undeclared","Grants Management","Female","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Grants Management","Male","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Human Resources","Female","30","30","33860","29970"
"In post","2023","20-29","Undeclared","Human Resources","Male","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Legal","Female","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Legal","Male","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","No function","Female","835","820","31370","29160"
"In post","2023","20-29","Undeclared","No function","Male","735","730","32230","29660"
"In post","2023","20-29","Undeclared","Project Delivery","Female","30","30","36480","32960"
"In post","2023","20-29","Undeclared","Project Delivery","Male","40","40","34840","32910"
"In post","2023","20-29","Undeclared","Property","Female","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Property","Male","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Security","Male","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","Female","45","45","32530","31700"
"In post","2023","20-29","Undeclared","Unknown","Male","25","25","[c]","[c]"
"In post","2023","20-29","Unknown","Analysis","Female","595","595","36450","35010"
"In post","2023","20-29","Unknown","Analysis","Male","695","690","36030","34330"
"In post","2023","20-29","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Commercial","Female","205","200","32100","30330"
"In post","2023","20-29","Unknown","Commercial","Male","210","210","33060","30650"
"In post","2023","20-29","Unknown","Communications","Female","240","235","36940","35760"
"In post","2023","20-29","Unknown","Communications","Male","125","125","37070","35410"
"In post","2023","20-29","Unknown","Counter Fraud","Female","240","235","31200","28130"
"In post","2023","20-29","Unknown","Counter Fraud","Male","215","215","31560","28130"
"In post","2023","20-29","Unknown","Debt","Female","295","280","23580","22520"
"In post","2023","20-29","Unknown","Debt","Male","295","290","23500","22520"
"In post","2023","20-29","Unknown","Digital, Data & Technology","Female","520","515","35500","34370"
"In post","2023","20-29","Unknown","Digital, Data & Technology","Male","940","930","34720","33830"
"In post","2023","20-29","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Finance","Female","285","280","31680","28840"
"In post","2023","20-29","Unknown","Finance","Male","330","330","33250","30330"
"In post","2023","20-29","Unknown","Grants Management","Female","60","60","26330","22150"
"In post","2023","20-29","Unknown","Grants Management","Male","50","50","24310","22150"
"In post","2023","20-29","Unknown","Human Resources","Female","355","350","32200","29350"
"In post","2023","20-29","Unknown","Human Resources","Male","155","155","29790","27790"
"In post","2023","20-29","Unknown","Internal Audit","Female","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Internal Audit","Male","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Legal","Female","420","415","31390","27760"
"In post","2023","20-29","Unknown","Legal","Male","160","160","30390","28080"
"In post","2023","20-29","Unknown","No function","Female","10470","10245","29970","27890"
"In post","2023","20-29","Unknown","No function","Male","8155","8085","30000","27890"
"In post","2023","20-29","Unknown","Project Delivery","Female","685","685","34730","33500"
"In post","2023","20-29","Unknown","Project Delivery","Male","525","525","34570","32630"
"In post","2023","20-29","Unknown","Property","Female","200","195","27950","26020"
"In post","2023","20-29","Unknown","Property","Male","250","245","29430","27570"
"In post","2023","20-29","Unknown","Security","Female","170","170","31730","28500"
"In post","2023","20-29","Unknown","Security","Male","450","450","28940","27480"
"In post","2023","20-29","Unknown","Unknown","Female","1460","1440","30780","30130"
"In post","2023","20-29","Unknown","Unknown","Male","1435","1425","30750","29450"
"In post","2023","30-39","Declared disabled","Analysis","Female","145","135","41470","39300"
"In post","2023","30-39","Declared disabled","Analysis","Male","150","150","44950","41060"
"In post","2023","30-39","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Commercial","Female","100","100","42650","39880"
"In post","2023","30-39","Declared disabled","Commercial","Male","65","65","47490","42620"
"In post","2023","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Communications","Female","45","45","42540","38940"
"In post","2023","30-39","Declared disabled","Communications","Male","30","30","41620","41640"
"In post","2023","30-39","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Counter Fraud","Female","180","165","33550","31280"
"In post","2023","30-39","Declared disabled","Counter Fraud","Male","135","135","33760","32520"
"In post","2023","30-39","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Debt","Female","75","65","24770","22520"
"In post","2023","30-39","Declared disabled","Debt","Male","55","50","24090","22520"
"In post","2023","30-39","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Digital, Data & Technology","Female","230","220","41390","38470"
"In post","2023","30-39","Declared disabled","Digital, Data & Technology","Male","300","295","39710","36550"
"In post","2023","30-39","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Finance","Female","95","90","40900","35760"
"In post","2023","30-39","Declared disabled","Finance","Male","100","95","41710","37680"
"In post","2023","30-39","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Grants Management","Female","40","40","27290","22150"
"In post","2023","30-39","Declared disabled","Grants Management","Male","30","30","[c]","[c]"
"In post","2023","30-39","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","Female","250","240","38320","34450"
"In post","2023","30-39","Declared disabled","Human Resources","Male","105","105","37780","35080"
"In post","2023","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
