"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North West (England)","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","Female","145","130","52790","52060"
"In post","2023","Attorney General's Departments","Legal","East Midlands (England)","Male","85","80","53260","53880"
"In post","2023","Attorney General's Departments","Legal","East of England","Female","180","160","55360","55170"
"In post","2023","Attorney General's Departments","Legal","East of England","Male","90","90","58570","60800"
"In post","2023","Attorney General's Departments","Legal","London","Female","1875","1715","60110","61100"
"In post","2023","Attorney General's Departments","Legal","London","Male","935","910","62080","63500"
"In post","2023","Attorney General's Departments","Legal","North East (England)","Female","100","90","53360","54020"
"In post","2023","Attorney General's Departments","Legal","North East (England)","Male","70","65","53600","55070"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Female","290","265","52850","53750"
"In post","2023","Attorney General's Departments","Legal","North West (England)","Male","205","200","54730","55870"
"In post","2023","Attorney General's Departments","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Female","230","210","56360","55170"
"In post","2023","Attorney General's Departments","Legal","South East (England)","Male","140","135","59360","60190"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Female","145","125","54580","52980"
"In post","2023","Attorney General's Departments","Legal","South West (England)","Male","95","95","55890","56450"
"In post","2023","Attorney General's Departments","Legal","Wales","Female","135","120","51280","51270"
"In post","2023","Attorney General's Departments","Legal","Wales","Male","75","70","54940","56450"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Female","210","190","52980","53750"
"In post","2023","Attorney General's Departments","Legal","West Midlands (England)","Male","110","105","55850","56450"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","Female","315","285","53160","52060"
"In post","2023","Attorney General's Departments","Legal","Yorkshire and The Humber","Male","175","170","57860","56450"
"In post","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","Female","160","150","25750","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","East Midlands (England)","Male","70","65","25810","23650"
"In post","2023","Attorney General's Departments","Operational Delivery","East of England","Female","195","170","27660","26250"
"In post","2023","Attorney General's Departments","Operational Delivery","East of England","Male","50","50","29980","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Female","755","700","30370","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","London","Male","345","340","31230","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","North East (England)","Female","150","130","26260","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","North East (England)","Male","40","40","27920","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","North West (England)","Female","360","335","27210","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","North West (England)","Male","120","115","27120","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","South East (England)","Female","260","240","28930","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","South East (England)","Male","110","105","27870","24480"
"In post","2023","Attorney General's Departments","Operational Delivery","South West (England)","Female","105","100","27000","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","South West (England)","Male","40","40","26100","24920"
"In post","2023","Attorney General's Departments","Operational Delivery","Wales","Female","135","125","27070","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Wales","Male","30","30","29670","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","West Midlands (England)","Female","215","205","27060","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","West Midlands (England)","Male","60","60","27400","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","Female","280","250","27160","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","Male","95","90","28310","26900"
"In post","2023","Attorney General's Departments","Other","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","London","Female","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","London","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","London","Female","55","55","58140","56950"
"In post","2023","Attorney General's Departments","Policy","London","Male","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","North West (England)","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","North West (England)","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","South East (England)","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Wales","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","London","Female","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","London","Male","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","North West (England)","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","London","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","London","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","London","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Security","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Statistics","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Statistics","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Commercial","East Midlands (England)","Female","10","5","[c]","[c]"
"In post","2023","Cabinet Office","Commercial","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Commercial","East of England","Female","55","50","48750","40620"
"In post","2023","Cabinet Office","Commercial","East of England","Male","55","55","50680","40620"
"In post","2023","Cabinet Office","Commercial","London","Female","355","345","68280","66270"
"In post","2023","Cabinet Office","Commercial","London","Male","425","420","76470","67320"
"In post","2023","Cabinet Office","Commercial","North East (England)","Female","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Commercial","North East (England)","Male","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Commercial","North West (England)","Female","240","230","50580","41310"
"In post","2023","Cabinet Office","Commercial","North West (England)","Male","165","160","55390","56000"
"In post","2023","Cabinet Office","Commercial","Scotland","Female","35","35","64650","65500"
"In post","2023","Cabinet Office","Commercial","Scotland","Male","35","35","68830","69650"
"In post","2023","Cabinet Office","Commercial","South East (England)","Female","30","30","70810","66660"
"In post","2023","Cabinet Office","Commercial","South East (England)","Male","40","40","78060","72440"
"In post","2023","Cabinet Office","Commercial","South West (England)","Female","45","45","78520","73000"
"In post","2023","Cabinet Office","Commercial","South West (England)","Male","70","70","75480","67720"
"In post","2023","Cabinet Office","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Commercial","Wales","Female","40","40","38810","32860"
"In post","2023","Cabinet Office","Commercial","Wales","Male","40","40","41420","39860"
"In post","2023","Cabinet Office","Commercial","West Midlands (England)","Female","45","40","62900","65500"
"In post","2023","Cabinet Office","Commercial","West Midlands (England)","Male","55","55","77070","68830"
"In post","2023","Cabinet Office","Commercial","Yorkshire and The Humber","Female","105","100","61620","62440"
"In post","2023","Cabinet Office","Commercial","Yorkshire and The Humber","Male","95","90","64540","65500"
"In post","2023","Cabinet Office","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Communications","London","Female","90","90","49500","50280"
"In post","2023","Cabinet Office","Communications","London","Male","60","60","52610","43900"
"In post","2023","Cabinet Office","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Communications","North West (England)","Female","10","10","[c]","[c]"
