"Status","Year","Disability","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Animal and Plant Health Agency","Yorkshire and The Humber","50","50","28180","25920"
"In post","2023","Declared disabled","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Building Digital UK","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","East of England","15","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","London","425","415","49790","43930"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","North East (England)","65","60","28340","24860"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","45","45","45250","40940"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Scotland","50","50","40050","38050"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","20","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Wales","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","120","115","36590","34320"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","London","215","215","30840","30130"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","North East (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","North West (England)","20","20","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Scotland","15","15","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","South East (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","South West (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Wales","5","5","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","East of England","35","35","32540","30320"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","15","15","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","North West (England)","25","25","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Wales","100","90","31750","25700"
"In post","2023","Declared disabled","Companies House","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","London","45","45","55100","44310"
"In post","2023","Declared disabled","Competition and Markets Authority","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Scotland","45","40","25310","25830"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","East of England","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","North West (England)","35","35","39660","39860"
"In post","2023","Declared disabled","Crown Commercial Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Wales","10","10","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","160","150","38850","31540"
"In post","2023","Declared disabled","Crown Prosecution Service","East Midlands (England)","75","70","38030","31740"
"In post","2023","Declared disabled","Crown Prosecution Service","East of England","65","55","41430","36780"
"In post","2023","Declared disabled","Crown Prosecution Service","London","240","220","46870","40800"
"In post","2023","Declared disabled","Crown Prosecution Service","North East (England)","45","45","35730","28850"
"In post","2023","Declared disabled","Crown Prosecution Service","North West (England)","145","130","41200","35000"
"In post","2023","Declared disabled","Crown Prosecution Service","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Prosecution Service","South East (England)","115","105","42960","40130"
"In post","2023","Declared disabled","Crown Prosecution Service","South West (England)","50","45","39260","31180"
"In post","2023","Declared disabled","Crown Prosecution Service","Wales","45","40","39890","38760"
"In post","2023","Declared disabled","Crown Prosecution Service","West Midlands (England)","70","65","42520","49050"
"In post","2023","Declared disabled","Crown Prosecution Service","Yorkshire and The Humber","100","95","37600","31180"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","Wales","30","30","[c]","[c]"
"In post","2023","Declared disabled","Defence Electronics and Components Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","East Midlands (England)","30","30","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","East of England","25","25","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","North West (England)","15","15","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Scotland","35","35","31160","28600"
"In post","2023","Declared disabled","Defence Equipment and Support","South East (England)","40","40","29470","31920"
"In post","2023","Declared disabled","Defence Equipment and Support","South West (England)","945","905","39140","38590"
"In post","2023","Declared disabled","Defence Equipment and Support","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","West Midlands (England)","25","20","[c]","[c]"
"In post","2023","Declared disabled","Defence Equipment and Support","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","South East (England)","280","265","44370","49260"
"In post","2023","Declared disabled","Defence Science and Technology Laboratory","South West (England)","565","545","41540","39890"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","480","470","50360","50760"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","35","35","45210","39610"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","35","30","41250","37750"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","145","145","49110","50390"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","East Midlands (England)","40","35","38560","37590"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","East of England","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","London","205","195","51770","55020"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","North East (England)","80","75","39170","37590"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","North West (England)","125","120","42150","37660"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","South West (England)","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","West Midlands (England)","80","75","40350","37590"
"In post","2023","Declared disabled","Department for Education (excl. agencies)","Yorkshire and The Humber","165","155","41480","37590"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","35","35","37660","37300"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","310","300","45620","40260"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","30","30","40850","37300"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","85","80","40010","37300"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","60","55","40950","37300"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","160","155","42430","37710"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","15","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","40","35","42610","37950"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","105","100","40830","37300"
"In post","2023","Declared disabled","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","London","215","215","48370","41750"
"In post","2023","Declared disabled","Department for International Trade","North East (England)","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North West (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","250","245","47990","43290"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","30","30","41240","37840"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","45","45","39940","37540"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport (excl. agencies)","London","180","175","50720","47420"
"In post","2023","Declared disabled","Department for Transport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport (excl. agencies)","South East (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport (excl. agencies)","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","970","845","26850","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","East of England","925","805","29440","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","London","1695","1545","35280","32520"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","North East (England)","1805","1565","27850","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","North West (England)","3420","3005","27540","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Scotland","1545","1335","26260","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","South East (England)","1305","1140","28670","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","South West (England)","1050","905","27210","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","60","55","32780","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Wales","1095","975","27260","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","1420","1225","27190","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","1745","1515","29920","28120"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","London","125","120","48370","41950"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","North West (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","65","65","45480","41370"
"In post","2023","Declared disabled","Disclosure Scotland","Scotland","35","30","32370","28420"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","Wales","670","560","25470","22500"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","East Midlands (England)","80","75","32470","31350"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","East of England","35","30","28250","27450"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","London","45","45","32430","31450"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","North East (England)","20","20","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","North West (England)","40","35","28000","27450"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","Scotland","20","20","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","60","50","30470","27450"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","55","50","31930","27490"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","30","25","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","25","20","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","30","25","27780","27450"
"In post","2023","Declared disabled","Education Scotland","Scotland","15","15","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","North East (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","North West (England)","15","15","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Declared disabled","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","Wales","10","10","[c]","[c]"
"In post","2023","Declared disabled","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","South East (England)","65","60","38100","32860"
"In post","2023","Declared disabled","Food Standards Agency","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","East of England","10","10","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","London","25","25","[c]","[c]"
