"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Hounslow and Richmond upon Thames","45","45","35560","25210"
"In post","2023","Commercial","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Lambeth","10","10","[c]","[c]"
"In post","2023","Commercial","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Tower Hamlets","160","160","52770","43650"
"In post","2023","Commercial","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Westminster","1290","1270","61600","56200"
"In post","2023","Commercial","North East (England)","Darlington","45","45","45640","39090"
"In post","2023","Commercial","North East (England)","Durham","25","25","42880","43660"
"In post","2023","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Tyneside","105","100","44320","38470"
"In post","2023","Commercial","North West (England)","Blackpool","170","165","43040","38470"
"In post","2023","Commercial","North West (England)","Cheshire East","10","10","[c]","[c]"
"In post","2023","Commercial","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Chorley and West Lancashire","10","10","48220","45810"
"In post","2023","Commercial","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Merseyside","20","20","47190","40030"
"In post","2023","Commercial","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester North West","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","135","130","47930","42510"
"In post","2023","Commercial","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Liverpool","240","240","42680","40450"
"In post","2023","Commercial","North West (England)","Manchester","220","220","50420","40850"
"In post","2023","Commercial","North West (England)","Mid Lancashire","10","10","44770","44410"
"In post","2023","Commercial","North West (England)","Sefton","20","20","43720","37490"
"In post","2023","Commercial","North West (England)","Warrington","30","25","41050","38640"
"In post","2023","Commercial","North West (England)","West Cumbria","20","15","42720","42620"
"In post","2023","Commercial","North West (England)","Wirral","30","30","29700","21690"
"In post","2023","Commercial","Northern Ireland","Lisburn and Castlereagh","10","10","31690","28800"
"In post","2023","Commercial","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","30","30","67720","60030"
"In post","2023","Commercial","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","City of Edinburgh","60","60","41840","38170"
"In post","2023","Commercial","Scotland","Clackmannanshire and Fife","15","10","35610","32800"
"In post","2023","Commercial","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","10","34720","31920"
"In post","2023","Commercial","Scotland","Falkirk","5","5","[c]","[c]"
"In post","2023","Commercial","Scotland","Glasgow City","190","190","41600","35650"
"In post","2023","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Perth and Kinross, and Stirling","10","10","33050","28490"
"In post","2023","Commercial","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","South Lanarkshire","65","65","50440","49230"
"In post","2023","Commercial","Scotland","West Lothian","10","10","37510","42590"
"In post","2023","Commercial","South East (England)","Berkshire","15","15","43670","39470"
"In post","2023","Commercial","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Buckinghamshire","70","70","41480","43200"
"In post","2023","Commercial","South East (England)","Central Hampshire","190","185","42920","39890"
"In post","2023","Commercial","South East (England)","East Kent","10","10","[c]","[c]"
"In post","2023","Commercial","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Medway","5","5","[c]","[c]"
"In post","2023","Commercial","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Milton Keynes","70","70","46940","43020"
"In post","2023","Commercial","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Oxfordshire CC","35","35","40940","34930"
"In post","2023","Commercial","South East (England)","Portsmouth","65","60","40350","35800"
"In post","2023","Commercial","South East (England)","South Hampshire","20","20","47450","41170"
"In post","2023","Commercial","South East (England)","Southampton","20","20","40770","40370"
"In post","2023","Commercial","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","West Surrey","25","25","53420","49510"
"In post","2023","Commercial","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","West Sussex (South West)","5","5","[c]","[c]"
"In post","2023","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","1250","1200","43250","42620"
"In post","2023","Commercial","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South West (England)","Bristol, City of","95","90","48210","39880"
"In post","2023","Commercial","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Commercial","South West (England)","Devon CC","50","50","45840","40420"
"In post","2023","Commercial","South West (England)","Dorset","10","10","51840","52020"
"In post","2023","Commercial","South West (England)","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","Commercial","South West (England)","Plymouth","30","30","42240","41940"
"In post","2023","Commercial","South West (England)","Somerset CC","45","45","39020","35610"
"In post","2023","Commercial","South West (England)","Swindon","5","5","[c]","[c]"
"In post","2023","Commercial","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South West (England)","Wiltshire","245","235","43260","35800"
"In post","2023","Commercial","Unknown","Unknown","10","10","56290","38470"
"In post","2023","Commercial","Wales","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2023","Commercial","Wales","Cardiff and Vale of Glamorgan","60","55","44110","38470"
"In post","2023","Commercial","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wales","Flintshire and Wrexham","25","25","35300","34680"
"In post","2023","Commercial","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wales","Monmouthshire and Newport","115","115","39540","36190"
"In post","2023","Commercial","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wales","Swansea","210","190","35000","31660"
"In post","2023","Commercial","West Midlands (England)","Birmingham","120","120","52020","40660"
"In post","2023","Commercial","West Midlands (England)","Coventry","45","45","50820","45820"
"In post","2023","Commercial","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Shropshire","5","5","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Solihull","15","15","66280","65500"
"In post","2023","Commercial","West Midlands (England)","Staffordshire CC","135","135","36020","32420"
"In post","2023","Commercial","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Telford and Wrekin","40","35","54350","44930"
"In post","2023","Commercial","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Midlands (England)","Wolverhampton","10","10","52460","54800"
"In post","2023","Commercial","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","10","10","42020","41330"
"In post","2023","Commercial","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","Leeds","370","355","46270","38470"
"In post","2023","Commercial","Yorkshire and The Humber","North Yorkshire CC","25","20","47420","41200"
"In post","2023","Commercial","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Yorkshire and The Humber","Sheffield","275","260","42470","38470"
"In post","2023","Commercial","Yorkshire and The Humber","Wakefield","15","15","49860","44140"
"In post","2023","Commercial","Yorkshire and The Humber","York","75","75","46650","49400"
"In post","2023","Communications","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","Lincolnshire CC","20","15","33240","34300"
"In post","2023","Communications","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","Nottingham","85","85","42060","41960"
"In post","2023","Communications","East Midlands (England)","South Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Communications","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","Communications","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Hertfordshire CC","20","20","40910","41460"
"In post","2023","Communications","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Peterborough","10","10","35180","31700"
"In post","2023","Communications","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East of England","Suffolk CC","15","15","33260","30820"
"In post","2023","Communications","London","Barnet","10","10","[c]","[c]"
"In post","2023","Communications","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Camden and City of London","5","5","[c]","[c]"
"In post","2023","Communications","London","Croydon","35","30","46100","43150"
"In post","2023","Communications","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Hackney and Newham","30","30","49810","44180"
"In post","2023","Communications","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Hounslow and Richmond upon Thames","20","20","36630","35000"
"In post","2023","Communications","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Lambeth","20","20","48310","50980"
"In post","2023","Communications","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Tower Hamlets","180","175","48560","42060"
"In post","2023","Communications","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Communications","London","Westminster","1685","1650","49460","45670"
"In post","2023","Communications","North East (England)","Darlington","35","35","31730","30510"
"In post","2023","Communications","North East (England)","Durham","10","10","38030","34330"
"In post","2023","Communications","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","Northumberland","5","5","[c]","[c]"
"In post","2023","Communications","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North East (England)","Tyneside","65","60","40950","39940"
"In post","2023","Communications","North West (England)","Blackpool","5","5","[c]","[c]"
"In post","2023","Communications","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North West (England)","East Cumbria","5","5","[c]","[c]"
"In post","2023","Communications","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North West (England)","Greater Manchester South West","30","25","46320","42510"
"In post","2023","Communications","North West (England)","Lancaster and Wyre","15","15","35050","33990"
"In post","2023","Communications","North West (England)","Liverpool","25","25","43680","40750"
"In post","2023","Communications","North West (England)","Manchester","85","80","36440","33950"
"In post","2023","Communications","North West (England)","Mid Lancashire","10","10","41530","37710"
"In post","2023","Communications","North West (England)","Sefton","60","55","39710","36630"
"In post","2023","Communications","North West (England)","Warrington","15","15","37430","37300"
"In post","2023","Communications","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Belfast","20","15","41530","40230"
"In post","2023","Communications","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","City of Edinburgh","45","45","44430","39590"
"In post","2023","Communications","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","Glasgow City","40","40","36140","32340"
"In post","2023","Communications","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2023","Communications","South East (England)","Berkshire","25","20","32310","27740"
"In post","2023","Communications","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Buckinghamshire","40","40","37990","35990"
"In post","2023","Communications","South East (England)","Central Hampshire","60","55","34550","33990"
"In post","2023","Communications","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Milton Keynes","10","10","36810","31140"
"In post","2023","Communications","South East (England)","North Hampshire","10","10","37350","34300"
"In post","2023","Communications","South East (England)","Oxfordshire CC","20","20","31270","29570"
"In post","2023","Communications","South East (England)","Portsmouth","45","45","36340","34300"
"In post","2023","Communications","South East (England)","South Hampshire","30","30","36090","31060"
"In post","2023","Communications","South East (England)","Southampton","20","15","35880","31660"
"In post","2023","Communications","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","West Sussex (North East)","5","5","[c]","[c]"
"In post","2023","Communications","South East (England)","West Sussex (South West)","10","5","[c]","[c]"
"In post","2023","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","55","55","41620","38890"
"In post","2023","Communications","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Bristol, City of","85","80","40090","37300"
"In post","2023","Communications","South West (England)","Cornwall and Isles of Scilly","10","10","24330","22220"
"In post","2023","Communications","South West (England)","Devon CC","40","40","35600","32770"
"In post","2023","Communications","South West (England)","Dorset","20","20","29460","29570"
"In post","2023","Communications","South West (England)","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","Communications","South West (England)","Plymouth","10","10","31930","33050"
"In post","2023","Communications","South West (England)","Somerset CC","25","20","40150","34690"
"In post","2023","Communications","South West (England)","Swindon","5","5","[c]","[c]"
"In post","2023","Communications","South West (England)","Wiltshire","65","60","34970","30650"
"In post","2023","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Cardiff and Vale of Glamorgan","210","195","41640","39690"
"In post","2023","Communications","Wales","Central Valleys","15","15","41390","39690"
"In post","2023","Communications","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2023","Communications","Wales","Gwent Valleys","5","5","[c]","[c]"
"In post","2023","Communications","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Monmouthshire and Newport","85","85","39460","37760"
"In post","2023","Communications","Wales","Powys","5","5","[c]","[c]"
"In post","2023","Communications","Wales","South West Wales","10","10","[c]","[c]"
"In post","2023","Communications","Wales","Swansea","80","75","31480","27450"
"In post","2023","Communications","West Midlands (England)","Birmingham","40","35","43170","40890"
"In post","2023","Communications","West Midlands (England)","Coventry","55","55","43220","41190"
"In post","2023","Communications","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Shropshire","15","10","28840","27470"
"In post","2023","Communications","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Staffordshire CC","40","40","37360","34140"
"In post","2023","Communications","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Warwickshire CC","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Worcestershire CC","10","10","42090","37980"
"In post","2023","Communications","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Leeds","70","65","45830","43700"
"In post","2023","Communications","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Sheffield","80","75","42090","41190"
"In post","2023","Communications","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","York","15","15","35720","35030"
"In post","2023","Corporate Finance","London","Camden and City of London","20","20","64550","52900"
"In post","2023","Corporate Finance","London","Tower Hamlets","20","20","46910","43700"
"In post","2023","Corporate Finance","London","Westminster","35","30","58100","55740"
"In post","2023","Corporate Finance","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Somerset CC","5","5","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Swindon","5","5","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Birmingham","10","10","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Derby","10","5","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","East Derbyshire","20","15","28550","28120"
"In post","2023","Counter Fraud","East Midlands (England)","Leicester","45","40","28080","28120"
"In post","2023","Counter Fraud","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Lincolnshire CC","40","35","29090","28120"
"In post","2023","Counter Fraud","East Midlands (England)","North Northamptonshire","20","20","29430","28120"
"In post","2023","Counter Fraud","East Midlands (England)","North Nottinghamshire","15","10","30790","28120"
"In post","2023","Counter Fraud","East Midlands (England)","Nottingham","280","265","32900","28130"
"In post","2023","Counter Fraud","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","South and West Derbyshire","95","80","29950","28120"
"In post","2023","Counter Fraud","East Midlands (England)","West Northamptonshire","20","20","28200","28120"
"In post","2023","Counter Fraud","East of England","Bedford","30","25","28680","28120"
"In post","2023","Counter Fraud","East of England","Cambridgeshire CC","25","25","29460","28120"
"In post","2023","Counter Fraud","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Essex Haven Gateway","30","30","33240","31420"
"In post","2023","Counter Fraud","East of England","Essex Thames Gateway","85","80","32540","31280"
"In post","2023","Counter Fraud","East of England","Heart of Essex","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Hertfordshire CC","70","60","30730","31280"
"In post","2023","Counter Fraud","East of England","Luton","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East of England","North and West Norfolk","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Norwich and East Norfolk","35","30","27980","28120"
"In post","2023","Counter Fraud","East of England","Peterborough","25","25","29630","27650"
"In post","2023","Counter Fraud","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Suffolk CC","140","130","29880","28130"
"In post","2023","Counter Fraud","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","London","Barking & Dagenham and Havering","70","65","32860","32520"
"In post","2023","Counter Fraud","London","Barnet","55","55","32740","32520"
"In post","2023","Counter Fraud","London","Bexley and Greenwich","40","35","31990","32520"
"In post","2023","Counter Fraud","London","Brent","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","London","Bromley","110","100","33450","32520"
"In post","2023","Counter Fraud","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","London","Croydon","205","195","40340","39560"
"In post","2023","Counter Fraud","London","Ealing","20","15","31990","32520"
"In post","2023","Counter Fraud","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","London","Hackney and Newham","520","500","39420","39450"
"In post","2023","Counter Fraud","London","Haringey and Islington","5","5","[c]","[c]"
"In post","2023","Counter Fraud","London","Harrow and Hillingdon","55","50","34830","32520"
"In post","2023","Counter Fraud","London","Hounslow and Richmond upon Thames","20","20","34180","32520"
"In post","2023","Counter Fraud","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","London","Lambeth","60","60","32360","32520"
"In post","2023","Counter Fraud","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
