"Status","Year","Age","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Black","Finance","London","125","125","45850","43650"
"In post","2023","50-59","Black","Finance","Outside London","35","35","37800","36190"
"In post","2023","50-59","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Human Resources","London","110","110","43410","38630"
"In post","2023","50-59","Black","Human Resources","Outside London","40","40","38490","34300"
"In post","2023","50-59","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Internal Audit","London","10","10","[c]","[c]"
"In post","2023","50-59","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Legal","London","180","175","47320","42150"
"In post","2023","50-59","Black","Legal","Outside London","45","45","45360","42510"
"In post","2023","50-59","Black","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","No function","London","2440","2360","35330","32520"
"In post","2023","50-59","Black","No function","Outside London","1355","1290","30650","28120"
"In post","2023","50-59","Black","No function","Overseas","10","10","[c]","[c]"
"In post","2023","50-59","Black","No function","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Black","Project Delivery","London","135","135","49570","45560"
"In post","2023","50-59","Black","Project Delivery","Outside London","45","40","41820","37690"
"In post","2023","50-59","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Property","London","55","50","40340","37080"
"In post","2023","50-59","Black","Property","Outside London","25","25","[c]","[c]"
"In post","2023","50-59","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Security","London","50","50","36200","34590"
"In post","2023","50-59","Black","Security","Outside London","20","20","[c]","[c]"
"In post","2023","50-59","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Unknown","London","15","15","[c]","[c]"
"In post","2023","50-59","Black","Unknown","Outside London","25","25","[c]","[c]"
"In post","2023","50-59","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Analysis","London","10","10","[c]","[c]"
"In post","2023","50-59","Mixed","Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Commercial","London","10","10","[c]","[c]"
"In post","2023","50-59","Mixed","Commercial","Outside London","20","20","[c]","[c]"
"In post","2023","50-59","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Communications","London","10","10","[c]","[c]"
"In post","2023","50-59","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Counter Fraud","London","30","30","[c]","[c]"
"In post","2023","50-59","Mixed","Counter Fraud","Outside London","40","40","30670","28930"
"In post","2023","50-59","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Debt","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Debt","Outside London","15","15","[c]","[c]"
"In post","2023","50-59","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Digital, Data & Technology","London","30","30","52260","48130"
"In post","2023","50-59","Mixed","Digital, Data & Technology","Outside London","55","55","45400","42510"
"In post","2023","50-59","Mixed","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Finance","London","15","15","[c]","[c]"
"In post","2023","50-59","Mixed","Finance","Outside London","20","20","[c]","[c]"
"In post","2023","50-59","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Grants Management","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Mixed","Human Resources","London","30","30","[c]","[c]"
"In post","2023","50-59","Mixed","Human Resources","Outside London","40","40","38400","32720"
"In post","2023","50-59","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Legal","London","50","45","61950","65230"
"In post","2023","50-59","Mixed","Legal","Outside London","35","35","47110","49750"
"In post","2023","50-59","Mixed","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","No function","London","355","340","39290","35410"
"In post","2023","50-59","Mixed","No function","Outside London","745","690","33110","28120"
"In post","2023","50-59","Mixed","No function","Overseas","10","10","[c]","[c]"
"In post","2023","50-59","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Project Delivery","London","35","35","52610","46830"
"In post","2023","50-59","Mixed","Project Delivery","Outside London","50","50","44100","42510"
"In post","2023","50-59","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Property","London","5","5","[c]","[c]"
"In post","2023","50-59","Mixed","Property","Outside London","25","25","[c]","[c]"
"In post","2023","50-59","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Security","London","5","5","[c]","[c]"
"In post","2023","50-59","Mixed","Security","Outside London","20","20","[c]","[c]"
"In post","2023","50-59","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Unknown","London","5","5","[c]","[c]"
"In post","2023","50-59","Mixed","Unknown","Outside London","30","30","51920","49370"
"In post","2023","50-59","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Analysis","London","10","10","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Counter Fraud","London","5","5","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Counter Fraud","Outside London","15","15","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Debt","London","5","5","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Debt","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Digital, Data & Technology","London","20","20","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Digital, Data & Technology","Outside London","20","20","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Finance","London","10","10","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Finance","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Human Resources","London","15","15","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Legal","London","15","15","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Legal","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","No function","London","165","155","38990","33010"
"In post","2023","50-59","Other ethnicity","No function","Outside London","235","225","32940","28790"
"In post","2023","50-59","Other ethnicity","No function","Overseas","10","10","[c]","[c]"
"In post","2023","50-59","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Project Delivery","London","20","20","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Project Delivery","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Unknown","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Analysis","London","15","15","[c]","[c]"
"In post","2023","50-59","Undeclared","Analysis","Outside London","45","40","47470","49260"
"In post","2023","50-59","Undeclared","Commercial","London","30","30","66290","61350"
"In post","2023","50-59","Undeclared","Commercial","Outside London","60","60","47350","43710"
"In post","2023","50-59","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Communications","London","10","10","[c]","[c]"
"In post","2023","50-59","Undeclared","Communications","Outside London","25","25","[c]","[c]"
"In post","2023","50-59","Undeclared","Counter Fraud","London","115","110","38200","34370"
"In post","2023","50-59","Undeclared","Counter Fraud","Outside London","280","260","34470","31280"
"In post","2023","50-59","Undeclared","Debt","London","20","20","[c]","[c]"
"In post","2023","50-59","Undeclared","Debt","Outside London","75","65","23820","22520"
"In post","2023","50-59","Undeclared","Digital, Data & Technology","London","85","85","53390","47710"
"In post","2023","50-59","Undeclared","Digital, Data & Technology","Outside London","370","365","43800","41520"
"In post","2023","50-59","Undeclared","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Finance","London","40","40","50700","44710"
"In post","2023","50-59","Undeclared","Finance","Outside London","145","140","37630","34970"
"In post","2023","50-59","Undeclared","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Grants Management","Outside London","50","50","26460","22150"
"In post","2023","50-59","Undeclared","Human Resources","London","40","40","46230","42060"
"In post","2023","50-59","Undeclared","Human Resources","Outside London","160","155","35400","33770"
"In post","2023","50-59","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Undeclared","Legal","London","50","50","61200","64120"
"In post","2023","50-59","Undeclared","Legal","Outside London","75","70","45290","38350"
"In post","2023","50-59","Undeclared","No function","London","950","910","40950","35260"
"In post","2023","50-59","Undeclared","No function","Outside London","3560","3310","31920","28120"
"In post","2023","50-59","Undeclared","No function","Overseas","35","35","57480","58290"
"In post","2023","50-59","Undeclared","No function","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Undeclared","Project Delivery","London","70","70","57550","57500"
"In post","2023","50-59","Undeclared","Project Delivery","Outside London","245","235","46330","42520"
"In post","2023","50-59","Undeclared","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Property","London","35","35","49260","47160"
"In post","2023","50-59","Undeclared","Property","Outside London","130","125","39870","36540"
"In post","2023","50-59","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Security","London","45","45","48330","45460"
"In post","2023","50-59","Undeclared","Security","Outside London","145","140","37520","39890"
"In post","2023","50-59","Undeclared","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","Unknown","London","10","10","[c]","[c]"
"In post","2023","50-59","Undeclared","Unknown","Outside London","210","205","47490","49260"
"In post","2023","50-59","Unknown","Analysis","London","30","30","58980","55740"
"In post","2023","50-59","Unknown","Analysis","Outside London","45","45","44220","41280"
"In post","2023","50-59","Unknown","Commercial","London","30","30","[c]","[c]"
"In post","2023","50-59","Unknown","Commercial","Outside London","80","80","47010","42360"
"In post","2023","50-59","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Communications","London","35","35","53960","53760"
"In post","2023","50-59","Unknown","Communications","Outside London","40","40","41840","38050"
"In post","2023","50-59","Unknown","Counter Fraud","London","130","125","41600","39790"
"In post","2023","50-59","Unknown","Counter Fraud","Outside London","345","325","35230","34400"
"In post","2023","50-59","Unknown","Debt","London","35","35","30100","26920"
"In post","2023","50-59","Unknown","Debt","Outside London","200","180","23910","22520"
"In post","2023","50-59","Unknown","Digital, Data & Technology","London","130","130","55650","48460"
"In post","2023","50-59","Unknown","Digital, Data & Technology","Outside London","520","505","46630","41850"
"In post","2023","50-59","Unknown","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Finance","London","75","75","55770","53470"
"In post","2023","50-59","Unknown","Finance","Outside London","195","185","34990","31640"
"In post","2023","50-59","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Grants Management","Outside London","110","100","28080","25920"
"In post","2023","50-59","Unknown","Human Resources","London","55","55","54160","53350"
"In post","2023","50-59","Unknown","Human Resources","Outside London","210","205","38220","34700"
"In post","2023","50-59","Unknown","Human Resources","Overseas","45","45","59310","58340"
"In post","2023","50-59","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Unknown","Legal","London","175","165","57810","63210"
"In post","2023","50-59","Unknown","Legal","Outside London","225","210","47460","51270"
"In post","2023","50-59","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","No function","London","1295","1235","42580","34390"
"In post","2023","50-59","Unknown","No function","Outside London","6870","6335","30310","26960"
"In post","2023","50-59","Unknown","No function","Overseas","50","50","58350","54870"
"In post","2023","50-59","Unknown","No function","Unknown","30","25","[c]","[c]"
"In post","2023","50-59","Unknown","Project Delivery","London","130","130","57500","54640"
"In post","2023","50-59","Unknown","Project Delivery","Outside London","285","275","47200","42510"
"In post","2023","50-59","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Property","London","70","65","42810","39230"
"In post","2023","50-59","Unknown","Property","Outside London","330","320","34640","30130"
"In post","2023","50-59","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Security","London","35","35","42630","38980"
"In post","2023","50-59","Unknown","Security","Outside London","265","255","33360","27500"
"In post","2023","50-59","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","London","30","30","51780","44140"
"In post","2023","50-59","Unknown","Unknown","Outside London","900","865","41550","33520"
"In post","2023","50-59","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","Unknown","440","440","47400","43120"
"In post","2023","50-59","White","Analysis","London","295","280","65090","63980"
"In post","2023","50-59","White","Analysis","Outside London","730","695","45990","42860"
"In post","2023","50-59","White","Commercial","London","315","315","71200","62040"
"In post","2023","50-59","White","Commercial","Outside London","1180","1145","49940","43300"
"In post","2023","50-59","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","Communications","London","195","190","54570","49470"
"In post","2023","50-59","White","Communications","Outside London","420","400","39170","36950"
"In post","2023","50-59","White","Counter Fraud","London","565","550","43940","39790"
"In post","2023","50-59","White","Counter Fraud","Outside London","3455","3240","33540","29730"
"In post","2023","50-59","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","Debt","London","75","70","32190","26920"
"In post","2023","50-59","White","Debt","Outside London","1245","1105","25490","22520"
"In post","2023","50-59","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","Digital, Data & Technology","London","730","715","53510","50760"
"In post","2023","50-59","White","Digital, Data & Technology","Outside London","4405","4285","44190","41170"
"In post","2023","50-59","White","Digital, Data & Technology","Overseas","15","15","[c]","[c]"
"In post","2023","50-59","White","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","White","Finance","London","465","450","54620","48430"
"In post","2023","50-59","White","Finance","Outside London","2550","2390","39950","35000"
"In post","2023","50-59","White","Finance","Overseas","15","15","[c]","[c]"
"In post","2023","50-59","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","Grants Management","Outside London","460","425","28010","25920"
"In post","2023","50-59","White","Human Resources","London","555","540","54840","55150"
"In post","2023","50-59","White","Human Resources","Outside London","3005","2905","38330","34300"
"In post","2023","50-59","White","Human Resources","Overseas","35","35","59700","58630"
"In post","2023","50-59","White","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","White","Internal Audit","London","45","40","66310","56690"
"In post","2023","50-59","White","Internal Audit","Outside London","165","160","48750","46110"
"In post","2023","50-59","White","Internal Audit","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","White","Legal","London","645","605","64370","67000"
"In post","2023","50-59","White","Legal","Outside London","1870","1745","46590","49050"
"In post","2023","50-59","White","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","No function","London","7185","6930","47740","41950"
"In post","2023","50-59","White","No function","Outside London","60165","55580","31920","28120"
"In post","2023","50-59","White","No function","Overseas","525","525","58300","57290"
"In post","2023","50-59","White","No function","Unknown","150","140","34920","28320"
"In post","2023","50-59","White","Project Delivery","London","795","770","64960","65230"
"In post","2023","50-59","White","Project Delivery","Outside London","4100","3975","47390","42510"
"In post","2023","50-59","White","Project Delivery","Overseas","20","20","[c]","[c]"
"In post","2023","50-59","White","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","White","Property","London","230","225","51200","51180"
"In post","2023","50-59","White","Property","Outside London","1955","1895","39480","35020"
"In post","2023","50-59","White","Property","Overseas","20","20","[c]","[c]"
"In post","2023","50-59","White","Property","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","White","Security","London","340","335","48630","44450"
"In post","2023","50-59","White","Security","Outside London","2310","2270","33650","28320"
"In post","2023","50-59","White","Security","Overseas","40","40","45280","43320"
"In post","2023","50-59","White","Security","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","White","Unknown","London","135","130","58900","55150"
"In post","2023","50-59","White","Unknown","Outside London","5305","5110","48020","45350"
"In post","2023","50-59","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Commercial","London","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Counter Fraud","London","60","50","34430","32520"
"In post","2023","60-64","Asian","Counter Fraud","Outside London","35","30","31040","29430"
"In post","2023","60-64","Asian","Debt","London","15","10","[c]","[c]"
"In post","2023","60-64","Asian","Debt","Outside London","40","30","25430","25610"
"In post","2023","60-64","Asian","Digital, Data & Technology","London","40","40","49490","41670"
"In post","2023","60-64","Asian","Digital, Data & Technology","Outside London","15","15","[c]","[c]"
"In post","2023","60-64","Asian","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Finance","London","45","45","42030","38410"
"In post","2023","60-64","Asian","Finance","Outside London","15","15","[c]","[c]"
"In post","2023","60-64","Asian","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Human Resources","London","15","15","[c]","[c]"
"In post","2023","60-64","Asian","Human Resources","Outside London","25","25","[c]","[c]"
"In post","2023","60-64","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Internal Audit","London","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Legal","London","30","30","49590","52020"
"In post","2023","60-64","Asian","Legal","Outside London","20","15","[c]","[c]"
"In post","2023","60-64","Asian","No function","London","650","550","33430","30910"
"In post","2023","60-64","Asian","No function","Outside London","525","435","28950","27470"
"In post","2023","60-64","Asian","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Project Delivery","London","45","35","47200","42060"
"In post","2023","60-64","Asian","Project Delivery","Outside London","20","20","[c]","[c]"
"In post","2023","60-64","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Property","London","15","15","[c]","[c]"
"In post","2023","60-64","Asian","Property","Outside London","15","10","[c]","[c]"
"In post","2023","60-64","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Security","London","20","20","[c]","[c]"
"In post","2023","60-64","Asian","Security","Outside London","20","20","[c]","[c]"
"In post","2023","60-64","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Unknown","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Analysis","London","10","10","[c]","[c]"
"In post","2023","60-64","Black","Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Commercial","London","5","5","[c]","[c]"
"In post","2023","60-64","Black","Commercial","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Communications","London","5","5","[c]","[c]"
"In post","2023","60-64","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Counter Fraud","London","55","50","31830","32520"
"In post","2023","60-64","Black","Counter Fraud","Outside London","25","20","[c]","[c]"
"In post","2023","60-64","Black","Debt","London","30","25","[c]","[c]"
"In post","2023","60-64","Black","Debt","Outside London","15","10","[c]","[c]"
"In post","2023","60-64","Black","Digital, Data & Technology","London","25","25","[c]","[c]"
"In post","2023","60-64","Black","Digital, Data & Technology","Outside London","20","20","[c]","[c]"
"In post","2023","60-64","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Finance","London","20","20","[c]","[c]"
"In post","2023","60-64","Black","Finance","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Human Resources","London","15","15","[c]","[c]"
"In post","2023","60-64","Black","Human Resources","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
