"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South and West Derbyshire","G6/G7","15","15","60530","55660"
"In post","2023","Commercial","East Midlands (England)","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South and West Derbyshire","SEO/HEO","10","10","39460","36380"
"In post","2023","Commercial","East Midlands (England)","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Cambridgeshire CC","EO","10","10","[c]","[c]"
"In post","2023","Commercial","East of England","Cambridgeshire CC","G6/G7","10","10","[c]","[c]"
"In post","2023","Commercial","East of England","Cambridgeshire CC","SEO/HEO","45","40","39230","41000"
"In post","2023","Commercial","East of England","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2023","Commercial","East of England","Norwich and East Norfolk","G6/G7","20","20","64390","65500"
"In post","2023","Commercial","East of England","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Norwich and East Norfolk","SEO/HEO","60","60","37500","39860"
"In post","2023","Commercial","East of England","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Peterborough","G6/G7","15","15","71030","70150"
"In post","2023","Commercial","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Peterborough","SEO/HEO","25","25","39940","38180"
"In post","2023","Commercial","East of England","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Suffolk CC","G6/G7","10","10","56750","50020"
"In post","2023","Commercial","East of England","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Suffolk CC","SEO/HEO","15","15","38550","37310"
"In post","2023","Commercial","East of England","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Barnet","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","London","Barnet","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Croydon","AA/AO","10","10","28920","28180"
"In post","2023","Commercial","London","Croydon","EO","20","20","31220","31310"
"In post","2023","Commercial","London","Croydon","G6/G7","35","35","70680","70970"
"In post","2023","Commercial","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Croydon","SEO/HEO","75","75","43510","43210"
"In post","2023","Commercial","London","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Hackney and Newham","G6/G7","10","10","[c]","[c]"
"In post","2023","Commercial","London","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Hounslow and Richmond upon Thames","AA/AO","20","20","23800","23460"
"In post","2023","Commercial","London","Hounslow and Richmond upon Thames","EO","5","5","[c]","[c]"
"In post","2023","Commercial","London","Hounslow and Richmond upon Thames","G6/G7","10","10","60900","65890"
"In post","2023","Commercial","London","Hounslow and Richmond upon Thames","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","London","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Tower Hamlets","EO","10","10","29420","29530"
"In post","2023","Commercial","London","Tower Hamlets","G6/G7","50","50","64070","59440"
"In post","2023","Commercial","London","Tower Hamlets","SCS level","15","15","111480","107710"
"In post","2023","Commercial","London","Tower Hamlets","SEO/HEO","85","85","38300","35650"
"In post","2023","Commercial","London","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Westminster","AA/AO","20","20","25690","25480"
"In post","2023","Commercial","London","Westminster","EO","65","65","30760","30950"
"In post","2023","Commercial","London","Westminster","G6/G7","645","635","66570","66270"
"In post","2023","Commercial","London","Westminster","SCS level","145","140","122010","118220"
"In post","2023","Commercial","London","Westminster","SEO/HEO","415","410","39820","40220"
"In post","2023","Commercial","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Darlington","EO","5","5","[c]","[c]"
"In post","2023","Commercial","North East (England)","Darlington","G6/G7","15","15","64670","65500"
"In post","2023","Commercial","North East (England)","Darlington","SEO/HEO","25","25","36650","38050"
"In post","2023","Commercial","North East (England)","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Durham","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","North East (England)","Durham","SEO/HEO","15","15","41720","43490"
"In post","2023","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Tyneside","EO","10","5","[c]","[c]"
"In post","2023","Commercial","North East (England)","Tyneside","G6/G7","35","35","61630","56000"
"In post","2023","Commercial","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Tyneside","SEO/HEO","60","55","36210","34970"
"In post","2023","Commercial","North West (England)","Blackpool","EO","10","10","27990","28120"
"In post","2023","Commercial","North West (England)","Blackpool","G6/G7","50","45","60390","56390"
"In post","2023","Commercial","North West (England)","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Blackpool","SEO/HEO","110","105","36640","38470"
"In post","2023","Commercial","North West (England)","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Cheshire East","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Merseyside","G6/G7","10","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Merseyside","SEO/HEO","15","15","39620","38120"
"In post","2023","Commercial","North West (England)","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","AA/AO","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","EO","20","15","28140","28130"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","G6/G7","45","45","65300","65500"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","SEO/HEO","65","65","41590","41780"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Liverpool","EO","25","20","26500","26410"
"In post","2023","Commercial","North West (England)","Liverpool","G6/G7","45","45","61510","65500"
"In post","2023","Commercial","North West (England)","Liverpool","SCS level","10","10","94700","87160"
"In post","2023","Commercial","North West (England)","Liverpool","SEO/HEO","165","160","36940","39860"
"In post","2023","Commercial","North West (England)","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Manchester","EO","10","10","26810","26910"
"In post","2023","Commercial","North West (England)","Manchester","G6/G7","90","90","66330","65760"
"In post","2023","Commercial","North West (England)","Manchester","SCS level","10","10","[c]","[c]"
"In post","2023","Commercial","North West (England)","Manchester","SEO/HEO","105","105","36550","37590"
"In post","2023","Commercial","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Mid Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Sefton","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","Sefton","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","North West (England)","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Warrington","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","Warrington","SEO/HEO","20","20","36160","37500"
"In post","2023","Commercial","North West (England)","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","West Cumbria","Unknown","15","15","39930","42620"
"In post","2023","Commercial","North West (England)","Wirral","AA/AO","15","15","21690","21690"
"In post","2023","Commercial","North West (England)","Wirral","EO","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Wirral","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Lisburn and Castlereagh","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Mid and East Antrim","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","G6/G7","10","10","78870","85900"
"In post","2023","Commercial","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","SEO/HEO","15","15","59390","58690"
"In post","2023","Commercial","Scotland","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","City of Edinburgh","AA/AO","10","10","25950","26410"
"In post","2023","Commercial","Scotland","City of Edinburgh","EO","10","10","33130","32240"
"In post","2023","Commercial","Scotland","City of Edinburgh","G6/G7","10","10","67260","65300"
"In post","2023","Commercial","Scotland","City of Edinburgh","SEO/HEO","25","25","42800","39590"
"In post","2023","Commercial","Scotland","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Clackmannanshire and Fife","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Scotland","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Scotland","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Glasgow City","AA/AO","10","10","24740","22280"
"In post","2023","Commercial","Scotland","Glasgow City","EO","35","35","27180","27080"
"In post","2023","Commercial","Scotland","Glasgow City","G6/G7","40","35","64770","67490"
"In post","2023","Commercial","Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Glasgow City","SEO/HEO","105","105","37200","35720"
"In post","2023","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Perth and Kinross, and Stirling","AA/AO","10","10","[c]","[c]"
"In post","2023","Commercial","Scotland","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Perth and Kinross, and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","South Lanarkshire","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Scotland","South Lanarkshire","G6/G7","35","35","61630","57670"
"In post","2023","Commercial","Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","South Lanarkshire","SEO/HEO","20","20","40020","40590"
"In post","2023","Commercial","Scotland","West Lothian","AA/AO","5","5","[c]","[c]"
"In post","2023","Commercial","Scotland","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","West Lothian","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Berkshire","SEO/HEO","10","10","39310","39240"
"In post","2023","Commercial","South East (England)","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Buckinghamshire","EO","15","15","28900","29080"
"In post","2023","Commercial","South East (England)","Buckinghamshire","G6/G7","10","10","62640","67480"
"In post","2023","Commercial","South East (England)","Buckinghamshire","SEO/HEO","45","45","41370","43200"
"In post","2023","Commercial","South East (England)","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Central Hampshire","EO","40","40","26710","27140"
"In post","2023","Commercial","South East (England)","Central Hampshire","G6/G7","40","40","64550","66270"
"In post","2023","Commercial","South East (England)","Central Hampshire","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","South East (England)","Central Hampshire","SEO/HEO","105","100","38060","39890"
"In post","2023","Commercial","South East (England)","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","East Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Medway","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","South East (England)","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Milton Keynes","EO","15","15","28670","28540"
"In post","2023","Commercial","South East (England)","Milton Keynes","G6/G7","20","20","61140","58820"
"In post","2023","Commercial","South East (England)","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Milton Keynes","SEO/HEO","30","30","40290","40750"
"In post","2023","Commercial","South East (England)","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Oxfordshire CC","EO","10","10","[c]","[c]"
"In post","2023","Commercial","South East (England)","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Oxfordshire CC","SEO/HEO","25","20","37830","35330"
"In post","2023","Commercial","South East (England)","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South East (England)","Portsmouth","EO","15","15","27780","27470"
"In post","2023","Commercial","South East (England)","Portsmouth","G6/G7","10","10","63950","65500"
"In post","2023","Commercial","South East (England)","Portsmouth","SEO/HEO","35","35","39110","41200"
